domain,condition,seed,progress,response_deg,ci_low,ci_high,n_upright,n_tilt,radius_mm
real,tilted,-1,0.0,3.3162398368552592,2.7790198716424146,3.900341413737645,50,61,20.0
real,tilted,-1,0.02,3.3023379235820203,2.761912619063811,3.885081176519494,50,61,20.0
real,tilted,-1,0.04,3.290022043143868,2.7479966940341294,3.8755979190173973,50,61,20.0
real,tilted,-1,0.06,3.2783470026804427,2.7405267107697133,3.865435735198097,50,61,20.0
real,tilted,-1,0.08,3.2623648626938127,2.724969797320161,3.848581196707858,50,61,20.0
real,tilted,-1,0.1,3.250659998027215,2.712997985108117,3.844363153217329,50,61,20.0
real,tilted,-1,0.12,3.247315703873105,2.706876503186665,3.842974186590487,50,61,20.0
real,tilted,-1,0.14,3.242071373452488,2.7058767996450435,3.837337787089725,50,61,20.0
real,tilted,-1,0.16,3.2356244930505507,2.7062902085659877,3.8233789037724764,50,61,20.0
real,tilted,-1,0.18,3.2217344065781024,2.694625102715829,3.7995105489354892,50,61,20.0
real,tilted,-1,0.2,3.1943130296880202,2.675798563216402,3.7580126840996435,50,61,20.0
real,tilted,-1,0.22,3.163654742247155,2.641781107063865,3.732319934151703,50,61,20.0
real,tilted,-1,0.24,3.123821011460767,2.6023916511820704,3.692090305320143,50,61,20.0
real,tilted,-1,0.26,3.0781102969585366,2.5554782301771404,3.6517703226716502,50,61,20.0
real,tilted,-1,0.28,3.0178071212098394,2.5005062245123417,3.593902338432538,50,61,20.0
real,tilted,-1,0.3,2.921765584812212,2.3990995439075067,3.501627254295726,50,61,20.0
real,tilted,-1,0.32,2.792572338158117,2.262946791419378,3.3799736989100104,50,61,20.0
real,tilted,-1,0.34,2.620692140108509,2.075480783316557,3.2123031044091013,50,61,20.0
real,tilted,-1,0.36,2.4437766263260525,1.8944859482023635,3.0309080125617474,50,61,20.0
real,tilted,-1,0.38,2.2749570615495274,1.7191990415511313,2.8816468340335355,50,61,20.0
real,tilted,-1,0.4,2.1265614935892767,1.5579586079015033,2.741130158401833,50,61,20.0
real,tilted,-1,0.42,1.8957361631818876,1.3359766709758294,2.5289521145545293,50,61,20.0
real,tilted,-1,0.44,1.6659634429227148,1.0942699552021526,2.319457082440438,50,61,20.0
real,tilted,-1,0.46,1.4469878463353996,0.8592488550745815,2.1317040070125874,50,61,20.0
real,tilted,-1,0.48,1.26773428811606,0.6746953212495373,1.9803508943179144,50,61,20.0
real,tilted,-1,0.5,1.0138007116691632,0.4202317720723496,1.754323259148447,50,61,20.0
real,tilted,-1,0.52,0.7327653691203736,0.21677549390738504,1.5339215266897244,50,61,20.0
real,tilted,-1,0.54,0.4829688075147938,0.13350437259931186,1.3822759749411682,50,61,20.0
real,tilted,-1,0.56,0.432792911345927,0.11434230331411152,1.3673166898163027,50,61,20.0
real,tilted,-1,0.58,0.5521794406358099,0.13870978623023447,1.4834344683918428,50,61,20.0
real,tilted,-1,0.6,0.7892495861100364,0.2027820098110068,1.696036883872055,50,61,20.0
real,tilted,-1,0.62,1.1095597977513745,0.41332502038447083,2.0464152185418505,50,61,20.0
real,tilted,-1,0.64,1.4443585947106892,0.706757564199195,2.3708447576776956,50,61,20.0
real,tilted,-1,0.66,1.8186968321995103,1.0283723669447145,2.7623733219829223,50,61,20.0
real,tilted,-1,0.68,2.1961304976767533,1.303618299669674,3.182126841372667,50,61,20.0
real,tilted,-1,0.7000000000000001,2.5707589912271933,1.6385615968503155,3.587609958708953,50,61,20.0
real,tilted,-1,0.72,2.9452139830438524,1.959697870647715,3.9919807742549875,50,61,20.0
real,tilted,-1,0.74,3.3115772429731107,2.2717810372727065,4.396179386845947,50,61,20.0
real,tilted,-1,0.76,3.6789530231495,2.594106258031205,4.789044290283968,50,61,20.0
real,tilted,-1,0.78,4.091489972577561,2.995494633786387,5.219115965535261,50,61,20.0
real,tilted,-1,0.8,4.52284770988996,3.416347451145781,5.6545922062787195,50,61,20.0
real,tilted,-1,0.8200000000000001,4.86566115007506,3.7353968162471034,6.013636293774386,50,61,20.0
real,tilted,-1,0.84,5.193717150973604,4.043099117956554,6.35411685419408,50,61,20.0
real,tilted,-1,0.86,5.545184739844497,4.3846902720039065,6.712534733909758,50,61,20.0
real,tilted,-1,0.88,5.87961941227605,4.7009988220628784,7.039507947588171,50,61,20.0
real,tilted,-1,0.9,6.201965684184944,5.017271907753913,7.354949913566329,50,61,20.0
real,tilted,-1,0.92,6.455949510442861,5.268426112113398,7.603987640225265,50,61,20.0
real,tilted,-1,0.9400000000000001,6.634992460913601,5.465660956874579,7.815502759366708,50,61,20.0
real,tilted,-1,0.96,6.796381523594895,5.605990487378927,7.970820530112041,50,61,20.0
real,tilted,-1,0.98,7.010338704278312,5.818884290547889,8.158114550428374,50,61,20.0
real,tilted,-1,1.0,7.221502902766547,6.064507520963358,8.345752995333074,50,61,20.0
real,tilted,-1,1.02,7.696745196707452,6.607577892498999,8.757972361071396,50,61,20.0
real,tilted,-1,1.04,8.202558402276043,7.135154623036426,9.207979653088891,50,61,20.0
real,tilted,-1,1.06,8.570522916626164,7.526729110719132,9.541819556203743,50,61,20.0
real,tilted,-1,1.08,8.959615494722291,7.961582803670011,9.923294420244822,50,61,20.0
real,tilted,-1,1.1,9.259485275193919,8.284907386334579,10.219680179884936,50,61,20.0
real,tilted,-1,1.12,9.420489636600019,8.479234508529554,10.3791255048995,50,61,20.0
real,tilted,-1,1.1400000000000001,9.523740422259598,8.612254375911373,10.453467777581452,50,61,20.0
real,tilted,-1,1.16,9.699991409339118,8.803486602553718,10.614608530015214,50,61,20.0
real,tilted,-1,1.18,9.83549214008476,8.96478013037195,10.747906647008483,50,61,20.0
real,tilted,-1,1.2,9.96576534150045,9.105983569828357,10.835904050560746,50,61,20.0
real,tilted,-1,1.22,10.059375615893133,9.211916033886588,10.924414340687974,50,61,20.0
real,tilted,-1,1.24,10.08656923147434,9.270789546995616,10.931840227162168,50,61,20.0
real,tilted,-1,1.26,10.133358883440419,9.32289515451973,10.961347449700671,50,61,20.0
real,tilted,-1,1.28,10.175643716776516,9.370146746094434,10.980654939944943,50,61,20.0
real,tilted,-1,1.3,10.163931148842348,9.374354486622146,10.972828889956736,50,61,20.0
real,tilted,-1,1.32,10.205917300716514,9.437019548904493,11.005230875052193,50,61,20.0
real,tilted,-1,1.34,10.225243621498779,9.465240372958231,11.01406422375915,50,61,20.0
real,tilted,-1,1.36,10.189240440861537,9.439529315483238,10.982499814816963,50,61,20.0
real,tilted,-1,1.3800000000000001,10.180670701334378,9.429768103355167,10.976301811251359,50,61,20.0
real,tilted,-1,1.4000000000000001,10.18185100928409,9.433771054708117,10.952527043041096,50,61,20.0
real,tilted,-1,1.42,10.143414875730498,9.407986319814555,10.925000175742442,50,61,20.0
real,tilted,-1,1.44,10.10300977738091,9.374088096225815,10.890718239365667,50,61,20.0
real,tilted,-1,1.46,10.109344996698141,9.366181193996981,10.89911829600221,50,61,20.0
real,tilted,-1,1.48,10.112050146425904,9.361021096505889,10.888162944027865,50,61,20.0
real,tilted,-1,1.5,10.134477239345424,9.384911571795152,10.910219435798911,50,61,20.0
real,tilted,-1,1.52,10.15425482186699,9.406885417285809,10.926941484646715,50,61,20.0
real,tilted,-1,1.54,10.179953962382951,9.417305814973083,10.972211415627642,50,61,20.0
real,tilted,-1,1.56,10.180375908248871,9.425925624905071,10.969009992982594,50,61,20.0
real,tilted,-1,1.58,10.160626509583823,9.40836275032902,10.96437496402939,50,61,20.0
real,tilted,-1,1.6,10.145287055305957,9.399064910774545,10.940153055702021,50,61,20.0
real,tilted,-1,1.62,10.169276112772408,9.42826299354859,10.985963333457615,50,61,20.0
real,tilted,-1,1.6400000000000001,10.181139356000736,9.434689773171463,11.002345264254462,50,61,20.0
real,tilted,-1,1.6600000000000001,10.206091371371457,9.445129626712578,11.013356422327758,50,61,20.0
real,tilted,-1,1.68,10.22409536483586,9.449731909548595,11.03423266635618,50,61,20.0
real,tilted,-1,1.7,10.227163719980446,9.449731248277958,11.047985352454463,50,61,20.0
real,tilted,-1,1.72,10.261644148161833,9.482173654143237,11.080974266534568,50,61,20.0
real,tilted,-1,1.74,10.282759811924478,9.503298653352394,11.092278079032136,50,61,20.0
real,tilted,-1,1.76,10.297922977033247,9.525170286090834,11.105848055478672,50,61,20.0
real,tilted,-1,1.78,10.319143801078642,9.549974329792864,11.127449969504376,50,61,20.0
real,tilted,-1,1.8,10.333903791774722,9.56130641282767,11.144746398156313,50,61,20.0
real,tilted,-1,1.82,10.306844492997712,9.53469762224725,11.117103533333205,50,61,20.0
real,tilted,-1,1.84,10.276924531136974,9.508533888293353,11.08875982236159,50,61,20.0
real,tilted,-1,1.86,10.279960858397095,9.505040288721453,11.096347183519384,50,61,20.0
real,tilted,-1,1.8800000000000001,10.277020007094873,9.504922559359526,11.090668212959052,50,61,20.0
real,tilted,-1,1.9000000000000001,10.27469101070485,9.496658647451772,11.089862349349866,50,61,20.0
real,tilted,-1,1.92,10.271629697800247,9.48177003024157,11.089708869162907,50,61,20.0
real,tilted,-1,1.94,10.29073943482645,9.506269709242689,11.097102830318136,50,61,20.0
real,tilted,-1,1.96,10.29073186201055,9.504556781878849,11.103362416063465,50,61,20.0
real,tilted,-1,1.98,10.246127170621229,9.469157225733891,11.046681579771294,50,61,20.0
real,tilted,-1,2.0,10.208061376231521,9.443838475134156,11.004317200354715,50,61,20.0
real,tilted,-1,2.02,10.197869279680834,9.431955963105619,11.002463416146918,50,61,20.0
real,tilted,-1,2.04,10.19319353269057,9.421429714376497,10.983556718934668,50,61,20.0
real,tilted,-1,2.06,10.1958931422601,9.417178430402622,10.99087922349203,50,61,20.0
real,tilted,-1,2.08,10.21022932707123,9.429035074495374,11.006980911029812,50,61,20.0
real,tilted,-1,2.1,10.236427213057539,9.459249479475595,11.041242629716884,50,61,20.0
real,tilted,-1,2.12,10.251990957436579,9.483449394940061,11.054209280992996,50,61,20.0
real,tilted,-1,2.14,10.261764136308782,9.492155902903251,11.064429703754005,50,61,20.0
real,tilted,-1,2.16,10.283680643348822,9.546516481940744,11.0782080873671,50,61,20.0
real,tilted,-1,2.18,10.29340097326519,9.555695705282071,11.088334653777828,50,61,20.0
real,tilted,-1,2.2,10.298296018628522,9.55553747164506,11.095102432825794,50,61,20.0
real,tilted,-1,2.22,10.308520455309223,9.566631295914203,11.098602404395969,50,61,20.0
real,tilted,-1,2.24,10.325894013804653,9.585851743111716,11.101167874702755,50,61,20.0
real,tilted,-1,2.2600000000000002,10.347836396161169,9.60635574202084,11.120138644470751,50,61,20.0
real,tilted,-1,2.2800000000000002,10.355229275702166,9.618558358203101,11.134198455979343,50,61,20.0
real,tilted,-1,2.3000000000000003,10.355103178180354,9.617321585966652,11.13140644254776,50,61,20.0
real,tilted,-1,2.32,10.35630196382248,9.628541893230501,11.113442416407771,50,61,20.0
real,tilted,-1,2.34,10.338637634234393,9.617007591448921,11.086154015481311,50,61,20.0
real,tilted,-1,2.36,10.33638724569836,9.616383230303072,11.086783068762116,50,61,20.0
real,tilted,-1,2.38,10.325923296682866,9.617014597007408,11.062598245472214,50,61,20.0
real,tilted,-1,2.4,10.316971693011944,9.599457650313816,11.04425426960706,50,61,20.0
real,tilted,-1,2.42,10.319874435008833,9.600120894974623,11.047398205605548,50,61,20.0
real,tilted,-1,2.44,10.337243419863569,9.61574359130441,11.057431548513417,50,61,20.0
real,tilted,-1,2.46,10.356262104242303,9.643952479912342,11.076421900763222,50,61,20.0
real,tilted,-1,2.48,10.352687452787958,9.655850317576574,11.07485668848377,50,61,20.0
real,tilted,-1,2.5,10.35410395080255,9.658642287022168,11.071549928390226,50,61,20.0
real,tilted,-1,2.52,10.335376161082731,9.64125274155373,11.041665146884165,50,61,20.0
real,tilted,-1,2.54,10.330764893120865,9.652122689905909,11.03655191648223,50,61,20.0
real,tilted,-1,2.56,10.337884675823064,9.655937029219455,11.037481972132309,50,61,20.0
real,tilted,-1,2.58,10.326766244772116,9.644175212057936,11.030317945069156,50,61,20.0
real,tilted,-1,2.6,10.332826635737286,9.657421107421378,11.033654659501956,50,61,20.0
real,tilted,-1,2.62,10.316728242301956,9.644442953629072,11.026141999937998,50,61,20.0
real,tilted,-1,2.64,10.313676384979216,9.632549112806268,11.020887974031183,50,61,20.0
real,tilted,-1,2.66,10.307489360817934,9.626912038047886,11.014723713905564,50,61,20.0
real,tilted,-1,2.68,10.29676881379334,9.619003126544627,11.004124402216556,50,61,20.0
real,tilted,-1,2.7,10.269052972398885,9.585138346800273,10.976261817764174,50,61,20.0
real,tilted,-1,2.72,10.27069721615738,9.586458072731203,10.989800976397351,50,61,20.0
real,tilted,-1,2.74,10.269599472959875,9.586578437026628,10.993990306502248,50,61,20.0
real,tilted,-1,2.7600000000000002,10.259274480688143,9.57253690464034,10.974882105920647,50,61,20.0
real,tilted,-1,2.7800000000000002,10.26976855506682,9.580800774464029,10.9912753150867,50,61,20.0
real,tilted,-1,2.8000000000000003,10.270431387822372,9.587084563266218,10.997793364284455,50,61,20.0
real,tilted,-1,2.82,10.27658512315739,9.59388411858829,11.005811632711461,50,61,20.0
real,tilted,-1,2.84,10.278802038449006,9.595339034891111,11.009721011556017,50,61,20.0
real,tilted,-1,2.86,10.280526525462696,9.600493860525212,11.014132891057894,50,61,20.0
real,tilted,-1,2.88,10.285570915240061,9.59979781104317,11.021004782540235,50,61,20.0
real,tilted,-1,2.9,10.291940018429745,9.605124613254073,11.02438104411641,50,61,20.0
real,tilted,-1,2.92,10.294346275578459,9.613039597697211,11.024174489151223,50,61,20.0
real,tilted,-1,2.94,10.292819683004018,9.606295112753976,11.018551759050567,50,61,20.0
real,tilted,-1,2.96,10.296611116363602,9.610177700770691,11.015717663670618,50,61,20.0
real,tilted,-1,2.98,10.305316045485199,9.622333855841427,11.018756732170356,50,61,20.0
real,tilted,-1,3.0,10.337355082279187,9.653398667815738,11.055080760175017,50,61,20.0
sim,pitch_minus,20260910,0.0,0.03019800098686851,,,1,1,20.0
sim,pitch_minus,20260910,0.02,0.04527551142802931,,,1,1,20.0
sim,pitch_minus,20260910,0.04,0.06412697585881919,,,1,1,20.0
sim,pitch_minus,20260910,0.06,0.07978865089156531,,,1,1,20.0
sim,pitch_minus,20260910,0.08,0.058753526011336966,,,1,1,20.0
sim,pitch_minus,20260910,0.1,0.040452499124178753,,,1,1,20.0
sim,pitch_minus,20260910,0.12,0.028527553180743445,,,1,1,20.0
sim,pitch_minus,20260910,0.14,0.02854167527849551,,,1,1,20.0
sim,pitch_minus,20260910,0.16,0.02941370916922967,,,1,1,20.0
sim,pitch_minus,20260910,0.18,0.030410564641805794,,,1,1,20.0
sim,pitch_minus,20260910,0.2,0.031399075002531696,,,1,1,20.0
sim,pitch_minus,20260910,0.22,0.031351608770726576,,,1,1,20.0
sim,pitch_minus,20260910,0.24,0.03141052806450056,,,1,1,20.0
sim,pitch_minus,20260910,0.26,0.0315783771481217,,,1,1,20.0
sim,pitch_minus,20260910,0.28,0.032024654465896446,,,1,1,20.0
sim,pitch_minus,20260910,0.3,0.03250540422167611,,,1,1,20.0
sim,pitch_minus,20260910,0.32,0.03302064313380655,,,1,1,20.0
sim,pitch_minus,20260910,0.34,0.03360116831986367,,,1,1,20.0
sim,pitch_minus,20260910,0.36,0.034244283365423546,,,1,1,20.0
sim,pitch_minus,20260910,0.38,0.03500517153832382,,,1,1,20.0
sim,pitch_minus,20260910,0.4,0.035923047364876136,,,1,1,20.0
sim,pitch_minus,20260910,0.42,0.0370262039274928,,,1,1,20.0
sim,pitch_minus,20260910,0.44,0.038385921370837,,,1,1,20.0
sim,pitch_minus,20260910,0.46,0.04000224527641453,,,1,1,20.0
sim,pitch_minus,20260910,0.48,0.041878636538558764,,,1,1,20.0
sim,pitch_minus,20260910,0.5,0.04403790720228631,,,1,1,20.0
sim,pitch_minus,20260910,0.52,0.04651621758665236,,,1,1,20.0
sim,pitch_minus,20260910,0.54,0.04940849522150311,,,1,1,20.0
sim,pitch_minus,20260910,0.56,0.05271397314790467,,,1,1,20.0
sim,pitch_minus,20260910,0.58,0.05656045253068442,,,1,1,20.0
sim,pitch_minus,20260910,0.6,0.06104186913467572,,,1,1,20.0
sim,pitch_minus,20260910,0.62,0.06498364985591094,,,1,1,20.0
sim,pitch_minus,20260910,0.64,0.06900302995045797,,,1,1,20.0
sim,pitch_minus,20260910,0.66,0.07312653998449649,,,1,1,20.0
sim,pitch_minus,20260910,0.68,0.07733975327131147,,,1,1,20.0
sim,pitch_minus,20260910,0.7000000000000001,0.08168185044557806,,,1,1,20.0
sim,pitch_minus,20260910,0.72,0.08604852444541021,,,1,1,20.0
sim,pitch_minus,20260910,0.74,0.09031749026468396,,,1,1,20.0
sim,pitch_minus,20260910,0.76,0.0943938110803683,,,1,1,20.0
sim,pitch_minus,20260910,0.78,0.09826330171265593,,,1,1,20.0
sim,pitch_minus,20260910,0.8,0.10188885738600334,,,1,1,20.0
sim,pitch_minus,20260910,0.8200000000000001,0.104967776189001,,,1,1,20.0
sim,pitch_minus,20260910,0.84,0.10767067218708055,,,1,1,20.0
sim,pitch_minus,20260910,0.86,0.10996883994357358,,,1,1,20.0
sim,pitch_minus,20260910,0.88,0.11154897635924654,,,1,1,20.0
sim,pitch_minus,20260910,0.9,0.11246671191647886,,,1,1,20.0
sim,pitch_minus,20260910,0.92,0.11284560182575659,,,1,1,20.0
sim,pitch_minus,20260910,0.9400000000000001,0.11254009651881969,,,1,1,20.0
sim,pitch_minus,20260910,0.96,0.11130645705038689,,,1,1,20.0
sim,pitch_minus,20260910,0.98,0.1093324442187485,,,1,1,20.0
sim,pitch_minus,20260910,1.0,0.10664482003509253,,,1,1,20.0
sim,pitch_minus,20260910,1.02,0.1306928198493532,,,1,1,20.0
sim,pitch_minus,20260910,1.04,0.2920347916951989,,,1,1,20.0
sim,pitch_minus,20260910,1.06,0.6392547807191976,,,1,1,20.0
sim,pitch_minus,20260910,1.08,1.1997665575100938,,,1,1,20.0
sim,pitch_minus,20260910,1.1,1.9554647874549427,,,1,1,20.0
sim,pitch_minus,20260910,1.12,2.8845574568136345,,,1,1,20.0
sim,pitch_minus,20260910,1.1400000000000001,3.9333266288419995,,,1,1,20.0
sim,pitch_minus,20260910,1.16,4.998698358618812,,,1,1,20.0
sim,pitch_minus,20260910,1.18,6.039393046407803,,,1,1,20.0
sim,pitch_minus,20260910,1.2,7.059410732082265,,,1,1,20.0
sim,pitch_minus,20260910,1.22,8.032634826686417,,,1,1,20.0
sim,pitch_minus,20260910,1.24,8.875808606428194,,,1,1,20.0
sim,pitch_minus,20260910,1.26,9.575634161645624,,,1,1,20.0
sim,pitch_minus,20260910,1.28,10.125164961299225,,,1,1,20.0
sim,pitch_minus,20260910,1.3,10.520533247429197,,,1,1,20.0
sim,pitch_minus,20260910,1.32,10.762588334435101,,,1,1,20.0
sim,pitch_minus,20260910,1.34,10.844613453093455,,,1,1,20.0
sim,pitch_minus,20260910,1.36,10.86828825030598,,,1,1,20.0
sim,pitch_minus,20260910,1.3800000000000001,10.871474263837172,,,1,1,20.0
sim,pitch_minus,20260910,1.4000000000000001,10.893306182225524,,,1,1,20.0
sim,pitch_minus,20260910,1.42,10.92768177932683,,,1,1,20.0
sim,pitch_minus,20260910,1.44,10.939355071063646,,,1,1,20.0
sim,pitch_minus,20260910,1.46,10.934944893329373,,,1,1,20.0
sim,pitch_minus,20260910,1.48,10.938461794509706,,,1,1,20.0
sim,pitch_minus,20260910,1.5,10.93233167649513,,,1,1,20.0
sim,pitch_minus,20260910,1.52,10.944864594016346,,,1,1,20.0
sim,pitch_minus,20260910,1.54,10.909259358521835,,,1,1,20.0
sim,pitch_minus,20260910,1.56,10.93027848847034,,,1,1,20.0
sim,pitch_minus,20260910,1.58,10.948682363764073,,,1,1,20.0
sim,pitch_minus,20260910,1.6,10.908661923484438,,,1,1,20.0
sim,pitch_minus,20260910,1.62,10.938478934520207,,,1,1,20.0
sim,pitch_minus,20260910,1.6400000000000001,10.942432829061962,,,1,1,20.0
sim,pitch_minus,20260910,1.6600000000000001,10.921949437773542,,,1,1,20.0
sim,pitch_minus,20260910,1.68,10.949116849376148,,,1,1,20.0
sim,pitch_minus,20260910,1.7,10.935264105569445,,,1,1,20.0
sim,pitch_minus,20260910,1.72,10.929059581762713,,,1,1,20.0
sim,pitch_minus,20260910,1.74,10.956394942624902,,,1,1,20.0
sim,pitch_minus,20260910,1.76,10.927664883144189,,,1,1,20.0
sim,pitch_minus,20260910,1.78,10.940382542380839,,,1,1,20.0
sim,pitch_minus,20260910,1.8,10.95830393318738,,,1,1,20.0
sim,pitch_minus,20260910,1.82,10.928368620802205,,,1,1,20.0
sim,pitch_minus,20260910,1.84,10.95667637261808,,,1,1,20.0
sim,pitch_minus,20260910,1.86,10.957786588995354,,,1,1,20.0
sim,pitch_minus,20260910,1.8800000000000001,10.932426022585206,,,1,1,20.0
sim,pitch_minus,20260910,1.9000000000000001,10.969639892708406,,,1,1,20.0
sim,pitch_minus,20260910,1.92,10.948313394467968,,,1,1,20.0
sim,pitch_minus,20260910,1.94,10.761578821884305,,,1,1,20.0
sim,pitch_minus,20260910,1.96,10.833477349560017,,,1,1,20.0
sim,pitch_minus,20260910,1.98,10.93624540174659,,,1,1,20.0
sim,pitch_minus,20260910,2.0,10.944564683529343,,,1,1,20.0
sim,pitch_minus,20260910,2.02,10.96577729445915,,,1,1,20.0
sim,pitch_minus,20260910,2.04,10.952799061994737,,,1,1,20.0
sim,pitch_minus,20260910,2.06,10.95011998233228,,,1,1,20.0
sim,pitch_minus,20260910,2.08,10.941634657750118,,,1,1,20.0
sim,pitch_minus,20260910,2.1,10.929744603760499,,,1,1,20.0
sim,pitch_minus,20260910,2.12,10.950997154983341,,,1,1,20.0
sim,pitch_minus,20260910,2.14,10.972725436057821,,,1,1,20.0
sim,pitch_minus,20260910,2.16,10.972123917297077,,,1,1,20.0
sim,pitch_minus,20260910,2.18,10.964168930067283,,,1,1,20.0
sim,pitch_minus,20260910,2.2,10.94246643247379,,,1,1,20.0
sim,pitch_minus,20260910,2.22,10.950124242597985,,,1,1,20.0
sim,pitch_minus,20260910,2.24,10.965322549675442,,,1,1,20.0
sim,pitch_minus,20260910,2.2600000000000002,10.97424802665389,,,1,1,20.0
sim,pitch_minus,20260910,2.2800000000000002,10.987163303257761,,,1,1,20.0
sim,pitch_minus,20260910,2.3000000000000003,10.98283475203465,,,1,1,20.0
sim,pitch_minus,20260910,2.32,10.953723389690415,,,1,1,20.0
sim,pitch_minus,20260910,2.34,10.962507759822707,,,1,1,20.0
sim,pitch_minus,20260910,2.36,10.985031282483694,,,1,1,20.0
sim,pitch_minus,20260910,2.38,10.978428983583518,,,1,1,20.0
sim,pitch_minus,20260910,2.4,10.992791418686883,,,1,1,20.0
sim,pitch_minus,20260910,2.42,10.992210886006324,,,1,1,20.0
sim,pitch_minus,20260910,2.44,10.970665782093336,,,1,1,20.0
sim,pitch_minus,20260910,2.46,10.978577162799189,,,1,1,20.0
sim,pitch_minus,20260910,2.48,10.992820914137322,,,1,1,20.0
sim,pitch_minus,20260910,2.5,10.990153242379158,,,1,1,20.0
sim,pitch_minus,20260910,2.52,10.994651094703537,,,1,1,20.0
sim,pitch_minus,20260910,2.54,10.990428207172055,,,1,1,20.0
sim,pitch_minus,20260910,2.56,10.990874365648333,,,1,1,20.0
sim,pitch_minus,20260910,2.58,11.001096758577875,,,1,1,20.0
sim,pitch_minus,20260910,2.6,11.001974687935721,,,1,1,20.0
sim,pitch_minus,20260910,2.62,11.005351245582077,,,1,1,20.0
sim,pitch_minus,20260910,2.64,11.00208984759264,,,1,1,20.0
sim,pitch_minus,20260910,2.66,10.990931691967603,,,1,1,20.0
sim,pitch_minus,20260910,2.68,11.015904021003363,,,1,1,20.0
sim,pitch_minus,20260910,2.7,11.018816941766488,,,1,1,20.0
sim,pitch_minus,20260910,2.72,11.011964709994707,,,1,1,20.0
sim,pitch_minus,20260910,2.74,11.01335279687612,,,1,1,20.0
sim,pitch_minus,20260910,2.7600000000000002,10.946049481405487,,,1,1,20.0
sim,pitch_minus,20260910,2.7800000000000002,10.834632990555555,,,1,1,20.0
sim,pitch_minus,20260910,2.8000000000000003,10.749651305661361,,,1,1,20.0
sim,pitch_minus,20260910,2.82,10.715481909934718,,,1,1,20.0
sim,pitch_minus,20260910,2.84,10.701752453881864,,,1,1,20.0
sim,pitch_minus,20260910,2.86,10.696815698945588,,,1,1,20.0
sim,pitch_minus,20260910,2.88,10.695328850210053,,,1,1,20.0
sim,pitch_minus,20260910,2.9,10.692681456911096,,,1,1,20.0
sim,pitch_minus,20260910,2.92,10.693282551928402,,,1,1,20.0
sim,pitch_minus,20260910,2.94,10.690169595812579,,,1,1,20.0
sim,pitch_minus,20260910,2.96,10.683455466363123,,,1,1,20.0
sim,pitch_minus,20260910,2.98,10.678571771274473,,,1,1,20.0
sim,pitch_minus,20260910,3.0,10.6794380747618,,,1,1,20.0
sim,pitch_minus,20270910,0.0,0.027256769309985912,,,1,1,20.0
sim,pitch_minus,20270910,0.02,0.029622312210033863,,,1,1,20.0
sim,pitch_minus,20270910,0.04,0.029034459112704497,,,1,1,20.0
sim,pitch_minus,20270910,0.06,0.030599642034165406,,,1,1,20.0
sim,pitch_minus,20270910,0.08,0.032017311273174406,,,1,1,20.0
sim,pitch_minus,20270910,0.1,0.05059350220477561,,,1,1,20.0
sim,pitch_minus,20270910,0.12,0.07279584112972019,,,1,1,20.0
sim,pitch_minus,20270910,0.14,0.0755627054282037,,,1,1,20.0
sim,pitch_minus,20270910,0.16,0.0830398551997066,,,1,1,20.0
sim,pitch_minus,20270910,0.18,0.08773907908154666,,,1,1,20.0
sim,pitch_minus,20270910,0.2,0.08760755649758047,,,1,1,20.0
sim,pitch_minus,20270910,0.22,0.08430240374379963,,,1,1,20.0
sim,pitch_minus,20270910,0.24,0.08171076456546889,,,1,1,20.0
sim,pitch_minus,20270910,0.26,0.07977488883009841,,,1,1,20.0
sim,pitch_minus,20270910,0.28,0.07857437222766689,,,1,1,20.0
sim,pitch_minus,20270910,0.3,0.07783790950604104,,,1,1,20.0
sim,pitch_minus,20270910,0.32,0.07734935465302255,,,1,1,20.0
sim,pitch_minus,20270910,0.34,0.07701748477945358,,,1,1,20.0
sim,pitch_minus,20270910,0.36,0.07689722527235386,,,1,1,20.0
sim,pitch_minus,20270910,0.38,0.07683876047695064,,,1,1,20.0
sim,pitch_minus,20270910,0.4,0.07681573948416179,,,1,1,20.0
sim,pitch_minus,20270910,0.42,0.07681022978341137,,,1,1,20.0
sim,pitch_minus,20270910,0.44,0.07679569561485826,,,1,1,20.0
sim,pitch_minus,20270910,0.46,0.07678942563348468,,,1,1,20.0
sim,pitch_minus,20270910,0.48,0.0768726181947379,,,1,1,20.0
sim,pitch_minus,20270910,0.5,0.07686649021436673,,,1,1,20.0
sim,pitch_minus,20270910,0.52,0.07686082499058207,,,1,1,20.0
sim,pitch_minus,20270910,0.54,0.07694572317824334,,,1,1,20.0
sim,pitch_minus,20270910,0.56,0.07707526812376396,,,1,1,20.0
sim,pitch_minus,20270910,0.58,0.07746528136288719,,,1,1,20.0
sim,pitch_minus,20270910,0.6,0.07819505885934491,,,1,1,20.0
sim,pitch_minus,20270910,0.62,0.07827707011535619,,,1,1,20.0
sim,pitch_minus,20270910,0.64,0.07815949415086779,,,1,1,20.0
sim,pitch_minus,20270910,0.66,0.07789911790684076,,,1,1,20.0
sim,pitch_minus,20270910,0.68,0.07768128517382729,,,1,1,20.0
sim,pitch_minus,20270910,0.7000000000000001,0.07740499566011266,,,1,1,20.0
sim,pitch_minus,20270910,0.72,0.07712519141716971,,,1,1,20.0
sim,pitch_minus,20270910,0.74,0.07689417527055671,,,1,1,20.0
