task,seed,subset_id,protocol,sample_size,repeat,model,fit_success,fit_error,fit_seconds,alpha_pre,alpha_post,e_alpha,delta_others_max,m4_correct,switch_detected,switch_status,switch_location,alpha_pre_du,alpha_pre_dv,alpha_pre_dw,alpha_pre_roll,alpha_pre_pitch,alpha_pre_yaw,delta_du,delta_dv,delta_dw,delta_roll,delta_pitch,delta_yaw
keyed,20270818,8,random,15,2,Full operator (SE(3)),True,,0.000355189999936556,0.8186394172362583,0.20263445850980524,0.10728545939091141,-0.1935957735465179,True,True,detected,0.600409376621714,0.7955234492943114,0.6714586122100198,0.8690131352901013,0.8061994580338859,0.7720520512156384,0.8186394172362583,-0.20437471243058358,-0.3309872278523477,-0.1953051466890242,-0.1935957735465179,-0.22765042410267033,0.6160049587264531
keyed,20270818,8,random,15,2,Pdiag pointwise (SE(3)),True,,0.007390961999590218,0.8188182987190348,0.20256984642099948,0.1524486814014808,0.12429835719808113,True,True,detected,0.5989435027246655,1.3438198235912637,0.6030723753671475,1.1487896645039615,0.7963075425974915,0.7681946831849147,0.8188182987190349,-0.08465558968492748,-0.2556091467913454,0.12429835719808113,-0.20460399989805467,-0.23124038147028325,0.6162484522980354
keyed,20270818,8,random,15,2,Pdiag finite (SE(3)),True,,94.8440778600002,0.7752362071398576,0.2706030967850449,0.10017890548983435,-0.007324912818821749,True,True,detected,0.6035553987985735,0.7362013358234024,0.7877805486038831,0.998757606034089,0.864217586827608,0.7910970623085588,0.7752362071398576,-0.3291561195767384,-0.21888176246107371,-0.007324912818821749,-0.12358883869861648,-0.1995757901628442,0.5046331103548127
keyed,20280818,2,random,8,2,Frame-weighted (SE(3)),True,,0.007518918999721791,0.4106289127404959,0.37634431800367346,0.37145182539592453,0.034284594736822604,False,True,detected,0.5990034228138492,0.4106289127404959,0.4106289127404959,0.4106289127404959,0.4106289127404959,0.4106289127404959,0.4106289127404959,0.034284594736822604,0.034284594736822604,0.034284594736822604,0.034284594736822604,0.034284594736822604,0.034284594736822604
keyed,20280818,2,random,8,2,Full operator (SE(3)),True,,0.000705713000115793,0.8314711310895724,0.15337566757776178,0.18536965728294916,-0.10899186254317095,True,True,detected,0.6003434832759212,0.8930526651130195,0.830932414365051,0.2028510946898146,0.7407033266006642,0.795370448472008,0.8314711310895722,-0.10899186254317095,-0.1669363851693333,-0.605042392909376,-0.2551374724856019,-0.20271668258927733,0.6780954635118103
keyed,20280818,2,random,8,2,Pdiag pointwise (SE(3)),True,,0.019872142000167514,0.8337299999066198,0.21811365152338769,0.579553269932724,-0.1689047138981995,True,True,detected,0.6068296237219873,-0.5885994342622826,-0.09028307628465165,0.5495169512555358,0.8147968433044295,0.829739880125438,0.8337299999066197,-0.35958803432817366,-0.2958426533547846,-0.2126971458185004,-0.18198076838713317,-0.1689047138981995,0.615616348383232
keyed,20280818,2,random,8,2,Pdiag finite (SE(3)),True,,18.198241664000307,0.8070555468588659,0.27223233704496186,0.0872280013238926,-0.11439617240860855,True,True,detected,0.6124112571844141,0.8367081174098208,0.8070164548714516,0.8542000809713154,0.829410556053568,0.8193025150556709,0.8070555468588658,-0.11439617240860855,-0.14687864434581543,-0.1351383794133627,-0.1389747460854036,-0.23415478049741012,0.534823209813904
keyed,20270818,14,random,30,2,Frame-weighted (SE(3)),True,,0.0032614519996059244,0.7047734780175667,0.6560545473015482,0.17164101631481718,0.048718930716018516,False,False,right_censored,,0.7047734780175667,0.7047734780175667,0.7047734780175667,0.7047734780175667,0.7047734780175667,0.7047734780175667,0.048718930716018516,0.048718930716018516,0.048718930716018516,0.048718930716018516,0.048718930716018516,0.048718930716018516
keyed,20270818,14,random,30,2,Full operator (SE(3)),True,,0.0003571249999367865,0.8198313790364853,0.21037630458993234,0.08076421701645962,-0.08147979788605753,True,True,detected,0.6040806067871205,0.8062956207277872,0.823477822210785,0.9034111953165407,0.8100354595075474,0.8227622504076041,0.8198313790364855,-0.18997509161718718,-0.17363987950975235,-0.08147979788605753,-0.18421484522012,-0.17659322969655078,0.6094550744465531
keyed,20270818,14,random,30,2,Pdiag pointwise (SE(3)),True,,0.007449468000231718,0.8232650763747231,0.21371782936785053,0.15253925520621,-0.08383291413324023,True,True,detected,0.6055551840021562,0.6320735116380075,0.20870178335840897,0.9181007233361987,0.8047244596881071,0.8215461297429074,0.8232650763747231,-0.22204837859922621,-0.2975431071577709,-0.08383291413324023,-0.19306774645202784,-0.17724895478034952,0.6095472470068725
keyed,20270818,14,random,30,2,Pdiag finite (SE(3)),True,,57.5708308520002,0.7823346625433395,0.289108397622561,0.09077472287843853,-0.05874924765451561,False,True,detected,0.6120308437556967,0.7882614826348773,0.780169593513179,0.9517845800462915,0.8388256235847988,0.8231321095705857,0.7823346625433396,-0.1549822278323526,-0.25223263383710937,-0.05874924765451561,-0.14878079235234343,-0.18091511444529562,0.4932262649207786
keyed,20280818,5,qualified,8,2,Frame-weighted (SE(3)),True,,0.0028771810002581333,0.9672870618689321,0.920861919354906,0.16224433363652208,0.046425142514026185,False,False,right_censored,,0.9672870618689323,0.9672870618689323,0.9672870618689323,0.9672870618689323,0.9672870618689323,0.9672870618689323,0.046425142514026185,0.046425142514026185,0.046425142514026185,0.046425142514026185,0.046425142514026185,0.046425142514026185
keyed,20280818,5,qualified,8,2,Full operator (SE(3)),True,,0.00031404299988935236,0.8106163389834244,0.21907811836920335,0.9170006496002513,-0.10975496101310223,True,True,detected,0.6094969754287862,0.7934167908063611,-0.507557053195425,0.605848797598068,0.8390781773754524,0.8795397689937926,0.8106163389834243,-0.21722467917386357,-1.3672852424017068,-0.28109715495392473,-0.15849761559181874,-0.10975496101310223,0.591538220614221
keyed,20280818,5,qualified,8,2,Pdiag pointwise (SE(3)),True,,0.007195365999905334,0.8217389181659241,0.20308346743052122,0.13623987841313437,-0.10067330940528252,True,True,detected,0.599885771442098,1.3671059293421102,0.8029056133475692,0.7876383501189129,0.8509735233575326,0.8247526032259297,0.8217389181659243,-0.10067330940528252,-0.1906631364310395,-0.24589571812746025,-0.145756362501975,-0.1739566179525298,0.618655450735403
keyed,20280818,5,qualified,8,2,Pdiag finite (SE(3)),True,,13.035813833999782,0.8180658238826947,0.27637975373348356,0.10202281835789064,-0.14552199885662453,True,True,detected,0.6062116129261259,0.8090919526610314,0.7670366532275095,0.8227395534610257,0.8245562937067059,0.8333822349099297,0.8180658238826943,-0.2387506476502741,-0.1548711959399688,-0.1827689760910517,-0.23079294391569216,-0.14552199885662453,0.5416860701492109
keyed,20280818,4,qualified,8,1,Frame-weighted (SE(3)),True,,0.002813735000017914,0.793910718986356,0.7426999995111924,0.16237385071939897,0.051210719475163535,False,False,right_censored,,0.7939107189863559,0.7939107189863559,0.7939107189863559,0.7939107189863559,0.7939107189863559,0.7939107189863559,0.051210719475163535,0.051210719475163535,0.051210719475163535,0.051210719475163535,0.051210719475163535,0.051210719475163535
keyed,20280818,4,qualified,8,1,Full operator (SE(3)),True,,0.00030053199998292257,0.8118841166070766,0.1818506289287293,0.10478262552225943,-0.10152168834715214,True,True,detected,0.5985830839679026,0.7681187432162504,0.9052067528682319,0.6494488343204096,0.793172371605062,0.8510643524650603,0.8118841166070768,-0.23069827354061967,-0.10152168834715214,-0.359901081597113,-0.2035470150410803,-0.14732521051886582,0.6300334876783475
keyed,20280818,4,qualified,8,1,Pdiag pointwise (SE(3)),True,,0.006790543000079197,0.8056468019510377,0.20032847852276897,0.21873526204325477,-0.08326888756825168,True,True,detected,0.6021970884602432,0.28620221327012435,1.2979438787667983,0.45710019139335745,0.7883229218582436,0.8327751173011404,0.8056468019510377,-0.18199978557440705,-0.08326888756825168,-0.45543281581404516,-0.20823696267157732,-0.16354498487616198,0.6053183234282687
keyed,20280818,4,qualified,8,1,Pdiag finite (SE(3)),True,,17.87130385499995,0.7289619184279823,0.2935446297373101,0.10893560394488756,-0.006868170861330403,False,True,detected,0.6096169069502364,0.8592897512528702,0.800383458154364,0.7102157036162079,0.79273609475369,0.8130329612597949,0.7289619184279822,-0.006868170861330403,-0.13681766142982654,-0.28188990279329773,-0.23270994588405125,-0.22491793614930478,0.435417288690672
keyed,20260818,6,random,15,0,Frame-weighted (SE(3)),True,,0.00675937599999088,0.6139140639029259,0.9494622882142114,0.2797135413610771,-0.3355482243112854,False,False,right_censored,,0.6139140639029259,0.6139140639029259,0.6139140639029259,0.6139140639029259,0.6139140639029259,0.6139140639029259,-0.3355482243112854,-0.3355482243112854,-0.3355482243112854,-0.3355482243112854,-0.3355482243112854,-0.3355482243112854
keyed,20260818,6,random,15,0,Full operator (SE(3)),True,,0.0006871959999443789,0.2381697454414865,0.7801064914417686,0.28464936688154135,-0.12416810902341835,False,True,detected,0.75,0.877529833261768,0.6100547265834093,0.8738323388074427,0.8000268242113309,0.8237982137151774,0.23816974544148653,-0.12416810902341835,-0.3838113919209939,-0.15251977552527896,-0.2089088772286889,-0.17064152140916466,-0.5419367460002821
keyed,20260818,6,random,15,0,Pdiag pointwise (SE(3)),True,,0.01652186499995878,0.192408553308807,0.8272349389095855,0.6147059664154597,-0.09146669086656756,False,True,detected,0.75,-0.19931076470510498,1.749334715938497,0.9211093471523024,0.7962187051142642,0.8199241862236961,0.19240855330880696,-0.31246895543376907,-0.09146669086656756,-0.10477649242250564,-0.20878518264503665,-0.1786310851374614,-0.6348263856007788
keyed,20260818,6,random,15,0,Pdiag finite (SE(3)),True,,149.63892561199964,0.7968111662217158,0.34754811465891416,0.12344830958137384,-0.06121722205839408,False,True,detected,0.6310495750058407,0.817925982955941,0.7041696599951819,0.9263210617835311,0.8326484728634916,0.7914105893116852,0.7968111662217155,-0.06121722205839408,-0.32302717031825146,-0.0812504644476073,-0.17072615209749353,-0.07801281625403544,0.4492630515628016
keyed,20270818,16,qualified,30,1,Frame-weighted (SE(3)),True,,0.008262737000222842,0.7607849046328845,0.7151255214818726,0.15214576452786732,0.04565938315101159,False,False,right_censored,,0.7607849046328843,0.7607849046328843,0.7607849046328843,0.7607849046328843,0.7607849046328843,0.7607849046328843,0.04565938315101159,0.04565938315101159,0.04565938315101159,0.04565938315101159,0.04565938315101159,0.04565938315101159
keyed,20270818,16,qualified,30,1,Full operator (SE(3)),True,,0.0008147529997586389,0.8184442454273575,0.20956340709044688,0.09677875673011915,0.08806587111332198,True,True,detected,0.6032233411133091,0.7796129782340324,0.8326546470525767,1.0621955079648893,0.814118254559625,0.7923498275229813,0.8184442454273576,-0.21969454456026793,-0.16633735018260676,0.08806587111332198,-0.18652424881464014,-0.20808266506880624,0.6088808383369105
keyed,20270818,16,qualified,30,1,Pdiag pointwise (SE(3)),True,,0.02035069699968517,0.8211980731724811,0.21049872350734652,0.1703531577967166,-0.03389802093129557,True,True,detected,0.6035186766740953,1.135538488857054,0.18121443025476236,0.9524585725364547,0.8104213706992195,0.7924759019253148,0.8211980731724807,-0.13390757307630685,-0.2777777811735006,-0.03389802093129557,-0.18906147521389982,-0.20778050972751017,0.6106993496651343
keyed,20270818,16,qualified,30,1,Pdiag finite (SE(3)),True,,72.46493890600004,0.7706317217676046,0.28342879491693324,0.09067162745841037,-0.03756549739500936,False,True,detected,0.6094276107869934,0.7765694733711987,0.8686656834840752,0.9646385172109614,0.8484330578828049,0.8049219044573291,0.7706317217676046,-0.22498326671256375,-0.08916650116395386,-0.03756549739500936,-0.11343506600634867,-0.22265549548352748,0.48720292685067146
keyed,20280818,9,qualified,15,0,Frame-weighted (SE(3)),True,,0.002979741000217473,0.6809335586346359,0.674915328166762,0.19252304217424349,0.006018230467873864,False,False,right_censored,,0.680933558634636,0.680933558634636,0.680933558634636,0.680933558634636,0.680933558634636,0.680933558634636,0.006018230467873864,0.006018230467873864,0.006018230467873864,0.006018230467873864,0.006018230467873864,0.006018230467873864
keyed,20280818,9,qualified,15,0,Full operator (SE(3)),True,,0.0003172969995830499,0.819343422763003,0.21337442042622576,0.10057147041919823,-0.1488358605065302,True,True,detected,0.6069125839796738,0.7579506780554204,0.8508717329341076,0.675047355233584,0.8206797362902798,0.8086757217608742,0.819343422763003,-0.2397219583846455,-0.1488358605065302,-0.24588422647391195,-0.17813795487625894,-0.19095107636914255,0.6059690023367772
keyed,20280818,9,qualified,15,0,Pdiag pointwise (SE(3)),True,,0.0070379310000134865,0.8185262179447607,0.21325672551783315,0.18973840984954168,-0.10512345394274747,True,True,detected,0.6059104535929226,1.0160873968051178,0.3302491418980293,0.5187491663467646,0.8106774558474025,0.8117812746482287,0.8185262179447607,-0.10512345394274747,-0.2385056361109858,-0.47802625045469915,-0.1881912337105922,-0.1873616633498656,0.6052694924269275
keyed,20280818,9,qualified,15,0,Pdiag finite (SE(3)),True,,21.203673244999663,0.7929556369487707,0.2833884386578433,0.10222800774300592,-0.07271059167703053,True,True,detected,0.611575959648164,0.7760236168178946,0.8893835003352176,0.7424163976297838,0.8336321353920916,0.8426906043295068,0.7929556369487709,-0.1597016546194715,-0.07271059167703053,-0.2537782937958435,-0.12019319880223078,-0.22420425510392183,0.5095671982909277
keyed,20270818,17,qualified,30,2,Frame-weighted (SE(3)),True,,0.003190288000041619,0.8880524996689586,0.8080096137075949,0.14560750114843482,0.08004288596136366,False,False,right_censored,,0.8880524996689586,0.8880524996689586,0.8880524996689586,0.8880524996689586,0.8880524996689586,0.8880524996689586,0.08004288596136366,0.08004288596136366,0.08004288596136366,0.08004288596136366,0.08004288596136366,0.08004288596136366
keyed,20270818,17,qualified,30,2,Full operator (SE(3)),True,,0.00034260099982930114,0.8143798051886446,0.21045934733680294,0.09290170053684062,-0.06310973635222483,True,True,detected,0.604131422002274,0.753024235984083,0.7854103568812977,0.9491579986394325,0.8105027929148589,0.8073776537594815,0.8143798051886448,-0.24419949273008712,-0.2168036640154668,-0.06310973635222483,-0.19063927495839583,-0.19171915934008366,0.6039204578518419
keyed,20270818,17,qualified,30,2,Pdiag pointwise (SE(3)),True,,0.00724843999978475,0.816327985570492,0.2107894230472361,0.09701063533665792,-0.0773705075499993,True,True,detected,0.6043012019295468,0.952758737678227,0.9514399430777118,0.9586093788228169,0.8058910667676438,0.8016666634559436,0.8163279855704921,-0.22656305634502572,-0.13679776793604148,-0.0773705075499993,-0.19406366457309498,-0.1973603391715043,0.6055385625232559
keyed,20270818,17,qualified,30,2,Pdiag finite (SE(3)),True,,79.72990601599986,0.7539812751743916,0.2997507833893917,0.09975444380837488,-0.050388863147988405,False,True,detected,0.6116206639031251,0.7256849686025889,0.8105462527610525,0.9503263352952743,0.8414401965332735,0.8152392136216153,0.7539812751743917,-0.2613486238663969,-0.16355360453509393,-0.050388863147988405,-0.12380009764548539,-0.21182694423241766,0.454230491785
keyed,20280818,10,qualified,15,1,Frame-weighted (SE(3)),True,,0.0030434450000029756,0.6500299260636893,0.648802486502034,0.19823504285453872,0.0012274395616552747,False,False,right_censored,,0.6500299260636894,0.6500299260636894,0.6500299260636894,0.6500299260636894,0.6500299260636894,0.6500299260636894,0.0012274395616552747,0.0012274395616552747,0.0012274395616552747,0.0012274395616552747,0.0012274395616552747,0.0012274395616552747
keyed,20280818,10,qualified,15,1,Full operator (SE(3)),True,,0.000320648000069923,0.807001075977946,0.1980824983779542,0.08466657627870523,-0.11049446489905324,True,True,detected,0.6013554167412821,0.8727056603606137,0.840963088673798,0.808057655513827,0.8060841114835986,0.8216728805462217,0.8070010759779458,-0.11049446489905324,-0.16669194510767116,-0.2291534624124194,-0.18998727230622026,-0.1739122520163614,0.6089185775999917
keyed,20280818,10,qualified,15,1,Pdiag pointwise (SE(3)),True,,0.0071339910000460804,0.8093987036426337,0.20511624851015622,0.14730571341593832,-0.17579110414597343,True,True,detected,0.6017495438529438,0.6009560759591864,0.40566152370399455,0.6555763047802432,0.7958090130679433,0.8214410512948327,0.8093987036426336,-0.22996783893922468,-0.23927693740259337,-0.33803632617260837,-0.2013565423080793,-0.17579110414597343,0.6042824551324774
keyed,20280818,10,qualified,15,1,Pdiag finite (SE(3)),True,,23.720164506999936,0.7561082484307302,0.29277988742932487,0.10285300271575971,-0.1289255838680523,False,True,detected,0.6083064918707454,0.7786275169921555,0.7873510314247603,0.7516177492284932,0.7954097100506415,0.7580697664821864,0.7561082484307302,-0.1289255838680523,-0.23778360614043148,-0.25306258127267145,-0.20154993163698565,-0.18827147034209235,0.46332836100140534
keyed,20280818,7,random,15,1,Frame-weighted (SE(3)),True,,0.003061699999761913,0.43724211219999165,0.6068871922215469,0.3335443790250836,-0.16964508002155543,False,False,right_censored,,0.43724211219999154,0.43724211219999154,0.43724211219999154,0.43724211219999154,0.43724211219999154,0.43724211219999154,-0.16964508002155543,-0.16964508002155543,-0.16964508002155543,-0.16964508002155543,-0.16964508002155543,-0.16964508002155543
keyed,20280818,7,random,15,1,Full operator (SE(3)),True,,0.00038176899988684454,0.3387596563055335,0.219868911550722,0.2726641906851104,-0.09699893707770268,False,True,detected,0.609066400122529,0.8326182274839163,0.6374545095639252,0.5798353880602821,0.9040636760564014,0.8043800407029221,0.33875965630553345,-0.18507307278305307,-0.3734535347034915,-0.38572158428602943,-0.09699893707770268,-0.19584850486511385,0.1188907447548114
keyed,20280818,7,random,15,1,Pdiag pointwise (SE(3)),True,,0.007072149000123318,0.24940927543595603,0.21713526617630483,0.5003862632432763,-0.09154700233511348,False,True,detected,0.6075103372114159,0.792701540746119,-0.20518001882044765,0.5810632194903722,0.9097594629628525,0.7983340913177538,0.24940927543595592,-0.19808176925808396,-0.1564122928890516,-0.4172240877570771,-0.09154700233511348,-0.19972828923311703,0.03227400925965099
keyed,20280818,7,random,15,1,Pdiag finite (SE(3)),True,,34.113454886,0.7546033495385626,0.2676779744641425,0.09229885771982692,0.0817233469143811,False,True,detected,0.6127538657930685,0.8266852743724341,0.9990645810231495,0.8010940314042071,0.8376030417683786,0.8458304975727056,0.7546033495385628,-0.21546022340158089,0.0817233469143811,-0.2017409442809469,-0.13185559230925448,-0.1516264001830432,0.48692537507442024
keyed,20280818,8,random,15,2,Frame-weighted (SE(3)),True,,0.0029935610000393353,0.8612368077561544,0.8275137309040502,0.13676204187607632,0.033723076852104183,False,False,right_censored,,0.8612368077561543,0.8612368077561543,0.8612368077561543,0.8612368077561543,0.8612368077561543,0.8612368077561543,0.033723076852104183,0.033723076852104183,0.033723076852104183,0.033723076852104183,0.033723076852104183,0.033723076852104183
keyed,20280818,8,random,15,2,Full operator (SE(3)),True,,0.00032614700012345565,0.8190805900629938,0.20644720088412974,0.0979340993137889,-0.1484374978539852,True,True,detected,0.6010509877325958,0.8486468280272419,0.7933449468393958,0.7394361159857148,0.8118058611351432,0.8099107843407921,0.8190805900629938,-0.1484374978539852,-0.21306111459402222,-0.3005873515548927,-0.18474506471456953,-0.1922812085632456,0.6126333891788641
keyed,20280818,8,random,15,2,Pdiag pointwise (SE(3)),True,,0.007005259999914415,0.8207790065534617,0.19935124967897014,0.14233709744514103,0.07960600431997289,True,True,detected,0.5991321433673137,1.5073101577542507,0.6411053231919006,0.8059395937470771,0.7961687126912881,0.8106224117389066,0.8207790065534616,0.07960600431997289,-0.22181018608351233,-0.20591998454882565,-0.20214622246761382,-0.190826498161348,0.6214277568744914
keyed,20280818,8,random,15,2,Pdiag finite (SE(3)),True,,32.3856203360001,0.7874082148198904,0.2687336620277589,0.08969919036519747,-0.12924941147605762,True,True,detected,0.6043271415393531,0.8639006971340941,0.7831564769370648,0.8643746139232599,0.8256198023325347,0.8231009093482463,0.7874082148198904,-0.19995930495988734,-0.22820123301402806,-0.12924941147605762,-0.16031670948134358,-0.16974648497940203,0.5186745527921315
keyed,20270818,12,random,30,0,Frame-weighted (SE(3)),True,,0.0077852529998381215,0.7698216764076748,0.7222474574790735,0.15875200363225261,0.04757421892860125,False,False,right_censored,,0.7698216764076748,0.7698216764076748,0.7698216764076748,0.7698216764076748,0.7698216764076748,0.7698216764076748,0.04757421892860125,0.04757421892860125,0.04757421892860125,0.04757421892860125,0.04757421892860125,0.04757421892860125
keyed,20270818,12,random,30,0,Full operator (SE(3)),True,,0.0007389590000457247,0.8192050728955563,0.206259883895862,0.09830496577926937,-0.03582555507516372,True,True,detected,0.6019198694499844,0.7457300259097442,0.7482805537047894,0.9204440539267478,0.8047744354090349,0.7868325798395973,0.8192050728955564,-0.2531147478048955,-0.24925782009846653,-0.03582555507516372,-0.19069884179544527,-0.2125443720138802,0.6129451889996944
keyed,20270818,12,random,30,0,Pdiag pointwise (SE(3)),True,,0.01910902999998143,0.8187694044395435,0.20654880824840194,0.12135913221069496,-0.13562730291241631,True,True,detected,0.6020345567250139,0.867704531045323,0.3870386636407388,0.8391204906418297,0.8088579968134735,0.7858372768669529,0.8187694044395435,-0.20499235416441997,-0.2783086088072829,-0.13562730291241631,-0.1872953505015984,-0.21318866537376313,0.6122205961911417
keyed,20270818,12,random,30,0,Pdiag finite (SE(3)),True,,100.85108369700038,0.7549305051018333,0.3011239348596652,0.09912735696387869,-0.0696058559496836,False,True,detected,0.6098531735681256,0.7606299346856322,0.7914911755031355,0.9297158833405419,0.8322048423511823,0.7978955546464783,0.7549305051018331,-0.22479896321671844,-0.1805291751555046,-0.0696058559496836,-0.14292427708757283,-0.2147810146087905,0.4538065702421678
keyed,20270818,1,random,8,1,Frame-weighted (SE(3)),True,,0.006656900000052701,1.0075032588150137,0.8265770197510247,0.16500052592670172,0.1809262390639893,False,False,right_censored,,1.007503258815014,1.007503258815014,1.007503258815014,1.007503258815014,1.007503258815014,1.007503258815014,0.1809262390639893,0.1809262390639893,0.1809262390639893,0.1809262390639893,0.1809262390639893,0.1809262390639893
keyed,20270818,1,random,8,1,Full operator (SE(3)),True,,0.0006192040000314591,0.8105341289894389,0.21438280231868095,0.22601305166628918,0.5148689167905375,False,True,detected,0.604797258348406,0.9318264351940385,0.5589394461631002,1.450877815705602,0.7957915247972064,0.7290824297142242,0.810534128989439,-0.06434929480194107,-0.4285928126215568,0.5148689167905375,-0.20456810985260765,-0.2707701123048444,0.5961513266707581
keyed,20270818,1,random,8,1,Pdiag pointwise (SE(3)),True,,0.01736632800020743,0.8124807666009302,0.21419287902805734,0.3787036743226484,0.7858076163772,False,True,detected,0.6042564338394624,0.6173672865418474,1.327306597155197,1.5795321257774675,0.804231954832165,0.7317426402144439,0.8124807666009302,-0.2719913092524512,0.22782775786130194,0.7858076163772,-0.19548615423255367,-0.2692946900095118,0.5982878875728729
keyed,20270818,1,random,8,1,Pdiag finite (SE(3)),True,,158.4807247839999,0.7126549791868737,0.3484855579540402,0.11074252819898232,0.07081434691745625,False,True,detected,0.6147159460895337,0.5556279805302758,0.9845209078109306,1.0438390891722376,0.8616728361993496,0.7089856515201268,0.7126549791868739,-0.28961716410437366,-0.019040101295100365,0.07081434691745625,-0.11179457635822587,-0.22350933393248962,0.3641694212328337
keyed,20280818,12,random,30,0,Frame-weighted (SE(3)),True,,0.0031872279996605357,0.7529003603080952,0.7236821526182328,0.16946753211883755,0.029218207689862385,False,False,right_censored,,0.7529003603080955,0.7529003603080955,0.7529003603080955,0.7529003603080955,0.7529003603080955,0.7529003603080955,0.029218207689862385,0.029218207689862385,0.029218207689862385,0.029218207689862385,0.029218207689862385,0.029218207689862385
keyed,20280818,12,random,30,0,Full operator (SE(3)),True,,0.0003365379998285789,0.8206558977751703,0.21060574535909382,0.09097024908349596,-0.18179868802315713,True,True,detected,0.6037265448484749,0.8013923410671719,0.8144355660582803,0.7605270529220011,0.8029972706794886,0.817170636696893,0.8206558977751702,-0.19831459177712218,-0.18619687324826772,-0.19282388278447404,-0.195983839004083,-0.18179868802315713,0.6100501524160764
keyed,20280818,12,random,30,0,Pdiag pointwise (SE(3)),True,,0.00704084300014074,0.8207895011052538,0.2101970579765399,0.13177521791719712,-0.17755608812104762,True,True,detected,0.6034805115458194,0.8945521509802004,0.4210162446412891,0.6867918295746808,0.7970762335446914,0.8165437938060109,0.8207895011052538,-0.17755608812104762,-0.24872149847208797,-0.28600379728020564,-0.201603493944999,-0.1824784484750157,0.610592443128714
keyed,20280818,12,random,30,0,Pdiag finite (SE(3)),True,,31.788155405999987,0.7716769854542059,0.3041242178298786,0.09569956189702779,-0.14832022510165388,False,True,detected,0.6113640223860767,0.7989981883743331,0.8116591565667608,0.8265028530163895,0.8257789956006715,0.824769048652741,0.7716769854542062,-0.18590940586993743,-0.16351589419634815,-0.17154003373976479,-0.14832022510165388,-0.1892376803488207,0.4675527676243276
keyed,20280818,6,random,15,0,Frame-weighted (SE(3)),True,,0.0029822629999216588,0.6470934940784319,0.7427420355325934,0.25234552515256065,-0.09564854145416168,False,False,right_censored,,0.6470934940784319,0.6470934940784319,0.6470934940784319,0.6470934940784319,0.6470934940784319,0.6470934940784319,-0.09564854145416168,-0.09564854145416168,-0.09564854145416168,-0.09564854145416168,-0.09564854145416168,-0.09564854145416168
keyed,20280818,6,random,15,0,Full operator (SE(3)),True,,0.0003241150002395443,0.3303251215213171,0.21319888773693807,0.18396026313679717,0.20952251394762889,False,True,detected,0.6039910591276867,0.8545509466908691,1.2184124088231194,0.8376806705798452,0.8976667100870404,0.8313903223157851,0.3303251215213172,-0.14637908375294872,0.20952251394762889,-0.17191389697806936,-0.10202678814500654,-0.16703159453228344,0.11712623378437914
keyed,20280818,6,random,15,0,Pdiag pointwise (SE(3)),True,,0.0069142770003054466,0.29223319250028595,0.21371421860560197,0.6222324717223287,0.24822906661725552,False,True,detected,0.6038633963554819,-0.17574465658331345,2.1000924519608457,0.4360440340135571,0.8612322981457788,0.7875229823552261,0.2922331925002859,-0.3183231836529151,0.24822906661725552,-0.5904238433097111,-0.139032945495689,-0.20877321567892526,0.0785189738946839
keyed,20280818,6,random,15,0,Pdiag finite (SE(3)),True,,57.789304750000156,0.7412655953641024,0.2741481762204071,0.09669993759492775,0.043777851525164335,False,True,detected,0.6100264625663742,0.9398473935876609,1.0308017623487817,0.6991487624176566,0.7779697801861225,0.8210957423820713,0.7412655953641024,0.043777851525164335,-0.012433898697916224,-0.3056590801526834,-0.22059260523476865,-0.02083994959187707,0.4671174191436953
keyed,20280818,3,qualified,8,0,Frame-weighted (SE(3)),True,,0.0028349340000204393,0.7194837016293409,0.7556304915145411,0.19113738012616652,-0.03614678988520015,False,False,right_censored,,0.7194837016293409,0.7194837016293409,0.7194837016293409,0.7194837016293409,0.7194837016293409,0.7194837016293409,-0.03614678988520015,-0.03614678988520015,-0.03614678988520015,-0.03614678988520015,-0.03614678988520015,-0.03614678988520015
keyed,20280818,3,qualified,8,0,Full operator (SE(3)),True,,0.0002974570002152177,0.8602711534238209,0.2668156982128231,1.0880852951924622,0.4851353833678056,True,True,detected,0.6053446944829797,0.12007086452798867,1.511688527059762,-0.6363102969444072,0.8110185422513083,0.8674869034358649,0.860271153423821,-0.9343132095118389,0.4851353833678056,-1.481462306239931,-0.18947603600024143,-0.12811529531208532,0.5934554552109979
keyed,20280818,3,qualified,8,0,Pdiag pointwise (SE(3)),True,,0.006602471000405785,0.8291700642109202,0.20335133485375625,0.4143091690299471,-0.02709870947170323,True,True,detected,0.6032164212355396,-0.4878528081350089,1.2399626743086447,0.5794848076210567,0.8267075165764343,0.8422389864880614,0.82917006421092,-0.6602883811638514,-0.02709870947170323,-0.46483194778683734,-0.17391201277199342,-0.15843502794373399,0.6258187293571637
keyed,20280818,3,qualified,8,0,Pdiag finite (SE(3)),True,,71.0950263650002,0.8549553893862755,0.2843697228387753,0.09983848672331681,0.012874792807816116,True,True,detected,0.6097846095877701,0.6678808982883554,0.9657023831355975,0.7698598198121789,0.8285891600473546,0.8218679359603146,0.854955389386275,-0.41922841008796874,0.012874792807816116,-0.23063580767441483,-0.16292892883517185,-0.24625941538191942,0.5705856665474998
