phase,phase_code,phase_progress,global_bin,alpha_x,alpha_y,alpha_yaw,alpha_x_ci_low,alpha_x_ci_high,alpha_y_ci_low,alpha_y_ci_high,alpha_yaw_ci_low,alpha_yaw_ci_high,off_diagonal_fro
Unlock yaw,5,0.0,50,1.0002378557272393,1.0143153301678516,1.0000552914733474,0.9972685709580419,1.0028766049441091,0.9956417145477442,1.040652943427212,0.9990582339000686,1.0009918952249355,0.0384000539455028
Unlock yaw,5,0.041666666666666664,51,1.0003188156411353,1.0139086013162981,0.9972250120725025,0.9968357186961723,1.0043621524043884,0.9953770574761313,1.0400959201542486,0.9963921606615809,0.998038497241258,0.04394456150809897
Unlock yaw,5,0.08333333333333333,52,1.0008271437809149,1.0137092022953567,0.9865539421471272,0.996877735000204,1.005189854036597,0.995513080196484,1.0397437779591816,0.9850290576443516,0.9877623339835858,0.04016331676590717
Unlock yaw,5,0.125,53,1.0012225921192182,1.0134793491551624,0.9655771507445423,0.9973886947795562,1.0050653966668857,0.995800670853018,1.0389943141288724,0.9620454214190186,0.9681333731818494,0.03301440272914836
Unlock yaw,5,0.16666666666666666,54,1.001270050462843,1.0134229731466404,0.9331667027857483,0.997593580348089,1.00484043066261,0.9960222234066938,1.0378645302442797,0.9263846847969553,0.9382174704821672,0.031706617977748916
Unlock yaw,5,0.20833333333333334,55,1.0005221841601253,1.012479153476294,0.8888546480117494,0.9961406003103948,1.0042877630397773,0.9959479262234565,1.0362641240894872,0.8775713031483503,0.8970855408456619,0.02393857717869396
Unlock yaw,5,0.25,56,1.0014642513183565,1.0109985476987522,0.8330716887383715,0.9978879634623128,1.0051930732221093,0.9964991420830401,1.0326568034850785,0.8162878630600607,0.84514703936013,0.0289399439285627
Unlock yaw,5,0.2916666666666667,57,1.0011279298234737,1.0098550645294175,0.7642367259980603,0.997521111772055,1.0047878529161438,0.9960336090016402,1.0295509809036258,0.7401943712458353,0.7813555602266163,0.025945502513833117
Unlock yaw,5,0.3333333333333333,58,1.0016821487560355,1.0082296921140748,0.6832940484373614,0.9988842780768634,1.0047080646823447,0.9966219518402627,1.025123359259278,0.6509991673637915,0.7063012524881487,0.06402629366397478
Unlock yaw,5,0.375,59,1.0017657102395303,1.006751081213664,0.5928935927175752,0.9995179183830384,1.0043266446977095,0.9972216115717776,1.0207926036087775,0.5530023782497737,0.6209242114015953,0.10423029400234445
Unlock yaw,5,0.4166666666666667,60,1.0014191313056964,1.0053111443984672,0.4958126284001827,0.9993093197926612,1.0040410118142935,0.9972599090447278,1.0169042804154018,0.4505771940938129,0.5273149550431228,0.12995071047367543
Unlock yaw,5,0.4583333333333333,61,1.001893509068314,1.0058544753330385,0.3996900645971523,0.9999585296846651,1.0045463418641252,0.9992789762796913,1.0154986291007697,0.35317428566313164,0.43215685965204637,0.16611726937649476
Unlock yaw,5,0.5,62,1.0016440715323969,1.0052600636671258,0.3118635225454797,0.9995642625346032,1.0045911239648637,0.9999647969142325,1.0124343409898013,0.2656723818305374,0.3442757133167923,0.1542176567956512
Unlock yaw,5,0.5416666666666666,63,1.0015249491327716,1.0034530800312915,0.23270012597834003,0.9992531436608281,1.0048454298268252,0.9988782146201355,1.0086169225948463,0.18816766907455176,0.26388762733557075,0.17144566993903995
Unlock yaw,5,0.5833333333333334,64,1.0015201881694544,1.003208681947261,0.16661528027072098,0.9992901423055323,1.004759777071866,0.99978485685025,1.007259042329481,0.12572508360307155,0.19557818172719876,0.16395420419606832
Unlock yaw,5,0.625,65,1.0016436990566095,1.0043721717642222,0.11109635412207461,0.9995356213825742,1.005141425650337,0.9994817620866687,1.0103155583772818,0.07498922976374997,0.13666907927328314,0.17831969090172725
Unlock yaw,5,0.6666666666666666,66,1.0012712665188996,1.002631015252808,0.0679795725581349,0.9992902476715935,1.0049465310914414,0.998924012761161,1.0070846368045117,0.03789654255361283,0.08969545149111313,0.14416438058008127
Unlock yaw,5,0.7083333333333334,67,1.0007551141591458,1.0003625151899267,0.036575852080035005,0.9988846647828868,1.0037833325742067,0.9963470896502701,1.0035659215523192,0.013288111249084389,0.053491120331344545,0.09317677726993165
Unlock yaw,5,0.75,68,1.0009769599044263,1.001932782640904,0.01730009870243563,0.999250194383477,1.00388708602226,0.9975826941778249,1.0059768947826748,0.002119032612233505,0.028463336685287905,0.06139466762246312
Unlock yaw,5,0.7916666666666666,69,1.001022683070587,1.001867967738756,0.00746544704725241,0.9993901569291453,1.0038574280504338,0.9975160348177889,1.0060342598784378,-0.0002554731237219087,0.013112392733456102,0.0258947501091342
Unlock yaw,5,0.8333333333333334,70,1.0011544567224928,1.0017947269916647,0.002971972314447453,0.9995579545593053,1.0039645849674834,0.9976067505382139,1.0060693003196852,-0.00020136572740076295,0.0053417714435731066,0.017950406050561203
Unlock yaw,5,0.875,71,1.001160955279254,1.0013703703222423,0.0011346921710839201,0.9996048690424173,1.003763613947623,0.997097307502017,1.0057492747849728,-7.938478146339918e-05,0.0022092460940713464,0.006820340816675858
Unlock yaw,5,0.9166666666666666,72,1.0010778269295437,1.000327656804189,0.00029492125894080116,0.9995526061512163,1.0035648356240696,0.9967295463716265,1.0032972536861506,-0.00030457211321229595,0.0009790331495603277,0.015516923575699964
Unlock yaw,5,0.9583333333333334,73,1.001045666514758,1.0003925484718594,-8.205062492776596e-05,0.999462500711843,1.0035313104927774,0.996677728414101,1.0034283353803664,-0.0005029136704623551,0.0004541757288887265,0.017691831047053724
Unlock yaw,5,1.0,74,1.0009874078850907,1.0001443296186427,-0.00018535115175239217,0.9994509344648964,1.0033308183474483,0.9965185959038136,1.0031675123629342,-0.0005433959089984829,0.0003876875325392943,0.009154981063488318
Circular insert,6,0.0,75,1.0012739794070924,1.0003308182198825,-0.00026801185515257925,0.9996646865517926,1.0035063705639147,0.9961203682527711,1.003729598661149,-0.0006938261762786146,0.00025577552957932914,0.02364294277863216
Circular insert,6,0.041666666666666664,76,1.001391280984071,1.0002612284560342,-0.0002585783641658318,0.9996942952187757,1.0036599131742951,0.9960687852076685,1.0035451407834999,-0.0006371639725805921,0.0002613691511831171,0.02040775616847187
