seed,subset_id,protocol,sample_size,optimization_success,optimization_nfev,optimization_cost,optimization_optimality,profile_max_absolute_reproduction_error,audit_fit_seconds
20290818,0,random,3,True,14,0.002069178106213986,3.3048584771081455e-10,0.0,2.082462087739259
20290818,1,random,3,True,15,0.0001891633037212894,9.40535933601262e-10,0.0,7.821074455045164
20290818,2,random,3,True,31,0.0005463732838115309,9.622743441671388e-10,0.0,9.510552593972534
20290818,3,random,3,True,8,0.00037881504417773565,2.7969108255192927e-10,0.0,11.862381066195667
20290818,4,random,3,True,7,0.00045827527559866093,5.296359229190441e-10,0.0,4.239687357097864
20290818,5,random,3,True,11,0.0007914976158084738,6.65493505966715e-10,0.0,1.9569583893753588
20290818,6,random,3,True,10,0.0014013755857447668,5.043242790246997e-10,0.0,3.3752337829209864
20290818,7,random,3,True,12,0.0016760573302618347,6.815773876865104e-10,0.0,1.8899201299063861
20290818,8,random,3,True,10,0.004129194824775412,1.8303777487787912e-10,0.0,2.943377207033336
20290818,9,random,3,True,140,0.042912760025098286,7.779122716066009e-10,0.0,57.00876359594986
20290818,10,qualified,3,True,12,0.0002016589622486213,9.683919991269158e-10,0.0,2.3909261520020664
20290818,11,qualified,3,True,8,0.0012759750190651025,5.948549429027231e-10,0.0,2.1998252808116376
20290818,12,qualified,3,True,7,0.0001956407391296272,3.1587322273852363e-10,0.0,6.414573674090207
20290818,13,qualified,3,True,57,0.041171180039748664,6.132602064882861e-10,0.0,12.619315673131496
20290818,14,qualified,3,True,13,0.0030349125957446713,5.597863706722496e-10,0.0,1.1980672688223422
20290818,15,qualified,3,True,13,0.0005150041867519942,5.567018871077836e-10,0.0,1.7372572626918554
20290818,16,qualified,3,True,12,0.00033168058400708596,8.325800345183396e-10,0.0,1.3258205838501453
20290818,17,qualified,3,True,10,0.0002791296156720661,3.286955125896076e-10,0.0,3.723688915837556
20290818,18,qualified,3,True,14,0.0008790478711240905,9.711755327083532e-10,0.0,1.4604789051227272
20290818,19,qualified,3,True,13,0.03804785642432745,3.48178367701643e-11,0.0,8.768837567884475
