seed,condition_id,generator,method,segment,position_rmse_mm,orientation_rmse_deg,axis_rmse_deg
20260818,67,mixed,Frozen diagonal,All assembly,6.345612115079253,3.134071285223601,2.84840285825863
20260818,71,mixed,Frozen diagonal,All assembly,2.883471871297057,1.7125383697116459,0.9196781322835752
20260818,1,du,Frozen diagonal,Align,6.328703196096315,0.8358285762514697,0.471746454722151
20260818,2,du,Frozen diagonal,Align,3.0243995818543015,0.8961687557116744,0.7344147703914197
20260818,3,dv,Frozen diagonal,Align,5.336923730935808,0.6046281285937414,0.32038628459031493
20260818,4,dv,Frozen diagonal,Align,11.630951369437303,0.826452898012201,0.5974360373948728
20260818,5,dw,Frozen diagonal,Align,3.6512075735775715,0.5155514786531473,0.3786651424400319
20260818,6,dw,Frozen diagonal,Align,4.454828438319505,1.2459088597390169,1.0861126504340788
20260818,7,roll,Frozen diagonal,Align,1.8174500188167821,1.8284251096978121,1.7767097528932516
20260818,8,roll,Frozen diagonal,Align,4.865395269432614,2.7605651092345718,2.5815644597653367
20260818,9,pitch,Frozen diagonal,Align,11.141159798444436,1.5653159555978478,0.9152379426235714
20260818,10,pitch,Frozen diagonal,Align,4.350365572123086,1.8527244719554319,1.1271206510848968
20260818,11,yaw,Frozen diagonal,Align,13.794601531195221,3.8434814147000864,0.5923688628302958
20260818,12,yaw,Frozen diagonal,Align,4.846326681711894,1.8830775873245713,0.2971169169875095
20260818,13,yaw,Frozen diagonal,Align,2.6393676176205036,2.515080057927769,0.3148494062764587
20260818,14,yaw,Frozen diagonal,Align,5.379885597531056,4.5186134918671845,0.5160225649943313
20260818,15,mixed,Frozen diagonal,Align,6.116067179702774,2.481266261642859,1.6356712653907308
20260818,19,mixed,Frozen diagonal,Align,10.857533465656035,2.2970088526076062,1.6296380257352063
20260818,23,mixed,Frozen diagonal,Align,6.527243250224206,0.8157572899147546,0.34167961865415075
20260818,27,mixed,Frozen diagonal,Align,5.377906286227429,3.0918847047466036,1.6589745722261473
20260818,31,mixed,Frozen diagonal,Align,4.78617527462906,1.5841077422989727,1.135101743835098
20260818,35,mixed,Frozen diagonal,Align,2.1922635119662917,1.8099759353535834,1.68262589886224
20260818,39,mixed,Frozen diagonal,Align,9.307163892215407,5.262777327028444,2.366416128103177
20260818,43,mixed,Frozen diagonal,Align,12.915320193106263,3.428085683544985,1.2702941741075198
20260818,47,mixed,Frozen diagonal,Align,12.204802737984606,2.1198031892042497,1.8112474720599858
20260818,51,mixed,Frozen diagonal,Align,5.6373701407196535,0.7030226417920776,0.3622980684481754
20260818,55,mixed,Frozen diagonal,Align,9.747223005078016,1.349660963215377,1.0893923756392911
20260818,59,mixed,Frozen diagonal,Align,4.743796208706919,2.170276283194129,1.829233042491798
20260818,63,mixed,Frozen diagonal,Align,10.327965801190901,2.4829552864210185,1.494677613708107
20260818,67,mixed,Frozen diagonal,Align,8.767661951077933,4.156724922282393,3.652161280828412
20260818,71,mixed,Frozen diagonal,Align,4.938229347087479,2.2326611490051356,1.1760843840596096
20260818,1,du,Frozen diagonal,Insert,0.8678804051069599,0.18538386052345254,0.18464318243278682
20260818,2,du,Frozen diagonal,Insert,0.9812622479366374,0.20025831410002295,0.19255276429936813
20260818,3,dv,Frozen diagonal,Insert,1.2178847946895381,0.41037487110194626,0.41029391302155443
20260818,4,dv,Frozen diagonal,Insert,0.8009614950368984,0.18250706695295166,0.1823010982227119
20260818,5,dw,Frozen diagonal,Insert,1.258032654461568,0.42909854937891667,0.428847724789212
20260818,6,dw,Frozen diagonal,Insert,1.1465609557122487,0.42533376861993755,0.4252147694600113
20260818,7,roll,Frozen diagonal,Insert,0.8416836318905567,0.289167659450562,0.28479677382980406
20260818,8,roll,Frozen diagonal,Insert,0.7268374694498334,0.37781337535340576,0.37412311375980745
20260818,9,pitch,Frozen diagonal,Insert,0.8833110902066371,0.418740960643516,0.4179838229396595
20260818,10,pitch,Frozen diagonal,Insert,1.4160005033662602,0.41878769184691383,0.4186982105892953
20260818,11,yaw,Frozen diagonal,Insert,0.9577870517886199,2.6243781504357657,0.3907230894324756
20260818,12,yaw,Frozen diagonal,Insert,0.8060894173336265,1.2949063762267343,0.18334836743676777
20260818,13,yaw,Frozen diagonal,Insert,0.8249989961948839,1.3907253703126488,0.17044685494545203
20260818,14,yaw,Frozen diagonal,Insert,1.3164043173675857,2.6934076336067325,0.44567869002337795
20260818,15,mixed,Frozen diagonal,Insert,3.0307452119844926,2.3870578077120874,1.5739945803481696
20260818,19,mixed,Frozen diagonal,Insert,1.616981745925221,1.4406639878356486,0.9937729186177103
20260818,23,mixed,Frozen diagonal,Insert,1.1694749175409112,0.5214283896431965,0.4161230187469835
20260818,27,mixed,Frozen diagonal,Insert,3.2447120047719147,2.936037820092647,2.041392949991638
20260818,31,mixed,Frozen diagonal,Insert,0.8984980727456648,0.8807067994554971,0.16408097543171296
20260818,35,mixed,Frozen diagonal,Insert,1.2629312374619883,0.5386947936242809,0.28339498249943335
20260818,39,mixed,Frozen diagonal,Insert,3.5560846201904117,5.115880561543574,3.297336069164142
20260818,43,mixed,Frozen diagonal,Insert,2.452119481734515,2.0232748589654737,0.7614141720512423
20260818,47,mixed,Frozen diagonal,Insert,1.0115445339590083,0.4788016976656311,0.14207310227197295
20260818,51,mixed,Frozen diagonal,Insert,0.8500538131242042,0.45440431233617606,0.1444888237745645
20260818,55,mixed,Frozen diagonal,Insert,0.3487562626054874,0.5870145764446902,0.23088252371116882
20260818,59,mixed,Frozen diagonal,Insert,1.3464021948141531,1.4061472287525905,1.3462115633994827
20260818,63,mixed,Frozen diagonal,Insert,1.313062687297295,1.348185591153316,0.9328233808212183
20260818,67,mixed,Frozen diagonal,Insert,4.993642303287022,2.658643630554199,2.5853118671637176
20260818,71,mixed,Frozen diagonal,Insert,1.520499709773729,1.3605081535893422,0.7467264879523458
20260818,1,du,No adaptation,All assembly,14.175111698975616,0.47881543592483855,0.33129082421605527
20260818,2,du,No adaptation,All assembly,14.416842602495178,0.5173815248785644,0.44340544224094597
20260818,3,dv,No adaptation,All assembly,13.955525547211643,0.4523923379433284,0.372082669788027
20260818,4,dv,No adaptation,All assembly,16.02476390793347,0.47870287806939293,0.383032729361283
20260818,5,dw,No adaptation,All assembly,14.506822488035775,0.43797906825938226,0.40028410874529485
20260818,6,dw,No adaptation,All assembly,13.537011236203414,0.7094366047074215,0.6398013578329262
20260818,7,roll,No adaptation,All assembly,24.078601105750412,14.098118051681949,14.096210893146772
20260818,8,roll,No adaptation,All assembly,24.25276457763399,14.005157426487724,13.996794548848605
20260818,9,pitch,No adaptation,All assembly,24.104773766209842,13.84445210447938,13.829828704671682
20260818,10,pitch,No adaptation,All assembly,24.166305123466014,14.502507556572198,14.483934263438128
20260818,11,yaw,No adaptation,All assembly,7.0595039658465515,0.4797011461871268,0.4379341654866117
20260818,12,yaw,No adaptation,All assembly,2.549915948809907,0.3688802683572978,0.2843382634975378
20260818,13,yaw,No adaptation,All assembly,1.532373856032959,0.3745079310580482,0.2729725182754864
20260818,14,yaw,No adaptation,All assembly,2.829946861585284,0.516695638454199,0.44559950205689963
20260818,15,mixed,No adaptation,All assembly,23.45182291218414,11.998498921637053,11.993431122137828
20260818,19,mixed,No adaptation,All assembly,27.645771346915776,14.006037708200207,14.000330444579586
20260818,23,mixed,No adaptation,All assembly,11.450378324404888,1.0292616385886555,1.0132441606975948
20260818,27,mixed,No adaptation,All assembly,25.582350251609228,14.152382725410174,14.149770663479707
20260818,31,mixed,No adaptation,All assembly,13.347796601185905,6.020361224166252,5.985765592376939
20260818,35,mixed,No adaptation,All assembly,11.172128641976794,6.373227373591679,6.356913209635103
20260818,39,mixed,No adaptation,All assembly,26.627131369049064,17.445824316082923,17.370871990201348
20260818,43,mixed,No adaptation,All assembly,14.395726895559555,4.651225337917112,4.649657782093063
20260818,47,mixed,No adaptation,All assembly,11.143608547319308,2.0708641148148628,2.0442724925737172
20260818,51,mixed,No adaptation,All assembly,7.099774543112826,2.691197302957625,2.6834170267693755
20260818,55,mixed,No adaptation,All assembly,24.60556504784313,11.594370394269617,11.566376229247087
20260818,59,mixed,No adaptation,All assembly,20.603835168899547,13.07255727756435,13.054557501851635
20260818,63,mixed,No adaptation,All assembly,17.238448823733016,8.180745330559164,8.14582857248316
20260818,67,mixed,No adaptation,All assembly,36.89267159588504,16.75792840388986,16.671302006247238
20260818,71,mixed,No adaptation,All assembly,30.345459837646917,13.662686934453859,13.647610910562678
20260818,1,du,No adaptation,Align,12.423182229072447,0.8358285762514697,0.471746454722151
20260818,2,du,No adaptation,Align,11.159388199893375,0.8961687557116744,0.7344147703914197
20260818,3,dv,No adaptation,Align,11.428121924760488,0.6046281285937414,0.32038628459031493
20260818,4,dv,No adaptation,Align,18.763257717939037,0.826452898012201,0.5974360373948728
20260818,5,dw,No adaptation,Align,11.336210493247016,0.5155514786531473,0.3786651424400319
20260818,6,dw,No adaptation,Align,10.326690555339345,1.2459088597390169,1.0861126504340788
20260818,7,roll,No adaptation,Align,28.96421485588006,11.042335412415127,11.0331594433338
20260818,8,roll,No adaptation,Align,28.675376279278836,10.158162297823694,10.11257126006786
20260818,9,pitch,No adaptation,Align,29.60178930973325,11.236116106420353,11.164023320879377
20260818,10,pitch,No adaptation,Align,27.17776473972879,11.514783357819892,11.421572191644529
20260818,11,yaw,No adaptation,Align,14.025579891721206,0.703449087045004,0.5941855174882111
20260818,12,yaw,No adaptation,Align,4.88906181650068,0.5493393307606692,0.29133900449786543
20260818,13,yaw,No adaptation,Align,2.6749361677761274,0.579619135857269,0.3166742115188608
20260818,14,yaw,No adaptation,Align,5.202361863241912,0.7297718266418854,0.5205135378932936
20260818,15,mixed,No adaptation,Align,26.673731521177327,9.683975766521723,9.669127645550645
20260818,19,mixed,No adaptation,Align,32.07148571515025,11.414578317905134,11.393997761917598
20260818,23,mixed,No adaptation,Align,10.406981860768752,0.870505452996441,0.7934501401386095
20260818,27,mixed,No adaptation,Align,28.650983658943733,11.357123941327666,11.35275413967634
20260818,31,mixed,No adaptation,Align,13.99779936572546,4.553259746500512,4.371515768705145
20260818,35,mixed,No adaptation,Align,12.091628497829689,4.744586608336222,4.671664181004906
20260818,39,mixed,No adaptation,Align,31.112657099192848,13.106095926621805,12.969865020332977
20260818,43,mixed,No adaptation,Align,16.160773140963773,3.7999128911106372,3.792535904499547
20260818,47,mixed,No adaptation,Align,16.05320225583957,1.5974465063708283,1.4780829624735186
20260818,51,mixed,No adaptation,Align,5.674506649449889,2.2044723139277482,2.167420746260484
20260818,55,mixed,No adaptation,Align,29.83109621808576,9.141335656710249,9.08473525972426
20260818,59,mixed,No adaptation,Align,25.796830289617887,10.37659970996153,10.354998978096091
20260818,63,mixed,No adaptation,Align,18.57587522354507,6.401940273132615,6.241716937078924
20260818,67,mixed,No adaptation,Align,41.19336782853429,13.649644469085873,13.409800791925399
20260818,71,mixed,No adaptation,Align,32.813845913958716,11.353867858037422,11.309000674059767
20260818,1,du,No adaptation,Insert,14.940420488630977,0.18538386052345254,0.18464318243278682
20260818,2,du,No adaptation,Insert,15.126665531639553,0.20025831410002295,0.19255276429936813
20260818,3,dv,No adaptation,Insert,14.53667161714557,0.41037487110194626,0.41029391302155443
20260818,4,dv,No adaptation,Insert,15.093911762829572,0.18250706695295166,0.1823010982227119
20260818,5,dw,No adaptation,Insert,15.708953036510842,0.42909854937891667,0.428847724789212
20260818,6,dw,No adaptation,Insert,14.3576928417452,0.42533376861993755,0.4252147694600113
20260818,7,roll,No adaptation,Insert,19.992208312948566,14.997350760851775,14.997242941296925
20260818,8,roll,No adaptation,Insert,19.9845783366925,15.06956804814834,15.069478473134787
20260818,9,pitch,No adaptation,Insert,19.36212490741655,14.577570020292324,14.577566431200399
20260818,10,pitch,No adaptation,Insert,20.47919179905321,15.395794152753036,15.395754416616468
20260818,11,yaw,No adaptation,Insert,0.9550531924444275,0.3951693634969379,0.39494742968634744
20260818,12,yaw,No adaptation,Insert,0.8060090698062329,0.18510813315872812,0.1836744446064879
20260818,13,yaw,No adaptation,Insert,0.825594164509234,0.1941908272082904,0.1688625420867924
20260818,14,yaw,No adaptation,Insert,1.3207674639996725,0.444568274902782,0.4416572318601002
20260818,15,mixed,No adaptation,Insert,20.145401044678273,12.641897087233012,12.639217230928384
20260818,19,mixed,No adaptation,Insert,23.324881580437996,14.691808714983557,14.689703157417572
20260818,23,mixed,No adaptation,Insert,11.634111109398306,1.0685741087995708,1.0685333183602488
20260818,27,mixed,No adaptation,Insert,22.20958966427059,14.978474657475797,14.97594277430799
20260818,31,mixed,No adaptation,Insert,13.134046863228935,6.426608516520961,6.425422808230255
20260818,35,mixed,No adaptation,Insert,10.184155931479257,6.799342567472299,6.796829607586573
20260818,39,mixed,No adaptation,Insert,22.08403697489644,18.680741000095985,18.6171036612905
20260818,43,mixed,No adaptation,Insert,12.962981361174405,4.817415106633809,4.817309534679773
20260818,47,mixed,No adaptation,Insert,9.174566600445447,2.210075753537335,2.2059131176142857
20260818,51,mixed,No adaptation,Insert,7.422004153627204,2.926275454805709,2.926252839649912
20260818,55,mixed,No adaptation,Insert,20.473863647155166,12.28606170829994,12.265491740165851
20260818,59,mixed,No adaptation,Insert,16.62510660460908,13.820829263152433,13.804935883603616
20260818,63,mixed,No adaptation,Insert,15.973452017262314,8.746841692347095,8.74152423307203
20260818,67,mixed,No adaptation,Insert,32.35554260730497,17.657630811114174,17.60912299136852
20260818,71,mixed,No adaptation,Insert,27.393139906675255,14.41535268302477,14.408149567158915
20260818,1,du,Identity,All assembly,5.23576566829282,0.47881543592483855,0.33129082421605527
20260818,2,du,Identity,All assembly,4.730740261121783,0.5173815248785644,0.44340544224094597
20260818,3,dv,Identity,All assembly,5.434422578105013,0.4523923379433284,0.372082669788027
20260818,4,dv,Identity,All assembly,5.816192897605842,0.47870287806939293,0.383032729361283
20260818,5,dw,Identity,All assembly,4.886362767153308,0.43797906825938226,0.40028410874529485
20260818,6,dw,Identity,All assembly,4.785405748241395,0.7094366047074215,0.6398013578329262
20260818,7,roll,Identity,All assembly,23.996952770380684,3.979396208713092,3.9732819810957856
20260818,8,roll,Identity,All assembly,24.1232177295452,4.052462700022242,4.022466802191898
20260818,9,pitch,Identity,All assembly,22.89912156031972,4.145909059439286,4.097096691033469
20260818,10,pitch,Identity,All assembly,22.337071222128998,3.87549230056773,3.7924845136747596
20260818,11,yaw,Identity,All assembly,27.90556660153141,29.908565077786893,0.4081276298383766
20260818,12,yaw,Identity,All assembly,14.574841123852142,14.882657781031725,0.2851089106155498
20260818,13,yaw,Identity,All assembly,14.283674314694982,15.082313592423208,0.2847182158731243
20260818,14,yaw,Identity,All assembly,28.502857224005595,30.17107864810971,0.4386691538461734
20260818,15,mixed,Identity,All assembly,32.901645735731,15.998408140599391,3.4850930872175603
20260818,19,mixed,Identity,All assembly,16.02836981738011,8.937825009284607,3.639804736518267
20260818,23,mixed,Identity,All assembly,4.702593967854006,3.800684902613577,0.6048061586115714
20260818,27,mixed,Identity,All assembly,13.466994975537602,18.896201219854134,3.7421628350292107
20260818,31,mixed,Identity,All assembly,9.51808648456726,8.44951632622773,2.140028805316649
20260818,35,mixed,Identity,All assembly,13.617575623389246,7.042076750428459,2.0450414283828167
20260818,39,mixed,Identity,All assembly,45.17541427150492,23.24411324195964,5.475994771772853
20260818,43,mixed,Identity,All assembly,28.62917649927284,21.615516488309932,1.3066229155481672
20260818,47,mixed,Identity,All assembly,7.4704138149110975,4.457975150832478,0.8089749585246793
20260818,51,mixed,Identity,All assembly,7.733902856704269,4.94316446750994,0.9574340969886219
20260818,55,mixed,Identity,All assembly,21.02004707460532,3.390595918243676,3.25854021250434
20260818,59,mixed,Identity,All assembly,24.882728860942407,10.773537892333083,3.3416060841756132
20260818,63,mixed,Identity,All assembly,5.714517859662019,13.626948580849783,2.5613444952829587
20260818,67,mixed,Identity,All assembly,43.61833155124736,16.83966240769052,4.386751452078912
20260818,71,mixed,Identity,All assembly,28.075644678402185,8.10318216052443,3.9952189992122946
20260818,1,du,Identity,Align,10.378810145606948,0.8358285762514697,0.471746454722151
20260818,2,du,Identity,Align,9.305665679638087,0.8961687557116744,0.7344147703914197
20260818,3,dv,Identity,Align,10.691936691257165,0.6046281285937414,0.32038628459031493
20260818,4,dv,Identity,Align,11.5403233186325,0.826452898012201,0.5974360373948728
20260818,5,dw,Identity,Align,9.575177667568378,0.5155514786531473,0.3786651424400319
20260818,6,dw,Identity,Align,9.365895843161217,1.2459088597390169,1.0861126504340788
20260818,7,roll,Identity,Align,47.9721569039688,7.942989353010653,7.931488033874148
20260818,8,roll,Identity,Align,48.22851267241441,8.087442081168419,8.027971667082776
20260818,9,pitch,Identity,Align,45.776520824463034,8.262677226521006,8.164895959414984
20260818,10,pitch,Identity,Align,44.6177440059465,7.721474366542669,7.5560881052756494
20260818,11,yaw,Identity,Align,55.787412192032576,29.739307843268435,0.6104449235514525
20260818,12,yaw,Identity,Align,29.11421124143668,14.594719197354989,0.3252531472087747
20260818,13,yaw,Identity,Align,28.52781345132803,15.244113130733954,0.31781654382460744
20260818,14,yaw,Identity,Align,56.96434552269928,30.48926120156331,0.40847176756603115
20260818,15,mixed,Identity,Align,65.77141326853788,16.607640193520865,6.930125284861706
20260818,19,mixed,Identity,Align,32.01468628618725,10.867204116337609,7.266754569297375
20260818,23,mixed,Identity,Align,9.157086574744364,4.102509874464169,0.9579483783844155
20260818,27,mixed,Identity,Align,26.852573496181535,19.621023877675782,7.462559015018408
20260818,31,mixed,Identity,Align,18.999563985759945,8.354390629048135,4.243702847424747
20260818,35,mixed,Identity,Align,27.16874900280197,7.472743795605401,4.0292603200082535
20260818,39,mixed,Identity,Align,90.34206544052168,25.178864432696678,10.944021595380136
20260818,43,mixed,Identity,Align,57.23668592669879,21.882958423681583,2.563662643073199
20260818,47,mixed,Identity,Align,14.795807779431101,4.986186352296378,1.5603092909339586
20260818,51,mixed,Identity,Align,15.402445228186265,4.933008713627814,1.8527855028148321
20260818,55,mixed,Identity,Align,42.01137740090303,6.549506050220826,6.493996941513476
20260818,59,mixed,Identity,Align,49.74074567939152,12.236257029817956,6.669670555801014
20260818,63,mixed,Identity,Align,11.335589711901301,13.728249465728219,5.098094553681861
20260818,67,mixed,Identity,Align,87.22104172969377,17.71633363413228,8.754364725191126
20260818,71,mixed,Identity,Align,56.12938131821139,10.62378472299369,7.9762353791306495
20260818,1,du,Identity,Insert,0.777685580632598,0.18538386052345254,0.18464318243278682
20260818,2,du,Identity,Insert,0.7992340965004636,0.20025831410002295,0.19255276429936813
20260818,3,dv,Identity,Insert,1.2064601388515626,0.41037487110194626,0.41029391302155443
20260818,4,dv,Identity,Insert,0.8027312262531519,0.18250706695295166,0.1823010982227119
20260818,5,dw,Identity,Insert,1.1153008751571292,0.42909854937891667,0.428847724789212
20260818,6,dw,Identity,Insert,1.253204935372705,0.42533376861993755,0.4252147694600113
20260818,7,roll,Identity,Insert,0.7289067889253915,0.2450716757223439,0.23991033887376392
20260818,8,roll,Identity,Insert,0.5781874495243053,0.31152926795131963,0.307040553040818
20260818,9,pitch,Identity,Insert,0.885818511540622,0.43066166692210933,0.4299249761488786
20260818,10,pitch,Identity,Insert,1.3997755895590631,0.4032634585406249,0.4031696353503071
20260818,11,yaw,Identity,Insert,0.9729296529838976,29.991020199955248,0.33541177192772564
20260818,12,yaw,Identity,Insert,0.80792363596861,14.979950740743543,0.17980548793265178
20260818,13,yaw,Identity,Insert,0.8203452407382223,15.077131690339243,0.18683612928653054
20260818,14,yaw,Identity,Insert,1.2640512113298221,30.05385008371083,0.4749011996516319
20260818,15,mixed,Identity,Insert,1.2413360637036652,15.795851931396824,0.460314340807784
20260818,19,mixed,Identity,Insert,0.8314959378289213,8.20881872256172,0.16438328018399073
20260818,23,mixed,Identity,Insert,1.2915217049639944,3.6789055641494683,0.45238112976649086
20260818,27,mixed,Identity,Insert,1.0800894064907065,18.666325760679428,0.33254562100755397
20260818,31,mixed,Identity,Insert,0.6953105255503719,8.491045194544279,0.3391333276127071
20260818,35,mixed,Identity,Insert,1.1397680783922515,6.922316503625716,0.447725709070649
20260818,39,mixed,Identity,Insert,0.6309263264416163,22.585091257186793,0.2066984580190031
20260818,43,mixed,Identity,Insert,0.8053586615538858,21.5058715387786,0.18676839041173124
20260818,47,mixed,Identity,Insert,1.1419206568760387,4.2650129629736355,0.21368940686817206
20260818,51,mixed,Identity,Insert,0.800628377866413,4.9668100685470336,0.1974268600035616
20260818,55,mixed,Identity,Insert,0.3762266196710911,1.0268865469703765,0.3215503030853654
20260818,59,mixed,Identity,Insert,0.6828293770166769,10.263258302269485,0.19352425116872635
20260818,63,mixed,Identity,Insert,0.7924740941654813,13.581574733225743,0.19561191124449426
20260818,67,mixed,Identity,Insert,0.6814841039900279,16.534790697434314,0.3239086639997256
20260818,71,mixed,Identity,Insert,0.7853619436657003,7.056676973380613,0.20271852052262693
20260818,1,du,Frame scalar affine,All assembly,4.120877830152868,1.4239814007295735,1.3540367760542051
20260818,2,du,Frame scalar affine,All assembly,11.16563970846641,1.4461662554226842,1.396376285685083
20260818,3,dv,Frame scalar affine,All assembly,9.627916987738548,1.432017953613814,1.3825303772870905
20260818,4,dv,Frame scalar affine,All assembly,9.043986816210605,1.4297174699085196,1.372627873531944
20260818,5,dw,Frame scalar affine,All assembly,6.829463051515066,1.4552637606781211,1.4196799839836
20260818,6,dw,Frame scalar affine,All assembly,9.318399016397803,1.4828308274903805,1.4239913428706807
20260818,7,roll,Frame scalar affine,All assembly,22.41296501792319,5.926854744774158,5.920651145847618
20260818,8,roll,Frame scalar affine,All assembly,26.41193180170919,6.892853409281208,6.86415382205959
20260818,9,pitch,Frame scalar affine,All assembly,20.16767206688655,5.204980455786761,5.145911711717716
20260818,10,pitch,Frame scalar affine,All assembly,28.105039324658996,7.746573699168301,7.711305676845695
20260818,11,yaw,Frame scalar affine,All assembly,8.300266235331794,15.415616316919706,1.3972005025664664
20260818,12,yaw,Frame scalar affine,All assembly,5.873549403830895,7.671469454656471,1.361050217653841
20260818,13,yaw,Frame scalar affine,All assembly,5.5925232380123155,8.229386623036076,1.3169142460206984
20260818,14,yaw,Frame scalar affine,All assembly,5.999177361783858,16.033816070695778,1.47015014406367
20260818,15,mixed,Frame scalar affine,All assembly,17.098837306759563,9.08975125754421,4.276512789892162
20260818,19,mixed,Frame scalar affine,All assembly,29.8594083908714,8.724619003361745,7.553800944459851
20260818,23,mixed,Frame scalar affine,All assembly,3.7984124125248266,2.4032312612202302,1.045079401788848
20260818,27,mixed,Frame scalar affine,All assembly,27.852523317681364,12.377486358626564,7.645624027929764
20260818,31,mixed,Frame scalar affine,All assembly,11.094937743773531,5.563178266407421,3.67433343903814
20260818,35,mixed,Frame scalar affine,All assembly,8.835921545001417,4.002808194206906,2.5070658680762885
20260818,39,mixed,Frame scalar affine,All assembly,23.348327327349473,14.190906822569533,6.558727955374951
20260818,43,mixed,Frame scalar affine,All assembly,15.6688016173437,11.889014997671888,3.307284068008811
20260818,47,mixed,Frame scalar affine,All assembly,9.34073652117739,2.8832596968972957,1.3571431137212753
20260818,51,mixed,Frame scalar affine,All assembly,4.807244011378778,2.433746214072219,0.787868464504293
20260818,55,mixed,Frame scalar affine,All assembly,21.17956995729555,4.751423736927289,4.7291485950905345
20260818,59,mixed,Frame scalar affine,All assembly,20.31794167563156,7.72334047950539,6.073625818305578
20260818,63,mixed,Frame scalar affine,All assembly,9.68058172671608,7.507198098214734,2.4281448061693456
20260818,67,mixed,Frame scalar affine,All assembly,36.7694532097729,11.748814822024867,8.786992766815734
20260818,71,mixed,Frame scalar affine,All assembly,21.579202660174126,6.316993776627406,5.044739394121963
20260818,1,du,Frame scalar affine,Align,5.105078249742138,1.5730494662766932,1.367866146173997
20260818,2,du,Frame scalar affine,Align,11.22033623588609,1.5875886975748783,1.4621717200992628
20260818,3,dv,Frame scalar affine,Align,10.37340521323085,1.34815558589507,1.1958468468232593
20260818,4,dv,Frame scalar affine,Align,13.884402374758634,1.5543738438584074,1.4027427903793284
20260818,5,dw,Frame scalar affine,Align,6.093849990136892,1.3361697109329984,1.2546235752783155
20260818,6,dw,Frame scalar affine,Align,9.527758426747765,1.4946660738726225,1.314738370455891
20260818,7,roll,Frame scalar affine,Align,26.97971141198322,5.493598934369232,5.476471724246751
20260818,8,roll,Frame scalar affine,Align,31.10346066838081,5.838810584894561,5.731064651239476
20260818,9,pitch,Frame scalar affine,Align,25.680587144404782,5.276537414481653,5.077774268182403
20260818,10,pitch,Frame scalar affine,Align,31.695022431000297,7.453912435691148,7.310038938520911
20260818,11,yaw,Frame scalar affine,Align,13.965632240757715,9.98904066877301,1.2443471079700192
20260818,12,yaw,Frame scalar affine,Align,7.569889198118806,4.979540344825208,1.334215956127875
20260818,13,yaw,Frame scalar affine,Align,6.624640620286563,5.8654589591527175,1.252411177933916
20260818,14,yaw,Frame scalar affine,Align,7.761003620729772,10.976056572672537,1.3944575552054177
20260818,15,mixed,Frame scalar affine,Align,20.058425348165734,6.633308295410784,4.489147079549904
20260818,19,mixed,Frame scalar affine,Align,35.52400617418142,8.164019919095328,7.517283698463079
20260818,23,mixed,Frame scalar affine,Align,5.0550260516936865,1.8418105596423127,0.9007785679806991
20260818,27,mixed,Frame scalar affine,Align,31.99896439095007,9.703502502695633,7.436756734434499
20260818,31,mixed,Frame scalar affine,Align,15.582203924352292,3.8860913914327178,3.2288456091905844
20260818,35,mixed,Frame scalar affine,Align,11.258866743432394,2.520202702193712,1.9086446740390879
20260818,39,mixed,Frame scalar affine,Align,27.44105937853718,10.579644559487106,5.443139319337701
20260818,43,mixed,Frame scalar affine,Align,19.008825600597387,8.387849204843402,3.2346471758391124
20260818,47,mixed,Frame scalar affine,Align,14.965373789913212,2.8572935533839723,1.9486907402322378
20260818,51,mixed,Frame scalar affine,Align,6.003593556716176,1.6645470764917518,0.9180008644383049
20260818,55,mixed,Frame scalar affine,Align,27.348211380476545,4.518486408577605,4.448115046499587
20260818,59,mixed,Frame scalar affine,Align,25.7782166024284,6.550751491439366,5.7896317905483885
20260818,63,mixed,Frame scalar affine,Align,13.258582759299195,4.9240800711638935,2.12940982422042
20260818,67,mixed,Frame scalar affine,Align,43.455544417706136,9.657725184515332,8.673323786300577
20260818,71,mixed,Frame scalar affine,Align,24.64311694129291,6.093553632423629,5.24766271063933
20260818,1,du,Frame scalar affine,Insert,3.8238293647893005,1.2735458478223511,1.2519410293672433
20260818,2,du,Frame scalar affine,Insert,10.26385431506858,1.2759812077632817,1.2604248071111817
20260818,3,dv,Frame scalar affine,Insert,8.629369174355395,1.4414839191612423,1.421942107109876
20260818,4,dv,Frame scalar affine,Insert,6.38857181462541,1.2753836226508313,1.2510301331960803
20260818,5,dw,Frame scalar affine,Insert,6.939524520511054,1.4927474695563718,1.4708282490624986
20260818,6,dw,Frame scalar affine,Insert,8.568588967460574,1.4747478612005362,1.4556866875760484
20260818,7,roll,Frame scalar affine,Insert,18.626915716751263,5.8751263326571035,5.873217272943121
20260818,8,roll,Frame scalar affine,Insert,21.813367636331062,6.991398574528651,6.983262491769799
20260818,9,pitch,Frame scalar affine,Insert,15.760428634250633,4.976733193762184,4.964450616196627
20260818,10,pitch,Frame scalar affine,Insert,23.718434266687083,7.625615168297897,7.6248932206782465
20260818,11,yaw,Frame scalar affine,Insert,4.614131906862652,17.23927078185035,1.4388587064099925
20260818,12,yaw,Frame scalar affine,Insert,4.593424678982944,8.543400593878118,1.2522144964467996
20260818,13,yaw,Frame scalar affine,Insert,4.652812345927805,9.118895532994763,1.2279726245589673
20260818,14,yaw,Frame scalar affine,Insert,4.749695500130435,17.786649470364427,1.4833067096070582
