seed,subset_id,protocol,sample_size,repeat,rank,augmented_intercept_rank,condition_number,optimization_success,optimization_nfev,lambda_min_post,lambda_max_post,lambda_ratio_post,log_det_post,trace_inv_post,ridge_post,lambda_min_design,lambda_max_design,lambda_ratio_design,log_det_design,trace_inv_design,ridge_design,fit_seconds
20270818,19,qualified,3,9,3,3,3.538045169612036,True,12,3.718758029810444e-15,0.0001475466312829558,2.520395076102307e-11,-695.7428475721192,1060495299.6017083,1e-08,2.5723807112839537e-14,0.0019244745462505763,1.3366665286873672e-11,-737.7568052909304,1134729315.612234,1e-08,4.0735209858976305
20270818,20,random,5,0,3,4,2.5743447853171446,True,10,1.7484843664972377e-15,0.0005267573741367748,3.319335337948655e-12,-681.2552011042801,1053575798.250739,1e-08,3.1337385266157005e-13,0.005490240630001591,5.7078345701120794e-11,-705.2451413130399,1018110267.796843,1e-08,1.7247061808593571
20270818,21,random,5,1,3,4,3.470522048009643,True,8,1.496061364744986e-14,0.00019782471058962223,7.562560613817819e-11,-638.351819935996,886785072.5627136,1e-08,1.6708685376616668e-13,0.003450012054139432,4.843080289116401e-11,-697.9451125088348,994677921.504647,1e-08,6.846763378940523
20270818,22,random,5,2,3,4,1.5464395501085406,True,5,1.578783237297598e-14,0.0005068067805821029,3.115158079543165e-11,-679.0783831440606,1014520166.6085172,1e-08,1.8426080265315667e-13,0.004770795027167792,3.8622661758441564e-11,-713.6849514074395,1047143808.747915,1e-08,1.0396898267790675
20270818,23,random,5,3,3,4,2.2815563688607705,True,10,2.9032424642122464e-15,0.0003278810160860401,8.854561019935352e-12,-664.3061470037513,1033957439.7957861,1e-08,1.8525695834895495e-13,0.00451626762531083,4.101992479602108e-11,-708.4229867567508,1029425363.8043158,1e-08,1.7934135482646525
20270818,24,random,5,4,3,4,1.8995754397095692,True,11,2.7226594993292687e-14,0.0005587252599699919,4.8729844422561064e-11,-676.0018342748768,986609804.5166576,1e-08,1.6218719129543153e-13,0.0052167069516612635,3.108995632652567e-11,-712.1589920774445,1043144053.7484246,1e-08,16.707260311115533
20270818,25,random,5,5,3,4,3.1275660596457633,True,4,3.0570562792373087e-14,0.00047534116879724387,6.431288682553166e-11,-664.6014659310683,923705717.3870946,1e-08,1.1767655445532366e-13,0.005390515865409518,2.1830295540069572e-11,-722.1698008594344,1078565095.6232667,1e-08,1.0530852270312607
20270818,26,random,5,6,3,4,1.2501674383096084,True,6,3.1836233056344734e-16,0.0001911046093235386,1.6659060798709591e-12,-630.8771910762221,1000151631.2676742,1e-08,2.7501517653093316e-13,0.005271861999673799,5.2166611445434266e-11,-710.4937995163618,1035859727.3949335,1e-08,2.4361435365863144
20270818,27,random,5,7,3,4,3.0540953283991725,True,13,3.649460917620474e-17,0.00040005476511097767,9.122403320475612e-14,-677.9508846417655,1087893080.1253855,1e-08,2.491087871312001e-13,0.004191956798315049,5.942541851369486e-11,-700.8374807655421,1003522508.4363639,1e-08,5.1056650299578905
20270818,28,random,5,8,3,4,2.6948302751462485,True,11,3.914004660740979e-15,0.00045088571724765823,8.680702251189588e-12,-696.5871584266943,1069867218.4563782,1e-08,1.1056821046549611e-13,0.0049269442184321985,2.244153892626777e-11,-723.9281276929028,1084053479.8525453,1e-08,7.812228207010776
20270818,29,random,5,9,3,4,1.8641631432279837,True,5,8.243142865368473e-15,0.0003775783078657529,2.1831611333719158e-11,-669.3367408584718,993623851.5773822,1e-08,1.7723672365878246e-13,0.003454669956950461,5.1303518387393084e-11,-698.9374459336975,997631243.0523043,1e-08,1.2504030731506646
20270818,30,qualified,5,0,3,4,2.821003666170266,True,11,1.522553250047994e-14,0.00023701419397382113,6.423890588663075e-11,-652.7761139468801,935605397.1506305,1e-08,2.1483283153519187e-13,0.0035361310650244954,6.075363938290666e-11,-702.5921348118763,1009219247.0065436,1e-08,18.5190121778287
20270818,31,qualified,5,1,3,4,2.3679730655787505,True,7,2.014988238483102e-14,0.00015045935041791238,1.3392243372620695e-10,-649.3563732400843,889393790.2361441,1e-08,1.5185861972725428e-13,0.001547732707611379,9.811682532807502e-11,-684.7265625918064,950402449.2871405,1e-08,0.9512526458129287
20270818,32,qualified,5,2,3,4,1.5877511004269225,True,18,2.0717145421398383e-15,0.0005986539639210155,3.4606211050047833e-12,-685.7161036684461,1106700051.6297908,1e-08,2.551656077422018e-13,0.00630828812463663,4.0449263366026084e-11,-713.2971733796777,1045729882.5784435,1e-08,2.947231443133205
20270818,33,qualified,5,3,3,4,3.011386955943474,True,4,1.82352383993042e-14,0.00041990123710476733,4.34274462372075e-11,-658.734183905805,922757936.063648,1e-08,1.9420135364144433e-13,0.003928906791053084,4.942885234225462e-11,-692.7256834510365,978085436.7138608,1e-08,1.374547941610217
20270818,34,qualified,5,4,3,4,2.903084555007893,True,7,1.6755493915741116e-14,0.00028893545218864464,5.7990439694473803e-11,-663.3358173753037,953017353.355283,1e-08,1.5525938406218985e-13,0.00384409405402465,4.038907005920887e-11,-705.3356100611486,1019473167.7013314,1e-08,1.6316447709687054
20270818,35,qualified,5,5,3,4,1.7758903523986986,True,5,1.0794798095700012e-14,0.00031512964839725704,3.4255101513304553e-11,-671.3607206825977,950548507.5478764,1e-08,1.1292976527047504e-13,0.0032082230383032742,3.520009797392389e-11,-714.9892053046958,1051819225.8710743,1e-08,1.6474806861951947
20270818,36,qualified,5,6,3,4,2.28063676411755,True,16,2.9916129424410496e-14,0.0004912493101880285,6.089805889591972e-11,-659.9977964363216,926999093.6333115,1e-08,2.8273413255754966e-13,0.0066492339099317324,4.252130943013441e-11,-718.1718618913128,1062251731.9465688,1e-08,11.874200706835836
20270818,37,qualified,5,7,3,4,2.835327546840529,True,15,1.349713629806587e-16,0.00016734376025835684,8.065515127201672e-13,-653.5623075283097,1053332862.8917325,1e-08,1.7829158685808755e-13,0.0030578683802265027,5.830584076508915e-11,-696.9936467801674,990890651.2584733,1e-08,9.013605510815978
20270818,38,qualified,5,8,3,4,5.6357744446002584,True,13,2.1562870525477966e-14,0.0004079607614017053,5.285525610696105e-11,-668.9470397473181,944082419.2707169,1e-08,1.8649913294626813e-13,0.004032091914437817,4.6253690864155605e-11,-695.3899763159312,986995154.8632519,1e-08,0.4838918880559504
20270818,39,qualified,5,9,3,4,3.6069425458913624,True,24,1.0669278161417783e-14,0.00039852005599838396,2.6772248976751744e-11,-688.1125548628706,1058717402.2387635,1e-08,2.5319474316404777e-13,0.0037160938835396036,6.813464651298802e-11,-700.5494761431544,1002349837.3448905,1e-08,1.7483720937743783
20270818,40,random,8,0,3,4,2.0183830844470037,True,7,4.634542928820571e-14,0.0005189762197652138,8.930164335693936e-11,-639.1436587565393,844801602.2155335,1e-08,3.297692441611362e-13,0.005815273553940942,5.6707434500249007e-11,-692.9668236395314,978075449.1851584,1e-08,0.9623487899079919
20270818,41,random,8,1,3,4,2.689778365874824,True,9,2.1144561580002702e-14,0.0003800434870118675,5.563721600981528e-11,-662.0334528383528,954944265.5236189,1e-08,2.6515290859302705e-13,0.005133122181555686,5.1655288772547323e-11,-705.1504146059392,1017965866.0083151,1e-08,15.022561292164028
20270818,42,random,8,2,3,4,2.211380189589595,True,9,1.8436452991024485e-14,0.00025124835855707577,7.33793967726014e-11,-634.8923093240471,868974951.3986933,1e-08,3.126334409761743e-13,0.0024139688663486984,1.2951013798659917e-10,-663.5112429637777,883400191.1198422,1e-08,0.9752626870758832
20270818,43,random,8,3,3,4,1.934308572325561,True,13,6.00530384074342e-16,0.0006282510561782385,9.558764417006695e-13,-693.7747402633181,1118876695.4919486,1e-08,3.000035178202542e-13,0.0070998551792956725,4.2254878479086875e-11,-712.1694026734931,1041895165.5853703,1e-08,1.8851560349576175
20270818,44,random,8,4,3,4,1.839784594083301,True,6,3.443488839122322e-14,0.0007189844432322419,4.789378784945459e-11,-689.2347369127567,1017685617.386121,1e-08,2.293715080047257e-13,0.006662551696050562,3.4426976099966764e-11,-714.5149125835696,1050321395.8700643,1e-08,0.6170977759175003
20270818,45,random,8,5,3,4,1.4805803659010683,True,6,7.366803979299805e-14,0.0004313187047123796,1.7079722949210566e-10,-628.6310824924099,802256913.7042422,1e-08,3.0472828868907584e-13,0.007068190962230703,4.3112628155833575e-11,-711.6816643331304,1040131191.6123497,1e-08,0.7104797824285924
20270818,46,random,8,6,3,4,2.4684901205756584,True,22,8.037837887431545e-14,0.0005453073950055555,1.4740012625997228e-10,-632.1956283157501,825672486.3355498,1e-08,5.448446010191428e-13,0.005582507968264672,9.759853530285391e-11,-686.3395036263653,955604681.7807018,1e-08,1.51932786218822
20270818,47,random,8,7,3,4,4.520941248190425,True,14,6.057952903105824e-15,0.0008025746929271483,7.54814842343368e-12,-705.2078186247436,1142766350.1745505,1e-08,2.3596707798904434e-13,0.00855600938151762,2.757910463478124e-11,-723.246149662981,1080703618.5059674,1e-08,1.396418393123895
20270818,48,random,8,8,3,4,2.182768531649588,True,9,4.99395438924579e-14,0.0005419775107808396,9.214320317555028e-11,-646.6716767184379,887495225.4870579,1e-08,2.867670814671619e-13,0.006766047643918331,4.2383248915624e-11,-706.0905441605801,1021677597.0645635,1e-08,1.2303115520626307
20270818,49,random,8,9,3,4,1.5903868104007004,True,13,5.305464982028057e-14,0.00048414759064359077,1.0958362872312048e-10,-648.1962513908131,916319551.2281795,1e-08,4.429640322918324e-13,0.006574156060514201,6.737960404566145e-11,-699.1894367654829,997832063.4902267,1e-08,2.428179834038019
20270818,50,qualified,8,0,3,4,3.6066426650569334,True,11,4.5007364546174484e-14,0.0005066452829264453,8.883407398210919e-11,-648.6566478995458,883273890.409699,1e-08,3.5942708261157185e-13,0.007928820758949556,4.5331720004626555e-11,-712.2573016326127,1042129271.0623457,1e-08,1.7316442751325667
20270818,51,qualified,8,1,3,4,2.2678600672484217,True,12,3.6576566921477574e-14,0.0005957390375040416,6.13969617883727e-11,-664.8672922269102,971328050.454603,1e-08,3.6241368788075297e-13,0.007961357832400894,4.5521592611477994e-11,-713.8634484916897,1047441439.0711586,1e-08,8.216703283134848
20270818,52,qualified,8,2,3,4,1.7747223233261542,True,7,3.7068434658389e-14,0.0003777463635383835,9.813048711089023e-11,-630.6211237385836,822148946.1545146,1e-08,3.535236772147605e-13,0.004406582528576435,8.022626943264529e-11,-686.1597434535399,955269579.4378992,1e-08,0.5355989532545209
20270818,53,qualified,8,3,3,4,2.335803622806999,True,6,4.362768708504432e-14,0.00045968124359270794,9.490856477864002e-11,-646.6257281389046,896903148.2362585,1e-08,3.70377676275042e-13,0.004338820714972942,8.536367381968484e-11,-685.1341924834128,951891618.2882469,1e-08,1.1704951720312238
20270818,54,qualified,8,4,3,4,1.6401241697426197,True,7,6.656547947755122e-14,0.0006423811288657263,1.0362303076226431e-10,-655.9939621629253,888313261.6537001,1e-08,2.9180808975969265e-13,0.007296706799749468,3.9991752138062046e-11,-717.3949465914004,1059622763.8635489,1e-08,0.5167164341546595
20270818,55,qualified,8,5,3,4,1.764166444355032,True,12,1.2200332087924365e-14,0.0005187906599019431,2.35168691938871e-11,-657.5224869046249,953585365.8979096,1e-08,2.910105902938564e-13,0.00719172059226145,4.046466858111733e-11,-705.9921887123193,1021544530.2047626,1e-08,1.2977983737364411
20270818,56,qualified,8,6,3,4,2.770661818265927,True,8,5.61360676757703e-14,0.0008264377308812926,6.792534461841208e-11,-670.2170181532866,950301920.8705555,1e-08,2.6744119817049116e-13,0.0073050110882366195,3.6610649174941866e-11,-703.8741341091084,1015338852.9394147,1e-08,0.8090313011780381
20270818,57,qualified,8,7,3,4,1.7953094262574065,True,9,9.413092567694625e-15,0.0004973076695804857,1.892810656959149e-11,-636.3804906686873,887435065.3310647,1e-08,3.171551167064444e-13,0.0076692146381373595,4.135431483809307e-11,-708.638717889971,1030120491.2736442,1e-08,0.7904808791354299
20270818,58,qualified,8,8,3,4,3.181371352849687,True,9,3.1277513654485713e-15,0.000397446530551081,7.869615470316915e-12,-668.3081887422906,987852934.857787,1e-08,1.1467900608798668e-13,0.0064245172650893995,1.785021369794558e-11,-728.229056335513,1100220079.3106856,1e-08,2.734174232929945
20270818,59,qualified,8,9,3,4,4.185562551546679,True,9,5.176605399212869e-14,0.0002989831950589752,1.7314034650649077e-10,-616.7522029381494,800291697.8888521,1e-08,4.2177990875423573e-13,0.004648468670599098,9.073523748195477e-11,-684.7120110764192,950496657.3797531,1e-08,1.8773502768017352
20270818,60,random,10,0,3,4,1.2124412735230874,True,6,3.3156372942038655e-15,0.0009500230224945645,3.490059941387195e-12,-677.994609887465,1054696297.2068694,1e-08,5.401471553092699e-13,0.010716633805568285,5.0402688484943225e-11,-708.5013962493159,1029175495.0314064,1e-08,1.7979156402871013
20270818,61,random,10,1,3,4,1.7972955710162914,True,11,8.648839756551184e-14,0.0008381366106361601,1.0319128942460306e-10,-651.8070616567941,896555002.5854702,1e-08,5.055594189919854e-13,0.009807838767600847,5.154646512563473e-11,-705.763659314018,1019980779.0786602,1e-08,1.1142481588758528
20270818,62,random,10,2,3,4,1.5995492532664022,True,8,8.133556844977095e-14,0.0007770960018640921,1.0466604931007725e-10,-656.7485292517786,901856517.482492,1e-08,3.856084542695094e-13,0.011531525489377678,3.343950066491329e-11,-722.4624855334854,1077345323.396168,1e-08,0.7394480770453811
20270818,63,random,10,3,3,4,1.8299755419679276,True,21,3.827134978675661e-14,0.0006624853277769167,5.7769354553379616e-11,-656.3324088678849,912996172.2902386,1e-08,4.1228122037287145e-13,0.009204529284927404,4.479112484850148e-11,-716.8110340518563,1057501058.6474433,1e-08,1.507989966776222
20270818,64,random,10,4,3,4,2.2813719707509796,True,9,5.606305893425828e-14,0.00047843525801278966,1.1718003218893115e-10,-645.336694291824,871960951.8968396,1e-08,4.490123834903229e-13,0.006417539979933643,6.996643338324254e-11,-699.7470161142404,999640682.6687187,1e-08,1.7960060788318515
20270818,65,random,10,5,3,4,2.682391869810021,True,5,4.500860875004526e-15,0.0007078473782580318,6.3585188181114176e-12,-662.0778574435315,981851239.6446377,1e-08,4.2796588763171916e-13,0.01009934824803262,4.237559465434693e-11,-717.8617627765666,1061175933.2256275,1e-08,1.000206752680242
20270818,66,random,10,6,3,4,1.597451274665975,True,9,5.9581307568873595e-15,0.0006479973736343827,9.194683496123388e-12,-657.612654279772,979187886.1944263,1e-08,4.304154876067021e-13,0.008659596504606657,4.9703873313004065e-11,-704.772344328115,1016762784.934531,1e-08,1.0632019811309874
20270818,67,random,10,7,3,4,2.7162235182051355,True,13,6.707043014626642e-15,0.0003823607635450757,1.754113824975654e-11,-627.1489996599698,886519057.4047422,1e-08,3.876567215154117e-13,0.007893754157508294,4.9109297525650034e-11,-704.6409080613125,1016432405.466266,1e-08,1.4191273511387408
20270818,68,random,10,8,3,4,1.7679508120265095,True,14,6.177673844959675e-14,0.0005534756587627112,1.1161599877345642e-10,-639.8142242732298,848600246.3569442,1e-08,3.91314435850897e-13,0.007940347662737112,4.928177612263482e-11,-707.0711198498136,1024406097.7717695,1e-08,1.642598635982722
20270818,69,random,10,9,3,4,1.9556253995913793,True,17,5.3355912721934934e-14,0.0008556674479557583,6.235589871907067e-11,-689.5096845258142,1007250171.2300085,1e-08,2.9529672643009177e-13,0.008903975502980907,3.3164593313540815e-11,-718.9628936976792,1065451972.6218162,1e-08,1.7382900421507657
20270818,70,qualified,10,0,3,4,2.507823102108305,True,12,4.835218605052755e-15,0.0006905607843017113,7.00187255773883e-12,-684.807476783794,1073936560.5854027,1e-08,3.706351821911007e-13,0.0063165620573704005,5.86767261723693e-11,-689.8043504143238,967907768.4265413,1e-08,2.416184071917087
20270818,71,qualified,10,1,3,4,1.9048927595686345,True,12,5.99258921449748e-14,0.0006633437139634494,9.03391271878047e-11,-649.4094134305508,892432614.2493191,1e-08,4.725510282847028e-13,0.007482926197214405,6.31505664803449e-11,-700.7032417284581,1002888178.546274,1e-08,2.4133989377878606
20270818,72,qualified,10,2,3,4,1.7046585749260068,True,9,4.142972402499419e-15,0.0006115394990375968,6.774660359665033e-12,-662.1537875900826,1054657837.7353969,1e-08,4.190666030506599e-13,0.00883006845829715,4.7459043497775495e-11,-709.265714225739,1031844068.3198221,1e-08,1.7292028446681798
20270818,73,qualified,10,3,3,4,1.4863058733284884,True,11,5.209100197205265e-15,0.0006143689259456981,8.478782010641077e-12,-678.8952584616372,1039463877.4922233,1e-08,3.5180792883010433e-13,0.006897458318781503,5.1005444697236574e-11,-711.2934745241695,1038570314.884765,1e-08,1.0115284998901188
20270818,74,qualified,10,4,3,4,1.2693344623582434,True,11,2.3255128443699625e-14,0.0007158286654551955,3.2487003616866456e-11,-664.0041767457187,986977457.732297,1e-08,4.616607132999327e-13,0.010759876476559332,4.2905763305524226e-11,-715.6715162510469,1053666886.0515717,1e-08,1.0688507431186736
20270818,75,qualified,10,5,3,4,1.4724970320072517,True,9,6.930926806046385e-15,0.0007713763256572254,8.985143276391222e-12,-671.0290048009017,1009021279.4700432,1e-08,3.8747163100899776e-13,0.009739371979532958,3.978404683826221e-11,-712.8780819342926,1044354457.1311224,1e-08,1.4057088429108262
20270818,76,qualified,10,6,3,4,1.5038464513302212,True,9,9.892592527552348e-14,0.0008002396911547011,1.236203682084038e-10,-653.9576871179003,888153330.1492035,1e-08,3.8744271843316036e-13,0.008755634695550206,4.4250671927880535e-11,-704.7565687761419,1017096682.1690035,1e-08,0.7380555276758969
20270818,77,qualified,10,7,3,4,1.1781228512081776,True,8,3.929635656028921e-15,0.0008042109400924096,4.886324545121679e-12,-677.5145688030816,1102957486.6517026,1e-08,5.32587284019802e-13,0.010670164109794907,4.9913691911345765e-11,-709.6456106589704,1033032105.0347149,1e-08,1.1722847647033632
20270818,78,qualified,10,8,3,4,3.7490664647890672,True,9,3.419867760122476e-14,0.0005766901118941245,5.930165420887838e-11,-665.0384857474933,986710264.4380083,1e-08,2.8628952337881765e-13,0.009876882926410882,2.8985817237265883e-11,-717.8992174100299,1062433261.5277146,1e-08,1.925773585215211
20270818,79,qualified,10,9,3,4,2.0890662027178224,True,6,7.22522189699569e-14,0.0006867062825930078,1.0521560789735606e-10,-647.2568912993167,872613655.4505894,1e-08,4.589649418300481e-13,0.008153407131322279,5.629118409491413e-11,-701.2529246768407,1004853345.6236933,1e-08,0.882549034897238
20270818,80,random,15,0,3,4,2.454876896994235,True,8,8.563711855925934e-14,0.0009169224696349845,9.339624820553304e-11,-645.3657970307206,878144882.8093133,1e-08,7.183129619270059e-13,0.013130800644346196,5.4704429789381806e-11,-706.4442952451018,1022191987.4322863,1e-08,1.1951864222064614
20270818,81,random,15,1,3,4,2.037397853185196,True,5,1.223015426688582e-13,0.0015376621359648006,7.953733125653155e-11,-661.0604188787411,910622639.7464151,1e-08,5.061308266144577e-13,0.014992613284235685,3.3758679492296394e-11,-711.4496655682162,1040317866.9831738,1e-08,1.9203192288987339
20270818,82,random,15,2,3,4,1.3131459779609205,True,9,1.07475651376395e-13,0.0009619987729065585,1.1172119383444827e-10,-646.9985863907652,873274584.2717016,1e-08,7.603075399656203e-13,0.011197879800535424,6.789745501012312e-11,-694.6368679962368,982867188.4626877,1e-08,1.4013347472064197
20270818,83,random,15,3,3,4,1.1263199105131279,True,7,1.29449990823312e-13,0.0010104809005802326,1.2810731083485098e-10,-649.0794300838012,899112715.494099,1e-08,7.686310731466833e-13,0.013804715957734205,5.5678876370944195e-11,-705.9571971503485,1020506145.7332003,1e-08,3.2157469051890075
20270818,84,random,15,4,3,4,1.3053797349629375,True,10,7.512622558939684e-14,0.001311890661439568,5.726561503758178e-11,-667.4473976592523,978661122.9238112,1e-08,7.239137562445033e-13,0.01572548471766358,4.603443195816854e-11,-714.9183383805082,1051008529.1106353,1e-08,3.6385551625862718
20270818,85,random,15,5,3,4,1.6156805628497306,True,9,1.4305468649120325e-13,0.0013966917063710548,1.0242395357447504e-10,-666.2026186090677,954233018.4161943,1e-08,7.131339435618281e-13,0.016345324732987748,4.3629230695098884e-11,-714.35691161053,1049146973.7334106,1e-08,3.82654722686857
20270818,86,random,15,6,3,4,1.5886141845363038,True,20,1.1983937494165223e-13,0.0010692708025854375,1.1207579469287598e-10,-655.221294987008,911652802.0442413,1e-08,5.904049209571622e-13,0.013893756316623495,4.249426199096058e-11,-711.3111773097813,1038933873.2111572,1e-08,4.16314475890249
20270818,87,random,15,7,3,4,1.6188367082475295,True,6,7.39253243161974e-14,0.0009842081657295723,7.511147223758112e-11,-654.2989654506027,901075838.3266685,1e-08,6.473105042730202e-13,0.01123877167181307,5.759619673531407e-11,-705.3621844494724,1018466539.4243542,1e-08,1.1670749350450933
20270818,88,random,15,8,3,4,1.1905625339605967,True,11,1.1802657441374538e-13,0.0011836915751156927,9.971058077540984e-11,-650.6983314674618,882026813.7276962,1e-08,8.429108267963293e-13,0.013647951895625954,6.17609758037376e-11,-702.5099690164736,1008903069.4397562,1e-08,1.2137881671078503
20270818,89,random,15,9,3,4,1.7262875741894992,True,13,9.281503808271415e-14,0.0011188171506050352,8.29581831423674e-11,-647.2638888114884,867737837.7186474,1e-08,7.705633843083949e-13,0.011800201591786078,6.530086611781033e-11,-700.880488242254,1003430458.8674296,1e-08,1.01029492309317
20270818,90,qualified,15,0,3,4,1.8770841572664105,True,9,1.642800471385541e-13,0.0013234040450621194,1.2413446048583216e-10,-659.2519022506697,906644339.082435,1e-08,5.432917713044834e-13,0.015137010360024891,3.589161653342424e-11,-717.2331456763293,1059336503.0692459,1e-08,1.0281949639320374
20270818,91,qualified,15,1,3,4,1.9347696838026738,True,8,4.3921116901884376e-14,0.0008029163586982838,5.470198287289953e-11,-646.1679347856599,903687787.7347964,1e-08,7.819845305901424e-13,0.008852824564777428,8.833164205031352e-11,-690.4492097633521,968972525.8324115,1e-08,0.8316658968105912
