seed,subset_id,protocol,sample_size,repeat,rank,augmented_intercept_rank,condition_number,optimization_success,optimization_nfev,lambda_min_post,lambda_max_post,lambda_ratio_post,log_det_post,trace_inv_post,ridge_post,lambda_min_design,lambda_max_design,lambda_ratio_design,log_det_design,trace_inv_design,ridge_design,fit_seconds
20290818,10,qualified,3,0,3,3,6.736311708665926,True,12,4.981546255183506e-16,0.000229695829675621,2.1687578142879223e-12,-684.8343378320773,1093482050.1716943,1e-08,1.2849308345287694e-13,0.0028764002410644703,4.467148959955777e-11,-714.4819148290868,1049751597.192376,1e-08,0.9040176151320338
20290818,11,qualified,3,1,3,3,4.169871687984874,True,6,2.1759385929934885e-16,7.025699691482328e-05,3.0971130115787725e-12,-666.7217305101462,1108233408.0484388,1e-08,6.399264070196012e-14,0.0012210544616287392,5.240768754622268e-11,-696.4858179430128,989777365.8647871,1e-08,0.7573445215821266
20290818,12,qualified,3,2,3,3,5.153658116036859,True,9,2.5319612950973702e-14,0.0001520898686567062,1.6647797236333052e-10,-622.7331487763876,857443590.4760159,1e-08,1.680336448117698e-13,0.003567305828743716,4.7103795659411e-11,-708.7806412335392,1030392430.56615,1e-08,3.0331708430312574
20290818,13,qualified,3,3,3,3,3.5783659660661766,True,70,0.0,7.858179035184933e-05,0.0,-644.3184466789128,1203747198.1997209,1e-08,1.21665011512813e-13,0.00438802231172224,2.7726616427586282e-11,-736.5529730447363,1127501225.6086688,1e-08,6.324087413959205
20290818,14,qualified,3,4,3,3,5.545363694438096,True,10,6.382573835130468e-15,0.0003260882694988424,1.9573147617176478e-11,-696.4497703842627,1061608865.8461745,1e-08,3.902250586202303e-14,0.0020650752184508806,1.889640896049095e-11,-708.7322693734067,1036771147.4234428,1e-08,0.5805877828970551
20290818,15,qualified,3,5,3,3,4.881403000837172,True,13,2.036748495999754e-15,0.00029881885927499335,6.815997159420918e-12,-650.236305350857,957002255.8352567,1e-08,2.054326275890005e-13,0.0040103970181226585,5.1225010057774115e-11,-702.2825726428218,1008617281.9400376,1e-08,0.8412774102762341
20290818,16,qualified,3,6,3,3,6.347940661960726,True,13,2.1677532162531132e-16,0.0006740309221377207,3.216103512548033e-13,-709.7795618246957,1183316532.6419458,1e-08,2.0537815517514834e-13,0.005325825851406176,3.856268697199748e-11,-718.1506563420243,1062421366.6097814,1e-08,0.6301910309121013
20290818,17,qualified,3,7,3,3,2.2516568891924833,True,10,1.612932018238087e-14,0.00022484206783871463,7.173622061664578e-11,-656.4585994723698,952403291.34115,1e-08,1.9724748976234751e-13,0.002374331040340124,8.307497413422676e-11,-677.2168262527605,927107144.1492548,1e-08,1.8402449619024992
20290818,18,qualified,3,8,3,3,3.00232122154559,True,14,2.065381567654848e-14,0.00011726536414609123,1.7612886658346619e-10,-617.7852752969234,820200809.4591805,1e-08,1.4965759612285424e-13,0.0016701558743955278,8.960696328839316e-11,-677.825100628293,928857514.2899231,1e-08,0.6975691560655832
20290818,19,qualified,3,9,3,3,3.538045169612036,True,15,9.62760816994822e-21,2.896949129479551e-05,3.32336114292689e-16,-673.7771512434606,1331741548.1694236,1e-08,2.571704579607628e-14,0.001917868197373977,1.3409183087393128e-11,-737.5099619801427,1133927199.1238418,1e-08,3.7146027418784797
20290818,20,random,5,0,3,4,2.5743447853171446,True,9,6.931132056172759e-16,0.0006339305992793202,1.0933581789634972e-12,-684.713775740383,1083418574.226754,1e-08,3.133982602990511e-13,0.005470887284287352,5.728472257126294e-11,-704.9776097649516,1017270288.4667633,1e-08,0.9325641081668437
20290818,21,random,5,1,3,4,3.470522048009643,True,19,4.896482196816211e-20,6.10443300641445e-05,8.021190816036574e-16,-586.3402471786436,871453345.8760936,1e-08,1.6708638214200913e-13,0.003438534020851275,4.8592330664404384e-11,-697.7096642949211,993947517.1468052,1e-08,0.8599661220796406
20290818,22,random,5,2,3,4,1.5464395501085406,True,13,3.089733702711996e-17,7.272859909081533e-05,4.248306362747181e-13,-623.3886275116575,1088012667.9390316,1e-08,1.8425609813013923e-13,0.004754600309812878,3.875322553398622e-11,-713.4309429615994,1046332212.2480811,1e-08,1.3503738301806152
20290818,23,random,5,3,3,4,2.2815563688607705,True,10,4.475656827266808e-14,0.0004975647312174282,8.995124747519563e-11,-669.843464498393,960207379.7009625,1e-08,1.8526128882508174e-13,0.004501880587611911,4.115197753909246e-11,-708.1872919840351,1028672759.4159591,1e-08,0.9107865886762738
20290818,24,random,5,4,3,4,1.8995754397095692,True,109,6.447819410244214e-19,8.53022472648075e-05,7.558791962687649e-15,-639.3850063883126,1252615693.7889276,1e-08,1.622110376325305e-13,0.005199373406946674,3.119818965412387e-11,-711.9087222159983,1042349056.6989392,1e-08,7.848507490009069
20290818,25,random,5,5,3,4,3.1275660596457633,True,5,4.611653563514708e-14,0.0005480404318431139,8.414805360263774e-11,-671.3948099601814,938693799.7921894,1e-08,1.176668262912719e-13,0.005371723401633714,2.1904855759230945e-11,-721.9024068383605,1077711290.7710738,1e-08,0.5205624997615814
20290818,26,random,5,6,3,4,1.2501674383096084,True,10,2.9381929237989146e-14,0.00017375786971768868,1.690969697414404e-10,-598.0271461614127,748977622.0489929,1e-08,2.750135383739669e-13,0.005254107815350704,5.2342576140229084e-11,-710.240891311365,1035050455.19347,1e-08,0.4358634389936924
20290818,27,random,5,7,3,4,3.0540953283991725,True,11,3.193741621052371e-14,0.00043603795865453576,7.324457785526671e-11,-671.8886001414509,986358385.3796569,1e-08,2.491487915546234e-13,0.004176934786311943,5.964871473959766e-11,-700.5498686818917,1002627953.0156394,1e-08,1.9427397199906409
20290818,28,random,5,8,3,4,2.6948302751462485,True,65,8.075620372589251e-23,7.919724109236094e-05,1.0196845573409999e-18,-694.1554010024281,1635538917.3639288,1e-08,1.1056669381706099e-13,0.004910456692523214,2.2516580583108013e-11,-723.687699344681,1083278441.6684797,1e-08,1.3284343569539487
20290818,29,random,5,9,3,4,1.8641631432279837,True,5,3.9116393061861186e-15,0.0003360379298529093,1.1640469597876415e-11,-660.5805145669349,977455091.0566984,1e-08,1.7722628380469524e-13,0.0034428134913986443,5.1477166639281695e-11,-698.6793643660276,996826959.0231823,1e-08,0.39705325616523623
20290818,30,qualified,5,0,3,4,2.821003666170266,True,3,2.122214031462331e-14,0.0004271151188150209,4.9687167182237807e-11,-670.0587421077905,938915827.5829835,1e-08,2.1482995356320565e-13,0.003524180709137,6.095883590935754e-11,-702.3362693258094,1008425798.651433,1e-08,0.2591613093391061
20290818,31,qualified,5,1,3,4,2.3679730655787505,True,5,2.0988424435930985e-15,0.00012189437842784133,1.7218533542427182e-11,-649.4611919928745,967222735.653213,1e-08,1.518505230803231e-13,0.0015426157471844558,9.843703680419244e-11,-684.4717298175236,949622021.2752823,1e-08,0.5464796577580273
20290818,32,qualified,5,2,3,4,1.5877511004269225,True,19,1.9763343881134994e-15,0.0006194431928958154,3.1905014225346413e-12,-688.1947762998404,1118971318.0116231,1e-08,2.551651557029896e-13,0.006285834634386018,4.059367936711771e-11,-713.0299809477746,1044877433.9303318,1e-08,4.227534318342805
20290818,33,qualified,5,3,3,4,3.011386955943474,True,25,9.59972937379869e-25,7.922626463690189e-05,1.2116852180012213e-20,-703.2182404622152,1812133251.8117435,1e-08,1.9414426910657238e-13,0.003915757221778758,4.958026203125563e-11,-692.4709995090591,977297017.1975121,1e-08,8.071042840834707
20290818,34,qualified,5,4,3,4,2.903084555007893,True,4,2.556194637498485e-14,0.0003346308828949129,7.638848558700511e-11,-647.345599847094,863391484.1813976,1e-08,1.5522913623015878e-13,0.0038308262800680194,4.052105861281774e-11,-705.0742108483503,1018665279.2409567,1e-08,0.3359411470592022
20290818,35,qualified,5,5,3,4,1.7758903523986986,True,4,1.8787820644351146e-15,0.00027524520012956025,6.825848601722231e-12,-698.5044674166169,1161124977.096174,1e-08,1.1292920998680428e-13,0.0031971888898825115,3.532140698479474e-11,-714.7288302896059,1050991784.3229411,1e-08,0.4964933372102678
20290818,36,qualified,5,6,3,4,2.28063676411755,True,14,9.381665720109172e-17,0.00011019926570235558,8.513365003219466e-13,-622.1355014658446,1096826599.8619556,1e-08,2.827319423333717e-13,0.0066258666661837586,4.2670937490538774e-11,-717.9047967562974,1061409325.8203765,1e-08,5.078211398795247
20290818,37,qualified,5,7,3,4,2.835327546840529,True,13,7.267635972473226e-16,0.00029971600597305295,2.4248407918283312e-12,-656.920463416034,978423351.6599984,1e-08,1.782906870096118e-13,0.003046730773601609,5.851868781922282e-11,-696.7037790531022,989992112.0286084,1e-08,0.9480293770320714
20290818,38,qualified,5,8,3,4,5.6357744446002584,True,13,1.4042021225556015e-15,0.00033596637307648663,4.1795912778327926e-12,-659.4000763550139,978074797.2839007,1e-08,1.8660698163147332e-13,0.004018214927641114,4.644026887357681e-11,-695.1124687001588,986141181.8511696,1e-08,0.9671015320345759
20290818,39,qualified,5,9,3,4,3.6069425458913624,True,6,1.8330319108948124e-14,0.00030579448837612477,5.994326191517873e-11,-654.6587285656683,897439495.956649,1e-08,2.5316792369311884e-13,0.0037027835531315053,6.837232586252862e-11,-700.2719131518539,1001489491.6307108,1e-08,0.7360129565931857
20290818,40,random,8,0,3,4,2.0183830844470037,True,28,6.923408394001216e-20,0.00010352438395631185,6.687707890078295e-16,-629.8379400044391,1254570261.5547395,1e-08,3.2974186568850154e-13,0.005795754786792147,5.689368819397691e-11,-692.718833139111,977305554.6997323,1e-08,7.2058992292732
20290818,41,random,8,1,3,4,2.689778365874824,True,18,1.3829831527645056e-18,8.304538926894853e-05,1.665334060010983e-14,-627.3396394621889,1235766717.309093,1e-08,2.6510694980492823e-13,0.00511618281128607,5.181733327044416e-11,-704.9202632638314,1017254283.804732,1e-08,7.195695200935006
20290818,42,random,8,2,3,4,2.211380189589595,True,21,3.1263810003623926e-14,0.0003068331471965805,1.0189189235018981e-10,-636.7146332599225,859672591.0252817,1e-08,3.130787750394492e-13,0.0024059597685460866,1.3012635503404186e-10,-663.2622868358537,882651830.6983898,1e-08,1.3319012983702123
20290818,43,random,8,3,3,4,1.934308572325561,True,7,1.2356781210413811e-15,0.000842356651395706,1.466929855654346e-12,-710.9411568625937,1237625797.4272645,1e-08,2.9993869664143445e-13,0.007075684674468477,4.2390059823287096e-11,-711.9140105983113,1041087741.5651573,1e-08,0.6894044275395572
20290818,44,random,8,4,3,4,1.839784594083301,True,15,4.972996598170969e-19,0.00010659295734187288,4.6654082241298586e-15,-650.4791645797392,1338990018.9760308,1e-08,2.2936763479628233e-13,0.0066400974127224,3.454281172996271e-11,-714.2687753236305,1049535881.0891938,1e-08,10.158209848683327
20290818,45,random,8,5,3,4,1.4805803659010683,True,28,9.73996987372689e-15,0.00027136538456180425,3.589245507290774e-11,-634.6605652229118,917237234.9366254,1e-08,3.0471137182837845e-13,0.0070438332150086795,4.325931102103799e-11,-711.4221248734683,1039303819.4100528,1e-08,8.683742842171341
20290818,46,random,8,6,3,4,2.4684901205756584,True,19,3.771827987664825e-18,9.042776491082781e-05,4.171095007583436e-14,-591.5522972558645,1024742894.2713245,1e-08,5.448230141869168e-13,0.0055642008443785515,9.791577073234969e-11,-686.0871307717179,954832947.5162569,1e-08,5.157980555668473
20290818,47,random,8,7,3,4,4.520941248190425,True,18,1.989950765447065e-14,0.0003343114420756056,5.952386053831298e-11,-645.474957960387,902176721.3447064,1e-08,2.3597832089405084e-13,0.008528014484891494,2.7670956857791186e-11,-723.0184555311813,1079979692.5915208,1e-08,3.458728210069239
20290818,48,random,8,8,3,4,2.182768531649588,True,21,1.5580716177835363e-15,0.0006449442723883948,2.415823636999823e-12,-672.0629131578402,1044819214.8647653,1e-08,2.8673324207972947e-13,0.0067423716862864734,4.252705953053959e-11,-705.8244436253788,1020841852.5181468,1e-08,1.9667780329473317
20290818,49,random,8,9,3,4,1.5903868104007004,True,20,5.2806713913947786e-14,0.00020971138595332308,2.518066135221735e-10,-600.1763158168717,745706518.1136067,1e-08,4.4291513720797613e-13,0.006550864581060398,6.761170708497241e-11,-698.9224306731062,996996098.1407996,1e-08,9.847074517980218
20290818,50,qualified,8,0,3,4,3.6066426650569334,True,17,1.3258335412340188e-16,0.0009315683861460481,1.4232272809504283e-13,-704.4251147550806,1170611589.4636388,1e-08,3.595094663887212e-13,0.007901839370372032,4.5496934262762024e-11,-711.9920138873781,1041293752.5522605,1e-08,1.229668544139713
20290818,51,qualified,8,1,3,4,2.2678600672484217,True,5,5.598962356288269e-14,0.0007644323419456831,7.32433996975772e-11,-665.6089945403172,922889543.9285111,1e-08,3.6242085288990433e-13,0.007933795489197178,4.568063966148159e-11,-713.6090342233953,1046633890.9965585,1e-08,0.41226011980324984
20290818,52,qualified,8,2,3,4,1.7747223233261542,True,4,2.888209079171866e-14,0.00042369190643882213,6.81676717274962e-11,-644.5861569979977,867566151.5495491,1e-08,3.5348964830384585e-13,0.0043910164039700226,8.050292137015189e-11,-685.8903630120702,954439353.3241665,1e-08,0.46522193122655153
20290818,53,qualified,8,3,3,4,2.335803622806999,True,4,2.2383382302850222e-14,0.0004904112094072206,4.564206909117331e-11,-653.8888574687105,913524545.3627613,1e-08,3.702940406959852e-13,0.004323813945422158,8.564060465368412e-11,-684.876814238981,951106923.4722536,1e-08,0.9932697112672031
20290818,54,qualified,8,4,3,4,1.6401241697426197,True,24,3.0709141108168744e-21,0.00011895434957364485,2.5815904351741808e-17,-672.0892882706248,1463221202.8678017,1e-08,2.9180745615433254e-13,0.007271648227205829,4.012947918225428e-11,-717.1372473006563,1058801081.8640944,1e-08,10.08572745602578
20290818,55,qualified,8,5,3,4,1.764166444355032,True,4,7.883520490859411e-15,0.0007341212995103917,1.0738716471129738e-11,-671.2406781550096,999565471.2333937,1e-08,2.9098757084700354e-13,0.007166258786771719,4.060522784694029e-11,-705.7277906129771,1020709424.0343,1e-08,0.934719645883888
20290818,56,qualified,8,6,3,4,2.770661818265927,True,14,1.6881359908388888e-20,0.00011850077313289602,1.4245780396265274e-16,-638.5994707006307,1290435406.1624255,1e-08,2.6745924021275454e-13,0.007280876610874874,3.6734483291925546e-11,-703.6216465158611,1014545643.8470157,1e-08,3.201314545702189
20290818,57,qualified,8,7,3,4,1.7953094262574065,True,5,9.806633210541957e-14,0.0007311871494942882,1.341193320660043e-10,-656.9874597531086,894802859.9930747,1e-08,3.17161261581253e-13,0.007643530934275144,4.1494077057899714e-11,-708.3864560759246,1029315793.9443302,1e-08,0.4889274728484452
20290818,58,qualified,8,8,3,4,3.181371352849687,True,26,4.619262592626703e-15,0.00022998610454947038,2.0084963835861187e-11,-659.7553120951825,1023571311.7511818,1e-08,1.146888136104859e-13,0.006403608440205401,1.7910029115835064e-11,-727.9923025258213,1099453983.3153348,1e-08,10.455943116918206
20290818,59,qualified,8,9,3,4,4.185562551546679,True,4,6.799742197775881e-15,0.0003045876913409912,2.2324415565970626e-11,-635.115527638103,919787197.9301648,1e-08,4.218345024585903e-13,0.0046324456841135755,9.106086314303087e-11,-684.4427512376501,949681885.5161974,1e-08,0.5696730483323336
20290818,60,random,10,0,3,4,1.2124412735230874,True,6,3.4040192439300176e-14,0.0010845290115868542,3.138707408987932e-11,-676.1401423672694,1022507758.2291712,1e-08,5.401482809565075e-13,0.01067929948855029,5.057899926260354e-11,-708.2387279024601,1028339030.1819737,1e-08,0.8088812837377191
20290818,61,random,10,1,3,4,1.7972955710162914,True,34,1.3552236093130859e-19,0.00016123166121277362,8.405443441562195e-16,-615.4747407514038,1062501668.4520485,1e-08,5.055406598958945e-13,0.009774556625382375,5.1720060486745416e-11,-705.5048860112354,1019166928.2685885,1e-08,3.867099743336439
20290818,62,random,10,2,3,4,1.5995492532664022,True,8,1.0732127653649062e-13,0.0009420149125788655,1.1392736474063588e-10,-669.2302295138484,942813185.7760687,1e-08,3.85601235305385e-13,0.011492375015651047,3.355278911280295e-11,-722.2094716052313,1076527739.7123022,1e-08,0.943682795856148
20290818,63,random,10,3,3,4,1.8299755419679276,True,17,1.8284372695750508e-18,0.0001496920793801039,1.2214656093674885e-14,-644.6924823817582,1266381984.2719982,1e-08,4.1228680876741507e-13,0.009172825391993345,4.494654494647708e-11,-716.5496843124436,1056669963.654667,1e-08,11.232901354786009
20290818,64,random,10,4,3,4,2.2813719707509796,True,18,5.857650605927466e-20,0.00010288151133308306,5.693589188210003e-16,-634.4742239746547,1296968778.5044656,1e-08,4.488985601722564e-13,0.006396188318331466,7.018219880826739e-11,-699.5119723226546,998914443.3877478,1e-08,5.917783597949892
20290818,65,random,10,5,3,4,2.682391869810021,True,16,5.356096100838672e-14,0.0006498559287062946,8.241974665833024e-11,-662.5648404907888,965412018.7892971,1e-08,4.279725886975132e-13,0.010065279620194248,4.2519691935717315e-11,-717.6088017526747,1060364201.7233267,1e-08,2.204637347254902
20290818,66,random,10,6,3,4,1.597451274665975,True,14,1.8126790011516348e-16,0.00014253847235003652,1.2717121007865006e-12,-618.7484262529874,1042096760.9699382,1e-08,4.303784926588986e-13,0.0086308182877994,4.986531732075571e-11,-704.5249645802224,1015980397.8214457,1e-08,11.20838385913521
20290818,67,random,10,7,3,4,2.7162235182051355,True,7,9.252514543856995e-14,0.0008082517352444894,1.1447565331929893e-10,-655.8904329874849,889442839.5187469,1e-08,3.87644336867142e-13,0.00786599997994869,4.928099896456783e-11,-704.3701463601615,1015589774.8989618,1e-08,0.746406595222652
20290818,68,random,10,8,3,4,1.7679508120265095,True,13,5.472254754002514e-14,0.0003436752898774491,1.5922747183697324e-10,-617.8211655047512,795498316.8913182,1e-08,3.913073133028976e-13,0.007913031361027298,4.945099993286223e-11,-706.8106227830674,1023586002.9973187,1e-08,1.1938457828946412
20290818,69,random,10,9,3,4,1.9556253995913793,True,11,5.843731105270454e-14,0.0007919362869591624,7.379041977870369e-11,-673.1876425054143,938989155.749117,1e-08,2.9527550868861535e-13,0.008872640669802043,3.3279326829224924e-11,-718.7001245238491,1064610863.3263527,1e-08,0.6789644309319556
20290818,70,qualified,10,0,3,4,2.507823102108305,True,18,5.484510592673876e-14,0.0006947648356235179,7.894053227020035e-11,-664.2431847113609,968658293.5743914,1e-08,3.7071733115759183e-13,0.006295738818220969,5.888384856193067e-11,-689.5537511503354,967129520.3641793,1e-08,1.5723978797905147
20290818,71,qualified,10,1,3,4,1.9048927595686345,True,10,7.099478384923853e-14,0.0007195226860145501,9.866927788264744e-11,-649.8938222022623,871740994.0554657,1e-08,4.725175498045481e-13,0.007456673053110734,6.336841463196858e-11,-700.435356691914,1002055027.2685242,1e-08,0.5613854238763452
20290818,72,qualified,10,2,3,4,1.7046585749260068,True,4,6.138886790328176e-15,0.0009063453700365585,6.7732312573964565e-12,-679.9638391151061,1048265824.8565612,1e-08,4.1903214608584406e-13,0.008798926154179633,4.762310067652937e-11,-709.0029863349944,1031011220.8127978,1e-08,0.5617013452574611
20290818,73,qualified,10,3,3,4,1.4863058733284884,True,8,1.0772318506361108e-14,0.0002609491020365254,4.128130130470153e-11,-638.0877409296984,907406063.3987564,1e-08,3.517884451712921e-13,0.006874603075484638,5.117218278765747e-11,-711.0471428498403,1037782234.423628,1e-08,11.028035969939083
20290818,74,qualified,10,4,3,4,1.2693344623582434,True,4,9.934358335569606e-14,0.0010481131290342328,9.478326394712242e-11,-666.7415823444403,926424603.1917825,1e-08,4.616345959789223e-13,0.010722961248827333,4.305103648764998e-11,-715.415783641028,1052846701.6199104,1e-08,0.5681369183585048
20290818,75,qualified,10,5,3,4,1.4724970320072517,True,26,3.4326303871217805e-18,0.00016052533141088833,2.1383730262082157e-14,-639.7416426666443,1250306416.8572605,1e-08,3.87472880680444e-13,0.009706219359714502,3.992006221172412e-11,-712.6224944437762,1043539557.8349131,1e-08,12.081644900143147
20290818,76,qualified,10,6,3,4,1.5038464513302212,True,62,1.3115481168201064e-16,0.00014260039258383723,9.197366802822964e-13,-606.615050884838,976167699.7915189,1e-08,3.8744254184319245e-13,0.00872547038754176,4.4403628072176314e-11,-704.4990551446208,1016281718.0915921,1e-08,5.857269577682018
20290818,77,qualified,10,7,3,4,1.1781228512081776,True,6,9.097621267939327e-14,0.00110446153941234,8.237155340673949e-11,-671.6670343984017,972260331.6015397,1e-08,5.325870992848395e-13,0.010633133894710602,5.0087500501594565e-11,-709.3845253476976,1032199801.8299619,1e-08,0.7213497082702816
20290818,78,qualified,10,8,3,4,3.7490664647890672,True,49,3.2676322663468396e-20,0.00015927290487565313,2.051593313312099e-16,-678.8968193441457,1546470114.5804667,1e-08,2.863034304639717e-13,0.009844914829936578,2.9081351683548906e-11,-717.6708402222612,1061704725.3333068,1e-08,13.4131217058748
20290818,79,qualified,10,9,3,4,2.0890662027178224,True,14,1.0333362921431246e-17,0.00013234830008704236,7.807703547862147e-14,-607.9466987011969,1100536169.0370536,1e-08,4.589610207677164e-13,0.0081259749838224,5.6480732672871767e-11,-700.9947155060893,1004048759.044147,1e-08,1.4113426692783833
20290818,80,random,15,0,3,4,2.454876896994235,True,19,3.6629357639875785e-16,0.0002147403210094965,1.7057512751997756e-12,-601.0063285154116,896876554.8716024,1e-08,7.182064621417003e-13,0.013085047063057582,5.48875719499229e-11,-706.1732975262271,1021347938.6798015,1e-08,17.103173220995814
20290818,81,random,15,1,3,4,2.037397853185196,True,15,8.686405143681182e-16,0.00025973931502376433,3.3442781439869573e-12,-614.6392159122265,1001623731.1398304,1e-08,5.061074431460078e-13,0.014941385251256687,3.387285948626753e-11,-711.1920157781736,1039500059.0772558,1e-08,18.41404555598274
20290818,82,random,15,2,3,4,1.3131459779609205,True,28,4.952211063588355e-16,0.00018208508875211307,2.7197235630481494e-12,-591.3293140564078,901325324.8682473,1e-08,7.603071306863281e-13,0.011159662603397524,6.812993884374739e-11,-694.3806933319368,982065495.1041834,1e-08,10.630290265660733
20290818,83,random,15,3,3,4,1.1263199105131279,True,6,2.4041836423709898e-14,0.0009941197130244037,2.4184045551785287e-11,-655.59962680272,953142644.2148122,1e-08,7.686299422662889e-13,0.013757334391787437,5.587055750604778e-11,-705.6999632870934,1019690061.6456635,1e-08,0.9586965232156217
20290818,84,random,15,4,3,4,1.3053797349629375,True,19,1.2214859678813073e-15,0.0002597475794982626,4.702588452376619e-12,-613.6468924669732,967891897.3172544,1e-08,7.238690534799867e-13,0.015670280472594566,4.619375222708659e-11,-714.6562757104311,1050171519.3274274,1e-08,16.611992053687572
20290818,85,random,15,5,3,4,1.6156805628497306,True,3,3.977999349634884e-14,0.0016065009040286261,2.4761886779268195e-11,-674.620579829725,992169265.8876891,1e-08,7.131256337945014e-13,0.016289582623903898,4.377801753791016e-11,-714.101818377562,1048329751.4891691,1e-08,0.8092731391079724
20290818,86,random,15,6,3,4,1.5886141845363038,True,11,9.691376427681545e-14,0.0009377354528670606,1.0334872589119713e-10,-654.9757336608136,940667186.7614533,1e-08,5.90402949723485e-13,0.013844869575739476,4.2644168404305866e-11,-711.0459828073981,1038089751.5142636,1e-08,1.3862659819424152
20290818,87,random,15,7,3,4,1.6188367082475295,True,14,5.5099635242940594e-18,0.00017900054901579934,3.07818247183573e-14,-626.4270812813743,1152507034.3371172,1e-08,6.472110914506303e-13,0.011200134503615889,5.7786010627076173e-11,-705.1029029792692,1017653236.5377079,1e-08,3.992046899627894
20290818,88,random,15,8,3,4,1.1905625339605967,True,11,1.353730379797009e-13,0.001318323427255841,1.0268575615127081e-10,-652.1119806838102,875024834.174549,1e-08,8.429126537326913e-13,0.013600534609554824,6.197643533369029e-11,-702.2490749550213,1008079901.3052224,1e-08,0.6941605731844902
20290818,89,random,15,9,3,4,1.7262875741894992,True,14,7.941641106901473e-16,0.00018939521042249174,4.19315836402923e-12,-599.6963468917218,931066892.2845528,1e-08,7.705979195169696e-13,0.011760033443597004,6.552684762444597e-11,-700.6225590431866,1002625944.1535181,1e-08,10.400570336263627
20290818,90,qualified,15,0,3,4,1.8770841572664105,True,14,3.63947813722361e-16,0.00024971103102321753,1.4574759161861856e-12,-632.1321206082914,1081642486.3822417,1e-08,5.432710350273976e-13,0.015085605997957018,3.601254302286369e-11,-716.9771698020476,1058515628.2750816,1e-08,15.521806844044477
20290818,91,qualified,15,1,3,4,1.9347696838026738,True,28,4.3961803897377123e-16,0.000143952796260118,3.053904129652305e-12,-591.6982484843177,919077607.7422483,1e-08,7.820115776879142e-13,0.00882271819585789,8.86361278154679e-11,-690.188285143278,968167626.2029886,1e-08,13.25922419410199
