seed,subset_id,protocol,sample_size,repeat,rank,augmented_intercept_rank,condition_number,optimization_success,optimization_nfev,lambda_min_post,lambda_max_post,lambda_ratio_post,log_det_post,trace_inv_post,ridge_post,lambda_min_design,lambda_max_design,lambda_ratio_design,log_det_design,trace_inv_design,ridge_design,fit_seconds,task_error_mean_mm_equiv,generator_rmse,switch_absolute_error
20270818,14,qualified,3,4,3,3,5.545363694438096,True,23,5.838658462797823e-15,0.0001151453554992,5.070685167876255e-11,-648.9310907738534,939016664.112318,1e-08,3.902215967246109e-14,0.0020725049104181,1.8828500466418068e-11,-709.0130207425216,1037648284.751092,1e-08,1.476108446251601,2.5701162636708705,0.2247886851959616,0.0122372007184491
20270818,15,qualified,3,5,3,3,4.881403000837172,True,18,3.612500245465007e-14,0.000309734022697,1.166323355119069e-10,-643.8064447142332,883561558.4432902,1e-08,2.054630975297877e-13,0.0040243573007298,5.105488458803779e-11,-702.5436321807974,1009435091.0376512,1e-08,1.225914514157921,3.4607866134380743,0.1354113313429697,0.0012164879607915
20270818,16,qualified,3,6,3,3,6.347940661960726,True,12,3.4245408587229727e-15,0.0006206536919271,5.517635524070577e-12,-702.8669517696304,1139786104.5670638,1e-08,2.0540015776834894e-13,0.0053441808547084,3.843435754749647e-11,-718.4102468155606,1063250305.7747296,1e-08,1.040985924191773,4.204054883733557,0.1940952055056848,0.0016861217643926
20270818,17,qualified,3,7,3,3,2.2516568891924837,True,10,8.839764974326459e-17,0.000203359263065,4.3468710699933606e-13,-687.4314523717483,1215252416.3728533,1e-08,1.9716054965940341e-13,0.0023819825314394,8.277161862319024e-11,-677.4654494755882,927873696.4688108,1e-08,2.0631836843676865,2.7814511712657737,0.1967245423540311,0.0003196280226869
20270818,18,qualified,3,8,3,3,3.00232122154559,True,10,2.6163162530203928e-15,8.388089815706173e-05,3.1190846909167616e-11,-603.7344915160583,799534855.3441356,1e-08,1.497176981574151e-13,0.0016757090853329,8.934587719781e-11,-678.0608735556209,929567039.5179744,1e-08,0.9251761878840624,2.6159767281029414,0.1333566508688743,0.0069569055262048
20270818,19,qualified,3,9,3,3,3.538045169612036,True,12,3.718758029810444e-15,0.0001475466312829,2.520395076102307e-11,-695.7428475721192,1060495299.6017084,1e-08,2.5723807112839534e-14,0.0019244745462505,1.3366665286873672e-11,-737.7568052909304,1134729315.612234,1e-08,4.073520985897631,2.3670427471064355,0.1687804862849859,5.024864258174056e-05
20270818,20,random,5,0,3,4,2.5743447853171446,True,10,1.7484843664972377e-15,0.0005267573741367,3.319335337948655e-12,-681.2552011042801,1053575798.250739,1e-08,3.1337385266157005e-13,0.0054902406300015,5.70783457011208e-11,-705.2451413130399,1018110267.796843,1e-08,1.7247061808593571,2.636003790127193,0.1555315055719011,0.0057868736353317
20270818,21,random,5,1,3,4,3.470522048009643,True,8,1.496061364744986e-14,0.0001978247105896,7.562560613817818e-11,-638.351819935996,886785072.5627136,1e-08,1.670868537661667e-13,0.0034500120541394,4.843080289116401e-11,-697.9451125088348,994677921.504647,1e-08,6.846763378940523,2.1409414554243926,0.1576157526790016,0.0116647317365657
20270818,22,random,5,2,3,4,1.5464395501085406,True,5,1.5787832372975983e-14,0.0005068067805821,3.115158079543165e-11,-679.0783831440606,1014520166.6085172,1e-08,1.842608026531567e-13,0.0047707950271677,3.862266175844157e-11,-713.6849514074395,1047143808.747915,1e-08,1.0396898267790675,2.064100679918135,0.0639449047140039,0.0018379061203138
20270818,23,random,5,3,3,4,2.2815563688607705,True,10,2.9032424642122464e-15,0.000327881016086,8.854561019935352e-12,-664.3061470037513,1033957439.795786,1e-08,1.8525695834895495e-13,0.0045162676253108,4.101992479602108e-11,-708.4229867567508,1029425363.8043158,1e-08,1.7934135482646525,2.231605733939782,0.142208180506236,0.0089266309950073
20270818,24,random,5,4,3,4,1.8995754397095688,True,11,2.7226594993292687e-14,0.0005587252599699,4.872984442256106e-11,-676.0018342748768,986609804.5166576,1e-08,1.6218719129543153e-13,0.0052167069516612,3.108995632652567e-11,-712.1589920774445,1043144053.7484246,1e-08,16.707260311115533,2.2321176061307453,0.1187648560441305,0.007293262069843
20270818,25,random,5,5,3,4,3.1275660596457637,True,4,3.0570562792373087e-14,0.0004753411687972,6.431288682553166e-11,-664.6014659310683,923705717.3870946,1e-08,1.1767655445532366e-13,0.0053905158654095,2.183029554006957e-11,-722.1698008594344,1078565095.6232667,1e-08,1.0530852270312607,2.6888262662640643,0.1205246508467974,0.0120495075637206
20270818,26,random,5,6,3,4,1.2501674383096084,True,6,3.183623305634473e-16,0.0001911046093235,1.6659060798709593e-12,-630.8771910762221,1000151631.2676742,1e-08,2.750151765309332e-13,0.0052718619996737,5.2166611445434266e-11,-710.4937995163618,1035859727.3949336,1e-08,2.4361435365863144,2.3087444200538885,0.1624105194340692,0.0194997459247957
20270818,27,random,5,7,3,4,3.0540953283991725,True,13,3.649460917620474e-17,0.0004000547651109,9.122403320475613e-14,-677.9508846417655,1087893080.1253855,1e-08,2.491087871312001e-13,0.004191956798315,5.942541851369485e-11,-700.8374807655421,1003522508.436364,1e-08,5.1056650299578905,2.456516883992823,0.1500604669319415,0.0032158841649858
20270818,28,random,5,8,3,4,2.6948302751462485,True,11,3.914004660740979e-15,0.0004508857172476,8.680702251189588e-12,-696.5871584266943,1069867218.4563782,1e-08,1.1056821046549613e-13,0.0049269442184321,2.244153892626777e-11,-723.9281276929028,1084053479.8525453,1e-08,7.812228207010776,3.5119134126432687,0.1644700182271768,0.0104176556822532
20270818,29,random,5,9,3,4,1.864163143227984,True,5,8.243142865368473e-15,0.0003775783078657,2.1831611333719158e-11,-669.3367408584718,993623851.5773822,1e-08,1.7723672365878246e-13,0.0034546699569504,5.1303518387393084e-11,-698.9374459336975,997631243.0523044,1e-08,1.2504030731506646,1.93536176327164,0.0784218819747998,0.0042854313669288
20270818,30,qualified,5,0,3,4,2.821003666170266,True,11,1.522553250047994e-14,0.0002370141939738,6.423890588663075e-11,-652.7761139468801,935605397.1506304,1e-08,2.148328315351919e-13,0.0035361310650244,6.075363938290666e-11,-702.5921348118763,1009219247.0065436,1e-08,18.5190121778287,2.509477388241756,0.204330779712346,0.0045562618126462
20270818,31,qualified,5,1,3,4,2.3679730655787505,True,7,2.0149882384831022e-14,0.0001504593504179,1.3392243372620695e-10,-649.3563732400843,889393790.2361441,1e-08,1.518586197272543e-13,0.0015477327076113,9.811682532807502e-11,-684.7265625918064,950402449.2871404,1e-08,0.9512526458129288,2.827460111196315,0.0876337126862577,0.0045655191204618
20270818,32,qualified,5,2,3,4,1.5877511004269225,True,18,2.0717145421398383e-15,0.000598653963921,3.4606211050047837e-12,-685.7161036684461,1106700051.6297908,1e-08,2.551656077422018e-13,0.0063082881246366,4.044926336602608e-11,-713.2971733796777,1045729882.5784436,1e-08,2.947231443133205,2.2174317540050485,0.1552675143954164,0.0002489877602686
20270818,33,qualified,5,3,3,4,3.011386955943474,True,4,1.82352383993042e-14,0.0004199012371047,4.3427446237207493e-11,-658.734183905805,922757936.063648,1e-08,1.9420135364144438e-13,0.003928906791053,4.942885234225462e-11,-692.7256834510365,978085436.7138608,1e-08,1.374547941610217,2.483039553172097,0.1501850985842541,0.004456501381136
20270818,34,qualified,5,4,3,4,2.903084555007893,True,7,1.6755493915741116e-14,0.0002889354521886,5.79904396944738e-11,-663.3358173753037,953017353.355283,1e-08,1.5525938406218985e-13,0.0038440940540246,4.0389070059208866e-11,-705.3356100611486,1019473167.7013314,1e-08,1.6316447709687054,2.59560240635846,0.131949225989486,0.0109007676638674
20270818,35,qualified,5,5,3,4,1.7758903523986986,True,5,1.0794798095700012e-14,0.0003151296483972,3.4255101513304553e-11,-671.3607206825977,950548507.5478764,1e-08,1.1292976527047505e-13,0.0032082230383032,3.520009797392389e-11,-714.9892053046958,1051819225.8710744,1e-08,1.6474806861951947,2.053839691863401,0.0920133680013675,0.0048862910678424
20270818,36,qualified,5,6,3,4,2.28063676411755,True,16,2.9916129424410496e-14,0.000491249310188,6.089805889591972e-11,-659.9977964363216,926999093.6333116,1e-08,2.827341325575497e-13,0.0066492339099317,4.252130943013441e-11,-718.1718618913128,1062251731.9465688,1e-08,11.874200706835836,2.948968253866952,0.1759371089774719,0.0126762235787115
20270818,37,qualified,5,7,3,4,2.835327546840529,True,15,1.349713629806587e-16,0.0001673437602583,8.065515127201673e-13,-653.5623075283097,1053332862.8917325,1e-08,1.7829158685808757e-13,0.0030578683802265,5.830584076508915e-11,-696.9936467801674,990890651.2584732,1e-08,9.013605510815978,3.4621642395287577,0.2327285639473202,0.0005425419773024
20270818,38,qualified,5,8,3,4,5.635774444600258,True,13,2.1562870525477966e-14,0.0004079607614017,5.2855256106961045e-11,-668.9470397473181,944082419.2707168,1e-08,1.8649913294626813e-13,0.0040320919144378,4.6253690864155605e-11,-695.3899763159312,986995154.863252,1e-08,0.4838918880559504,2.8794663074023594,0.1133760000284772,0.0074997150158125
20270818,39,qualified,5,9,3,4,3.6069425458913615,True,24,1.0669278161417784e-14,0.0003985200559983,2.6772248976751744e-11,-688.1125548628706,1058717402.2387636,1e-08,2.5319474316404777e-13,0.0037160938835396,6.813464651298802e-11,-700.5494761431544,1002349837.3448904,1e-08,1.7483720937743783,2.987702716241026,0.2325323749524045,0.0063432220660766
20270818,40,random,8,0,3,4,2.018383084447004,True,7,4.6345429288205714e-14,0.0005189762197652,8.930164335693936e-11,-639.1436587565393,844801602.2155335,1e-08,3.297692441611362e-13,0.0058152735539409,5.6707434500249007e-11,-692.9668236395314,978075449.1851584,1e-08,0.962348789907992,1.903643545831237,0.0833309718785439,0.0068330171648337
20270818,41,random,8,1,3,4,2.689778365874824,True,9,2.1144561580002702e-14,0.0003800434870118,5.5637216009815277e-11,-662.0334528383528,954944265.5236188,1e-08,2.6515290859302705e-13,0.0051331221815556,5.165528877254732e-11,-705.1504146059392,1017965866.0083152,1e-08,15.022561292164028,2.248640004047971,0.1492118499636728,0.011548089290292
20270818,42,random,8,2,3,4,2.211380189589595,True,9,1.8436452991024482e-14,0.000251248358557,7.33793967726014e-11,-634.8923093240471,868974951.3986933,1e-08,3.1263344097617434e-13,0.0024139688663486,1.2951013798659915e-10,-663.5112429637777,883400191.1198422,1e-08,0.9752626870758832,1.9490300982985624,0.0979445279542722,0.0071465384293466
20270818,43,random,8,3,3,4,1.934308572325561,True,13,6.00530384074342e-16,0.0006282510561782,9.558764417006697e-13,-693.7747402633181,1118876695.4919486,1e-08,3.000035178202542e-13,0.0070998551792956,4.225487847908688e-11,-712.1694026734931,1041895165.5853704,1e-08,1.8851560349576173,2.81395904071851,0.160230908882882,0.0048585455849756
20270818,44,random,8,4,3,4,1.839784594083301,True,6,3.4434888391223224e-14,0.0007189844432322,4.789378784945459e-11,-689.2347369127567,1017685617.386121,1e-08,2.293715080047257e-13,0.0066625516960505,3.4426976099966764e-11,-714.5149125835696,1050321395.8700644,1e-08,0.6170977759175003,2.279987049330125,0.097974469724767,0.0084499202856119
20270818,45,random,8,5,3,4,1.4805803659010683,True,6,7.366803979299805e-14,0.0004313187047123,1.7079722949210566e-10,-628.6310824924099,802256913.7042422,1e-08,3.0472828868907584e-13,0.0070681909622307,4.3112628155833575e-11,-711.6816643331304,1040131191.6123496,1e-08,0.7104797824285924,2.2808000313187566,0.1189241335215961,0.0071103630919391
20270818,46,random,8,6,3,4,2.4684901205756584,True,22,8.037837887431545e-14,0.0005453073950055,1.4740012625997228e-10,-632.1956283157501,825672486.3355498,1e-08,5.448446010191428e-13,0.0055825079682646,9.759853530285391e-11,-686.3395036263653,955604681.7807018,1e-08,1.51932786218822,2.2448133391217877,0.0751338437117566,0.0102715087264988
20270818,47,random,8,7,3,4,4.520941248190425,True,14,6.0579529031058235e-15,0.0008025746929271,7.548148423433679e-12,-705.2078186247436,1142766350.1745503,1e-08,2.359670779890444e-13,0.0085560093815176,2.757910463478124e-11,-723.246149662981,1080703618.5059674,1e-08,1.396418393123895,2.3031334035628257,0.0812177816557125,0.0080107327217858
20270818,48,random,8,8,3,4,2.182768531649588,True,9,4.99395438924579e-14,0.0005419775107808,9.214320317555028e-11,-646.6716767184379,887495225.4870579,1e-08,2.867670814671619e-13,0.0067660476439183,4.2383248915624e-11,-706.0905441605801,1021677597.0645636,1e-08,1.2303115520626309,2.4187733019317825,0.1549225862271161,0.0094558286180947
20270818,49,random,8,9,3,4,1.5903868104007004,True,13,5.3054649820280573e-14,0.0004841475906435,1.0958362872312048e-10,-648.1962513908131,916319551.2281796,1e-08,4.4296403229183243e-13,0.0065741560605142,6.737960404566145e-11,-699.1894367654829,997832063.4902267,1e-08,2.428179834038019,2.268654181531777,0.1822949534287561,0.0067518298520053
20270818,50,qualified,8,0,3,4,3.606642665056933,True,11,4.500736454617448e-14,0.0005066452829264,8.883407398210919e-11,-648.6566478995458,883273890.409699,1e-08,3.5942708261157185e-13,0.0079288207589495,4.533172000462656e-11,-712.2573016326127,1042129271.0623456,1e-08,1.7316442751325667,2.3888583303039272,0.1149343699670546,0.0033051524165491
20270818,51,qualified,8,1,3,4,2.2678600672484217,True,12,3.657656692147757e-14,0.000595739037504,6.13969617883727e-11,-664.8672922269102,971328050.454603,1e-08,3.6241368788075297e-13,0.0079613578324008,4.5521592611478e-11,-713.8634484916897,1047441439.0711586,1e-08,8.216703283134848,2.56587019639334,0.1936125144255035,0.0005751744024423
20270818,52,qualified,8,2,3,4,1.7747223233261542,True,7,3.7068434658389e-14,0.0003777463635383,9.813048711089023e-11,-630.6211237385836,822148946.1545146,1e-08,3.5352367721476053e-13,0.0044065825285764,8.022626943264529e-11,-686.1597434535399,955269579.4378992,1e-08,0.5355989532545209,1.9461467133052743,0.1211595543257934,0.0026966483198217
20270818,53,qualified,8,3,3,4,2.335803622806999,True,6,4.362768708504432e-14,0.0004596812435927,9.490856477864001e-11,-646.6257281389046,896903148.2362585,1e-08,3.70377676275042e-13,0.0043388207149729,8.536367381968484e-11,-685.1341924834128,951891618.2882468,1e-08,1.1704951720312238,2.6293686340198765,0.1893539381483748,0.0039458668609094
20270818,54,qualified,8,4,3,4,1.6401241697426197,True,7,6.656547947755122e-14,0.0006423811288657,1.0362303076226431e-10,-655.9939621629253,888313261.6537001,1e-08,2.9180808975969265e-13,0.0072967067997494,3.9991752138062046e-11,-717.3949465914004,1059622763.8635488,1e-08,0.5167164341546595,2.9490204312051644,0.1204069249938137,0.0129313529968061
20270818,55,qualified,8,5,3,4,1.764166444355032,True,12,1.2200332087924363e-14,0.0005187906599019,2.35168691938871e-11,-657.5224869046249,953585365.8979096,1e-08,2.910105902938564e-13,0.0071917205922614,4.046466858111733e-11,-705.9921887123193,1021544530.2047626,1e-08,1.2977983737364411,2.319412591803464,0.1992667175625398,0.0044729833002467
20270818,56,qualified,8,6,3,4,2.770661818265927,True,8,5.61360676757703e-14,0.0008264377308812,6.792534461841207e-11,-670.2170181532866,950301920.8705556,1e-08,2.674411981704912e-13,0.0073050110882366,3.6610649174941866e-11,-703.8741341091084,1015338852.9394149,1e-08,0.8090313011780381,2.587611450186561,0.1562156571719574,0.0057560905563889
20270818,57,qualified,8,7,3,4,1.7953094262574063,True,9,9.413092567694623e-15,0.0004973076695804,1.892810656959149e-11,-636.3804906686873,887435065.3310647,1e-08,3.1715511670644443e-13,0.0076692146381373,4.135431483809307e-11,-708.638717889971,1030120491.2736442,1e-08,0.7904808791354299,2.542117358640286,0.0893387007673225,0.0122163692447071
20270818,58,qualified,8,8,3,4,3.181371352849687,True,9,3.1277513654485717e-15,0.000397446530551,7.869615470316915e-12,-668.3081887422906,987852934.857787,1e-08,1.1467900608798668e-13,0.0064245172650893,1.785021369794558e-11,-728.229056335513,1100220079.3106856,1e-08,2.734174232929945,2.2391478772169666,0.1413064237008098,0.0036072908623999
20270818,59,qualified,8,9,3,4,4.185562551546679,True,9,5.1766053992128696e-14,0.0002989831950589,1.7314034650649074e-10,-616.7522029381494,800291697.8888521,1e-08,4.2177990875423573e-13,0.004648468670599,9.073523748195475e-11,-684.7120110764192,950496657.3797532,1e-08,1.8773502768017352,2.673386685283204,0.1364302580871862,0.011151329325966
20270818,60,random,10,0,3,4,1.2124412735230874,True,6,3.3156372942038655e-15,0.0009500230224945,3.490059941387195e-12,-677.994609887465,1054696297.2068694,1e-08,5.401471553092699e-13,0.0107166338055682,5.0402688484943225e-11,-708.5013962493159,1029175495.0314064,1e-08,1.7979156402871013,2.155903195701809,0.1544988374854081,0.0027947710155226
20270818,61,random,10,1,3,4,1.7972955710162914,True,11,8.648839756551185e-14,0.0008381366106361,1.0319128942460306e-10,-651.8070616567941,896555002.5854702,1e-08,5.055594189919855e-13,0.0098078387676008,5.1546465125634725e-11,-705.763659314018,1019980779.0786602,1e-08,1.1142481588758528,2.488128390221286,0.129218864907454,0.0103789578322243
20270818,62,random,10,2,3,4,1.5995492532664022,True,8,8.133556844977095e-14,0.000777096001864,1.0466604931007723e-10,-656.7485292517786,901856517.482492,1e-08,3.856084542695094e-13,0.0115315254893776,3.343950066491329e-11,-722.4624855334854,1077345323.396168,1e-08,0.7394480770453811,2.388017374266706,0.0937093794474311,0.0123468878982039
20270818,63,random,10,3,3,4,1.829975541967928,True,21,3.8271349786756616e-14,0.0006624853277769,5.7769354553379616e-11,-656.3324088678849,912996172.2902386,1e-08,4.122812203728715e-13,0.0092045292849274,4.479112484850148e-11,-716.8110340518563,1057501058.6474432,1e-08,1.507989966776222,2.6645247910107983,0.1915461251209152,0.0092822002916871
20270818,64,random,10,4,3,4,2.28137197075098,True,9,5.6063058934258283e-14,0.0004784352580127,1.1718003218893115e-10,-645.336694291824,871960951.8968396,1e-08,4.490123834903229e-13,0.0064175399799336,6.996643338324253e-11,-699.7470161142404,999640682.6687188,1e-08,1.7960060788318517,2.095653208723926,0.1405959565420256,0.0086114063489929
20270818,65,random,10,5,3,4,2.682391869810021,True,5,4.500860875004526e-15,0.000707847378258,6.3585188181114176e-12,-662.0778574435315,981851239.6446376,1e-08,4.279658876317192e-13,0.0100993482480326,4.2375594654346926e-11,-717.8617627765666,1061175933.2256275,1e-08,1.000206752680242,2.445505552950407,0.1146252583192269,0.0072281705881269
20270818,66,random,10,6,3,4,1.597451274665975,True,9,5.95813075688736e-15,0.0006479973736343,9.194683496123388e-12,-657.612654279772,979187886.1944264,1e-08,4.3041548760670213e-13,0.0086595965046066,4.970387331300407e-11,-704.772344328115,1016762784.934531,1e-08,1.0632019811309874,2.4875429359947794,0.129740894918023,0.0115886512331762
20270818,67,random,10,7,3,4,2.7162235182051355,True,13,6.707043014626642e-15,0.000382360763545,1.754113824975654e-11,-627.1489996599698,886519057.4047422,1e-08,3.876567215154117e-13,0.0078937541575082,4.9109297525650034e-11,-704.6409080613125,1016432405.466266,1e-08,1.4191273511387408,2.253719016300889,0.1563900446912494,0.0106780654655662
20270818,68,random,10,8,3,4,1.7679508120265095,True,14,6.177673844959675e-14,0.0005534756587627,1.1161599877345641e-10,-639.8142242732298,848600246.3569442,1e-08,3.91314435850897e-13,0.0079403476627371,4.928177612263482e-11,-707.0711198498136,1024406097.7717696,1e-08,1.642598635982722,2.283565905822205,0.136695415824211,0.0090358325786301
20270818,69,random,10,9,3,4,1.9556253995913797,True,17,5.335591272193493e-14,0.0008556674479557,6.235589871907067e-11,-689.5096845258142,1007250171.2300084,1e-08,2.9529672643009177e-13,0.0089039755029809,3.3164593313540815e-11,-718.9628936976792,1065451972.6218162,1e-08,1.7382900421507657,2.462787500664044,0.1440192845938791,0.0009717876923989
20270818,70,qualified,10,0,3,4,2.507823102108305,True,12,4.835218605052755e-15,0.0006905607843017,7.00187255773883e-12,-684.807476783794,1073936560.5854027,1e-08,3.7063518219110073e-13,0.0063165620573704,5.86767261723693e-11,-689.8043504143238,967907768.4265412,1e-08,2.416184071917087,2.492247538833705,0.0927609164215211,0.0001890525028365
20270818,71,qualified,10,1,3,4,1.9048927595686345,True,12,5.99258921449748e-14,0.0006633437139634,9.033912718780469e-11,-649.4094134305508,892432614.2493191,1e-08,4.725510282847028e-13,0.0074829261972144,6.315056648034489e-11,-700.7032417284581,1002888178.546274,1e-08,2.4133989377878606,2.158253619731006,0.1312922429753043,0.0077381932259
20270818,72,qualified,10,2,3,4,1.7046585749260068,True,9,4.142972402499419e-15,0.0006115394990375,6.774660359665033e-12,-662.1537875900826,1054657837.7353967,1e-08,4.1906660305065993e-13,0.0088300684582971,4.7459043497775495e-11,-709.265714225739,1031844068.319822,1e-08,1.7292028446681798,2.479059116023894,0.1605042692318747,0.0051006866352805
20270818,73,qualified,10,3,3,4,1.4863058733284884,True,11,5.209100197205265e-15,0.0006143689259456,8.478782010641077e-12,-678.8952584616372,1039463877.4922231,1e-08,3.518079288301044e-13,0.0068974583187815,5.1005444697236574e-11,-711.2934745241695,1038570314.884765,1e-08,1.0115284998901188,2.040109070959252,0.1157589006723734,0.0041436936628355
20270818,74,qualified,10,4,3,4,1.2693344623582434,True,11,2.3255128443699625e-14,0.0007158286654551,3.2487003616866456e-11,-664.0041767457187,986977457.732297,1e-08,4.616607132999327e-13,0.0107598764765593,4.290576330552423e-11,-715.6715162510469,1053666886.0515716,1e-08,1.0688507431186736,2.4494054747221923,0.1809778629350314,0.0085877921114604
20270818,75,qualified,10,5,3,4,1.4724970320072517,True,9,6.930926806046385e-15,0.0007713763256572,8.985143276391222e-12,-671.0290048009017,1009021279.4700432,1e-08,3.874716310089978e-13,0.0097393719795329,3.978404683826221e-11,-712.8780819342926,1044354457.1311224,1e-08,1.4057088429108262,2.3239887869857525,0.1162464894212316,0.0096878672890852
20270818,76,qualified,10,6,3,4,1.5038464513302212,True,9,9.892592527552349e-14,0.0008002396911547,1.236203682084038e-10,-653.9576871179003,888153330.1492035,1e-08,3.874427184331604e-13,0.0087556346955502,4.4250671927880535e-11,-704.7565687761419,1017096682.1690036,1e-08,0.7380555276758969,2.012966636193584,0.1041767736263405,0.0028407476224261
20270818,77,qualified,10,7,3,4,1.1781228512081776,True,8,3.929635656028921e-15,0.0008042109400924,4.886324545121679e-12,-677.5145688030816,1102957486.6517026,1e-08,5.32587284019802e-13,0.0106701641097949,4.9913691911345765e-11,-709.6456106589704,1033032105.0347148,1e-08,1.1722847647033632,2.2243617013059205,0.1587812488874428,0.0075567338617165
20270818,78,qualified,10,8,3,4,3.7490664647890672,True,9,3.419867760122476e-14,0.0005766901118941,5.930165420887837e-11,-665.0384857474933,986710264.4380084,1e-08,2.8628952337881765e-13,0.0098768829264108,2.8985817237265883e-11,-717.8992174100299,1062433261.5277146,1e-08,1.925773585215211,2.5672846833388343,0.1825765215715955,0.0069689236387562
20270818,79,qualified,10,9,3,4,2.0890662027178224,True,6,7.22522189699569e-14,0.000686706282593,1.0521560789735606e-10,-647.2568912993167,872613655.4505894,1e-08,4.589649418300481e-13,0.0081534071313222,5.629118409491413e-11,-701.2529246768407,1004853345.6236932,1e-08,0.882549034897238,2.2302155797932115,0.0852105393489811,0.0106723059627434
20270818,80,random,15,0,3,4,2.454876896994235,True,8,8.563711855925934e-14,0.0009169224696349,9.339624820553303e-11,-645.3657970307206,878144882.8093133,1e-08,7.18312961927006e-13,0.0131308006443461,5.4704429789381806e-11,-706.4442952451018,1022191987.4322864,1e-08,1.1951864222064614,2.5390890393819205,0.1705884558554102,0.0103505082717106
20270818,81,random,15,1,3,4,2.037397853185196,True,5,1.223015426688582e-13,0.0015376621359648,7.953733125653154e-11,-661.0604188787411,910622639.7464153,1e-08,5.061308266144577e-13,0.0149926132842356,3.3758679492296394e-11,-711.4496655682162,1040317866.9831738,1e-08,1.9203192288987336,2.2623576908433565,0.0960215697293807,0.0069354947799888
20270818,82,random,15,2,3,4,1.3131459779609205,True,9,1.07475651376395e-13,0.0009619987729065,1.1172119383444827e-10,-646.9985863907652,873274584.2717016,1e-08,7.603075399656203e-13,0.0111978798005354,6.789745501012312e-11,-694.6368679962368,982867188.4626876,1e-08,1.4013347472064197,1.9392315915779128,0.1142350727048853,0.0052532932560964
20270818,83,random,15,3,3,4,1.126319910513128,True,7,1.29449990823312e-13,0.0010104809005802,1.2810731083485098e-10,-649.0794300838012,899112715.494099,1e-08,7.686310731466833e-13,0.0138047159577342,5.56788763709442e-11,-705.9571971503485,1020506145.7332004,1e-08,3.2157469051890075,2.327732743279019,0.1340297409922256,0.0078618821590895
20270818,84,random,15,4,3,4,1.3053797349629377,True,10,7.512622558939684e-14,0.0013118906614395,5.7265615037581777e-11,-667.4473976592523,978661122.9238112,1e-08,7.239137562445033e-13,0.0157254847176635,4.603443195816854e-11,-714.9183383805082,1051008529.1106352,1e-08,3.638555162586272,2.53273967971888,0.1465671038140528,0.0086764062395291
20270818,85,random,15,5,3,4,1.6156805628497306,True,9,1.4305468649120325e-13,0.001396691706371,1.0242395357447503e-10,-666.2026186090677,954233018.4161944,1e-08,7.131339435618281e-13,0.0163453247329877,4.362923069509888e-11,-714.35691161053,1049146973.7334106,1e-08,3.82654722686857,2.559720048371866,0.1308811026472075,0.0071564946111216
20270818,86,random,15,6,3,4,1.5886141845363038,True,20,1.1983937494165225e-13,0.0010692708025854,1.1207579469287598e-10,-655.221294987008,911652802.0442412,1e-08,5.904049209571622e-13,0.0138937563166234,4.2494261990960575e-11,-711.3111773097813,1038933873.2111572,1e-08,4.16314475890249,2.2255290609875407,0.1393332311178081,0.0047745260545424
20270818,87,random,15,7,3,4,1.6188367082475297,True,6,7.39253243161974e-14,0.0009842081657295,7.511147223758112e-11,-654.2989654506027,901075838.3266684,1e-08,6.473105042730202e-13,0.011238771671813,5.7596196735314064e-11,-705.3621844494724,1018466539.4243542,1e-08,1.1670749350450933,2.202087050404825,0.142922963100555,0.0054720713961969
20270818,88,random,15,8,3,4,1.1905625339605967,True,11,1.1802657441374538e-13,0.0011836915751156,9.971058077540983e-11,-650.6983314674618,882026813.7276962,1e-08,8.429108267963293e-13,0.0136479518956259,6.176097580373759e-11,-702.5099690164736,1008903069.4397562,1e-08,1.2137881671078503,1.9811781625388771,0.1003549589668631,0.0038599551657783
20270818,89,random,15,9,3,4,1.7262875741894992,True,13,9.281503808271417e-14,0.001118817150605,8.29581831423674e-11,-647.2638888114884,867737837.7186474,1e-08,7.705633843083949e-13,0.011800201591786,6.530086611781033e-11,-700.880488242254,1003430458.8674296,1e-08,1.01029492309317,2.23717924660602,0.0790523436747168,0.0067161839217586
20270818,90,qualified,15,0,3,4,1.8770841572664103,True,9,1.642800471385541e-13,0.0013234040450621,1.2413446048583216e-10,-659.2519022506697,906644339.082435,1e-08,5.432917713044834e-13,0.0151370103600248,3.589161653342424e-11,-717.2331456763293,1059336503.069246,1e-08,1.0281949639320374,2.4907014955474187,0.0798901535630942,0.00916373549315
20270818,91,qualified,15,1,3,4,1.9347696838026736,True,8,4.3921116901884376e-14,0.0008029163586982,5.470198287289953e-11,-646.1679347856599,903687787.7347964,1e-08,7.819845305901425e-13,0.0088528245647774,8.833164205031352e-11,-690.4492097633521,968972525.8324116,1e-08,0.8316658968105912,2.2634500523861694,0.080279870283249,0.0072810450435092
20270818,92,qualified,15,2,3,4,1.9547047111678224,True,6,1.1977843872514592e-13,0.0009627672885794,1.2441058202328402e-10,-637.5980718057438,847182314.4069766,1e-08,8.958064955630599e-13,0.0133908759586461,6.689678093722143e-11,-699.3335024157801,998292873.305338,1e-08,1.0986258178018034,2.2545197393669065,0.0943173681181776,0.0083287858071078
20270818,93,qualified,15,3,3,4,1.2914907549290262,True,17,3.5362491721022035e-14,0.0011954921566647,2.957986091659477e-11,-665.6789437288186,983652923.768958,1e-08,7.507686384208409e-13,0.0128222242981149,5.855213736443623e-11,-702.7654259095425,1009800185.370463,1e-08,1.6617763880640268,2.285342115726671,0.1283321080164039,0.0014727861171621
