seed,subset_id,protocol,sample_size,repeat,rank,augmented_intercept_rank,condition_number,optimization_success,optimization_nfev,lambda_min_post,lambda_max_post,lambda_ratio_post,log_det_post,trace_inv_post,ridge_post,lambda_min_design,lambda_max_design,lambda_ratio_design,log_det_design,trace_inv_design,ridge_design,fit_seconds
20260818,85,random,15,5,3,4,1.6156805628497306,True,3,1.2412690102241672e-13,0.0014319459411737674,8.668406917698987e-11,-670.1848598581242,977492683.6860224,1e-08,7.129870574674688e-13,0.018469699357067177,3.860306785094767e-11,-717.9278715133189,1062951516.6556833,1e-08,0.860666770953685
20260818,86,random,15,6,3,4,1.5886141845363038,True,8,2.6029373972467905e-14,0.0011871126437763458,2.1926625168160444e-11,-672.5886163147488,993762727.3084136,1e-08,5.903597358939249e-13,0.01570911782813693,3.75807058265563e-11,-714.9011046410631,1052685993.70802,1e-08,2.9367233710363507
20260818,87,random,15,7,3,4,1.6188367082475295,True,15,3.253325974759427e-14,0.0010161976268053038,3.2014697623208884e-11,-674.7639177731368,1002691019.8620769,1e-08,6.392163926635964e-13,0.012714373399586552,5.0275099886903e-11,-709.2220308130258,1033005034.1003851,1e-08,5.326343616005033
20260818,88,random,15,8,3,4,1.1905625339605967,True,10,7.434423574824909e-14,0.0012585664871357194,5.907056679813855e-11,-663.0060650430805,936851434.957638,1e-08,8.42916817736055e-13,0.015431439207758656,5.462334435483187e-11,-706.0597559935316,1022202919.8515298,1e-08,2.100427160039544
20260818,89,random,15,9,3,4,1.7262875741894992,True,10,6.592375543613731e-14,0.001181302764435873,5.5805977452037005e-11,-665.706749011083,949473665.120924,1e-08,7.597616843443699e-13,0.013342845882575012,5.694150191276472e-11,-704.8138008259376,1018044561.1659923,1e-08,2.3059484870173037
20260818,90,qualified,15,0,3,4,1.8770841572664105,True,26,6.703104009313882e-20,0.001579322963187582,4.244289588359344e-17,-707.63074213239,1260080419.6828527,1e-08,5.388608870484617e-13,0.017103686270392604,3.150554088338598e-11,-720.9557050568101,1073831148.2567005,1e-08,2.3930026129819453
20260818,91,qualified,15,1,3,4,1.9347696838026738,True,8,7.208834962668892e-14,0.000747615597939329,9.6424352067276e-11,-649.589758478123,904179316.6789813,1e-08,7.73369963155613e-13,0.010007785863433129,7.72768296313558e-11,-694.4811875077924,983510546.9703386,1e-08,1.6128174378536642
20260818,92,qualified,15,2,3,4,1.9547047111678226,True,44,2.4617271859284895e-19,0.0009319473559819302,2.6414873867362746e-16,-670.5537306460119,1139600506.1493604,1e-08,8.820871586979583e-13,0.015132550954979757,5.829071128339302e-11,-703.3330653282153,1013067632.9819919,1e-08,6.573695820290595
20260818,93,qualified,15,3,3,4,1.2914907549290262,True,7,1.3462058675123852e-13,0.0011847077356218485,1.1363189646143122e-10,-647.8214954372866,860730797.6908498,1e-08,7.505973339603386e-13,0.01448834128804722,5.180698873925452e-11,-706.3426292840381,1023203963.5200946,1e-08,0.8650526502169669
20260818,94,qualified,15,4,3,4,1.597761149298583,True,30,2.419395797486343e-19,0.0009842864808313266,2.4580199409453693e-16,-684.971229572097,1180402276.5822494,1e-08,5.1559124617134e-13,0.013695378905780183,3.764709612771158e-11,-709.2347391102126,1033717277.6267297,1e-08,3.0135288811288774
20260818,95,qualified,15,5,3,4,2.039153023497334,True,16,3.291240546821619e-14,0.0012474515971716955,2.6383713438531296e-11,-691.6777529813621,1084009909.2478375,1e-08,3.8973394803332494e-13,0.014580966544726678,2.6728951529915917e-11,-721.6221894662292,1076814890.484305,1e-08,6.463734805118293
20260818,96,qualified,15,6,3,4,1.5201743978442477,True,15,4.2545506218842514e-18,0.0009147420071572176,4.651093519916395e-15,-683.8102013731205,1157631289.66756,1e-08,6.151997343610283e-13,0.012902245456606842,4.7681602123450804e-11,-708.4355042529031,1030355045.8648326,1e-08,17.80709291808307
20260818,97,qualified,15,7,3,4,1.4404116688356483,True,14,1.6846195807811625e-14,0.0012798340623689335,1.316279688370681e-11,-682.3400754045024,1042689906.1220446,1e-08,7.113602188405095e-13,0.017073558655775062,4.166443757756938e-11,-719.0476158644276,1066751886.3884733,1e-08,4.707272077910602
20260818,98,qualified,15,8,3,4,1.692875663187186,True,10,1.1362451847419244e-13,0.0010461661728790729,1.0861039232562377e-10,-649.207887079252,894349084.8367039,1e-08,7.753617337597189e-13,0.013103561088526177,5.917183340631319e-11,-700.4968142684683,1003562214.3712119,1e-08,1.5515983370132744
20260818,99,qualified,15,9,3,4,1.5484525962541336,True,4,1.2312335165593238e-13,0.0018751500856551268,6.566053170774137e-11,-682.7606915137795,988421346.3470856,1e-08,7.135500080880851e-13,0.021757692780036378,3.279529752082896e-11,-728.3039743729078,1099306517.0004425,1e-08,1.0475405459292233
20260818,100,random,20,0,3,4,1.3810829411606298,True,8,1.4904434976574643e-13,0.001384846891582023,1.0762514662937285e-10,-650.2250799153826,884747241.5435569,1e-08,1.0206249458258515e-12,0.018652013407460376,5.471929080951792e-11,-703.830320091644,1014734501.3190645,1e-08,4.200960798189044
20260818,101,random,20,1,3,4,1.4891224751852488,True,21,2.299069879642696e-19,0.001269435612702525,1.8110960939154399e-16,-693.7027663095764,1207895217.5151598,1e-08,7.623210020232265e-13,0.015223219179287747,5.00762022174927e-11,-705.994609672802,1022085964.6524999,1e-08,7.149266378954053
20260818,102,random,20,2,3,4,1.2516251153208726,True,4,1.8025193860646615e-13,0.0017468319242861467,1.031879118422496e-10,-654.9105627532452,892361988.5176251,1e-08,1.0969561183939062e-12,0.02219402297515485,4.942574492339204e-11,-711.850493143175,1041905062.8982925,1e-08,2.2782016950659454
20260818,103,random,20,3,3,4,1.2955179377760606,True,8,1.0150610367028686e-13,0.0014670679453901376,6.918977678521449e-11,-665.722902134383,974860323.5264122,1e-08,1.0083580999210116e-12,0.020599846694207405,4.894978661198279e-11,-712.4333995928312,1043906138.452605,1e-08,11.456695397850126
20260818,104,random,20,4,3,4,1.396315146840632,True,6,5.302966346319515e-14,0.0015646530491828623,3.3892282695444724e-11,-667.9459072052927,978983992.3557656,1e-08,1.0088579071140833e-12,0.020513648537152082,4.917983776932465e-11,-709.2240779975173,1032998798.9658924,1e-08,5.430192194879055
20260818,105,random,20,5,3,4,1.6570973152854327,True,3,4.965054083341156e-14,0.0018084247534983318,2.7455132284251472e-11,-684.7702853616718,1024406472.045354,1e-08,7.975180160828833e-13,0.020060242868919012,3.9756149578754287e-11,-713.9337325485506,1049282202.8622575,1e-08,5.263196656946093
20260818,106,random,20,6,3,4,1.321099901829481,True,7,6.721181798137827e-14,0.0014179974716383857,4.739910988961091e-11,-663.3913687613519,967376564.5043797,1e-08,9.10672333127889e-13,0.018932030210369807,4.810220156045802e-11,-706.9013627630725,1025190821.3831623,1e-08,6.053200269117951
20260818,107,random,20,7,3,4,1.7298357260684971,True,7,1.0638075942633613e-13,0.001534490683814805,6.932642898936951e-11,-667.864296653291,949429601.8009505,1e-08,7.76508064608942e-13,0.018666848834144004,4.1598240362273225e-11,-710.6244014961903,1038070815.7533259,1e-08,2.890547710005194
20260818,108,random,20,8,3,4,1.4369794658198554,True,5,2.204146325219317e-13,0.002050101622609919,1.075140032528382e-10,-665.4492576699072,923863166.7715967,1e-08,9.072354804262786e-13,0.02498074696389338,3.631738801636223e-11,-720.2600809339295,1071079369.5306171,1e-08,3.209025625139475
20260818,109,random,20,9,3,4,1.4188246777784723,True,4,1.6657011623263316e-13,0.0016882090836501675,9.866675748034892e-11,-651.8705667039122,883563339.5075032,1e-08,1.0722277716313274e-12,0.019664479295208783,5.4526120703972765e-11,-705.2525000097794,1019495671.5551159,1e-08,3.768925932236016
20260818,110,qualified,20,0,3,4,1.2222641086478112,True,9,1.7970710781687468e-13,0.0017911932751163357,1.0032815012952911e-10,-660.3892065334207,905605516.6621528,1e-08,8.939790032076672e-13,0.02307932323835863,3.8735061421638365e-11,-717.4688708451864,1061362698.5479866,1e-08,2.5711580659262836
20260818,111,qualified,20,1,3,4,1.4629560192133455,True,7,5.953722434989097e-14,0.001123085521928221,5.3012191135428186e-11,-650.1194968323248,915995514.7012649,1e-08,1.0710936336830818e-12,0.015720918520997294,6.813174638953185e-11,-697.292752872391,992800753.3161157,1e-08,3.1661092042922974
20260818,112,qualified,20,2,3,4,1.3536880390424435,True,8,1.2457736557501995e-13,0.0016353446467230583,7.617804957789845e-11,-668.1407763914518,944176979.1380008,1e-08,9.38940510235348e-13,0.018976796574928765,4.9478346175446244e-11,-710.5208753929656,1037372366.9695532,1e-08,4.3782115168869495
20260818,113,qualified,20,3,3,4,1.8928037212222724,True,4,9.935508736281709e-14,0.0019742053860252887,5.03266215694259e-11,-678.0721854229877,998850482.4527876,1e-08,9.184995199615477e-13,0.02116334009951549,4.3400498959168346e-11,-712.0193296206817,1042671351.342741,1e-08,3.744848059024662
20260818,114,qualified,20,4,3,4,1.4588833765142055,True,8,8.480343257638082e-14,0.001686606901784188,5.0280496591512205e-11,-670.1295933230106,964348272.1266462,1e-08,7.484124789083072e-13,0.02143502195997253,3.491540527954123e-11,-714.7323759847038,1052341579.9608395,1e-08,4.789074738975614
20260818,115,qualified,20,5,3,4,1.7666281002349207,True,17,3.2956258580909894e-19,0.0014691437509278347,2.243228993765684e-16,-684.2965719506976,1178075953.6302783,1e-08,1.0798196719503102e-12,0.01957270842604769,5.5169660143369224e-11,-705.4874945302568,1020307439.2878242,1e-08,15.278355887625366
20260818,116,qualified,20,6,3,4,1.6715965552388155,True,8,1.4051529942828072e-13,0.001603298193905851,8.76414006841525e-11,-663.0028305920484,939876738.0873802,1e-08,9.515530373190218e-13,0.01831376146976458,5.195836141526713e-11,-703.7982877354195,1014745946.0972135,1e-08,2.656473871320486
20260818,117,qualified,20,7,3,4,1.633779052773299,True,6,1.4925624377945987e-13,0.0017318901949840673,8.618112407572869e-11,-669.387657946869,963384555.7207915,1e-08,8.714170433162023e-13,0.01914416009047154,4.551868764145601e-11,-708.5492349262393,1030857395.4723494,1e-08,3.6056965147145092
20260818,118,qualified,20,8,3,4,1.328421020882871,True,8,1.1243457183807185e-13,0.00194746224800338,5.773389032488023e-11,-679.0548629587479,1001735780.478379,1e-08,1.0301146294483097e-12,0.02220378706682665,4.639364565819235e-11,-715.0198110488357,1052807920.1906505,1e-08,4.706778318155557
20260818,119,qualified,20,9,3,4,1.365748258717256,True,4,1.7418683162379706e-13,0.0018366840168897729,9.483766942054831e-11,-665.4352627660028,937094486.2699946,1e-08,9.790809957611609e-13,0.023171226597755175,4.2254172071150264e-11,-717.1683223707989,1060250512.4415495,1e-08,2.1243534167297184
20260818,120,all,30,0,3,4,1.311077312624429,True,11,1.5987145267028958e-13,0.002354452217791083,6.790176137882252e-11,-667.2400801628942,971879645.6300101,1e-08,1.4427689872135123e-12,0.0297609695027923,4.8478561394921816e-11,-709.3871964819539,1033547374.4921474,1e-08,14.531258583068848
