seed,subset_id,protocol,sample_size,repeat,rank,augmented_intercept_rank,condition_number,optimization_success,optimization_nfev,lambda_min_post,lambda_max_post,lambda_ratio_post,log_det_post,trace_inv_post,ridge_post,lambda_min_design,lambda_max_design,lambda_ratio_design,log_det_design,trace_inv_design,ridge_design,fit_seconds
20280818,10,qualified,3,0,3,3,6.736311708665926,True,24,5.183209952926832e-15,0.00019621413400038447,2.6416088623445832e-11,-672.7224430024403,1023853233.6133572,1e-08,1.2871057978616776e-13,0.0027351551330637713,4.705787186630003e-11,-712.0119195904576,1041109247.3016074,1e-08,1.131269671022892
20280818,11,qualified,3,1,3,3,4.169871687984874,True,8,1.9016350405904412e-25,2.5052219985134963e-05,7.590684744580717e-21,-636.3195128486045,1266614637.6626258,1e-08,6.40746730293568e-14,0.0011610178844062289,5.518836005022098e-11,-693.9746181592113,981248590.6295686,1e-08,0.3152573718689382
20280818,12,qualified,3,2,3,3,5.153658116036859,True,52,1.2400433064181454e-14,5.9557416142754024e-05,2.0820972210175604e-10,-566.3363643339871,674534694.2984567,1e-08,1.6834585959777742e-13,0.003392346314311774,4.962519860886631e-11,-706.2735455384336,1021687444.8950943,1e-08,7.8745512356981635
20280818,13,qualified,3,3,3,3,3.5783659660661766,True,7,2.0559613630802068e-14,7.658512480039997e-05,2.6845439874108156e-10,-576.9696129314874,674485603.9954216,1e-08,1.220597809144599e-13,0.004172601216574919,2.9252683057656945e-11,-734.0646845080967,1118449623.6323242,1e-08,0.787173539865762
20280818,14,qualified,3,4,3,3,5.545363694438096,False,500,1.506484613900849e-17,5.224908331574013e-05,2.8832747261749906e-13,-651.9136109593794,1110827956.2296662,1e-08,3.9022899541210894e-14,0.0019638419758047595,1.9870692256295095e-11,-706.270879595443,1028214220.5135658,1e-08,20.385069782380015
20280818,15,qualified,3,5,3,3,4.881403000837172,True,17,1.913182606906507e-14,0.0002309980468502299,8.282245815467608e-11,-634.306973804366,862676275.4707005,1e-08,2.0563920786998407e-13,0.0038130051985071837,5.39310064278153e-11,-699.7722040824794,999969386.6299098,1e-08,0.6304633757099509
20280818,16,qualified,3,6,3,3,6.347940661960726,True,13,7.033404630236249e-17,0.0006364514116947886,1.105096870082697e-13,-716.2595818619277,1237467863.58214,1e-08,2.0553248797157378e-13,0.0050636587111826305,4.058971974506772e-11,-715.6743549438484,1053672969.0286744,1e-08,3.427161547821015
20280818,17,qualified,3,7,3,3,2.2516568891924833,True,9,8.38383849387684e-15,0.00020122491904702485,4.166401722799349e-11,-665.4486952556945,1001745815.3770193,1e-08,1.9714139440037434e-13,0.002256773110270316,8.73554339615296e-11,-674.6760545039704,918766440.3810996,1e-08,0.5680281394161284
20280818,18,qualified,3,8,3,3,3.00232122154559,True,7,2.8487897945836596e-14,0.00014862090755917752,1.9168163089364362e-10,-625.434758750388,825041824.5487962,1e-08,1.4988609153815438e-13,0.001588074950687454,9.438225284850121e-11,-675.2858721471629,920529691.3607647,1e-08,0.3798898230306804
20280818,19,qualified,3,9,3,3,3.538045169612036,True,13,1.5821974353349487e-18,0.00012248058310403381,1.2917944993706027e-14,-715.7211507739822,1308924774.0994866,1e-08,2.5736577147218336e-14,0.0018236035091127828,1.4113033353253232e-11,-735.0958638438722,1125102125.7697134,1e-08,2.7832533260807395
20280818,20,random,5,0,3,4,2.5743447853171446,True,13,6.932865932986845e-17,0.000575665566810902,1.2043218029165524e-13,-695.734202841329,1183319400.848557,1e-08,3.1356383114750066e-13,0.005202396825922753,6.027295526267042e-11,-702.5255694629873,1008833927.0561763,1e-08,1.0285730548202991
20280818,21,random,5,1,3,4,3.470522048009643,True,14,1.824240823060825e-14,0.000218894937721727,8.333864830533059e-11,-641.0866731501502,871029965.3385735,1e-08,1.6709035956516024e-13,0.0032695185819497084,5.110549317187836e-11,-695.2206786636007,985504581.4511696,1e-08,5.6530990661121905
20280818,22,random,5,2,3,4,1.5464395501085406,True,12,8.298594524043976e-15,0.00044443293154186494,1.867232136748683e-11,-673.4562410733749,1006027551.9912932,1e-08,1.8430187369062648e-13,0.00452059897854639,4.076934816940767e-11,-710.9921314699989,1037819820.7137029,1e-08,0.8114105998538435
20280818,23,random,5,3,3,4,2.2815563688607705,True,6,4.9253413517163984e-14,0.00028156922162221685,1.749247067324979e-10,-624.6539475209338,775087837.9712701,1e-08,1.8525031231781554e-13,0.004279212871872414,4.329074478521031e-11,-705.6703369700238,1019955596.0528812,1e-08,0.7055457141250372
20280818,24,random,5,4,3,4,1.8995754397095692,True,13,2.462751815717115e-14,0.0005742419550753747,4.288700597283694e-11,-679.1711750931305,997914914.5414732,1e-08,1.623174732803433e-13,0.004943502844264312,3.283450589467583e-11,-709.4477354065459,1033793252.8347756,1e-08,1.5129904700443149
20280818,25,random,5,5,3,4,3.1275660596457633,True,8,3.06797241300775e-14,0.0004985653990279771,6.153600749248124e-11,-674.2583414507685,953194960.1506045,1e-08,1.178053859570067e-13,0.005107871221973349,2.3063499614129728e-11,-719.467963811117,1069076099.1925778,1e-08,0.7620038692839444
20280818,26,random,5,6,3,4,1.2501674383096084,True,31,1.197949727415042e-18,8.621395961249832e-05,1.38950783933299e-14,-602.5118484527793,953382015.911298,1e-08,2.750391862374208e-13,0.004995123906679003,5.5061534283396784e-11,-707.7909784425314,1026541800.3987705,1e-08,6.047492109704763
20280818,27,random,5,7,3,4,3.0540953283991725,True,402,1.1843778556273851e-17,0.0004091105844866123,2.8950066327754534e-14,-678.0522866132474,1094286986.8046203,1e-08,2.496744076795295e-13,0.0039721054873837714,6.285694286633299e-11,-698.0455310923994,994077269.3051662,1e-08,25.319958278909326
20280818,28,random,5,8,3,4,2.6948302751462485,True,19,1.1615771902315259e-14,0.0005172569261063264,2.2456484033483084e-11,-698.8221497815442,1068065579.3831961,1e-08,1.1057715723814673e-13,0.004669146416316443,2.3682520824734093e-11,-721.2740535449766,1074707938.9642904,1e-08,5.184456532355398
20280818,29,random,5,9,3,4,1.8641631432279837,True,8,2.8170678473388404e-14,0.00032363508295986734,8.704457568613393e-11,-651.1590084626084,906358879.0469723,1e-08,1.7732391264730414e-13,0.003273748718611385,5.416540116204124e-11,-696.2226329785273,988479682.4781213,1e-08,0.8387986589223146
20280818,30,qualified,5,0,3,4,2.821003666170266,True,5,1.0169314256523056e-14,0.0002600062962440406,3.911179999648235e-11,-664.9781757265312,1002603067.3349473,1e-08,2.1515563885857705e-13,0.0033509647759195622,6.420707266298693e-11,-699.8319561494793,999862230.9760134,1e-08,8.89755074866116
20280818,31,qualified,5,1,3,4,2.3679730655787505,True,8,4.2341815528235055e-16,0.0001355155694665849,3.1244982177989223e-12,-661.2868837990386,1029707228.978841,1e-08,1.5203786613221934e-13,0.0014666723238928436,1.0366178160959651e-10,-681.9537326026613,941280182.7087369,1e-08,2.383404760155827
20280818,32,qualified,5,2,3,4,1.5877511004269225,True,11,1.3389533805918548e-14,0.0005706586110632271,2.346329932877335e-11,-679.8137791859891,1071604265.8890024,1e-08,2.5518167335602416e-13,0.005977293731917769,4.2691840956952784e-11,-710.6070478771611,1036412827.1408277,1e-08,1.4960467778146267
20280818,33,qualified,5,3,3,4,3.011386955943474,True,13,1.965959045785063e-14,0.0003388672203285145,5.80156157883659e-11,-642.0200864501679,870549947.5910792,1e-08,1.9438200974049253e-13,0.0037232228169301247,5.220799809686507e-11,-689.9687144640077,968871988.1923653,1e-08,0.76882065506652
20280818,34,qualified,5,4,3,4,2.903084555007893,True,16,4.098202342247834e-20,6.197281407716308e-05,6.612903421079304e-16,-603.4732326542969,972926730.7862756,1e-08,1.5539737706274167e-13,0.003642818247661493,4.265855897765391e-11,-702.5669116285043,1010036303.7827913,1e-08,8.195722586940974
20280818,35,qualified,5,5,3,4,1.7758903523986986,True,4,8.75848042413991e-16,0.00023302781269532815,3.758555823373398e-12,-684.0959074402708,1103309213.9338088,1e-08,1.1293611346958201e-13,0.0030399881614273446,3.715018199826012e-11,-712.2874035166348,1042449995.6295593,1e-08,0.7564115598797798
20280818,36,qualified,5,6,3,4,2.28063676411755,True,23,7.230428998600295e-15,0.0006810795901278197,1.061612930912134e-11,-695.652049537787,1082705612.550069,1e-08,2.8277144003631513e-13,0.0063009145606420704,4.487784071896705e-11,-715.4627891334487,1052813962.3882575,1e-08,9.691423011943698
20280818,37,qualified,5,7,3,4,2.835327546840529,True,17,9.923755929084486e-17,0.0002141615411087427,4.633771254029964e-13,-659.4469913061066,1061720995.507458,1e-08,1.7829443633890244e-13,0.0028974344086902457,6.153527955771691e-11,-694.2150411766573,981534935.0755534,1e-08,9.933149578981102
20280818,38,qualified,5,8,3,4,5.6357744446002584,True,15,3.1601164676874076e-14,0.00045172024507569397,6.995737964230212e-11,-670.3090831456021,963701446.3776748,1e-08,1.8682642586807936e-13,0.0038203768494266535,4.890261700128287e-11,-692.5931321756352,977625563.9097192,1e-08,0.689457034226507
20280818,39,qualified,5,9,3,4,3.6069425458913624,True,16,2.0702020795831983e-15,0.0002782344146039995,7.440496110194126e-12,-670.5038875044498,1032124786.2809501,1e-08,2.5342207114293514e-13,0.003520958554961862,7.197530649311496e-11,-697.79794429964,993029805.0688553,1e-08,1.1888656299561262
20280818,40,random,8,0,3,4,2.0183830844470037,True,6,4.396368330998744e-14,0.0004502366589749949,9.764572127483977e-11,-628.4780684545492,804981046.708147,1e-08,3.2983069216044655e-13,0.0055107500204810405,5.985223262434524e-11,-690.2361230286806,968952074.334242,1e-08,0.6722186771221459
20280818,41,random,8,1,3,4,2.689778365874824,True,8,2.9188731152282663e-14,0.00042148189588419325,6.925263323837422e-11,-655.7935866994037,932475817.4451044,1e-08,2.6535842787534256e-13,0.0048647908595945595,5.454672883871066e-11,-702.4026826963217,1008597265.2047734,1e-08,11.493613607250154
20280818,42,random,8,2,3,4,2.211380189589595,True,10,1.011021834468131e-15,0.00024087490330011892,4.197290048139406e-12,-631.8341057426753,897902704.7845012,1e-08,3.069631332621237e-13,0.0022875415610207656,1.341890956180696e-10,-660.7302245617445,874552257.6064639,1e-08,0.641049541067332
20280818,43,random,8,3,3,4,1.934308572325561,True,11,8.54391395176315e-16,0.0006931117683920689,1.2326892056073356e-12,-681.6568167713638,1066772399.9888868,1e-08,3.003971452134319e-13,0.006727319908388125,4.4653316521914516e-11,-709.4063725161498,1032338152.2183596,1e-08,0.7362707541324198
20280818,44,random,8,4,3,4,1.839784594083301,True,9,3.695585031243897e-14,0.0006461420615178097,5.719462098726156e-11,-666.7491222588092,927051582.2502202,1e-08,2.293759567874788e-13,0.006313683442504697,3.6329974233944685e-11,-711.8409582388488,1041060046.4354441,1e-08,0.6756650684401393
20280818,45,random,8,5,3,4,1.4805803659010683,True,6,7.47118066640895e-14,0.0005389946081011514,1.3861327282529805e-10,-643.1620776627713,848333101.4169693,1e-08,3.047759230929876e-13,0.0066972269304789835,4.550777900416615e-11,-708.9831520989732,1030813271.6355983,1e-08,0.5032272948883474
20280818,46,random,8,6,3,4,2.4684901205756584,True,10,9.219614033328119e-14,0.0005170961150198158,1.7829594470990776e-10,-631.1548243196876,830011633.876715,1e-08,5.45417760395823e-13,0.005290520426900967,1.0309340412381942e-10,-683.5670995809598,946470863.140794,1e-08,0.6358994892798364
20280818,47,random,8,7,3,4,4.520941248190425,True,13,2.6825237994382717e-14,0.000811929563272264,3.303887333067514e-11,-701.2288796650539,1098712256.1295624,1e-08,2.360289375120893e-13,0.008107795798917803,2.911135694162321e-11,-720.5116200665619,1071072273.6596965,1e-08,1.2872774149291217
20280818,48,random,8,8,3,4,2.182768531649588,True,4,5.527791307513429e-14,0.0005355840440768127,1.032105300493351e-10,-641.6425255071606,849470098.1165416,1e-08,2.8690563920769195e-13,0.006410943989058357,4.4752479462830685e-11,-703.3641806147268,1012351291.6610876,1e-08,0.5725082722492516
20280818,49,random,8,9,3,4,1.5903868104007004,True,11,1.9322718063985836e-19,0.00010518491129419514,1.837023754285583e-15,-591.6233507255557,938271269.1835781,1e-08,4.43135643655843e-13,0.0062290296420679046,7.114039732017256e-11,-696.4495389788465,988556271.5592471,1e-08,11.823629475664347
20280818,50,qualified,8,0,3,4,3.6066426650569334,True,14,3.902465026549724e-14,0.00042909302052727776,9.094683063719611e-11,-640.0245287613837,858053920.9094851,1e-08,3.6018736154921793e-13,0.007512993169076407,4.794192586674436e-11,-709.4705950370084,1032526708.3592043,1e-08,2.8187725888565183
20280818,51,qualified,8,1,3,4,2.2678600672484217,True,9,2.1038135618051712e-15,0.0006122768668986279,3.436049401084903e-12,-676.4765562806215,1072458284.6289756,1e-08,3.6253501930678796e-13,0.007543646371084902,4.805832636805447e-11,-711.1339752186843,1037967396.5475234,1e-08,7.364793814718723
20280818,52,qualified,8,2,3,4,1.7747223233261542,True,32,7.69481785552064e-20,7.345774840418668e-05,1.0475161603349768e-15,-585.1198821946016,905953346.4671527,1e-08,3.535821705171555e-13,0.004175303837714782,8.468417731023793e-11,-683.4155819632745,946193169.4938853,1e-08,7.345929389819503
20280818,53,qualified,8,3,3,4,2.335803622806999,True,9,2.34002594295309e-14,0.00041508512268470564,5.6374604028642806e-11,-644.5171353701559,873904133.9479454,1e-08,3.7053707623050814e-13,0.0041116087784384345,9.011973079093288e-11,-682.3592235442037,942738973.2251148,1e-08,1.1635802602395415
20280818,54,qualified,8,4,3,4,1.6401241697426197,True,15,2.555069202968396e-19,0.00011539874627021401,2.21412215084688e-15,-596.0335557268568,895536130.14271,1e-08,2.9182740135952545e-13,0.006914263102990634,4.22065803705533e-11,-714.7015764536088,1050241718.0496945,1e-08,2.3699039360508323
20280818,55,qualified,8,5,3,4,1.764166444355032,True,14,1.8341872404898924e-19,0.00011638584845254251,1.5759538336293528e-15,-593.1194881526039,906028247.5994062,1e-08,2.9108572926191874e-13,0.00681416939914316,4.2717712491638526e-11,-703.2796017573148,1012253452.1214095,1e-08,3.4390629190020263
20280818,56,qualified,8,6,3,4,2.770661818265927,True,13,5.928655296691063e-14,0.0007189065364538213,8.24676782872997e-11,-672.4282471270228,985367855.5872822,1e-08,2.67774660236712e-13,0.006922362422708762,3.868255429075471e-11,-701.128081883312,1005997970.4488171,1e-08,5.471336581744254
20280818,57,qualified,8,7,3,4,1.7953094262574065,True,14,6.775464222885082e-14,0.0007110458889979152,9.52887053806586e-11,-663.4467644527767,939550324.268567,1e-08,3.171982829011314e-13,0.00726656453651016,4.365175335709177e-11,-705.9281616657165,1020804346.4421884,1e-08,1.386569133028388
20280818,58,qualified,8,8,3,4,3.181371352849687,True,6,4.633708145634823e-15,0.0004927831000814161,9.403139322085631e-12,-679.3360178799455,1010125329.9618558,1e-08,1.1471857115940779e-13,0.006087512053509787,1.8844902507136096e-11,-725.5023020084794,1090525039.7028232,1e-08,0.8772184462286532
20280818,59,qualified,8,9,3,4,4.185562551546679,True,22,7.947649814215977e-20,8.73741612724716e-05,9.096109992325604e-16,-591.0109261595616,942517119.5380831,1e-08,4.2251844797459906e-13,0.004404776891497092,9.592278074065944e-11,-681.8873269822376,941191887.9958267,1e-08,5.312450474128127
20280818,60,random,10,0,3,4,1.2124412735230874,True,17,1.1722690567824466e-14,0.0002905962374047717,4.0340131973202125e-11,-607.7797818682357,819698550.3367895,1e-08,5.401497807952727e-13,0.010153959871437305,5.319597355458268e-11,-705.7988858586143,1019887709.1799787,1e-08,9.64325507497415
20280818,61,random,10,1,3,4,1.7972955710162914,True,50,7.004958413418058e-14,0.00015653158810783737,4.4751085056341593e-10,-554.8929240307723,602447382.0140944,1e-08,5.059576189466948e-13,0.009293818134611944,5.4440232380103566e-11,-703.0413844922857,1010693463.2998161,1e-08,35.55211384687573
20280818,62,random,10,2,3,4,1.5995492532664022,True,14,1.726401056729056e-14,0.0006155892580262513,2.8044691069892498e-11,-651.8331243957334,909031083.0169983,1e-08,3.856567172106711e-13,0.010926580208521521,3.5295280851908414e-11,-719.7819875032894,1067916415.743385,1e-08,1.6264125262387097
20280818,63,random,10,3,3,4,1.8299755419679276,True,16,4.7991607777784225e-14,0.0009110307811253761,5.2678360349692306e-11,-678.3112085741258,981510063.9650384,1e-08,4.1229341033933346e-13,0.008722112910866726,4.726990060237175e-11,-714.1102509136442,1048111589.9317608,1e-08,4.147232349961996
20280818,64,random,10,4,3,4,2.2813719707509796,True,5,6.831615886030302e-14,0.0006597675390681136,1.0354580183922953e-10,-655.6307359737528,891340994.5937582,1e-08,4.496191702232062e-13,0.00608183486257736,7.392821087428648e-11,-697.0113967388518,990399628.7561985,1e-08,0.5661249021068215
20280818,65,random,10,5,3,4,2.682391869810021,True,5,8.566306170959599e-14,0.0009494330673902802,9.022548787463158e-11,-666.1849186569862,937501478.4227033,1e-08,4.2811221371938796e-13,0.009569373664555174,4.473774655755262e-11,-715.1620978709943,1051755881.8968865,1e-08,0.898580911103636
20280818,66,random,10,6,3,4,1.597451274665975,True,14,6.693647745971292e-14,0.0006937453453697623,9.648565991320081e-11,-641.2223538088092,843310734.8636498,1e-08,4.3051023728612467e-13,0.008206070725829996,5.246240882753068e-11,-702.0728580193329,1007568245.8728698,1e-08,1.1987227872014046
20280818,67,random,10,7,3,4,2.7162235182051355,True,23,3.0800133980333235e-19,0.00012542985565167607,2.455566405646395e-15,-586.4463777037449,887804365.3052856,1e-08,3.8803395099294265e-13,0.007479641225004573,5.187868499571053e-11,-701.8924332274687,1007067559.9048464,1e-08,4.802718637045473
20280818,68,random,10,8,3,4,1.7679508120265095,True,13,6.862040808303263e-17,0.00012489271526352287,5.494348324339333e-13,-591.2084783931199,917629646.1428063,1e-08,3.9135998910002843e-13,0.0075239980832051,5.2014897501584086e-11,-704.352359411306,1015101822.8690311,1e-08,1.9459514380432665
20280818,69,random,10,9,3,4,1.9556253995913793,True,12,8.104682578665718e-15,0.0007946109719102277,1.0199560370003747e-11,-693.3059436801009,1074373507.0702667,1e-08,2.954311273817902e-13,0.008436928287766208,3.501643220201053e-11,-716.2633968685302,1056009248.0031825,1e-08,1.040953739080578
20280818,70,qualified,10,0,3,4,2.507823102108305,True,20,4.897659854917074e-14,0.0006329801931504895,7.737461468644513e-11,-660.4032164480128,948381438.1175363,1e-08,3.707552773186938e-13,0.005985182556379507,6.194552527449842e-11,-687.046773779211,958737952.7971305,1e-08,1.2032563253305852
20280818,71,qualified,10,1,3,4,1.9048927595686345,True,9,2.8156566180275596e-19,0.00011725750832953174,2.401259124588123e-15,-604.9064489440927,1039375411.398907,1e-08,4.728620422706579e-13,0.007090593626608313,6.668863950913583e-11,-697.9717708465198,993647042.2335736,1e-08,4.661955322138965
20280818,72,qualified,10,2,3,4,1.7046585749260068,True,7,6.086365989604155e-16,0.0007449960528165341,8.169662062763988e-13,-683.3763646330402,1136307795.5820854,1e-08,4.1924745443091205e-13,0.00836668122132168,5.0109170331779864e-11,-706.5550592517028,1022513450.545225,1e-08,1.1463081007823348
20280818,73,qualified,10,3,3,4,1.4863058733284884,True,6,3.9585749598623495e-14,0.0005702971985745214,6.94124917631886e-11,-664.4184539235303,913912440.2776659,1e-08,3.5195856536818973e-13,0.0065355196576115295,5.38531874750441e-11,-708.5839412129696,1029216272.9769804,1e-08,0.4996748589910567
20280818,74,qualified,10,4,3,4,1.2693344623582434,True,8,5.115408964144546e-14,0.0008688985196036972,5.887234065581874e-11,-671.5785921950827,986170859.747509,1e-08,4.61823826688093e-13,0.010195100388190909,4.529860512438194e-11,-712.9706569503118,1044266653.8756742,1e-08,1.3372122780419886
20280818,75,qualified,10,5,3,4,1.4724970320072517,True,9,6.838702495923218e-14,0.0008236922465507006,8.302497109279608e-11,-659.2233807410267,902093194.8004345,1e-08,3.8749830152977567e-13,0.009228641940289758,4.198865922385207e-11,-710.1788234641213,1035017406.5233213,1e-08,0.6716269860044122
20280818,76,qualified,10,6,3,4,1.5038464513302212,True,13,1.0623138838967536e-13,0.0008239235780698614,1.2893354580109843e-10,-655.608932863614,899329752.8181002,1e-08,3.874443965944926e-13,0.00829641901025447,4.6700196327548886e-11,-702.05170783882,1007868282.510893,1e-08,1.129802786745131
20280818,77,qualified,10,7,3,4,1.1781228512081776,True,7,1.0442007235964415e-13,0.0009091056791352269,1.1486021345612115e-10,-655.3808522707845,885670935.1652082,1e-08,5.325943680285705e-13,0.010110063667304528,5.267962552510483e-11,-706.9460622344965,1023739503.738013,1e-08,1.0828129281289876
20280818,78,qualified,10,8,3,4,3.7490664647890672,True,8,3.3561302758357475e-14,0.000581990758041519,5.7666384379188413e-11,-665.6013141154908,980584085.7956979,1e-08,2.862667741426365e-13,0.00935943793338454,3.058589374491608e-11,-715.1739304448262,1052913235.1820309,1e-08,10.387410352006555
20280818,79,qualified,10,9,3,4,2.0890662027178224,True,63,1.4405729528040037e-16,0.00012815615529029363,1.1240762876670902e-12,-579.6825494234173,821327352.6280576,1e-08,4.589741087812709e-13,0.007726405100324903,5.940331924376713e-11,-698.5152957168857,995596933.6974616,1e-08,13.453916455153376
20280818,80,random,15,0,3,4,2.454876896994235,True,15,6.447442708893461e-14,0.00023459786703256444,2.7482955367187943e-10,-571.8720332797288,668083754.3273575,1e-08,7.193619989519272e-13,0.012442958858578013,5.781277645678371e-11,-703.705268765322,1012848755.5075454,1e-08,8.314551958814263
20280818,81,random,15,1,3,4,2.037397853185196,True,7,1.2274784975222245e-13,0.0015229451716330055,8.05989946575712e-11,-669.0833321073466,941462243.3453504,1e-08,5.063857481332443e-13,0.014206617245375221,3.564435779376625e-11,-708.7462255274664,1030994065.4575251,1e-08,1.252717166673392
20280818,82,random,15,2,3,4,1.3131459779609205,True,6,1.200024406284242e-13,0.000977404096203385,1.2277669092503298e-10,-642.6678855400353,854676024.3556516,1e-08,7.60307464893487e-13,0.010610670842964388,7.165498545246303e-11,-691.9192526061408,973759450.1598458,1e-08,0.8217643168754876
20280818,83,random,15,3,3,4,1.1263199105131279,True,5,1.3044010953971462e-13,0.0012096200154955831,1.0783560776833964e-10,-656.5617333555963,907653619.1755317,1e-08,7.686497504605453e-13,0.013080455396306432,5.876322552788119e-11,-703.2554797875482,1011270665.7786353,1e-08,1.1229829941876233
20280818,84,random,15,4,3,4,1.3053797349629375,True,12,1.1097419825211903e-13,0.0007899590324920609,1.4048095367937237e-10,-644.4164892499691,892576933.3875251,1e-08,7.239383134207888e-13,0.014900654458543197,4.8584329999392966e-11,-712.2361905149762,1041701131.261056,1e-08,2.821064638905227
20280818,85,random,15,5,3,4,1.6156805628497306,True,12,1.4062038814623918e-13,0.000803328634013449,1.7504715030970123e-10,-631.6807815695242,825978942.4400214,1e-08,7.131803821598061e-13,0.015487664609525643,4.6048284240424895e-11,-711.664610301029,1039808744.6316725,1e-08,1.5594050232321024
20280818,86,random,15,6,3,4,1.5886141845363038,True,13,3.984069977336224e-16,0.0005336726344996666,7.465381808590212e-13,-636.2671598450129,942854366.0487108,1e-08,5.90416400428999e-13,0.013164265385040858,4.484993147433168e-11,-708.6117860123536,1029613208.3722138,1e-08,2.1748244571499527
20280818,87,random,15,7,3,4,1.6188367082475295,True,35,7.190590307447365e-14,0.0009759633425443456,7.367684823798227e-11,-661.3608940067061,940346874.0868028,1e-08,6.477121468489069e-13,0.010650289343509005,6.081638967336279e-11,-702.6545773697194,1009243702.4050158,1e-08,2.2633884642273188
20280818,88,random,15,8,3,4,1.1905625339605967,True,14,1.0258083627424858e-13,0.000519231417207257,1.9756284553425297e-10,-603.8695018037745,751198215.1406894,1e-08,8.429060846658056e-13,0.012932003029326107,6.517985518208851e-11,-699.8043726697979,999710023.53385,1e-08,11.994891648646444
20280818,89,random,15,9,3,4,1.7262875741894992,True,24,7.654318261150644e-14,0.0002486171169447972,3.0787575510539784e-10,-564.2229413493063,638900144.1722959,1e-08,7.710914961385826e-13,0.011181997651593764,6.895829530322601e-11,-698.15565228898,994218258.9285713,1e-08,2.4948732079938054
20280818,90,qualified,15,0,3,4,1.8770841572664105,True,11,1.200106984104845e-13,0.0008672619676411957,1.3837883233470167e-10,-640.9164890731088,856956709.1966947,1e-08,5.434963927065783e-13,0.014342866891092007,3.789314903592462e-11,-714.5373068327466,1049941554.8744497,1e-08,2.4937619008123875
20280818,91,qualified,15,1,3,4,1.9347696838026738,True,11,4.1708792753322813e-19,0.0001395044316924112,2.9897826361018535e-15,-574.759872216129,853310565.2353317,1e-08,7.820648193391855e-13,0.00838881112917525,9.322713401178631e-11,-687.6988473607207,959831013.9266711,1e-08,7.939914002083242
