episode,generator,steps,states,success,max_contact_force_N,contact_frames,final_dist_m,final_yaw_err_rad,socket_drift_m,solver_error,dx,dy,dyaw
episode_97,mixed,229,230,False,0.0,0,0.359639048576355,0.9768788814544678,0.0,,-0.0011503168704057442,0.003847860142117694,-0.17280483741267144
episode_98,mixed,274,275,False,86.129184770151,18,0.038923487067222595,0.001322045922279358,0.0,,-0.0018038638103352132,-0.007081080258026856,-0.14263528726879382
episode_99,mixed,422,423,True,86.09729886652501,15,0.001503425999544561,0.006933808326721191,0.0,,0.005192338536792945,0.007517247355179637,-0.46916311637170394
episode_100,mixed,269,270,False,83.82356138370696,18,0.039207153022289276,0.00019343197345733643,0.0,,-0.002162774406801647,-0.0036590238431259223,-0.23408437466867582
episode_101,mixed,238,239,False,81.46321331454394,1,0.3766479194164276,0.8102867603302002,0.0,,0.011294827465166184,0.00313210983395003,-0.3186459937510446
episode_102,mixed,287,288,False,79.91269284775476,19,0.04048988223075867,0.0012994110584259033,0.0,,0.008137596933616487,-0.008148403674050043,-0.25469499347926305
episode_103,mixed,287,288,False,79.1342901779876,20,0.040088310837745667,0.002056792378425598,0.0,,-0.007656149473318897,-0.005360730581247258,-0.23882165857773163
episode_104,mixed,274,275,False,76.72495395178028,19,0.04146919399499893,0.009664773941040039,0.0,,0.003624425285776823,0.0070427551960494175,-0.5174973916574462
episode_105,mixed,309,310,False,72.42747783976506,21,0.04141698777675629,0.0018756985664367676,0.0,,0.008814750355407016,-0.008909816300425453,-0.28765139942270246
episode_106,mixed,287,288,False,83.63269389588756,20,0.041094668209552765,0.001033395528793335,0.0,,-0.0018025693175414935,-0.006647338753112518,-0.36060743890631397
episode_107,mixed,282,283,False,84.3700648751829,20,0.04072127863764763,0.0013991892337799072,0.0,,-0.007781380927200892,-0.00021396129400308612,-0.25395020535276897
episode_108,mixed,259,260,False,92.56854014779056,18,0.038659922778606415,0.0007340684533119202,0.0,,-0.008601969941303505,-0.009757143526678795,-0.050184060595570845
episode_109,mixed,274,275,False,89.87604853991556,19,0.04046759009361267,0.00043776631355285645,0.0,,-0.007749183420139771,-0.0016048995588692251,-0.46935712071371594
episode_110,mixed,4412,4413,False,68.34776840118249,1,0.22368469834327698,0.3495676517486572,0.0,RuntimeError('motion planning failed'),0.00741041121787021,0.0011600400790976358,-0.3894849382192763
episode_111,mixed,298,299,False,78.03108059712405,20,0.0403883159160614,0.04407616704702377,0.0,,0.0017475460623891676,0.011173049401849721,-0.106549884342927
episode_112,mixed,270,271,False,79.94203487105978,19,0.03919851779937744,0.002506643533706665,0.0,,0.005644151082892131,0.0012134303721056255,-0.1535342190948637
episode_113,mixed,281,282,False,88.92708058485321,20,0.03974117338657379,0.0024643614888191223,0.0,,-0.009435982327773755,0.010788862866660618,-0.1273399669500448
episode_114,mixed,426,427,True,86.70924422219542,4,0.0016509577399119735,0.002774864435195923,0.0,,0.010480999569477314,0.011304879516070863,-0.35401752984112345
episode_115,mixed,283,284,False,78.69230180161746,19,0.04064786061644554,0.0005325376987457275,0.0,,-0.006883249554373552,0.00563000094407505,-0.3691211385993697
episode_116,mixed,306,307,False,81.07740697102068,21,0.042722515761852264,0.0012176036834716797,0.0,,0.0005047357231733798,0.010190892671112985,-0.5005363950309553
episode_117,mixed,441,442,True,67.91328336626475,15,0.0015083421021699905,0.00022443383932113647,0.0,,-0.010252363168574797,0.0057644780840490455,-0.04940016006703013
episode_118,mixed,263,264,False,81.06379031303474,19,0.039012204855680466,0.0010013282299041748,0.0,,0.0005086812589830611,0.009784263212343092,-0.11534581186391335
episode_119,mixed,298,299,False,79.84796367651862,20,0.04090501740574837,0.026385292410850525,0.0,,-0.011177699728011649,-0.0011970393286606408,-0.20158567621800644
episode_120,mixed,287,288,False,88.33124240776179,20,0.04087529703974724,0.0026644766330718994,0.0,,-0.0030055467980600343,-0.008210073650370596,-0.2566510179971344
episode_121,mixed,292,293,False,86.9020936647481,20,0.04082431271672249,0.0018691718578338623,0.0,,0.0007309503763969182,-0.010672133143869122,-0.30035722601105713
episode_122,mixed,220,221,False,71.3926160386934,1,0.3754289746284485,0.9640108346939087,0.0,,-0.004212076483971852,0.006600077266073503,-0.1614783170348138
episode_123,mixed,431,432,True,2.7917064016734416,10,0.0017241030000150204,0.0025568008422851562,0.0,,0.010280418862468596,0.006022740388454188,-0.2640089679622061
episode_124,mixed,285,286,False,75.32212290068736,20,0.04001003876328468,0.0021517127752304077,0.0,,0.010503813622294939,0.005540911577225107,-0.15588083532331143
episode_125,mixed,284,285,False,89.728733359321,20,0.03994528576731682,0.0025001242756843567,0.0,,-0.011280320519343166,0.008354233732907963,-0.08580407745206631
episode_126,mixed,301,302,False,89.7128471553551,21,0.04124893248081207,0.0013023614883422852,0.0,,-0.0010190461796699656,-0.009022148332818256,-0.33834970749733867
