frame_index,time_s,stage,contact_state,tcp_x_m,tcp_y_m,tcp_z_m,speed_m_s,angular_speed_deg_s,gripper_state,aux_action_tail_norm,aux_action_tail_robust_z,reference_distance_m,reference_axis_error_deg,axial_distance_proxy_m,lateral_distance_proxy_m,axial_velocity_m_s,lateral_speed_m_s
0,0.0,approach,unknown_no_ground_truth,0.516001894814715,-0.10314855792210244,0.30842498942935764,0.13171569617873835,9.418732934877045,0.87146837,2.2005575,0.61020255,0.27286275755758665,5.267065773759497,0.16797607134660528,0.21503051857094724,-0.10141354245560548,0.08404949747889522
1,0.033333335,approach,unknown_no_ground_truth,0.513851191378839,-0.10125712554966955,0.30509727935421666,0.12000547321202845,9.418732934877045,0.8714757,1.543714,-3.5573328,0.2693721306810138,5.626701733205079,0.16459561975511416,0.21323608218371262,-0.09242060229714967,0.07654897694858483
2,0.06666667,approach,unknown_no_ground_truth,0.5120918773578422,-0.09969461012077833,0.30235969022508,0.09658635135534181,6.406279947765907,0.8714757,1.5622472,-3.439744,0.26651502762169965,5.925199681192635,0.16181469746839905,0.21176936424187004,-0.07443488326818826,0.06154974752985365
3,0.1,approach,unknown_no_ground_truth,0.5107239527517249,-0.09846101163542882,0.3002122220419478,0.07316922148462977,6.406279947765907,0.8714757,1.4122385,-4.3915176,0.2642800064390091,6.349999475394553,0.15963330448646004,0.21062082020098544,-0.05644883731323566,0.04655387995270275
4,0.13333334,approach,unknown_no_ground_truth,0.5097474175604862,-0.09755633009362083,0.2986548748048198,0.04816300050286605,6.406279947765907,0.8714757,1.4598335,-4.089537,0.26265772385671304,6.540069652192351,0.15805144080929687,0.20978279710141784,-0.037032464165625514,0.03079401265279887
5,0.16666667,approach,unknown_no_ground_truth,0.5092149125326835,-0.09700271456132116,0.2977820309065905,0.02326225088413824,1.408728290170455,0.8714757,1.4704069,-4.0224514,0.26171305810625695,6.540069652192351,0.15716447376160234,0.20926789761109474,-0.017777797070725836,0.015002741333125827
6,0.2,approach,unknown_no_ground_truth,0.5090643188521332,-0.09679619492989308,0.2974884258329653,0.0019752719045010142,1.2777708031458734,0.8714757,1.4563942,-4.111359,0.26137833009988987,6.540069652192351,0.15686625433791512,0.20907321611291946,-0.0011130288210677078,0.0016318290168346966
7,0.23333333,approach,unknown_no_ground_truth,0.5092707269701876,-0.09690901907520602,0.29770822853994805,0.009673390556570346,1.2777708031458734,0.8714757,1.4107627,-4.400882,0.2615920224917053,6.540069652192351,0.1570902718401978,0.209172256105999,0.006489782350533485,0.007173368100317202
8,0.26666668,approach,unknown_no_ground_truth,0.5094963789115156,-0.0970185352379937,0.2979124219750361,0.007851454447401986,1.2777708031458734,0.8714757,1.5338733,-3.61977,0.2617934028165776,6.503295419828362,0.15729890535497812,0.20926738908011563,0.004663040926141449,0.006316754408773412
9,0.3,approach,unknown_no_ground_truth,0.5096687524019677,-0.09706207096200747,0.29801176232671467,0.007014607209414358,1.408728290170455,0.8714757,1.4581604,-4.100153,0.26188157239532384,6.4607204305081725,0.15740114255806248,0.20930083201378757,0.003184667190489737,0.0062500087350487845
10,0.33333334,approach,unknown_no_ground_truth,0.50990641725293,-0.09710961988196054,0.29811799377593584,0.013119067277309104,2.8349089368669804,0.8714757,1.5509372,-3.5115035,0.26197511231263626,6.3668579641010234,0.15751121650101074,0.2093350810246341,0.004730433885541481,0.012236540421258104
11,0.36666667,approach,unknown_no_ground_truth,0.5104059253405289,-0.09742409919836625,0.2983125024473895,0.026660430721377335,3.0880249085452456,0.8714757,1.5611215,-3.4468863,0.2623282688786489,6.26449192730437,0.1577165048170986,0.2096225769356604,0.008132993482058528,0.025389623535416073
12,0.4,approach,unknown_no_ground_truth,0.511282603081514,-0.09811172889730485,0.2986287832987017,0.04187942680120537,5.681213783698476,0.8714757,1.6450218,-2.914556,0.26304501911320366,6.0938251348824855,0.1580534160664813,0.21026602138715006,0.011781788589302747,0.040188006256027364
13,0.43333334,approach,unknown_no_ground_truth,0.5124969649772366,-0.09912163106206756,0.2990480222826702,0.05179457411118311,13.067755330285749,0.8714757,1.5299153,-3.6448827,0.2640781992680074,5.722203938942573,0.15850195738971876,0.21122126983867232,0.014140171399277911,0.0498270354341685
14,0.46666667,approach,unknown_no_ground_truth,0.5138244993481433,-0.10027647764569192,0.29950948707844094,0.053747326611338506,13.067755330285749,0.8714757,1.581755,-3.3159704,0.2652574851170843,5.111441421662652,0.1589960941597665,0.21232469345928387,0.014767414408193161,0.051678802129718385
15,0.5,approach,unknown_no_ground_truth,0.5151198222875569,-0.10138279166266564,0.2999682248646328,0.05060347998434343,14.409818544115838,0.87146837,1.6223342,-3.0585039,0.26640350538417285,4.613357124168847,0.1594864516835983,0.2133890798760571,0.013969970576530065,0.048636941809870514
16,0.53333336,approach,unknown_no_ground_truth,0.516450564665698,-0.10220666078999685,0.3003806158062878,0.04925359758746663,14.702809864811751,0.87146837,1.5148606,-3.7404015,0.26730033618054266,4.307596466119165,0.15992740376648854,0.2141791195395613,0.012267152548463337,0.047701507771356955
17,0.56666666,approach,unknown_no_ground_truth,0.5180069787807815,-0.10274914761799483,0.30072934806406304,0.05418778646238005,20.449610847099112,0.87146837,1.547371,-3.5341299,0.267938678576697,4.119146720502393,0.1603042668223891,0.21469438165905239,0.011213414808167102,0.053014861407274065
18,0.6,approach,unknown_no_ground_truth,0.519885355945405,-0.10308820623176398,0.30107004768565726,0.06729770905006542,20.449610847099112,0.87146837,1.4550089,-4.1201487,0.2684187066792874,3.779547481007503,0.16067495978239946,0.21501664910956467,0.011607067971191674,0.06628919683100253
19,0.6333333,approach,unknown_no_ground_truth,0.5223666478963797,-0.10354058362496717,0.3014334720899081,0.08275064906449717,23.170966110299545,0.87146837,1.5156066,-3.7356684,0.26902555744682277,3.123181064830869,0.16107807616556452,0.21547297728108353,0.009019763047181004,0.08225760630585036
20,0.6666667,approach,unknown_no_ground_truth,0.5252643207567351,-0.10420040367824185,0.3015836132276205,0.09086883798634197,23.170966110299545,0.87146837,1.2624308,-5.3420167,0.26970805531117065,2.366143406184663,0.16127627199076236,0.21617677764388835,-0.0027142247827037537,0.09082829240284672
21,0.7,approach,unknown_no_ground_truth,0.5282379561023907,-0.10500613499873485,0.30115344147719203,0.08995912955499996,23.170966110299545,0.87146837,1.2572823,-5.374683,0.27020264349940243,1.794430962197259,0.1608971338142248,0.21707505818134104,-0.02380032906192055,0.08675361275957082
22,0.73333335,approach,unknown_no_ground_truth,0.5307965092566077,-0.10579094268362069,0.2999006702379524,0.08620507950596806,23.170966110299545,0.87146837,1.3900115,-4.532543,0.27021731593986376,1.3959348007226178,0.1596895770905581,0.21798311127787595,-0.0517178268949473,0.06896797890249169
23,0.76666665,approach,unknown_no_ground_truth,0.5325383103792394,-0.10645671852389091,0.2976276975280723,0.09545113689081859,12.915643522785148,0.87146837,1.1403608,-6.116525,0.26953641580370463,1.3476886800308907,0.15744928564858704,0.2187683749838107,-0.08303155352449391,0.047081638173059506
24,0.8,approach,unknown_no_ground_truth,0.5335770689825756,-0.10702087668317384,0.29431061339080106,0.1109226028948047,9.08133142536028,0.8714757,1.4353908,-4.244621,0.2681711590399739,1.421994764304043,0.1541541337955965,0.21943626312570197,-0.10664127615736078,0.03051986324491069
25,0.8333333,approach,unknown_no_ground_truth,0.5341174977463121,-0.10751917278847459,0.2904820018793254,0.11705007272972957,5.566019192140501,0.8714757,1.0532176,-6.6694307,0.26647725535142225,1.4709220239348038,0.15033987342924618,0.2200182948686435,-0.11453659863783001,0.024126481270828056
26,0.8666667,approach,unknown_no_ground_truth,0.5345956006958044,-0.10807556447897887,0.2866462571944286,0.11423091950601241,5.566019192140501,0.8714757,1.2601365,-5.3565736,0.264870865211152,1.4721036188106789,0.14651835627121984,0.22065571942119275,-0.10860794682670832,0.03539797815237448
27,0.9,approach,unknown_no_ground_truth,0.5356256962316552,-0.10915514112688733,0.2831989295932774,0.11070229723727659,5.566019192140501,0.87146837,1.263161,-5.3373837,0.2639968043755057,1.537686741253838,0.14309934807825936,0.22184879828400283,-0.09384269048397259,0.0587243395564365
28,0.93333334,approach,unknown_no_ground_truth,0.5371834133895801,-0.11085569182584154,0.28031847934831233,0.11289063337153095,5.566019192140501,0.87146837,1.4487406,-4.1599193,0.26403422148015326,1.6118528959103364,0.14026217369983598,0.22369754746448975,-0.07532281389588676,0.08408786362984272
29,0.96666664,approach,unknown_no_ground_truth,0.5392989793532383,-0.1132645864285107,0.2780744022703197,0.11931383526824593,17.347676806489044,0.87146837,0.9664548,-7.219923,0.26509816861129715,1.695220946058316,0.13807783090318337,0.22629969424224955,-0.0535645444637218,0.10661440269875405
30,1.0,approach,unknown_no_ground_truth,0.5417184750267077,-0.11624098402744693,0.2766168634437304,0.12044705206660324,17.347676806489044,0.87146837,1.1486483,-6.063943,0.2671238715961538,2.0299931382246705,0.13669120115653705,0.22950093311989295,-0.03156489897164808,0.11623747031161973
31,1.0333333,approach,unknown_no_ground_truth,0.5440080531294207,-0.11936846169305326,0.2758282600988339,0.10951564761546903,17.347676806489044,0.87146837,1.336061,-4.8748484,0.269643839528716,2.3794242083332597,0.13597350778549017,0.2328497484995361,-0.018815854534421916,0.10788716647857177
32,1.0666667,approach,unknown_no_ground_truth,0.5458885125469775,-0.1220717147404381,0.2752316480514192,0.08353008837763039,17.347676806489044,0.87146837,1.0572746,-6.64369,0.2718807761730219,2.6855429079409525,0.13543681948322447,0.23574567733197846,-0.01994607878635677,0.08111368321943709
33,1.1,approach,unknown_no_ground_truth,0.5471655651919316,-0.12372742103668051,0.27440008506636276,0.06365393040977241,16.362004301247442,0.87146837,0.90973544,-7.5797954,0.2730509093721721,2.948543211841024,0.13464375994097358,0.23754548410341883,-0.03987673870872106,0.049615204993716765
34,1.1333333,approach,unknown_no_ground_truth,0.5482641302086193,-0.12430071557749925,0.272512077217412,0.07764232356743414,13.49743926287785,0.87146837,1.1874002,-5.81807,0.2727680093916206,3.0710052503401073,0.13277837260224934,0.2382693658793876,-0.06958986749629513,0.03443226322503685
35,1.1666666,approach,unknown_no_ground_truth,0.5493630119567434,-0.12406301427841698,0.2697255651133217,0.10004025422677544,12.727058501922086,0.87146837,1.0419425,-6.740969,0.2713727959225107,2.9514865293316612,0.13000443957066118,0.2382058774646817,-0.0931043333866807,0.03660103236767613
36,1.2,approach,unknown_no_ground_truth,0.5505432069697058,-0.12361969209058683,0.2662813208578008,0.11104604915278196,12.727058501922086,0.8714757,1.0546852,-6.660119,0.26953133016057634,2.724280864539045,0.12657141821370727,0.2379638922809518,-0.10427814220928414,0.038174521474700636
37,1.2333333,approach,unknown_no_ground_truth,0.551801522929912,-0.12374132518506056,0.26274303336270666,0.10524514489485973,10.877759850590076,0.8714757,1.1854161,-5.830659,0.2681957428811816,2.744361972105231,0.12305254900847384,0.2383002867856143,-0.09693820934203523,0.04098199718778689
38,1.2666667,approach,unknown_no_ground_truth,0.5528562101989166,-0.12483986870575647,0.25977054775104447,0.09193534222875126,10.877759850590076,0.8714757,1.3372403,-4.8673654,0.2679964323583554,2.864710809219685,0.1201088766765208,0.23957450928742582,-0.07410468181933538,0.054411426035095585
39,1.3,approach,unknown_no_ground_truth,0.5535272541404731,-0.12683152011258192,0.2577392946708894,0.08476093050500096,10.1020487904359,0.8714757,1.2396461,-5.486581,0.26898771573026536,3.104777297012987,0.11811224128453308,0.2416689671276192,-0.05100962888327076,0.06769367105767413
40,1.3333334,approach,unknown_no_ground_truth,0.5538932673792507,-0.12917739876726286,0.25630051264465364,0.08182615769998929,8.048144540702799,0.8714831,1.396339,-4.4923964,0.2705323682477035,3.112787942611342,0.11670824244844888,0.24406341064220408,-0.054890878412086334,0.060683700868462774
41,1.3666667,approach,unknown_no_ground_truth,0.5542418520447341,-0.13075765113925686,0.2540200520717585,0.08187300208782036,8.048144540702799,0.8714831,1.1977773,-5.7522297,0.2710583540076194,3.112787942611342,0.1144528408651265,0.2457095409120736,-0.07080215652081366,0.041112566240438436
42,1.4,approach,unknown_no_ground_truth,0.5546413312172568,-0.13173517612531024,0.25153710302495474,0.09014347061995617,8.048144540702799,0.8714831,1.1544735,-6.026983,0.27099150762634444,3.1178288740311455,0.11198810288177213,0.2467692485269198,-0.08859309779932166,0.016646570749879023
43,1.4333333,approach,unknown_no_ground_truth,0.5551598583705941,-0.13116607626515125,0.2480950831274932,0.13317766797582484,8.048144540702799,0.8714831,1.2288245,-5.5552416,0.2691852507686229,3.134225869275053,0.108546639602258,0.24632971047444502,-0.12568477794850585,0.04404120615416678
