frame_index,time_s,stage,contact_state,tcp_x_m,tcp_y_m,tcp_z_m,speed_m_s,angular_speed_deg_s,gripper_state,aux_action_tail_norm,aux_action_tail_robust_z,reference_distance_m,reference_axis_error_deg,axial_distance_proxy_m,lateral_distance_proxy_m,axial_velocity_m_s,lateral_speed_m_s
0,0.0,approach,unknown_no_ground_truth,0.5302433156291945,-0.0813202866477296,0.31578092276703634,0.13368217103250568,2.7570202613551036,0.87146837,1.4276305,-8.051226,0.26092258711887933,3.708231741601424,0.17525166434329087,0.19330662330534792,-0.12031599930557894,0.058266484045839166
1,0.033333335,approach,unknown_no_ground_truth,0.528300260286534,-0.0817251015059177,0.31179128069239126,0.12219496183445364,2.7570202613551036,0.87146837,0.8611969,-13.508425,0.2585225819743994,3.7774120189569906,0.1712411308239393,0.19367601943670928,-0.11011182339461544,0.05298108196740228
2,0.06666667,approach,unknown_no_ground_truth,0.5267136184415306,-0.08207454148094416,0.30847783772223225,0.09922672476569777,2.705571579858731,0.87146837,1.5828241,-6.5560427,0.25658212885966825,3.9615498573525194,0.1679108756502684,0.1940111509385981,-0.08970363763088557,0.042416981310724
3,0.1,approach,unknown_no_ground_truth,0.5254833900941847,-0.08236860657280894,0.3058405938565593,0.07627182334588435,2.705571579858731,0.87146837,1.1860985,-10.3782215,0.25507848686147216,4.045136297356197,0.16526089882227826,0.19430355061087004,-0.06929511595790346,0.031868133627285154
4,0.13333334,approach,unknown_no_ground_truth,0.524609575244495,-0.08260729678151194,0.3038795490953722,0.05428537562674455,2.705571579858731,0.87146837,1.3112139,-9.172821,0.25399297999030396,4.045136297356197,0.16329120033996855,0.1945466981880885,-0.04981210227948725,0.02157907489756344
5,0.16666667,approach,unknown_no_ground_truth,0.5240865404167567,-0.08282031819309923,0.3025327083217099,0.027220547981807387,2.1891299934388995,0.87146837,1.3185784,-9.101869,0.25329535223110067,4.045136297356197,0.16194009216930252,0.1947663780278186,-0.02552244445422556,0.009463776281741288
6,0.2,approach,unknown_no_ground_truth,0.5240639366029008,-0.0829398352271618,0.3021810661385391,0.005743042984595647,1.6770279281517952,0.87146837,1.4017924,-8.3001585,0.2531665961542805,4.045136297356197,0.16158970404302017,0.19488995088416877,-0.0046982845264823495,0.0033028268545489633
7,0.23333333,approach,unknown_no_ground_truth,0.5242161570825209,-0.08299111506670079,0.3022155064511407,0.006447451507132141,1.3405312540562369,0.87146837,1.4112659,-8.208888,0.25323169871641293,3.9791083462393386,0.16162687320087044,0.19494370237099196,0.003901966464542526,0.005132668764532348
8,0.26666668,approach,unknown_no_ground_truth,0.5244009864944383,-0.08301956404695385,0.3024356101502783,0.0068383645706103615,1.1081490371428326,0.87146837,1.5393645,-6.9747467,0.253396625401175,3.9396617051784073,0.1618498340396187,0.19497302630377183,0.005566712687341856,0.003971767850361631
9,0.3,approach,unknown_no_ground_truth,0.5244840112230871,-0.08302824006072809,0.30258254135807977,0.004031695553802876,1.3405312540562369,0.87146837,1.5917431,-6.470114,0.25349782364872253,3.9244813540025296,0.16199798871832916,0.19498153308930294,0.0035826195212230387,0.0018491637041391118
10,0.33333334,approach,unknown_no_ground_truth,0.5245274542420576,-0.08301818641681898,0.30267277368037426,0.0036824066588096497,1.3405312540562369,0.87146837,1.5670707,-6.7078156,0.2535478690693141,3.9193086243838122,0.16208867534103363,0.19497123694478385,0.0021492209044536746,0.00299014519793019
11,0.36666667,approach,unknown_no_ground_truth,0.5246648623231942,-0.08294208610987355,0.3027244482677516,0.00815052887624777,1.3405312540562369,0.87146837,1.45639,-7.774148,0.25352477049218264,3.917381919546061,0.1621412701119594,0.1948974545231274,0.0007336113421567141,0.008117446357149997
12,0.4,approach,unknown_no_ground_truth,0.5249636398247534,-0.08269758339391794,0.3027197339364994,0.015161288565032327,1.7912560253979355,0.87146837,1.4084644,-8.235878,0.2533398121811324,3.8711459360146927,0.1621375827638441,0.19465986923726483,-0.0017957162116097037,0.015054569878928526
13,0.43333334,approach,unknown_no_ground_truth,0.5253306918811367,-0.08219106780089884,0.302605019380365,0.0219567052911194,4.3612695208573715,0.87146837,1.4251117,-8.075494,0.2528846410376993,3.743795276245428,0.16202155569785207,0.19416399553473823,-0.004003355549505557,0.02158865562246324
14,0.46666667,approach,unknown_no_ground_truth,0.5258909017763524,-0.0815965931482279,0.3024539169447863,0.026065641490303215,7.230541226978573,0.87146837,1.4128318,-8.193802,0.25234495147534114,3.5405594213474822,0.16187069239387708,0.19358681122178517,-0.003601797686285766,0.025815590632950528
15,0.5,approach,unknown_no_ground_truth,0.5267089799068545,-0.08116180951531848,0.30235888207686146,0.030588826164287642,8.707551046312476,0.87146837,1.3662331,-8.642748,0.2519745236281006,3.3490846617499295,0.16178143585209967,0.19317848630538853,-0.0016860319995048974,0.030542324440121678
16,0.53333336,approach,unknown_no_ground_truth,0.5278671370829067,-0.08111171700947759,0.30232043793851626,0.0398297692412491,11.314900227731837,0.87146837,1.3434573,-8.862177,0.25195334857910245,3.101465368891756,0.16175826806553906,0.19317026834546747,-0.0010408000138780265,0.03981616823781847
17,0.56666666,approach,unknown_no_ground_truth,0.5293438855693163,-0.08147171429787887,0.30224940970541203,0.050779131514085786,23.157770724066292,0.87146837,1.2156738,-10.093284,0.2522483960828815,2.4798518476269886,0.16171205416584453,0.19359355584277402,-0.0022317623735793025,0.05073006440004483
