frame_index,time_s,stage,contact_state,tcp_x_m,tcp_y_m,tcp_z_m,speed_m_s,angular_speed_deg_s,gripper_state,aux_action_tail_norm,aux_action_tail_robust_z,reference_distance_m,reference_axis_error_deg,axial_distance_proxy_m,lateral_distance_proxy_m,axial_velocity_m_s,lateral_speed_m_s
0,0.0,approach,unknown_no_ground_truth,0.5288061192713615,-0.09010806197378136,0.3484086059108056,0.24976514109429557,27.213460902185897,0.873315,1.7710419,-1.840503,0.2799092410464623,9.233542148498696,0.2285826269263826,0.16155236268975068,-0.0781152100241822,0.23723540981213426
1,0.033333335,approach,unknown_no_ground_truth,0.5214261629953343,-0.09329887752078025,0.34624782426958556,0.23256330522031113,27.213460902185897,0.873315,1.6248249,-2.4537895,0.28043347863182455,8.90058674131172,0.22597878645644234,0.16606180779824006,-0.0714488571049054,0.22131595458393505
2,0.06666667,approach,unknown_no_ground_truth,0.515167580018589,-0.0963096902837778,0.34441975488310045,0.19845076057537572,21.867579500082684,0.873315,2.1351657,-0.31323707,0.28128859475570983,8.417181954883588,0.2238193694832158,0.1703765341347736,-0.058116363600532725,0.1897503429635788
3,0.1,approach,unknown_no_ground_truth,0.5100303703411255,-0.09914050026277398,0.34292439775135036,0.16492588058967012,21.867579500082684,0.873315,2.3144019,0.4385437,0.2823848185151685,8.257913223522236,0.22210437600670307,0.17438701754006156,-0.044783436645517656,0.1587292975178024
4,0.13333334,approach,unknown_no_ground_truth,0.5060145339629433,-0.10179130745776867,0.34176175287433475,0.14178291186212505,21.867579500082684,0.873315,1.6691124,-2.2680316,0.28364778451389744,8.149582588655669,0.22083380602690353,0.1780126281343948,-0.03203090664694861,0.1381173961363216
5,0.16666667,approach,unknown_no_ground_truth,0.5029004513233095,-0.10497646655942758,0.340814959479824,0.10885121131473922,11.3445061789888,0.873315,2.2549794,0.18930446,0.2854695739405066,8.061130254007622,0.21996898276122726,0.1819519834153101,-0.015876513865156233,0.10768715110065599
6,0.2,approach,unknown_no_ground_truth,0.5015799294790179,-0.10737970337520651,0.34043340906603414,0.06567565678196506,7.457022918878225,0.873315,2.2572367,0.19877258,0.28704114052540286,7.989768209348187,0.21977537176922646,0.18463857212896323,-0.002303629672185902,0.06563524346017083
7,0.23333333,approach,unknown_no_ground_truth,0.5009636828556083,-0.10887348383183817,0.34033291127117365,0.031124031441466995,3.473793037661671,0.873315,2.1496317,-0.25256127,0.28810575709540037,7.971670574186582,0.21981540744974817,0.1862420841786706,0.0027644426157945635,0.031001019179914147
8,0.26666668,approach,unknown_no_ground_truth,0.5008731397684075,-0.10933052762846518,0.3404238835397796,0.004566304029421846,2.744430775057237,0.873315,2.1773906,-0.13613077,0.28850826111747385,7.971670574186582,0.21995966637942502,0.18669430066094814,0.003951594546351711,0.002288237975027424
9,0.3,approach,unknown_no_ground_truth,0.5009755485573963,-0.10906161794464299,0.34057194570536076,0.014636909154473769,2.2092221958695935,0.873315,2.041604,-0.70566815,0.28840471568159903,7.971670574186582,0.2200788487938761,0.18639361668508447,0.002539808924329665,0.014414870107781528
10,0.33333334,approach,unknown_no_ground_truth,0.5011641219581502,-0.10843826317583469,0.34069103018911784,0.01985374135879117,1.6355038500918642,0.873315,2.009438,-0.8405839,0.28801691214214603,7.970758800411804,0.2201289869743803,0.18573360162751856,0.0003918323072136412,0.019849874392166785
11,0.36666667,approach,unknown_no_ground_truth,0.5013263011934252,-0.1077965632967943,0.3407407077910672,0.01797911974539472,1.1053778965539973,0.873315,2.0536647,-0.6550815,0.2875712443961556,7.986159327147439,0.2201049709476903,0.18507031735983456,-0.0012270109001916842,0.01793720131653913
12,0.4,approach,unknown_no_ground_truth,0.501438305747907,-0.10727268623206557,0.3407450184708354,0.013141229197103112,1.0818088263806085,0.873315,2.0037816,-0.86430925,0.287184681242243,7.995116611809967,0.22004718624770092,0.18453800953916882,-0.0014666264893359623,0.013059131347512106
