frame_index,time_s,stage,contact_state,tcp_x_m,tcp_y_m,tcp_z_m,speed_m_s,angular_speed_deg_s,gripper_state,aux_action_tail_norm,aux_action_tail_robust_z,reference_distance_m,reference_axis_error_deg,axial_distance_proxy_m,lateral_distance_proxy_m,axial_velocity_m_s,lateral_speed_m_s
0,0.0,approach,unknown_no_ground_truth,0.4848497912797462,-0.06791571154293452,0.4527883256137066,0.023794193579408877,6.816598603343045,0.87332237,1.6678602,-1.5022937,0.3533575236400181,8.102099880808606,0.3220727439928148,0.14536398140510842,-0.005712993351158286,0.023098167785865695
1,0.033333335,approach,unknown_no_ground_truth,0.4848038889880903,-0.06864960022355805,0.45249105272594947,0.022183315408513943,5.46235660642521,0.87332237,1.4450605,-2.0179422,0.3534571255386846,8.194356670151524,0.32188231087117763,0.14602642754755032,-0.005823132863859859,0.02140538731636145
2,0.06666667,approach,unknown_no_ground_truth,0.4847718759887375,-0.06927083289931842,0.4522012273202529,0.01901165237099401,2.6456939264360617,0.87332237,1.3921571,-2.140382,0.3535089365780698,8.309547505116576,0.3216845351105425,0.14658658912489894,-0.006043666373430376,0.018025454852574153
3,0.1,approach,unknown_no_ground_truth,0.4847537522816878,-0.06977940957021561,0.4519188493966169,0.015939622594971784,2.6456939264360617,0.87332976,1.3509758,-2.2356925,0.3535123617644488,8.361471512692026,0.3214794167109093,0.14704412450517038,-0.006263675578892178,0.014657350944578108
4,0.13333334,approach,unknown_no_ground_truth,0.48474951786694054,-0.07017533023624956,0.45164391895504097,0.012307267063530457,2.6456939264360617,0.87332976,1.2936327,-2.3684072,0.3534668962428531,8.362474164351172,0.3212669556722774,0.14739874467790698,-0.007609609779530935,0.009672779413194988
5,0.16666667,approach,unknown_no_ground_truth,0.48479526404549306,-0.07033223571023894,0.45131399063668864,0.009623914649386563,1.470602442901158,0.87332976,1.3231018,-2.300204,0.353252669513079,8.341338076245469,0.3209721103866853,0.14752746480582551,-0.008156140152300755,0.005108533154899232
6,0.2,approach,unknown_no_ground_truth,0.4848444305187847,-0.07038683841728433,0.4510456722363311,0.0077709895323856025,1.470602442901158,0.87332976,1.23138,-2.5124853,0.35304176484223776,8.318014272420042,0.32072321299545736,0.14756391282692521,-0.006206954234639983,0.00467568149487659
7,0.23333333,approach,unknown_no_ground_truth,0.4848426210205137,-0.07056147631810541,0.45085182355794196,0.01047775625758341,1.470602442901158,0.87332976,1.322385,-2.301863,0.3529593128439937,8.306874044741344,0.3205583134377093,0.14772489366818153,-0.0035335551361909334,0.009863942634303336
8,0.26666668,approach,unknown_no_ground_truth,0.48476667980012633,-0.0710020950237891,0.4507242042369935,0.01859641143875716,1.470602442901158,0.87332976,1.3868166,-2.1527421,0.3530721740366337,8.307773754628606,0.32048764060403884,0.1481473330809955,-0.000811453779069661,0.018578699124641957
9,0.3,approach,unknown_no_ground_truth,0.48461762379174145,-0.07176339434447017,0.4506474333170627,0.028399014071407224,1.9711447150485604,0.87332976,1.4119776,-2.0945094,0.3533946269802648,8.29360028236434,0.3205042185156846,0.1488785017797089,0.001481370044361998,0.02836035160253928
10,0.33333334,approach,unknown_no_ground_truth,0.4844076241782663,-0.0728565895380531,0.4505961754112904,0.036570804660490834,3.3192695695472723,0.87332976,1.4722598,-1.9549922,0.35391065547722667,8.279478817576406,0.3205863986069963,0.14992369088478433,0.0030550780650225613,0.03644297259462236
11,0.36666667,approach,unknown_no_ground_truth,0.48416694760226925,-0.07415776560272702,0.45055808668278063,0.04058017814817192,3.3192695695472723,0.87332976,1.5025709,-1.88484,0.35454724598854415,8.279478817576406,0.3207078903866861,0.1511628217578071,0.003786092014998898,0.04040317271937107
12,0.4,approach,unknown_no_ground_truth,0.4839259064728188,-0.07551763776446202,0.4505209218825037,0.03958478531011784,3.3192695695472723,0.87332976,1.6011565,-1.656673,0.3552177986119989,8.27641960864433,0.3208388047413296,0.15245374978303955,0.0037901031982306935,0.03940292306155576
13,0.43333334,approach,unknown_no_ground_truth,0.4837191557744567,-0.07675753161948073,0.45048776886805053,0.033411069138704785,3.3192695695472723,0.87332976,1.5638887,-1.7429258,0.35583204730351714,8.260217776892686,0.32096056393323485,0.15362539597303673,0.003287436451404009,0.033248944382781406
14,0.46666667,approach,unknown_no_ground_truth,0.48356648569175553,-0.07771513277762632,0.4504646754377041,0.02387868886594725,2.964908416541118,0.87332976,1.61753,-1.618778,0.3563101861472398,8.252474341211748,0.32105796717142315,0.15452744244319214,0.0023842515294612166,0.02375935871611385
15,0.5,approach,unknown_no_ground_truth,0.48346684907416093,-0.07832884974217508,0.45044921521888975,0.01419099639808626,2.1990329489017193,0.87332976,1.6128807,-1.6295384,0.35661729151044275,8.252474341211748,0.3211195140351989,0.15510689962100904,0.0013778167405725087,0.014123951281418926
