episode,method,progress,axis_error_deg,position_error_mm
4,Frozen law,2.82,3.906635207820038,15.962372229027528
4,Frozen law,2.84,3.931465196464031,16.22134116468489
4,Frozen law,2.86,3.990312665908908,16.318326941491463
4,Frozen law,2.88,3.970275471778266,16.390788238079402
4,Frozen law,2.9,3.953965739992374,16.648287637985383
4,Frozen law,2.92,3.9268998333258365,16.820542771231114
4,Frozen law,2.94,3.9372848456790748,16.939399838733113
4,Frozen law,2.96,3.6421771187814436,20.942261263804934
4,Frozen law,2.98,3.5644190311242427,22.675124883965974
4,Frozen law,3.0,3.507453424780566,23.22531134499026
6,No adaptation,0.0,2.0170516455485332,8.634762345811382
6,No adaptation,0.02,2.009803642011469,8.709993371438854
6,No adaptation,0.04,1.997611591628282,8.81566923591299
6,No adaptation,0.06,1.9926243962296433,8.854260153838654
6,No adaptation,0.08,1.9911914380960256,8.86567387173921
6,No adaptation,0.1,1.9902711360461958,8.872666893662267
6,No adaptation,0.12,1.9889371142892553,8.878459616371325
6,No adaptation,0.14,1.9878957182222048,8.882497980368413
6,No adaptation,0.16,1.9833439738337972,8.911879006719756
6,No adaptation,0.18,1.9671066285876024,9.03624454640239
6,No adaptation,0.2,1.9634888406073843,9.053389988143591
6,No adaptation,0.22,1.9638191482522693,9.030941096009585
6,No adaptation,0.24,1.930799267682145,9.237600169665948
6,No adaptation,0.26,1.9151987289794268,9.350387104136617
6,No adaptation,0.28,1.9147955389022535,9.35246755946228
6,No adaptation,0.3,1.90763417168278,9.330289054988592
6,No adaptation,0.32,1.7113029676229097,9.308713087274231
6,No adaptation,0.34,1.3992157765849422,9.133592243051787
6,No adaptation,0.36,1.2258070350638,8.080045500595816
6,No adaptation,0.38,1.369383007625741,7.721904459955532
6,No adaptation,0.4,1.6488015605264268,9.465374529560641
6,No adaptation,0.42,2.212731060392185,14.214149258521717
6,No adaptation,0.44,2.6291809228707557,18.075365867431444
6,No adaptation,0.46,3.1312912785391385,22.259617450359574
6,No adaptation,0.48,3.5056861699472743,26.445502585720607
6,No adaptation,0.5,3.833072716232742,29.088219988033767
6,No adaptation,0.52,3.9099968012279507,31.099842214248522
6,No adaptation,0.54,4.062662343475178,34.45726354486995
6,No adaptation,0.56,4.1619492419065285,37.782043978319194
6,No adaptation,0.58,4.070157436945737,40.08767434283547
6,No adaptation,0.6,3.897760938810309,42.2981431347672
6,No adaptation,0.62,3.8627878246671,43.54005085779897
6,No adaptation,0.64,4.3956357815550176,47.66955509530896
6,No adaptation,0.66,4.513374548740918,52.479759200528314
6,No adaptation,0.68,4.680174646860829,53.47983001840202
6,No adaptation,0.7000000000000001,5.048013291526028,53.35570167013768
6,No adaptation,0.72,5.360372197363191,53.73851373080476
6,No adaptation,0.74,5.848018572355368,57.37546080539462
6,No adaptation,0.76,6.335802714358794,61.924517129035095
6,No adaptation,0.78,7.509426415757806,65.15121827548641
6,No adaptation,0.8,8.877944177057683,68.59997030214144
6,No adaptation,0.8200000000000001,9.646303338076244,71.54456820982097
6,No adaptation,0.84,10.189428160172058,74.59851338371062
6,No adaptation,0.86,10.592853704727728,77.89556624192316
6,No adaptation,0.88,11.047199813590211,80.42046870164069
6,No adaptation,0.9,11.377602095989515,82.85286003825395
6,No adaptation,0.92,11.730653793338014,83.66049560755482
6,No adaptation,0.9400000000000001,12.051072820923705,85.86755888086167
6,No adaptation,0.96,12.210771943152814,88.67490305256224
6,No adaptation,0.98,12.239641796888508,89.31951986238661
6,No adaptation,1.0,12.044958638896468,88.629779594741
6,No adaptation,1.02,11.951971680035474,84.38300771077506
6,No adaptation,1.04,11.820291570592044,81.13245186785386
6,No adaptation,1.06,11.649315974070202,78.29896738735872
6,No adaptation,1.08,11.56675280740462,72.27000068031474
6,No adaptation,1.1,11.527582117068265,66.92517859429604
6,No adaptation,1.12,11.490728112977536,64.2775838512343
6,No adaptation,1.1400000000000001,11.653994587494706,59.94158743920472
6,No adaptation,1.16,11.980326119233656,55.94884443754378
6,No adaptation,1.18,12.125325063588875,55.28962497402861
6,No adaptation,1.2,12.205820766682647,56.620110815252055
6,No adaptation,1.22,12.374865753587866,59.26614912903468
6,No adaptation,1.24,12.57947378912341,61.29757660199296
6,No adaptation,1.26,12.77589501496026,62.966115576303565
6,No adaptation,1.28,13.046143842638672,64.82330260036981
6,No adaptation,1.3,13.238417784207861,65.33744394906135
6,No adaptation,1.32,13.486454443372743,64.29967492905573
6,No adaptation,1.34,13.990187566637724,62.50812231368369
6,No adaptation,1.36,14.224595716726244,61.95739924458536
6,No adaptation,1.3800000000000001,14.35979751437088,59.63840572777867
6,No adaptation,1.4000000000000001,14.641794185460965,56.5761317766771
6,No adaptation,1.42,15.219705883503423,53.51055074656013
6,No adaptation,1.44,15.513191480135166,52.18051288809158
6,No adaptation,1.46,15.766619067842925,51.193177754128925
6,No adaptation,1.48,16.140425995769178,50.29459840759886
6,No adaptation,1.5,16.559696515299663,48.980804798627325
6,No adaptation,1.52,16.740211130245864,47.52324713149052
6,No adaptation,1.54,16.757425115734872,45.79737628017846
6,No adaptation,1.56,16.7386251531009,43.16700438645992
6,No adaptation,1.58,16.71335646395228,41.42741822500396
6,No adaptation,1.6,16.61031621192518,39.96743149009731
6,No adaptation,1.62,16.46523057947448,38.7216142371009
6,No adaptation,1.6400000000000001,16.353185032322248,38.33568623832055
6,No adaptation,1.6600000000000001,16.21478970746209,39.091469786491544
6,No adaptation,1.68,16.016285227178724,39.48378947678067
6,No adaptation,1.7,15.847348960090532,39.12203344046428
6,No adaptation,1.72,15.707022214986523,39.237081516806896
6,No adaptation,1.74,15.60067334356092,39.572275339776766
6,No adaptation,1.76,15.570102901181208,39.432449853902035
6,No adaptation,1.78,15.531674486641682,39.341648577865094
6,No adaptation,1.8,15.483612394840268,39.184692581113076
6,No adaptation,1.82,15.471202278399755,38.56833101512454
6,No adaptation,1.84,15.626262442004712,35.49330015329686
6,No adaptation,1.86,15.632504973917115,33.519976192403924
6,No adaptation,1.8800000000000001,15.569658740228672,33.73550522423719
6,No adaptation,1.9000000000000001,15.56921298608563,34.437227088608246
6,No adaptation,1.92,15.606439243049973,34.963754237522295
6,No adaptation,1.94,15.675819131460415,35.02216327363972
6,No adaptation,1.96,15.726589981478613,34.84194846972392
6,No adaptation,1.98,15.743023429346131,34.98776432336595
6,No adaptation,2.0,15.761324192081505,35.00201076465106
6,No adaptation,2.02,15.713942700444086,35.76597860888078
6,No adaptation,2.04,15.70429367020278,35.20040564084018
6,No adaptation,2.06,15.676789068316067,35.10753090298967
6,No adaptation,2.08,15.690351207175636,35.01484603753408
6,No adaptation,2.1,15.782732882753054,35.0597285873678
6,No adaptation,2.12,15.877998707307347,35.17852991391225
6,No adaptation,2.14,15.523057584903157,35.52333929477182
6,No adaptation,2.16,15.341055449626545,35.0148790093236
6,No adaptation,2.18,15.425196814332592,32.73651900675561
6,No adaptation,2.2,15.428745889062412,31.132307428731597
6,No adaptation,2.22,15.35068962832863,29.28932448321876
6,No adaptation,2.24,15.248647054655198,29.49852207389981
6,No adaptation,2.2600000000000002,14.912920241846969,29.00384337414781
6,No adaptation,2.2800000000000002,14.86921920986657,27.964319129008945
6,No adaptation,2.3000000000000003,15.02078561380559,24.78796135208863
6,No adaptation,2.32,15.073253219460755,19.734822265928553
6,No adaptation,2.34,15.030645013164694,21.486292462145716
6,No adaptation,2.36,14.954044856406354,22.582316117581765
6,No adaptation,2.38,14.965323139147635,22.769367819538815
6,No adaptation,2.4,15.02566457378754,23.61778974551216
6,No adaptation,2.42,15.035101606346089,24.20508182988022
6,No adaptation,2.44,15.057529137168146,24.112529145237268
6,No adaptation,2.46,15.08989136001785,24.334150750204948
6,No adaptation,2.48,15.114324958085122,24.748611941253383
6,No adaptation,2.5,15.098340228869327,25.229803640957474
6,No adaptation,2.52,14.752742835495907,26.276412739428793
6,No adaptation,2.54,14.490061465858613,26.909852802508574
6,No adaptation,2.56,14.526175887827357,28.062812365581763
6,No adaptation,2.58,14.622113768365686,29.929136340703668
6,No adaptation,2.6,14.696737573569925,30.708819203179733
6,No adaptation,2.62,14.738682590146158,32.58233240727343
6,No adaptation,2.64,14.630432605856527,32.77893104144513
6,No adaptation,2.66,14.334783905468273,31.4558457477756
6,No adaptation,2.68,14.315639623465128,30.71972524437522
6,No adaptation,2.7,14.201777189263485,30.04968637327738
6,No adaptation,2.72,14.216877164018966,29.15985411933953
6,No adaptation,2.74,14.205727129261383,28.21385630440015
6,No adaptation,2.7600000000000002,14.190755999363178,27.153459198356284
6,No adaptation,2.7800000000000002,14.25141027568688,26.662812993837097
6,No adaptation,2.8000000000000003,14.331189668964262,26.70850448860633
6,No adaptation,2.82,14.531004253398342,27.05040401604628
6,No adaptation,2.84,14.68195669446776,26.672542494949692
6,No adaptation,2.86,14.738412289086638,26.776038353254815
6,No adaptation,2.88,14.827499147158276,26.807252822738327
6,No adaptation,2.9,14.961247226740218,26.87508752599655
6,No adaptation,2.92,14.996331249191961,26.971012312605144
6,No adaptation,2.94,15.00273957009516,26.926112145716786
6,No adaptation,2.96,15.009697240676303,26.63425750789129
6,No adaptation,2.98,15.009868244185801,26.20526929706335
6,No adaptation,3.0,14.966631972106718,27.090116733289562
6,Identity,0.0,9.338594353750501,39.553873772677946
6,Identity,0.02,9.342857621192756,39.62222392393427
6,Identity,0.04,9.351390158817468,39.71690233986574
6,Identity,0.06,9.354913061293672,39.750879149225206
6,Identity,0.08,9.355882689220719,39.76098363031498
6,Identity,0.1,9.356255827312124,39.76735037508059
6,Identity,0.12,9.356906155823374,39.77166411098107
6,Identity,0.14,9.357671015168343,39.77482431202549
6,Identity,0.16,9.360375142379455,39.799439162645854
6,Identity,0.18,9.372365965073193,39.9074625347798
6,Identity,0.2,9.375648680718026,39.924844367217496
6,Identity,0.22,9.37635339642092,39.90182548929805
6,Identity,0.24,9.401434705540236,40.06278103037094
6,Identity,0.26,9.413430592402305,40.1534675921618
6,Identity,0.28,9.414038337666815,40.15566061898879
6,Identity,0.3,9.42134075764513,40.12526654063405
6,Identity,0.32,9.61372030319858,39.803318058399306
6,Identity,0.34,10.008262749369981,38.86049409755653
6,Identity,0.36,10.469944235806016,36.52079427134868
6,Identity,0.38,11.099649106462946,32.277203786539474
6,Identity,0.4,11.50369609792309,28.11889743862861
6,Identity,0.42,12.17660392650026,23.429701281231427
6,Identity,0.44,12.617533394922164,19.868411134832225
6,Identity,0.46,13.129484591458741,16.51350837430603
6,Identity,0.48,13.50329719571195,14.033870543083513
6,Identity,0.5,13.825932224465326,13.488471138159909
6,Identity,0.52,13.903763916118358,12.129420687930663
6,Identity,0.54,14.054198928532577,12.718370997069076
6,Identity,0.56,14.14956684745752,15.336116387303298
6,Identity,0.58,14.052872813373114,17.49723038342657
6,Identity,0.6,13.876512437248948,19.166894888107105
6,Identity,0.62,13.824249384170297,20.57771710116234
6,Identity,0.64,14.254409669100696,24.71045618001309
6,Identity,0.66,14.19623899199584,28.947809038299006
6,Identity,0.68,14.03349253940756,28.736602961634915
6,Identity,0.7000000000000001,13.976178198577259,27.225518111857188
6,Identity,0.72,13.94789431143429,27.34186034963422
6,Identity,0.74,13.900706265784118,31.347674223716
6,Identity,0.76,13.6762386893374,36.771489293913234
6,Identity,0.78,13.923836345789686,40.77414693237656
6,Identity,0.8,14.304175322460445,45.058848416204974
6,Identity,0.8200000000000001,14.397912978942797,48.54244399625609
6,Identity,0.84,14.39051894250698,51.89394197394564
6,Identity,0.86,14.343435809780642,55.4156372553702
6,Identity,0.88,14.209371493177688,58.08301082849496
6,Identity,0.9,13.89247742259888,60.805295621455386
6,Identity,0.92,13.557294903098509,61.90128560189945
6,Identity,0.9400000000000001,13.322668663330367,64.5002470924654
6,Identity,0.96,13.182902006312979,67.68963032608322
6,Identity,0.98,12.95955969248386,68.57038181747244
6,Identity,1.0,12.35907448907125,68.15192708905425
6,Identity,1.02,11.93489912208561,63.91919651272659
6,Identity,1.04,11.419359334538541,60.83708328112513
6,Identity,1.06,10.698053544581983,58.46195846021197
6,Identity,1.08,9.98088692572912,52.922682434010405
6,Identity,1.1,9.410485341158822,48.04758230174504
6,Identity,1.12,8.812794863530096,45.99451359230273
6,Identity,1.1400000000000001,7.822682139180697,43.07184414957881
6,Identity,1.16,6.889305041882236,40.92493401698024
6,Identity,1.18,6.640259859718765,40.79604239061227
6,Identity,1.2,6.5226898553004835,42.224528378630346
6,Identity,1.22,6.290568134164373,45.27353602451694
6,Identity,1.24,6.047909157124928,47.86023625395404
6,Identity,1.26,5.877389716743859,49.975123793615275
6,Identity,1.28,5.66356294785512,52.407077106922245
6,Identity,1.3,5.567427712716877,53.32588601050971
6,Identity,1.32,5.688205498459928,52.60817651553832
6,Identity,1.34,6.113294794062737,51.27421784350033
6,Identity,1.36,6.25802259696053,51.09583016277097
6,Identity,1.3800000000000001,6.315917926437733,49.23236492206417
6,Identity,1.4000000000000001,6.5934474215143055,46.52368986227097
6,Identity,1.42,7.24628332017042,43.590504423872645
6,Identity,1.44,7.585979740429838,42.05761528558482
6,Identity,1.46,7.859680958837949,40.94477170501494
6,Identity,1.48,8.201233400507009,40.29495515365547
6,Identity,1.5,8.583043273694487,39.16285870789198
6,Identity,1.52,8.73411624331589,37.64985716820312
6,Identity,1.54,8.698013122945671,35.980988991316536
6,Identity,1.56,8.60639133310366,33.62553813044831
6,Identity,1.58,8.518200354484778,31.96061334730846
6,Identity,1.6,8.394132296941587,30.34900291976305
6,Identity,1.62,8.29299404374937,28.664915641117144
6,Identity,1.6400000000000001,8.178698467070241,27.979608633527747
6,Identity,1.6600000000000001,7.971620636477755,28.483929051870245
6,Identity,1.68,7.725220096294503,28.578623639960302
6,Identity,1.7,7.48268527639365,28.02797819509157
6,Identity,1.72,7.315257087614021,27.83776559680761
6,Identity,1.74,7.217709283405402,27.85467018514763
6,Identity,1.76,7.204506146797126,27.59693770379137
6,Identity,1.78,7.1821699584044145,27.44029919447327
6,Identity,1.8,7.13878846409691,27.32884037544188
6,Identity,1.82,7.176849895044852,26.560404213393713
6,Identity,1.84,7.389504234632254,23.363214918507747
6,Identity,1.86,7.410261763570918,21.205832583459582
6,Identity,1.8800000000000001,7.371425067645277,21.133958553926785
6,Identity,1.9000000000000001,7.391880602274789,21.639674259021984
6,Identity,1.92,7.449115346446105,22.102460688312448
6,Identity,1.94,7.490050087607384,22.26903958825438
6,Identity,1.96,7.5152495297998865,22.191859690163266
6,Identity,1.98,7.562070895078354,22.34794823483392
6,Identity,2.0,7.607626304128827,22.404610550109815
6,Identity,2.02,7.67898617407828,23.17704601082859
6,Identity,2.04,7.641435704798362,22.511160075092594
6,Identity,2.06,7.610681199565303,22.451326130469113
6,Identity,2.08,7.466086148839203,23.174352900198308
6,Identity,2.1,7.356055972956114,23.63709838593384
6,Identity,2.12,7.254280574538982,24.071401899328436
6,Identity,2.14,7.112597319312118,24.07330334306849
6,Identity,2.16,7.028359192063721,23.674442416111013
6,Identity,2.18,6.90487168374929,21.748544992973898
6,Identity,2.2,6.8635236657191605,20.54880840638527
6,Identity,2.22,6.77587731248532,19.202542594900386
6,Identity,2.24,6.75063920700794,19.275811037687443
6,Identity,2.2600000000000002,6.680144475534274,18.244647307624252
6,Identity,2.2800000000000002,6.612624917670142,17.11324358674182
6,Identity,2.3000000000000003,6.441761471880715,14.809732098337463
6,Identity,2.32,6.297406294008461,11.660089799883579
6,Identity,2.34,6.2792816142327155,12.39216592462282
6,Identity,2.36,6.265599734721239,12.881294392008432
6,Identity,2.38,6.247517775202588,13.100570598572494
6,Identity,2.4,6.185934895788787,14.280252567515548
6,Identity,2.42,6.208020586863208,14.76723584804952
6,Identity,2.44,6.182694881151559,14.827806840828844
6,Identity,2.46,6.148624511366822,14.949175779958528
6,Identity,2.48,6.105605147279394,15.151422529097662
6,Identity,2.5,6.088070659207792,15.521451224763405
6,Identity,2.52,6.004078068278955,15.732986818787912
6,Identity,2.54,5.9335037740336585,15.870649953047527
6,Identity,2.56,5.894883931116859,17.019393994725384
6,Identity,2.58,5.809788601054325,19.018677628206568
6,Identity,2.6,5.8050664517109185,19.983256660860906
6,Identity,2.62,5.810526231110546,21.962074456274998
6,Identity,2.64,5.763132851285686,22.114985306622764
6,Identity,2.66,5.593606113346935,21.198744113656954
6,Identity,2.68,5.5587820250219195,20.508661285512922
6,Identity,2.7,5.5148468907665915,20.017704033366872
6,Identity,2.72,5.538673899449566,19.232896229465716
6,Identity,2.74,5.574740924590101,18.439951072754987
6,Identity,2.7600000000000002,5.690653480797164,17.3321805516432
6,Identity,2.7800000000000002,5.730217881985612,16.903850618248097
6,Identity,2.8000000000000003,5.674712476344407,17.0791367498214
6,Identity,2.82,5.571948010003303,17.67696770795689
6,Identity,2.84,5.5202540510520235,17.37155016569334
6,Identity,2.86,5.508844270152154,17.521027492943595
6,Identity,2.88,5.506954965200041,17.64576743340013
6,Identity,2.9,5.513099932795427,17.651613289848314
6,Identity,2.92,5.515087911508278,17.697633950530044
6,Identity,2.94,5.519172207806432,17.66721135578379
6,Identity,2.96,5.517180139294393,17.32535432875786
6,Identity,2.98,5.52145599872583,16.859704599487838
6,Identity,3.0,5.5006797671997205,17.70267584737677
6,Event ramp,0.0,2.0170516455485332,8.634762345811382
6,Event ramp,0.02,1.970264268036132,9.01490582453075
6,Event ramp,0.04,1.9235056646879638,9.42445016906689
6,Event ramp,0.06,1.8887172886034886,9.767263347867189
6,Event ramp,0.08,1.862272594490416,10.083536350339015
6,Event ramp,0.1,1.8413919114551958,10.395790874793057
6,Event ramp,0.12,1.8254765774904838,10.707026977145501
6,Event ramp,0.14,1.815375300070548,11.016836221856726
6,Event ramp,0.16,1.8081085789778768,11.350667252655446
6,Event ramp,0.18,1.799449234686544,11.773789610839694
6,Event ramp,0.2,1.805874313014731,12.094789430844209
6,Event ramp,0.22,1.8205378862811108,12.377332971747803
6,Event ramp,0.24,1.8243817980736843,12.871576010108518
6,Event ramp,0.26,1.8444976834822695,13.279498169105
6,Event ramp,0.28,1.8766935474901045,13.586447542436579
6,Event ramp,0.3,1.9128530286735375,13.866479224061047
6,Event ramp,0.32,1.9517857435341024,14.031787797598804
6,Event ramp,0.34,2.131925859039493,13.820729916315964
6,Event ramp,0.36,2.4912176258978445,12.365411785726716
6,Event ramp,0.38,3.0887455233674372,9.985198872519259
6,Event ramp,0.4,3.555965551495147,8.770843103349339
6,Event ramp,0.42,4.291663344953971,10.821530997138124
6,Event ramp,0.44,4.822935643982667,13.379862097188667
6,Event ramp,0.46,5.430788138161105,16.63749927230688
6,Event ramp,0.48,5.904880764664347,20.163370461343835
6,Event ramp,0.5,6.329761484541651,22.44340654517883
6,Event ramp,0.52,6.507284914597806,23.937604971184612
6,Event ramp,0.54,6.7588615121547075,26.936966803766364
6,Event ramp,0.56,6.955934827047788,30.076519578013368
6,Event ramp,0.58,6.96107990220347,32.176607157033715
6,Event ramp,0.6,6.886152054306587,34.12277977404911
6,Event ramp,0.62,6.940296344614151,35.152828057328456
6,Event ramp,0.64,7.511316363731823,39.16077350965848
6,Event ramp,0.66,7.620141304725132,43.72239081876538
6,Event ramp,0.68,7.6811662811562895,44.239421019510935
6,Event ramp,0.7000000000000001,7.887296972930146,43.5732529482259
6,Event ramp,0.72,8.088105269709969,43.66729963275365
6,Event ramp,0.74,8.352625335836091,47.21408803245215
6,Event ramp,0.76,8.511419668377668,51.82415385619556
6,Event ramp,0.78,9.288390314383932,55.10133952101461
6,Event ramp,0.8,10.257080494883915,58.641769080971194
6,Event ramp,0.8200000000000001,10.760396823792357,61.5838032262033
6,Event ramp,0.84,11.087151281530593,64.56901149003745
6,Event ramp,0.86,11.31398904722222,67.78813572256384
6,Event ramp,0.88,11.516741839541018,70.20454898686684
6,Event ramp,0.9,11.549697366389637,72.57874407585227
6,Event ramp,0.92,11.581004202653396,73.30879981143012
6,Event ramp,0.9400000000000001,11.644349312663351,75.4910978790995
6,Event ramp,0.96,11.666286210647124,78.28228973392163
6,Event ramp,0.98,11.567827248427184,78.83506122930312
6,Event ramp,1.0,11.13591239259336,78.06033248025008
6,Event ramp,1.02,10.850768618635314,73.60364397683118
6,Event ramp,1.04,10.487805007518402,70.21875866023275
6,Event ramp,1.06,9.980019632770189,67.39785775545369
6,Event ramp,1.08,9.51628744294718,61.39008133585733
6,Event ramp,1.1,9.154785770994723,56.05314414174249
6,Event ramp,1.12,8.774817867852034,53.493791110965304
6,Event ramp,1.1400000000000001,8.295345237327911,49.66410753985354
6,Event ramp,1.16,7.967767556587625,46.43389683076636
6,Event ramp,1.18,7.8827696100587525,45.92191563157873
6,Event ramp,1.2,7.8200187861598645,47.211039640266414
6,Event ramp,1.22,7.7527067958584155,50.01676375302559
6,Event ramp,1.24,7.699541428341013,52.28319758764882
6,Event ramp,1.26,7.673213616097671,54.12357088110353
6,Event ramp,1.28,7.667726665210003,56.236789645240144
6,Event ramp,1.3,7.6660967946189,56.89790786528557
6,Event ramp,1.32,7.7965021670445855,55.94416376431597
6,Event ramp,1.34,8.218686479885541,54.32371070953909
6,Event ramp,1.36,8.345430113080129,53.916318812927344
6,Event ramp,1.3800000000000001,8.371624896750287,51.783410467990414
6,Event ramp,1.4000000000000001,8.58904476550248,48.83674194984697
6,Event ramp,1.42,9.159236611712632,45.73855349617087
6,Event ramp,1.44,9.41718728406112,44.1762576314709
6,Event ramp,1.46,9.619182525180989,43.01485755217084
6,Event ramp,1.48,9.914181534069186,42.21339753936546
6,Event ramp,1.5,10.250964469653534,40.95099910930624
6,Event ramp,1.52,10.344909071766756,39.36931921679354
6,Event ramp,1.54,10.254490382046571,37.59451461334144
6,Event ramp,1.56,10.113181381305036,35.06328705833697
6,Event ramp,1.58,9.970623969529669,33.28996859614693
6,Event ramp,1.6,9.775930056881508,31.626171909614275
6,Event ramp,1.62,9.583550645160978,29.943798954051417
6,Event ramp,1.6400000000000001,9.393838371846982,29.2367714291088
6,Event ramp,1.6600000000000001,9.129334937913805,29.732038071528574
6,Event ramp,1.68,8.817400041396356,29.817900516930834
6,Event ramp,1.7,8.516087349324966,29.22508821290956
6,Event ramp,1.72,8.278313157421218,29.01555144212178
6,Event ramp,1.74,8.103180235672738,29.01045705345746
6,Event ramp,1.76,8.013500294796323,28.68362928906606
6,Event ramp,1.78,7.915989114522543,28.44795902432984
6,Event ramp,1.8,7.80048103777807,28.24072609425865
6,Event ramp,1.82,7.7608315076980645,27.39738287584252
6,Event ramp,1.84,7.900459992138826,24.096637246023025
6,Event ramp,1.86,7.853036785283454,21.85090334185027
6,Event ramp,1.8800000000000001,7.745160096146275,21.718315922217933
6,Event ramp,1.9000000000000001,7.699493327022053,22.151347130206858
6,Event ramp,1.92,7.692574877166505,22.52140835104869
6,Event ramp,1.94,7.673488988810468,22.582126567407226
6,Event ramp,1.96,7.637912689256977,22.399171404237286
6,Event ramp,1.98,7.622495657784388,22.452738090083024
6,Event ramp,2.0,7.607626304128827,22.404610550109815
6,Event ramp,2.02,7.67898617407828,23.17704601082859
6,Event ramp,2.04,7.641435704798362,22.511160075092594
6,Event ramp,2.06,7.610681199565303,22.451326130469113
6,Event ramp,2.08,7.466086148839203,23.174352900198308
6,Event ramp,2.1,7.356055972956114,23.63709838593384
6,Event ramp,2.12,7.254280574538982,24.071401899328436
6,Event ramp,2.14,7.112597319312118,24.07330334306849
6,Event ramp,2.16,7.028359192063721,23.674442416111013
6,Event ramp,2.18,6.90487168374929,21.748544992973898
6,Event ramp,2.2,6.8635236657191605,20.54880840638527
6,Event ramp,2.22,6.77587731248532,19.202542594900386
6,Event ramp,2.24,6.75063920700794,19.275811037687443
6,Event ramp,2.2600000000000002,6.680144475534274,18.244647307624252
6,Event ramp,2.2800000000000002,6.612624917670142,17.11324358674182
6,Event ramp,2.3000000000000003,6.441761471880715,14.809732098337463
6,Event ramp,2.32,6.297406294008461,11.660089799883579
6,Event ramp,2.34,6.2792816142327155,12.39216592462282
6,Event ramp,2.36,6.265599734721239,12.881294392008432
6,Event ramp,2.38,6.247517775202588,13.100570598572494
6,Event ramp,2.4,6.185934895788787,14.280252567515548
6,Event ramp,2.42,6.208020586863208,14.76723584804952
6,Event ramp,2.44,6.182694881151559,14.827806840828844
6,Event ramp,2.46,6.148624511366822,14.949175779958528
6,Event ramp,2.48,6.105605147279394,15.151422529097662
6,Event ramp,2.5,6.088070659207792,15.521451224763405
6,Event ramp,2.52,6.004078068278955,15.732986818787912
6,Event ramp,2.54,5.9335037740336585,15.870649953047527
6,Event ramp,2.56,5.894883931116859,17.019393994725384
6,Event ramp,2.58,5.809788601054325,19.018677628206568
6,Event ramp,2.6,5.8050664517109185,19.983256660860906
6,Event ramp,2.62,5.810526231110546,21.962074456274998
6,Event ramp,2.64,5.763132851285686,22.114985306622764
6,Event ramp,2.66,5.593606113346935,21.198744113656954
6,Event ramp,2.68,5.5587820250219195,20.508661285512922
6,Event ramp,2.7,5.5148468907665915,20.017704033366872
6,Event ramp,2.72,5.538673899449566,19.232896229465716
6,Event ramp,2.74,5.574740924590101,18.439951072754987
6,Event ramp,2.7600000000000002,5.690653480797164,17.3321805516432
6,Event ramp,2.7800000000000002,5.730217881985612,16.903850618248097
6,Event ramp,2.8000000000000003,5.674712476344407,17.0791367498214
6,Event ramp,2.82,5.571948010003303,17.67696770795689
6,Event ramp,2.84,5.5202540510520235,17.37155016569334
6,Event ramp,2.86,5.508844270152154,17.521027492943595
6,Event ramp,2.88,5.506954965200041,17.64576743340013
6,Event ramp,2.9,5.513099932795427,17.651613289848314
6,Event ramp,2.92,5.515087911508278,17.697633950530044
6,Event ramp,2.94,5.519172207806432,17.66721135578379
6,Event ramp,2.96,5.517180139294393,17.32535432875786
6,Event ramp,2.98,5.52145599872583,16.859704599487838
6,Event ramp,3.0,5.5006797671997205,17.70267584737677
6,Frozen law,0.0,2.0170516455485332,8.634762345811382
6,Frozen law,0.02,2.009803642011469,8.709993371438854
6,Frozen law,0.04,1.997611591628282,8.81566923591299
6,Frozen law,0.06,1.9926243962296433,8.854260153838654
6,Frozen law,0.08,1.9911914380960256,8.86567387173921
6,Frozen law,0.1,1.9902711360461958,8.872666893662267
6,Frozen law,0.12,1.9889371142892553,8.878459616371325
6,Frozen law,0.14,1.9878957182222048,8.882497980368413
6,Frozen law,0.16,1.9833439738337972,8.911879006719756
6,Frozen law,0.18,1.9671066285876024,9.03624454640239
6,Frozen law,0.2,1.9634888406073843,9.053389988143591
6,Frozen law,0.22,1.9638191482522693,9.030941096009585
6,Frozen law,0.24,1.930799267682145,9.237600169665948
6,Frozen law,0.26,1.9151987289794268,9.350387104136617
6,Frozen law,0.28,1.9147955389022535,9.35246755946228
6,Frozen law,0.3,1.90763417168278,9.330289054988592
6,Frozen law,0.32,1.7113029676229097,9.308713087274231
6,Frozen law,0.34,1.3992157765849422,9.133592243051787
6,Frozen law,0.36,1.2258070350638,8.080045500595816
6,Frozen law,0.38,1.369383007625741,7.721904459955532
6,Frozen law,0.4,1.6488015605264268,9.465374529560641
6,Frozen law,0.42,2.212731060392185,14.214149258521717
6,Frozen law,0.44,2.6291809228707557,18.075365867431444
6,Frozen law,0.46,3.1312912785391385,22.259617450359574
6,Frozen law,0.48,3.5056861699472743,26.445502585720607
6,Frozen law,0.5,3.833072716232742,29.088219988033767
6,Frozen law,0.52,3.9099968012279507,31.099842214248522
6,Frozen law,0.54,4.062662343475178,34.45726354486995
6,Frozen law,0.56,4.1619492419065285,37.782043978319194
6,Frozen law,0.58,4.070157436945737,40.08767434283547
6,Frozen law,0.6,3.897760938810309,42.2981431347672
6,Frozen law,0.62,3.8627878246671,43.54005085779897
6,Frozen law,0.64,4.3956357815550176,47.66955509530896
6,Frozen law,0.66,4.513374548740918,52.479759200528314
6,Frozen law,0.68,4.680174646860829,53.47983001840202
