task,seed,subset_id,protocol,sample_size,repeat,model,fit_success,fit_error,fit_seconds,e_alpha,m_multi_correct,du_switch_detected,du_switch_location,yaw_switch_detected,yaw_switch_location,alpha_pre_du,alpha_pre_dv,alpha_pre_dw,alpha_pre_roll,alpha_pre_pitch,alpha_pre_yaw,delta_du,delta_dv,delta_dw,delta_roll,delta_pitch,delta_yaw
multigen,20270818,0,random,8,0,Pdiag finite (SE(3)),True,,88.3177451560041,0.1302742450197668,True,True,0.6821428039565947,True,0.5776761976193757,0.8606586592132266,0.617201416270026,0.840508957512262,0.6614656813725648,0.8313863884951247,0.710983640008149,0.45499234650427933,-0.21809676870447237,-0.04462914658733863,-0.1269646137565359,-0.1735151555039911,0.47738981316504026
multigen,20260818,17,qualified,30,2,Frame-weighted (SE(3)),True,,0.004204808006761596,0.19788743555585492,False,False,,False,,0.8667509675520902,0.8667509675520902,0.8667509675520902,0.8667509675520902,0.8667509675520902,0.8667509675520902,0.16723162489928856,0.16723162489928856,0.16723162489928856,0.16723162489928856,0.16723162489928856,0.16723162489928856
multigen,20260818,17,qualified,30,2,Full operator (SE(3)),True,,0.0006244340038392693,0.11739634968902199,True,True,0.6967978353771576,True,0.5787551619853267,0.7676088079201553,0.778305921347019,0.8991023742429911,0.783711225354419,0.8250391664022351,0.8151494395413296,0.36180959232346804,-0.21665731252674358,-0.12484649521055413,-0.21710906278429376,-0.17507126841605525,0.6529604395225235
multigen,20260818,17,qualified,30,2,Pdiag pointwise (SE(3)),True,,0.011120146999019198,0.13608983953825704,True,True,0.7048211881021796,True,0.5785944436880908,0.9715137066260005,0.9209179072015433,0.847380207522161,0.7769915627283218,0.830925518649316,0.8165923652100621,0.38428318258893446,-0.16070092691203441,-0.1931804593639581,-0.22264984871044835,-0.16903714205485976,0.6543709503845518
multigen,20260818,17,qualified,30,2,Pdiag finite (SE(3)),True,,119.83292625000468,0.12404571156680956,True,True,0.695677611212389,True,0.5839442551746128,0.7583370718789735,0.7680474918418428,0.8654289622911905,0.8420034316756272,0.8202861309000873,0.7606593877340185,0.35729725340682084,-0.19491388516567854,-0.12270478087306291,-0.1240294424290117,-0.19949201009726947,0.5195462422458628
multigen,20260818,1,random,8,1,Frame-weighted (SE(3)),True,,0.05915294399892446,0.16942819892358016,False,False,,False,,0.8391296639640848,0.8391296639640848,0.8391296639640848,0.8391296639640848,0.8391296639640848,0.8391296639640848,0.14049118461134058,0.14049118461134058,0.14049118461134058,0.14049118461134058,0.14049118461134058,0.14049118461134058
multigen,20260818,1,random,8,1,Full operator (SE(3)),True,,0.05111318999843206,0.11995473342117881,True,True,0.6867756843125546,True,0.5728586606574233,0.9087644968285811,0.6125087700008942,0.8795184298979379,0.7757034769694351,0.8664546160822633,0.8223173963877525,0.5068538510404333,-0.3881680707434412,-0.031133464154322832,-0.2246802375446646,-0.13330715804866078,0.6660096602227428
multigen,20260818,1,random,8,1,Pdiag pointwise (SE(3)),True,,0.07712689600884914,0.13110277613994858,True,True,0.675846529835266,True,0.5703130712098312,0.6844484069362922,1.1456328111164102,0.684153914987627,0.7382329400035417,0.8790280045176371,0.8257605254116891,0.4098003174126539,0.051080397863619176,-0.13356108939214895,-0.26035691562229313,-0.13012435408302725,0.6772946931657876
multigen,20260818,1,random,8,1,Pdiag finite (SE(3)),True,,227.61676418498973,0.11612570436433212,True,True,0.670787922626167,True,0.5796724733181551,0.5600453608069708,0.9308172558824928,0.9644531995636787,0.874934760639547,0.7230311076839103,0.7675141347701677,0.26939028808989796,-0.05669303656071256,-0.008576263499928793,-0.09319546706773263,-0.24363650828969852,0.49778259589174956
multigen,20270818,4,qualified,8,1,Frame-weighted (SE(3)),True,,0.004245699994498864,0.20946517862460332,False,False,,False,,0.7939302493467965,0.7939302493467965,0.7939302493467965,0.7939302493467965,0.7939302493467965,0.7939302493467965,0.16783915517772774,0.16783915517772774,0.16783915517772774,0.16783915517772774,0.16783915517772774,0.16783915517772774
multigen,20270818,4,qualified,8,1,Full operator (SE(3)),True,,0.0006742659898009151,0.12403401121912988,True,True,0.6844383948278956,True,0.574319443546291,0.7968681218856857,0.7425986501994353,0.787686230470124,0.8167101977582715,0.817750526942985,0.8115313874819293,0.42041510066269105,-0.25838161845375085,-0.22963327081364504,-0.17921573980060435,-0.18188616983299888,0.6573123453616947
multigen,20270818,4,qualified,8,1,Pdiag pointwise (SE(3)),True,,0.011550072013051249,0.18357040417563766,True,False,,True,0.5783788768070195,0.25696697715488126,1.2333197387277757,0.6009835370890099,0.816787226403571,0.8102495148866489,0.8102612950523436,0.3976322201513963,-0.13748274747130784,-0.3432176548228506,-0.18185253466397433,-0.18994598762726222,0.6477056934169388
multigen,20270818,4,qualified,8,1,Pdiag finite (SE(3)),True,,57.68786768699647,0.12772822597109396,True,True,0.6779089732990357,True,0.5840240249051263,0.8421774584547883,0.7029470355759264,0.818160333642759,0.8224481284340875,0.8150736002095943,0.7311860631235075,0.5144978618822869,-0.22583884885340255,-0.20326069695338544,-0.19642947956185586,-0.17626039587349762,0.4942472479827116
multigen,20260818,15,qualified,30,0,Frame-weighted (SE(3)),True,,0.038066440989496186,0.23454257410646231,False,True,0.6966223287143175,True,0.6966223287143175,0.659262321691185,0.659262321691185,0.659262321691185,0.659262321691185,0.659262321691185,0.659262321691185,0.13740672778357121,0.13740672778357121,0.13740672778357121,0.13740672778357121,0.13740672778357121,0.13740672778357121
multigen,20260818,15,qualified,30,0,Full operator (SE(3)),True,,0.03524477800237946,0.1226890803123025,True,True,0.6969754205178088,True,0.5743078199659454,0.8166632074205898,0.6881917174563842,0.927266311624681,0.809172908641234,0.8239365819009622,0.8131107977725724,0.4168394559697992,-0.30097746179384355,-0.02836542531815278,-0.19192371354484727,-0.17768615264319398,0.6619041476212743
multigen,20260818,15,qualified,30,0,Pdiag pointwise (SE(3)),True,,0.14470615900063422,0.17044758742269056,True,True,0.6828567266096145,True,0.5744293614615578,0.5090272635823099,0.23046927372941667,0.9010967279742286,0.8028061717831956,0.8244852998053864,0.8172471574371284,0.3657107270896399,-0.37129748102393495,-0.13598223321531755,-0.1976668205430152,-0.17784545382275718,0.6649842177835966
multigen,20260818,15,qualified,30,0,Pdiag finite (SE(3)),True,,280.06815114400524,0.12100311699752311,True,True,0.6958197839683485,True,0.5779463868159891,0.8162221792806146,0.7115851821673245,0.9316346303053846,0.8467607415002436,0.8161871336938866,0.795266273967949,0.42103366160824135,-0.2816326326860552,-0.052014645871413356,-0.15508263364764963,-0.1773539789179598,0.5788657034591473
multigen,20260818,10,qualified,15,1,Frame-weighted (SE(3)),True,,0.07761959500203375,0.24830338313730824,False,True,0.6992092386707357,True,0.6992092386707357,0.631835641505327,0.631835641505327,0.631835641505327,0.631835641505327,0.631835641505327,0.631835641505327,0.09500844084884419,0.09500844084884419,0.09500844084884419,0.09500844084884419,0.09500844084884419,0.09500844084884419
multigen,20260818,10,qualified,15,1,Full operator (SE(3)),True,,0.020405468996614218,0.11749947133541525,True,True,0.6944689056711364,True,0.5766605298611122,0.8500017182859658,0.7759581668194996,0.7779600203047914,0.8091318504099089,0.8180555710847405,0.8216039716786875,0.4724367428223574,-0.23717265259181752,-0.259477970941558,-0.1939385652719584,-0.18204804031471433,0.6651213686854923
multigen,20260818,10,qualified,15,1,Pdiag pointwise (SE(3)),True,,0.11503360699862242,0.17387491856358187,True,True,0.6887515390835043,True,0.5768846579479693,0.5846715414989399,0.34294498512165056,0.6338972832599624,0.8118286252430544,0.8205031726963665,0.8162215379433343,0.3507136534360491,-0.3075225888483825,-0.370299555963746,-0.18968318733356293,-0.17955250503984388,0.6589682082618253
multigen,20260818,10,qualified,15,1,Pdiag finite (SE(3)),True,,282.16911970698857,0.13430771085046553,True,True,0.695649489826138,True,0.5819161380225791,0.7677822348593915,0.7169284189130187,0.7120329134114672,0.7988373973945716,0.7626815280155589,0.7545287441725391,0.4078160709066023,-0.32101529516773497,-0.29332559726220453,-0.20108389226235657,-0.18008117317123262,0.5155912691285878
multigen,20270818,1,random,8,1,Frame-weighted (SE(3)),True,,0.005093676008982584,0.20421654297165964,False,False,,False,,0.9876225883990588,0.9876225883990588,0.9876225883990588,0.9876225883990588,0.9876225883990588,0.9876225883990588,0.29311072509977387,0.29311072509977387,0.29311072509977387,0.29311072509977387,0.29311072509977387,0.29311072509977387
multigen,20270818,1,random,8,1,Full operator (SE(3)),True,,0.0005594429967459291,0.21234052550729282,False,True,0.6878171867416795,True,0.5732379899942276,0.9588502583485924,0.5992054858969709,1.3900590279553882,0.7964630186336683,0.7529031813184449,0.8060127078789633,0.5555584886898846,-0.356077236578215,0.44491807716179,-0.2068220407162371,-0.24974540414080926,0.655983572649852
multigen,20270818,1,random,8,1,Pdiag pointwise (SE(3)),True,,0.012360958004137501,0.3032041808641713,False,True,0.6751862803659372,True,0.5709766876044154,0.6717487708717981,1.2862961058298645,1.4426130049143793,0.8056008649529225,0.7555515359041578,0.8058248393427496,0.3959358131244122,0.1983679002582952,0.6417082637883198,-0.1964179641368602,-0.25530827554643754,0.6617896589463095
multigen,20270818,1,random,8,1,Pdiag finite (SE(3)),True,,170.36806029100262,0.11958957671076552,True,True,0.6695802056800434,True,0.5791425806187097,0.5551993488152548,0.9857332775219156,1.0281619730706142,0.8637785657572643,0.7121730913837575,0.7101953520938414,0.268436097626037,0.0035911567080127993,0.06791906579591078,-0.10850380603981269,-0.25506197681054277,0.4467142948668373
multigen,20270818,3,qualified,8,0,Frame-weighted (SE(3)),True,,0.004182705000857823,0.2014452814039683,False,False,,False,,0.7760596772630408,0.7760596772630408,0.7760596772630408,0.7760596772630408,0.7760596772630408,0.7760596772630408,0.0979505371765893,0.0979505371765893,0.0979505371765893,0.0979505371765893,0.0979505371765893,0.0979505371765893
multigen,20270818,3,qualified,8,0,Full operator (SE(3)),True,,0.0028818650025641546,0.15559943588095265,True,True,0.7069178881527725,True,0.5826433675165321,0.9231490459472259,0.816895928049513,0.6773335063337029,0.8221724859695868,0.820905544298207,0.8266990912758435,0.3804959593424456,-0.19347647463487394,-0.17063972426728247,-0.1773919021495607,-0.1559602133920689,0.6560571049193685
multigen,20270818,3,qualified,8,0,Pdiag pointwise (SE(3)),True,,0.013309339003171772,0.2558049856490778,False,False,,True,0.5773574904730858,-0.27288985519515957,1.1581566640199785,0.854542447019407,0.829576112250739,0.813656164705124,0.8205267295848361,0.10382360914342548,-0.10058703239504041,-0.19959599007736162,-0.16892980928080825,-0.18783564552802956,0.66243402391847
multigen,20270818,3,qualified,8,0,Pdiag finite (SE(3)),True,,132.09866882000642,0.12854848062331767,True,True,0.7043488831242634,True,0.5819278534314339,0.7030930629284364,0.9077090743090542,0.8831093987449681,0.8374035081304954,0.7935292698023281,0.8009459643271891,0.21402910150302112,-0.03605163548357637,-0.13036787834422459,-0.13931028293919778,-0.24544650414372182,0.5704833738082749
multigen,20260818,7,random,15,1,Frame-weighted (SE(3)),True,,0.08854678500210866,0.27089131036375713,False,True,0.6786926949019525,True,0.6786926949019525,0.6027221188717748,0.6027221188717748,0.6027221188717748,0.6027221188717748,0.6027221188717748,0.6027221188717748,0.1332379700489268,0.1332379700489268,0.1332379700489268,0.1332379700489268,0.1332379700489268,0.1332379700489268
multigen,20260818,7,random,15,1,Full operator (SE(3)),True,,0.025981252998462878,0.21060873972196437,True,True,0.6963975285784529,True,0.5753112256626437,0.8140253822140167,0.504450803729846,0.9066497452095231,0.8362841342060671,0.8097385640733709,0.8126834186566216,0.4036836214853236,-0.5319119072741857,-0.06646762334945022,-0.16077953445721505,-0.1876407896360338,0.6598842534891027
multigen,20260818,7,random,15,1,Pdiag pointwise (SE(3)),True,,0.1242424289957853,0.4497909046867831,True,True,0.6946554982429184,True,0.5741237378787153,0.7876079077007954,-0.584413800870641,0.9049866570220476,0.8106717489582616,0.818152008357344,0.8125280991230516,0.40530419206430846,-0.5423630466749053,-0.09715773103208403,-0.1876053602854144,-0.17894350114307167,0.6626695730439932
multigen,20260818,7,random,15,1,Pdiag finite (SE(3)),True,,319.5662037430011,0.11966707819043726,True,True,0.6964263063443713,True,0.5767597049272177,0.7999899721388017,0.8458695593641471,0.8734670521814455,0.815074964964074,0.8140437210986007,0.7948518494470092,0.36803318300752,-0.07792490406532315,-0.1211536252717107,-0.16127117186561335,-0.1755808418382907,0.5997825889136955
multigen,20260818,3,qualified,8,0,Frame-weighted (SE(3)),True,,0.01754545301082544,0.23035710129607215,False,False,,False,,0.7856278269085992,0.7856278269085992,0.7856278269085992,0.7856278269085992,0.7856278269085992,0.7856278269085992,0.10798512425369944,0.10798512425369944,0.10798512425369944,0.10798512425369944,0.10798512425369944,0.10798512425369944
multigen,20260818,3,qualified,8,0,Full operator (SE(3)),True,,0.008254911008407362,0.6823004400042385,False,True,0.7064543219714025,True,0.5805131121645161,0.605227939113979,1.001819078574055,0.5974018085566088,0.8119159508240739,0.8192739594115263,0.8318037078058035,0.07479261244565183,-0.03403536347002678,-0.27439060138724825,-0.1878364971548141,-0.15868665638634427,0.6625445760341774
multigen,20260818,3,qualified,8,0,Pdiag pointwise (SE(3)),True,,0.020910726001602598,0.37152212028182124,False,False,,True,0.5771998090137844,-0.39235394804461393,1.261813614654299,0.8286967402946255,0.8243416619801119,0.8109389680744568,0.8414742172860907,-0.005976990316659825,0.004210304608837312,-0.2313735793064935,-0.17503128604709028,-0.19095959178098165,0.6846678204419218
multigen,20260818,3,qualified,8,0,Pdiag finite (SE(3)),True,,322.8629875820043,0.1339435766275366,True,True,0.7046814110720279,True,0.5818416221934753,0.7386146178532013,1.0036003036136512,0.8276028037857586,0.7735708195350839,0.8089295980714152,0.8083018599974244,0.30240758413871555,0.064384970756725,-0.18772101489088744,-0.21620651749275088,-0.22017512615142898,0.5757650649307456
multigen,20270818,2,random,8,2,Frame-weighted (SE(3)),True,,0.00471914499939885,0.4209806843834793,False,True,0.5737587309737932,True,0.5737587309737932,0.3993678572069582,0.3993678572069582,0.3993678572069582,0.3993678572069582,0.3993678572069582,0.3993678572069582,0.16580518447393522,0.16580518447393522,0.16580518447393522,0.16580518447393522,0.16580518447393522,0.16580518447393522
multigen,20270818,2,random,8,2,Full operator (SE(3)),True,,0.0008167890046024695,0.15889387535046198,True,True,0.6833797436452309,True,0.5782938733420881,0.780856914518171,0.8060812120048985,0.39939402310333016,0.8048015700995527,0.8078501764764323,0.8218811640551906,0.3923591335519132,-0.176994973413653,-0.4420810460730624,-0.1771427455616802,-0.19945623948141522,0.6642659459875743
multigen,20270818,2,random,8,2,Pdiag pointwise (SE(3)),True,,0.011826015004771762,0.581383206061939,False,False,,True,0.5802583403345577,-0.6734889268222888,-0.27483738163678223,0.7254687679279441,0.8126556050526811,0.8183808447049401,0.8294248066027669,0.14794396258482478,-0.4763908489723634,-0.05845582842962427,-0.18522365258940188,-0.18639089142049992,0.6627969796249272
multigen,20270818,2,random,8,2,Pdiag finite (SE(3)),True,,211.79815431698808,0.1346617264476329,True,True,0.6826334863691472,True,0.5839961329680583,0.725483290051764,0.6505368713218064,0.91700240236893,0.8389524386770333,0.7990992846681292,0.8096521314316312,0.37180973946506085,-0.2991821572747245,-0.10293547771169553,-0.12614719748478787,-0.24849822694370316,0.5885032418321732
multigen,20260818,12,random,30,0,Frame-weighted (SE(3)),True,,0.010675336001440883,0.21436202920240802,False,True,0.7079098372550845,True,0.7079098372550845,0.774414412997913,0.774414412997913,0.774414412997913,0.774414412997913,0.774414412997913,0.774414412997913,0.19436311520458638,0.19436311520458638,0.19436311520458638,0.19436311520458638,0.19436311520458638,0.19436311520458638
multigen,20260818,12,random,30,0,Full operator (SE(3)),True,,0.004384221989312209,0.11787382336329671,True,True,0.6989813642047289,True,0.5751995846224748,0.7729886323680499,0.810059600751015,0.8483824208810264,0.8027356000758773,0.8354965226691341,0.8192894722657819,0.3695940210613971,-0.2125606934633386,-0.11346353608713089,-0.19742216548293612,-0.1605634255604398,0.6643896218359213
multigen,20260818,12,random,30,0,Pdiag pointwise (SE(3)),True,,0.018079932997352444,0.15905138639260363,True,True,0.700906050540614,True,0.5750554513325968,0.8750913755315013,0.43617652503002846,0.8102829129842444,0.7896363757342515,0.8355490149799522,0.8188191916622894,0.4017943668387871,-0.2538717811932002,-0.16435634558717915,-0.20943761189605725,-0.16149790135801156,0.6642962817146032
multigen,20260818,12,random,30,0,Pdiag finite (SE(3)),True,,391.2126294780028,0.12350004112453677,True,True,0.6966042447932754,True,0.5807019182661156,0.7823092532042754,0.8401709756986848,0.8657219771638975,0.820199066247559,0.8033277592843081,0.755543468603786,0.40092046761664296,-0.15351433687072435,-0.10864992261856354,-0.15213771750013771,-0.1972591140376948,0.5133948260161962
multigen,20270818,7,random,15,1,Frame-weighted (SE(3)),True,,0.004051244002766907,0.25962602765396764,False,True,0.6782377400822625,True,0.6782377400822625,0.5961764723057458,0.5961764723057458,0.5961764723057458,0.5961764723057458,0.5961764723057458,0.5961764723057458,0.1303127287031668,0.1303127287031668,0.1303127287031668,0.1303127287031668,0.1303127287031668,0.1303127287031668
multigen,20270818,7,random,15,1,Full operator (SE(3)),True,,0.0006776009977329522,0.11629969469344736,True,True,0.6963183791181122,True,0.5766443049927034,0.807424511469266,0.7815194765719669,0.8249821774315983,0.8255056782832811,0.8118383946869588,0.8272379305746042,0.39812334536837807,-0.22124222791976078,-0.14406250529341968,-0.17463391517941684,-0.18518528589802963,0.6704191051731517
multigen,20270818,7,random,15,1,Pdiag pointwise (SE(3)),True,,0.010777054005302489,0.412020475571441,True,True,0.6946455514962865,True,0.5753355084743176,0.8049166691221494,-0.5938298012443274,0.8554341405295139,0.8095924756401195,0.8161339071040402,0.8240631163855671,0.42372229267661043,-0.5376777649959218,-0.13682279740079706,-0.18992501699256437,-0.18139498758614037,0.670419408320712
multigen,20270818,7,random,15,1,Pdiag finite (SE(3)),True,,110.83534319100727,0.11908256568027163,True,True,0.6963216926839594,True,0.5778957140169474,0.8072587114908848,0.8322818332328573,0.920436870555083,0.8501132053313892,0.8136033597972103,0.7988097505780921,0.37756874753121555,-0.07664578836241376,-0.06440236748808237,-0.12084654010010798,-0.17255356671346278,0.598140943026231
multigen,20260818,11,qualified,15,2,Frame-weighted (SE(3)),True,,0.02582816599169746,0.27842059331195473,False,True,0.680044787288126,True,0.680044787288126,0.5566815086089645,0.5566815086089645,0.5566815086089645,0.5566815086089645,0.5566815086089645,0.5566815086089645,0.09271939573671328,0.09271939573671328,0.09271939573671328,0.09271939573671328,0.09271939573671328,0.09271939573671328
multigen,20260818,11,qualified,15,2,Full operator (SE(3)),True,,0.008566767995944247,0.11492514966298167,True,True,0.6886809383664344,True,0.5745109322079482,0.811954503129821,0.7328494898536314,0.9472183040430207,0.7911840724075851,0.8319492281301477,0.8163459033066374,0.4142421630521205,-0.26488960637016834,-0.14038509650797448,-0.20986383397326702,-0.1706352687973769,0.6624809617638127
multigen,20260818,11,qualified,15,2,Pdiag pointwise (SE(3)),True,,0.09320961099001579,0.21178282556973815,True,False,,True,0.5740788095354223,-0.07177547925449042,0.5019938602725855,0.933884255991236,0.7883740428202515,0.8232851588126294,0.8182616726134013,0.21088209073409808,-0.2780223817423496,-0.1673399646926671,-0.21133757846252532,-0.17903335101057338,0.6661349343332491
multigen,20260818,11,qualified,15,2,Pdiag finite (SE(3)),True,,391.30579324500286,0.12586066997359885,True,True,0.6895867880272102,True,0.5782339021923867,0.777401770245225,0.683201263937872,0.830595545364462,0.7806445189250724,0.8139804925947612,0.799896004804902,0.3896146419663371,-0.25989865637806375,-0.16581752573850805,-0.18741397942996185,-0.21122321662348276,0.5789775205123895
multigen,20270818,5,qualified,8,2,Frame-weighted (SE(3)),True,,0.007915877999039367,0.21116872910391568,False,False,,False,,0.9736875211478978,0.9736875211478978,0.9736875211478978,0.9736875211478978,0.9736875211478978,0.9736875211478978,0.23582333077482542,0.23582333077482542,0.23582333077482542,0.23582333077482542,0.23582333077482542,0.23582333077482542
multigen,20270818,5,qualified,8,2,Full operator (SE(3)),True,,0.0013092080043861642,1.025925995488205,True,True,0.7101320423795665,True,0.5819117625870865,0.8562455098840281,-0.4273502910403329,0.9137655921647679,0.8232890208695102,0.8537926971572919,0.8098906159803928,0.45403416967195687,-1.3873097827644443,0.00446221046888895,-0.1762146546367016,-0.1221681888258398,0.6410955079436294
