seed,subset_id,protocol,sample_size,repeat,mixed_indices,rank,augmented_intercept_rank,condition_number,model,fit_success,fit_error,fit_seconds,profile_index,task_error_mean_mm_equiv,task_endpoint_error_mean_mm_equiv,generator_rmse,g_translation_final,g_yaw_preclear,g_yaw_final,switch_detected,switch_absolute_error
20260818,0,random,3,0,"[1, 8, 11]",3,3,5.842135179342804,Pdiag finite,True,,1.428115386981517,0,2.9235251623272274,1.602122070762047,0.21933801635357492,1.1188096145630568,0.9489296311922156,0.026251332944145795,True,0.010157219772993331
20260818,0,random,3,0,"[1, 8, 11]",3,3,5.842135179342804,Full operator,True,,0.0009380732662975788,1,7.002445741900345,6.142317245065689,0.42413501184878205,0.548933364513292,0.7816554458053321,0.015544860751727995,True,0.004093783260982642
20260818,0,random,3,0,"[1, 8, 11]",3,3,5.842135179342804,Generic RBF,True,,0.06297946069389582,2,31.54694494615674,32.04609882191365,0.7472589925071278,0.6000255148041043,0.2206095857569369,0.004114627003981345,False,
20260818,1,random,3,1,"[9, 12, 16]",3,3,2.4630107919009743,Pdiag finite,True,,2.8725100811570883,3,5.365674917293667,0.669141933442822,0.2361565365798782,0.9824553478658224,1.0282811594214625,0.023867368090573635,True,0.018884696326235795
20260818,1,random,3,1,"[9, 12, 16]",3,3,2.4630107919009743,Full operator,True,,0.0009305090643465519,4,16.09508709094326,4.328186988505152,0.7779690424459682,0.8567771995767649,0.290835632265476,-0.006032662401532075,False,
20260818,1,random,3,1,"[9, 12, 16]",3,3,2.4630107919009743,Generic RBF,True,,0.08635582495480776,5,30.84375955923217,25.04574223716662,0.9909806946352803,0.27705952501598363,0.2054182002579577,-0.0018427046712540384,False,
20260818,2,random,3,2,"[6, 10, 14]",3,3,26.679983773723798,Pdiag finite,True,,1.6238554362207651,6,2.471974700653414,1.8193212174899394,0.20195047316559814,0.8378600831639328,0.998460873120516,0.006312613136299015,True,0.004552035023455692
20260818,2,random,3,2,"[6, 10, 14]",3,3,26.679983773723798,Full operator,True,,0.0009298659861087799,7,5.7899589720586135,5.6712700212340685,0.4807928504393286,0.5279276543187462,0.949760419181287,-0.0006182356086738771,True,0.0025452166632250472
20260818,2,random,3,2,"[6, 10, 14]",3,3,26.679983773723798,Generic RBF,True,,0.058436378836631775,8,16.714134478649726,18.572193347640713,0.566350293320968,0.6414290559660039,0.5774686533255466,-0.0004940225472594888,True,0.04250008371231828
20260818,3,random,3,3,"[9, 14, 27]",3,3,2.3641634164455234,Pdiag finite,True,,11.775271314196289,9,5.392067587400051,0.7991345264296035,0.265226099634745,1.0205192719590181,1.0047184951433523,0.017131109202257258,True,0.0021676223510522785
20260818,3,random,3,3,"[9, 14, 27]",3,3,2.3641634164455234,Full operator,True,,0.0013475148007273674,10,14.401465366603393,5.244519261068042,1.3909191473062825,0.7798539857630027,0.4482971585863487,-0.0001673407485916669,False,
20260818,3,random,3,3,"[9, 14, 27]",3,3,2.3641634164455234,Generic RBF,True,,0.08940303372219205,11,24.698695565760815,16.672337545273137,1.1878916030123143,0.8712854107448339,0.38413102077590366,-0.00020501565250143712,False,
20260818,4,random,3,4,"[2, 10, 27]",3,3,8.187990437428704,Pdiag finite,True,,1.8656979268416762,12,5.036837599225491,1.6193709550008917,0.23860530042201206,1.0597332164632305,1.0004878913721074,0.004637688037304353,True,0.007839015804066873
20260818,4,random,3,4,"[2, 10, 27]",3,3,8.187990437428704,Full operator,True,,0.0012994538992643356,13,12.827628527023363,5.3187913519558405,1.1848500953198575,0.7635431607895269,0.48256433180474406,-0.0006358084629138086,False,
20260818,4,random,3,4,"[2, 10, 27]",3,3,8.187990437428704,Generic RBF,True,,0.08287485176697373,14,22.76590984840981,19.479172765640193,0.9597073035568078,0.4476630814803447,0.2789146357128278,-0.0003565546054937763,False,
20260818,5,random,3,5,"[1, 17, 21]",3,3,8.659779477170954,Pdiag finite,True,,3.701414456125349,15,2.5203586482404905,0.7359906042025033,0.19716305044314028,1.0240499632906415,0.995532767567092,0.02099179904889453,True,0.0077620021654466465
20260818,5,random,3,5,"[1, 17, 21]",3,3,8.659779477170954,Full operator,True,,0.001359913032501936,16,7.4152533965250385,5.522437334882174,0.34347271410248303,0.7105108231934306,0.5743370415240696,-0.00014360807595941165,True,0.040414220841962
20260818,5,random,3,5,"[1, 17, 21]",3,3,8.659779477170954,Generic RBF,True,,0.07879387121647596,17,19.003562618552028,20.14618967197143,0.6251694457863696,0.9007570769855908,0.20753925069807005,0.00011875278559180885,False,
20260818,6,random,3,6,"[0, 14, 18]",3,3,5.343911493942582,Pdiag finite,True,,4.856906604021788,18,2.7589316502957053,0.5189714428064228,0.23504165008226208,0.9982186370513261,1.0054360496017254,0.004994269893181028,True,0.0030357627693000655
20260818,6,random,3,6,"[0, 14, 18]",3,3,5.343911493942582,Full operator,True,,0.0012962277978658676,19,7.555433647895047,6.547856578922556,0.43099084993489767,0.5650550929267758,0.8707896977777485,0.0011277801352935271,True,0.010697618907635875
