mode,block,pitch_deg,split,sample,segment,response_ratio
lift_early,4,-5.0,test,11,0,-0.0003407477010483661
lift_early,4,-5.0,test,12,0,-0.00032912191115440386
lift_early,4,-5.0,test,13,0,9.548084341072887e-05
lift_early,4,-5.0,test,14,0,0.0002559151803334526
lift_early,4,-5.0,test,15,0,0.00012898537388017573
lift_early,4,-5.0,test,16,0,-7.19666624826534e-05
lift_early,4,-5.0,test,17,0,-0.00032992581116563803
lift_early,4,-5.0,test,18,0,-0.0004933093902275101
lift_early,4,-5.0,test,19,0,-0.0005822867772779566
lift_early,4,-5.0,test,20,0,-0.0006383917485645338
lift_early,4,-5.0,test,21,0,0.03248963190495766
lift_early,4,-5.0,test,22,0,0.037407718410873626
lift_early,4,-5.0,test,23,0,0.01337860858670856
lift_early,4,-5.0,test,24,0,0.0012488042339403708
lift_early,4,-5.0,test,25,0,-0.22028349878253373
lift_early,4,-5.0,test,26,0,-0.013748137891182108
lift_early,4,-5.0,test,27,0,0.02822192202469446
lift_early,4,-5.0,test,28,0,0.005332399835660968
lift_early,4,-5.0,test,29,0,0.010106286790440342
lift_early,4,-5.0,test,30,0,0.0059763194608451345
lift_early,4,-5.0,test,31,0,0.011119763531953129
lift_early,4,-5.0,test,32,0,0.018026606217959224
lift_early,4,-5.0,test,33,0,0.024181681137841197
lift_early,4,-5.0,test,34,0,0.09828386811465387
lift_early,4,-5.0,test,35,0,0.12870705971868038
lift_early,4,-5.0,test,36,0,-0.05518783309747566
lift_early,4,-5.0,test,37,0,-0.029982994258834113
lift_early,4,-5.0,test,38,0,0.11755994362295086
lift_early,4,-5.0,test,39,0,0.11146679904233885
lift_early,4,-5.0,test,40,0,0.10686698538308623
lift_early,4,-5.0,test,41,0,0.10369076964307733
lift_early,4,-5.0,test,42,0,0.10438961703660025
lift_early,4,-5.0,test,43,0,0.10087813908732009
lift_early,4,-5.0,test,44,0,0.10321210158727243
lift_early,4,-5.0,test,45,0,0.10154538167552711
lift_early,4,-5.0,test,46,0,0.10204070597805641
lift_early,4,-5.0,test,47,0,0.1033092270203213
lift_early,4,-5.0,test,48,0,0.10208948645126925
lift_early,4,-5.0,test,49,0,0.10494186402102548
lift_early,4,-5.0,test,50,1,0.10494186402102548
lift_early,4,-5.0,test,51,1,0.10358377975787991
lift_early,4,-5.0,test,52,1,0.10204045268533321
lift_early,4,-5.0,test,53,1,0.10391715373452973
lift_early,4,-5.0,test,54,1,0.10587206441943317
lift_early,4,-5.0,test,55,1,0.10441809157203616
lift_early,4,-5.0,test,56,1,0.10555973896674468
lift_early,4,-5.0,test,57,1,0.11377022963861243
lift_early,4,-5.0,test,58,1,0.1362825608460288
lift_early,4,-5.0,test,59,1,0.19736663081370995
lift_early,4,-5.0,test,60,1,0.3028240188942098
lift_early,4,-5.0,test,61,1,0.450715449236429
lift_early,4,-5.0,test,62,1,0.6152761704483527
lift_early,4,-5.0,test,63,1,0.75747807702472
lift_early,4,-5.0,test,64,1,0.8642445372323339
lift_early,4,-5.0,test,65,1,0.9342959728476657
lift_early,4,-5.0,test,66,1,0.9722439571861863
lift_early,4,-5.0,test,67,1,0.9881152692182547
lift_early,4,-5.0,test,68,1,0.9935103758259494
lift_early,4,-5.0,test,69,1,0.993195180723655
lift_early,4,-5.0,test,70,1,0.9921064700090527
lift_early,4,-5.0,test,71,1,0.9926505690515925
lift_early,4,-5.0,test,72,1,0.9928325880945698
lift_early,4,-5.0,test,73,1,0.9941614100259223
lift_early,4,-5.0,test,74,1,0.9961846913132218
lift_early,4,-5.0,test,75,1,0.9964915068623164
lift_early,4,-5.0,test,76,1,0.9954145641108767
lift_early,4,-5.0,test,77,1,0.9984027463208518
lift_early,4,-5.0,test,78,1,1.0050773150797359
lift_early,4,-5.0,test,79,1,1.008331883524637
lift_early,4,-5.0,test,80,1,1.0044851259906962
lift_early,4,-5.0,test,81,1,1.0001131993556136
lift_early,4,-5.0,test,82,1,0.9983531763857453
lift_early,4,-5.0,test,83,1,0.9969440085605248
lift_early,4,-5.0,test,84,1,0.9945439628479988
lift_early,4,-5.0,test,85,1,0.9934581225403083
lift_early,4,-5.0,test,86,1,0.9945603918533165
lift_early,4,-5.0,test,87,1,0.9947440754940832
lift_early,4,-5.0,test,88,1,0.9892442109011148
lift_early,4,-5.0,test,89,1,0.9859491725364311
lift_early,4,-5.0,test,90,1,0.9892427644021
lift_early,4,-5.0,test,91,1,0.9925192097900444
lift_early,4,-5.0,test,92,1,0.9924837963354758
lift_early,4,-5.0,test,93,1,0.9912024921188672
lift_early,4,-5.0,test,94,1,0.9923207326103098
lift_early,4,-5.0,test,95,1,0.9933413152956151
lift_early,4,-5.0,test,96,1,0.9917872231734257
lift_early,4,-5.0,test,97,1,0.9905817445713673
lift_early,4,-5.0,test,98,1,0.9918330066826402
lift_early,4,-5.0,test,99,1,0.9931884958448901
lift_early,4,-5.0,test,100,2,0.9931884958448901
lift_early,4,-5.0,test,101,2,0.9926630914516885
lift_early,4,-5.0,test,102,2,0.9921376903050309
lift_early,4,-5.0,test,103,2,0.9916122924190139
lift_early,4,-5.0,test,104,2,0.9910868978077355
lift_early,4,-5.0,test,105,2,0.9905615064852931
lift_early,4,-5.0,test,106,2,0.9906018777238579
lift_early,4,-5.0,test,107,2,0.9911557116331917
lift_early,4,-5.0,test,108,2,0.9917182164091308
lift_early,4,-5.0,test,109,2,0.992280695923359
lift_early,4,-5.0,test,110,2,0.9928431501593481
lift_early,4,-5.0,test,111,2,0.9932557177665504
lift_early,4,-5.0,test,112,2,0.9924693872245569
lift_early,4,-5.0,test,113,2,1.0136915479484767
lift_early,4,-5.0,test,114,2,1.0422488532402387
lift_early,4,-5.0,test,115,2,1.0708048924388014
lift_early,4,-5.0,test,116,2,1.0993595532704319
lift_early,4,-5.0,test,117,2,1.147311734865411
lift_early,4,-5.0,test,118,2,1.2050103297865438
lift_early,4,-5.0,test,119,2,1.215619177352019
lift_early,4,-5.0,test,120,2,1.1977838174239055
lift_early,4,-5.0,test,121,2,1.179743138867354
lift_early,4,-5.0,test,122,2,1.1542003659409878
lift_early,4,-5.0,test,123,2,1.103152970743329
lift_early,4,-5.0,test,124,2,1.0522962007472891
lift_early,4,-5.0,test,125,2,1.0228206849514794
lift_early,4,-5.0,test,126,2,1.01440105184284
lift_early,4,-5.0,test,127,2,1.0057397180494916
lift_early,4,-5.0,test,128,2,0.9970314719144884
lift_early,4,-5.0,test,129,2,0.9883387207395314
lift_early,4,-5.0,test,130,2,0.9796313724251118
lift_early,4,-5.0,test,131,2,0.9750118281769724
lift_early,4,-5.0,test,132,2,0.9772247080314873
lift_early,4,-5.0,test,133,2,0.9796578610416183
lift_early,4,-5.0,test,134,2,0.98253146523508
lift_early,4,-5.0,test,135,2,0.985404960644912
lift_early,4,-5.0,test,136,2,0.9882783460827153
lift_early,4,-5.0,test,137,2,0.9892465622942135
lift_early,4,-5.0,test,138,2,0.9844991976345758
lift_early,4,-5.0,test,139,2,0.9979839015921801
lift_early,4,-5.0,test,140,2,1.0137482677808933
lift_early,4,-5.0,test,141,2,1.0295132666306412
lift_early,4,-5.0,test,142,2,1.0452788809480904
lift_early,4,-5.0,test,143,2,1.0601800845491818
lift_early,4,-5.0,test,144,2,1.060124389229808
lift_early,4,-5.0,test,145,2,1.0489418091288174
lift_early,4,-5.0,test,146,2,1.0377595177015093
lift_early,4,-5.0,test,147,2,1.0265775187522297
lift_early,4,-5.0,test,148,2,1.01539581608516
lift_early,4,-5.0,test,149,2,1.0042144135042947
lift_early,4,5.0,test,0,0,0.0
lift_early,4,5.0,test,1,0,0.0
lift_early,4,5.0,test,2,0,-2.4848083448933724e-18
lift_early,4,5.0,test,3,0,4.969616689786745e-18
lift_early,4,5.0,test,4,0,0.0
lift_early,4,5.0,test,5,0,0.0
lift_early,4,5.0,test,6,0,-4.969616689786745e-18
lift_early,4,5.0,test,7,0,0.0
lift_early,4,5.0,test,8,0,0.0
lift_early,4,5.0,test,9,0,-3.7272125173400584e-18
lift_early,4,5.0,test,10,0,2.4848083448933724e-18
lift_early,4,5.0,test,11,0,1.2424041724466862e-18
lift_early,4,5.0,test,12,0,-1.2424041724466862e-18
lift_early,4,5.0,test,13,0,0.0
lift_early,4,5.0,test,14,0,0.0
lift_early,4,5.0,test,15,0,1.2424041724466862e-18
lift_early,4,5.0,test,16,0,-3.7272125173400584e-18
lift_early,4,5.0,test,17,0,-1.2424041724466862e-18
lift_early,4,5.0,test,18,0,-1.2424041724466862e-18
lift_early,4,5.0,test,19,0,-1.2424041724466862e-18
lift_early,4,5.0,test,20,0,-1.2424041724466862e-18
lift_early,4,5.0,test,21,0,0.0
lift_early,4,5.0,test,22,0,0.0
lift_early,4,5.0,test,23,0,-1.987846675914698e-17
lift_early,4,5.0,test,24,0,-1.987846675914698e-17
lift_early,4,5.0,test,25,0,-1.2424041724466862e-18
lift_early,4,5.0,test,26,0,-7.730719298240428e-06
lift_early,4,5.0,test,27,0,0.005948289881501124
lift_early,4,5.0,test,28,0,0.007532936521793113
lift_early,4,5.0,test,29,0,0.007299871989820179
lift_early,4,5.0,test,30,0,0.010686932264247908
lift_early,4,5.0,test,31,0,0.016302776598498724
lift_early,4,5.0,test,32,0,0.005668812381953747
lift_early,4,5.0,test,33,0,0.018250756110400477
lift_early,4,5.0,test,34,0,-0.0001609491219190846
lift_early,4,5.0,test,35,0,-0.05785350559101604
lift_early,4,5.0,test,36,0,-0.08229495558775289
lift_early,4,5.0,test,37,0,-0.03920230961212628
lift_early,4,5.0,test,38,0,-0.006347081448653956
lift_early,4,5.0,test,39,0,-0.00512322926863462
lift_early,4,5.0,test,40,0,-0.008087932997212673
lift_early,4,5.0,test,41,0,-0.009009849292860087
lift_early,4,5.0,test,42,0,-0.008907316813377085
lift_early,4,5.0,test,43,0,-0.012199688985537511
lift_early,4,5.0,test,44,0,-0.008761440918991007
lift_early,4,5.0,test,45,0,-0.012116706100508565
lift_early,4,5.0,test,46,0,-0.011318960109547659
lift_early,4,5.0,test,47,0,-0.011463717977177244
lift_early,4,5.0,test,48,0,-0.013747364183396258
lift_early,4,5.0,test,49,0,-0.010714026082596851
lift_early,4,5.0,test,50,1,-0.010714026082596851
lift_early,4,5.0,test,51,1,-0.012745120567222675
lift_early,4,5.0,test,52,1,-0.0134139984602197
lift_early,4,5.0,test,53,1,-0.012969376773499339
lift_early,4,5.0,test,54,1,-0.011435421455509588
lift_early,4,5.0,test,55,1,-0.011108831660099135
lift_early,4,5.0,test,56,1,-0.013948824835186068
lift_early,4,5.0,test,57,1,-0.02074904917012812
lift_early,4,5.0,test,58,1,-0.030941982741931977
lift_early,4,5.0,test,59,1,-0.03786308105594647
lift_early,4,5.0,test,60,1,-0.025544809851282567
lift_early,4,5.0,test,61,1,0.02670052553087467
lift_early,4,5.0,test,62,1,0.1329821007155317
lift_early,4,5.0,test,63,1,0.29780784465312593
lift_early,4,5.0,test,64,1,0.4961975543448999
lift_early,4,5.0,test,65,1,0.6795216791413174
lift_early,4,5.0,test,66,1,0.8312262067468768
lift_early,4,5.0,test,67,1,0.9426631384518883
lift_early,4,5.0,test,68,1,1.0118037032003362
lift_early,4,5.0,test,69,1,1.040392102775137
lift_early,4,5.0,test,70,1,1.030140470155588
lift_early,4,5.0,test,71,1,1.016350125873566
lift_early,4,5.0,test,72,1,1.0105234842134485
lift_early,4,5.0,test,73,1,1.0083009357087904
lift_early,4,5.0,test,74,1,1.0095937607326944
lift_early,4,5.0,test,75,1,1.0080075298019473
lift_early,4,5.0,test,76,1,1.0051786333700832
lift_early,4,5.0,test,77,1,1.0007844354702802
lift_early,4,5.0,test,78,1,0.9948425224308011
lift_early,4,5.0,test,79,1,0.990811494040136
lift_early,4,5.0,test,80,1,0.9889306183190953
lift_early,4,5.0,test,81,1,0.9889217565603102
lift_early,4,5.0,test,82,1,0.9959860033721938
lift_early,4,5.0,test,83,1,1.003571772139398
lift_early,4,5.0,test,84,1,1.0076160163938293
lift_early,4,5.0,test,85,1,1.0092474071057853
lift_early,4,5.0,test,86,1,1.0096573862848488
lift_early,4,5.0,test,87,1,1.0099758205121572
lift_early,4,5.0,test,88,1,1.0137385652915898
lift_early,4,5.0,test,89,1,1.0175352353875737
lift_early,4,5.0,test,90,1,1.014703329178445
lift_early,4,5.0,test,91,1,1.0070245238348305
lift_early,4,5.0,test,92,1,1.0036153318403511
lift_early,4,5.0,test,93,1,1.002843800680203
lift_early,4,5.0,test,94,1,1.0059439745641994
lift_early,4,5.0,test,95,1,1.0068294680310066
lift_early,4,5.0,test,96,1,1.0050312660417915
lift_early,4,5.0,test,97,1,1.0039133817449974
lift_early,4,5.0,test,98,1,1.0033374245155198
lift_early,4,5.0,test,99,1,1.0030804062774985
lift_early,4,5.0,test,100,2,1.0030804062774985
lift_early,4,5.0,test,101,2,1.0036936572772515
lift_early,4,5.0,test,102,2,1.0043068046805037
lift_early,4,5.0,test,103,2,1.0049198483534065
lift_early,4,5.0,test,104,2,1.0055327881621796
lift_early,4,5.0,test,105,2,1.0061456239731144
lift_early,4,5.0,test,106,2,1.0067583556525719
lift_early,4,5.0,test,107,2,1.006308052775921
lift_early,4,5.0,test,108,2,1.0057058570844437
lift_early,4,5.0,test,109,2,1.005103619794244
lift_early,4,5.0,test,110,2,1.0045013410298995
lift_early,4,5.0,test,111,2,1.0038990209160312
lift_early,4,5.0,test,112,2,1.0032966595772974
lift_early,4,5.0,test,113,2,1.0151855800354175
lift_early,4,5.0,test,114,2,1.031219975929753
lift_early,4,5.0,test,115,2,1.0472331547293146
lift_early,4,5.0,test,116,2,1.063224779133561
lift_early,4,5.0,test,117,2,1.07919451277664
lift_early,4,5.0,test,118,2,1.095142020254978
lift_early,4,5.0,test,119,2,1.093719789886302
lift_early,4,5.0,test,120,2,1.0819219137430642
lift_early,4,5.0,test,121,2,1.070169995353861
lift_early,4,5.0,test,122,2,1.0584646231883903
lift_early,4,5.0,test,123,2,1.0468063810804573
lift_early,4,5.0,test,124,2,1.0351958481299104
lift_early,4,5.0,test,125,2,1.0334883614111559
lift_early,4,5.0,test,126,2,1.0416914886732207
lift_early,4,5.0,test,127,2,1.0499521431640426
lift_early,4,5.0,test,128,2,1.0582694119099336
lift_early,4,5.0,test,129,2,1.0666423692356344
lift_early,4,5.0,test,130,2,1.0750700771082913
lift_early,4,5.0,test,131,2,1.0777832390807276
lift_early,4,5.0,test,132,2,1.070898002174194
lift_early,4,5.0,test,133,2,1.0640111281885403
lift_early,4,5.0,test,134,2,1.0571226414780814
lift_early,4,5.0,test,135,2,1.0502325664143952
lift_early,4,5.0,test,136,2,1.0433409273858607
lift_early,4,5.0,test,137,2,1.0394243255820723
lift_early,4,5.0,test,138,2,1.0444370889735914
lift_early,4,5.0,test,139,2,1.0494501828465297
lift_early,4,5.0,test,140,2,1.054463606595268
lift_early,4,5.0,test,141,2,1.0594773596141023
lift_early,4,5.0,test,142,2,1.0644914412972555
lift_early,4,5.0,test,143,2,1.0688749748814321
lift_early,4,5.0,test,144,2,1.0688426610338473
lift_early,4,5.0,test,145,2,1.0688106002002689
lift_early,4,5.0,test,146,2,1.0687787924052854
lift_early,4,5.0,test,147,2,1.0687472376731035
lift_early,4,5.0,test,148,2,1.0687159360275469
lift_early,4,5.0,test,149,2,1.0686848874920587
lift_early,4,-7.5,train,0,0,-0.0
lift_early,4,-7.5,train,1,0,-0.0
lift_early,4,-7.5,train,2,0,1.6565388965955816e-18
lift_early,4,-7.5,train,3,0,-3.3130777931911632e-18
lift_early,4,-7.5,train,4,0,-0.0
lift_early,4,-7.5,train,5,0,-0.0
lift_early,4,-7.5,train,6,0,3.3130777931911632e-18
lift_early,4,-7.5,train,7,0,-0.0
lift_early,4,-7.5,train,8,0,-0.0
lift_early,4,-7.5,train,9,0,2.4848083448933724e-18
lift_early,4,-7.5,train,10,0,-1.6565388965955816e-18
lift_early,4,-7.5,train,11,0,-8.282694482977908e-19
lift_early,4,-7.5,train,12,0,8.282694482977908e-19
lift_early,4,-7.5,train,13,0,-0.0
lift_early,4,-7.5,train,14,0,-0.0
lift_early,4,-7.5,train,15,0,-8.282694482977908e-19
lift_early,4,-7.5,train,16,0,2.4848083448933724e-18
lift_early,4,-7.5,train,17,0,8.282694482977908e-19
lift_early,4,-7.5,train,18,0,8.282694482977908e-19
lift_early,4,-7.5,train,19,0,8.282694482977908e-19
lift_early,4,-7.5,train,20,0,8.282694482977908e-19
lift_early,4,-7.5,train,21,0,-0.0
lift_early,4,-7.5,train,22,0,-0.0
lift_early,4,-7.5,train,23,0,1.3252311172764653e-17
lift_early,4,-7.5,train,24,0,1.3252311172764653e-17
lift_early,4,-7.5,train,25,0,8.282694482977908e-19
lift_early,4,-7.5,train,26,0,-6.450553214263674e-05
lift_early,4,-7.5,train,27,0,0.0055966118246840195
lift_early,4,-7.5,train,28,0,0.005796932183601022
lift_early,4,-7.5,train,29,0,0.005511468873424318
lift_early,4,-7.5,train,30,0,0.006140466041576403
lift_early,4,-7.5,train,31,0,0.010367788370714925
lift_early,4,-7.5,train,32,0,0.01578209233026748
lift_early,4,-7.5,train,33,0,0.021276642986206407
lift_early,4,-7.5,train,34,0,0.03787668558853296
lift_early,4,-7.5,train,35,0,0.060066747170153485
lift_early,4,-7.5,train,36,0,0.0016727541117768077
lift_early,4,-7.5,train,37,0,-0.03763463676492513
lift_early,4,-7.5,train,38,0,-0.041225045497586245
lift_early,4,-7.5,train,39,0,-0.044057139233816905
lift_early,4,-7.5,train,40,0,-0.041748916806474086
lift_early,4,-7.5,train,41,0,-0.04229794232181688
lift_early,4,-7.5,train,42,0,-0.04347113432376334
lift_early,4,-7.5,train,43,0,-0.040530340142623314
lift_early,4,-7.5,train,44,0,-0.06312324345328695
lift_early,4,-7.5,train,45,0,-0.037280352324353117
lift_early,4,-7.5,train,46,0,-0.034794384042964005
lift_early,4,-7.5,train,47,0,-0.034853589300380454
lift_early,4,-7.5,train,48,0,-0.03689896679077643
lift_early,4,-7.5,train,49,0,-0.03424528400014077
lift_early,4,-7.5,train,50,1,-0.03424528400014077
lift_early,4,-7.5,train,51,1,-0.0354667010429569
lift_early,4,-7.5,train,52,1,-0.03713670206895007
lift_early,4,-7.5,train,53,1,-0.03868618133412863
lift_early,4,-7.5,train,54,1,-0.038207523797270986
lift_early,4,-7.5,train,55,1,-0.03715389412381535
lift_early,4,-7.5,train,56,1,-0.03415574503765493
lift_early,4,-7.5,train,57,1,-0.03087042175521177
lift_early,4,-7.5,train,58,1,-0.017029036802320322
lift_early,4,-7.5,train,59,1,0.024954214537728746
lift_early,4,-7.5,train,60,1,0.10360064334752589
lift_early,4,-7.5,train,61,1,0.20895415140213086
lift_early,4,-7.5,train,62,1,0.3327175274376892
lift_early,4,-7.5,train,63,1,0.46822764426938457
lift_early,4,-7.5,train,64,1,0.6047681488741417
lift_early,4,-7.5,train,65,1,0.7277153918280803
lift_early,4,-7.5,train,66,1,0.8302775765984325
lift_early,4,-7.5,train,67,1,0.9092019632470334
lift_early,4,-7.5,train,68,1,0.9611783565129731
lift_early,4,-7.5,train,69,1,0.9848453711444979
lift_early,4,-7.5,train,70,1,0.994510181762006
lift_early,4,-7.5,train,71,1,0.9987673391932916
lift_early,4,-7.5,train,72,1,0.9995718882200578
lift_early,4,-7.5,train,73,1,0.9991109279516712
lift_early,4,-7.5,train,74,1,1.0004298992177618
lift_early,4,-7.5,train,75,1,1.0018503724058472
lift_early,4,-7.5,train,76,1,1.002511513551546
lift_early,4,-7.5,train,77,1,1.00483492300328
lift_early,4,-7.5,train,78,1,1.0086106055374395
lift_early,4,-7.5,train,79,1,1.0112960987539248
lift_early,4,-7.5,train,80,1,1.0126290210564686
lift_early,4,-7.5,train,81,1,1.0127219594463033
lift_early,4,-7.5,train,82,1,1.0092615094251098
lift_early,4,-7.5,train,83,1,1.0053748865571843
lift_early,4,-7.5,train,84,1,1.0029636369177897
lift_early,4,-7.5,train,85,1,1.0017725709007739
lift_early,4,-7.5,train,86,1,1.001145255010018
lift_early,4,-7.5,train,87,1,1.000691396265143
lift_early,4,-7.5,train,88,1,0.997847761543034
lift_early,4,-7.5,train,89,1,0.9950504411733845
lift_early,4,-7.5,train,90,1,0.9952165069036157
lift_early,4,-7.5,train,91,1,0.9974026239758164
lift_early,4,-7.5,train,92,1,0.999778860091607
lift_early,4,-7.5,train,93,1,1.0000867320940936
lift_early,4,-7.5,train,94,1,0.9988545113422941
lift_early,4,-7.5,train,95,1,0.998886562426534
lift_early,4,-7.5,train,96,1,0.9991775945611777
lift_early,4,-7.5,train,97,1,0.9991411796290687
lift_early,4,-7.5,train,98,1,0.999043754854937
lift_early,4,-7.5,train,99,1,0.9990513114638617
lift_early,4,-7.5,train,100,2,0.9990513114638617
lift_early,4,-7.5,train,101,2,0.9990062208327397
lift_early,4,-7.5,train,102,2,0.99896113059611
lift_early,4,-7.5,train,103,2,0.9989160407539867
lift_early,4,-7.5,train,104,2,0.9988709513063838
lift_early,4,-7.5,train,105,2,0.9988258622533149
lift_early,4,-7.5,train,106,2,0.9988036606344054
lift_early,4,-7.5,train,107,2,0.998840334735679
lift_early,4,-7.5,train,108,2,0.9988828032939026
lift_early,4,-7.5,train,109,2,0.998925271100329
lift_early,4,-7.5,train,110,2,0.9989677381549383
lift_early,4,-7.5,train,111,2,0.9989860241060634
lift_early,4,-7.5,train,112,2,0.9988108668179232
lift_early,4,-7.5,train,113,2,1.013312904347214
lift_early,4,-7.5,train,114,2,1.0327074839201589
lift_early,4,-7.5,train,115,2,1.0521021575201386
lift_early,4,-7.5,train,116,2,1.0714968485170395
lift_early,4,-7.5,train,117,2,1.094867036047994
lift_early,4,-7.5,train,118,2,1.1201814055238513
lift_early,4,-7.5,train,119,2,1.1141701105938904
lift_early,4,-7.5,train,120,2,1.0893820304975994
lift_early,4,-7.5,train,121,2,1.0645906792241804
lift_early,4,-7.5,train,122,2,1.036834881576064
lift_early,4,-7.5,train,123,2,0.9986898599326995
lift_early,4,-7.5,train,124,2,0.9605099345505553
lift_early,4,-7.5,train,125,2,0.9367263371651346
lift_early,4,-7.5,train,126,2,0.9273846553590754
lift_early,4,-7.5,train,127,2,0.9180695535564988
lift_early,4,-7.5,train,128,2,0.9036553623389492
lift_early,4,-7.5,train,129,2,0.8876763497050274
lift_early,4,-7.5,train,130,2,0.8715816659262624
lift_early,4,-7.5,train,131,2,0.8578500381782965
lift_early,4,-7.5,train,132,2,0.8482128313120921
lift_early,4,-7.5,train,133,2,0.8476146232323267
lift_early,4,-7.5,train,134,2,0.8650942559067771
lift_early,4,-7.5,train,135,2,0.8825737188384584
lift_early,4,-7.5,train,136,2,0.9000529902494319
lift_early,4,-7.5,train,137,2,0.9162577326280797
lift_early,4,-7.5,train,138,2,0.9286387849247557
lift_early,4,-7.5,train,139,2,0.9349162483968679
lift_early,4,-7.5,train,140,2,0.9404300230573153
lift_early,4,-7.5,train,141,2,0.9459429333286994
lift_early,4,-7.5,train,142,2,0.9514549765856389
lift_early,4,-7.5,train,143,2,0.9563976888158006
lift_early,4,-7.5,train,144,2,0.9535496455627483
lift_early,4,-7.5,train,145,2,0.9459365482534902
lift_early,4,-7.5,train,146,2,0.938322710335346
lift_early,4,-7.5,train,147,2,0.9307081352742558
lift_early,4,-7.5,train,148,2,0.9230928265368079
lift_early,4,-7.5,train,149,2,0.9154767875902213
lift_early,4,7.5,train,0,0,0.0
lift_early,4,7.5,train,1,0,0.0
lift_early,4,7.5,train,2,0,-1.6565388965955816e-18
lift_early,4,7.5,train,3,0,3.3130777931911632e-18
lift_early,4,7.5,train,4,0,0.0
lift_early,4,7.5,train,5,0,0.0
lift_early,4,7.5,train,6,0,-3.3130777931911632e-18
lift_early,4,7.5,train,7,0,0.0
lift_early,4,7.5,train,8,0,0.0
lift_early,4,7.5,train,9,0,-2.4848083448933724e-18
lift_early,4,7.5,train,10,0,1.6565388965955816e-18
lift_early,4,7.5,train,11,0,8.282694482977908e-19
lift_early,4,7.5,train,12,0,-8.282694482977908e-19
lift_early,4,7.5,train,13,0,0.0
lift_early,4,7.5,train,14,0,0.0
lift_early,4,7.5,train,15,0,8.282694482977908e-19
lift_early,4,7.5,train,16,0,-2.4848083448933724e-18
lift_early,4,7.5,train,17,0,-8.282694482977908e-19
lift_early,4,7.5,train,18,0,-8.282694482977908e-19
lift_early,4,7.5,train,19,0,-8.282694482977908e-19
lift_early,4,7.5,train,20,0,-8.282694482977908e-19
lift_early,4,7.5,train,21,0,0.0
lift_early,4,7.5,train,22,0,0.0
lift_early,4,7.5,train,23,0,-1.3252311172764653e-17
lift_early,4,7.5,train,24,0,-1.3252311172764653e-17
lift_early,4,7.5,train,25,0,-8.282694482977908e-19
lift_early,4,7.5,train,26,0,7.387725003807598e-06
lift_early,4,7.5,train,27,0,0.00525629181748323
lift_early,4,7.5,train,28,0,0.008131690344323384
lift_early,4,7.5,train,29,0,0.007924553294921857
lift_early,4,7.5,train,30,0,0.012577556741905518
lift_early,4,7.5,train,31,0,0.018679508220577942
lift_early,4,7.5,train,32,0,0.023359542455758022
lift_early,4,7.5,train,33,0,0.02500563300268779
lift_early,4,7.5,train,34,0,-0.11254840849647015
lift_early,4,7.5,train,35,0,-0.033769731725176784
lift_early,4,7.5,train,36,0,0.050889732092964296
lift_early,4,7.5,train,37,0,-0.06049759037604031
lift_early,4,7.5,train,38,0,-0.10527563211262608
lift_early,4,7.5,train,39,0,-0.10232040523227834
lift_early,4,7.5,train,40,0,-0.10068315779241938
lift_early,4,7.5,train,41,0,-0.10044407877084578
lift_early,4,7.5,train,42,0,-0.1006524007282589
lift_early,4,7.5,train,43,0,-0.10079506729068398
lift_early,4,7.5,train,44,0,-0.10089504870804243
lift_early,4,7.5,train,45,0,-0.10106147555087688
lift_early,4,7.5,train,46,0,-0.1013805588094086
lift_early,4,7.5,train,47,0,-0.10178362295319807
lift_early,4,7.5,train,48,0,-0.1021571162427919
lift_early,4,7.5,train,49,0,-0.10260176845394857
lift_early,4,7.5,train,50,1,-0.10260176845394857
lift_early,4,7.5,train,51,1,-0.10440018471812577
lift_early,4,7.5,train,52,1,-0.10513486280784927
lift_early,4,7.5,train,53,1,-0.1052654472939995
lift_early,4,7.5,train,54,1,-0.10526119733404668
lift_early,4,7.5,train,55,1,-0.10591598266228587
lift_early,4,7.5,train,56,1,-0.1058233457048774
lift_early,4,7.5,train,57,1,-0.10083714085409622
lift_early,4,7.5,train,58,1,-0.08328319164259562
lift_early,4,7.5,train,59,1,-0.051824205130533804
lift_early,4,7.5,train,60,1,-0.0015478977402804302
lift_early,4,7.5,train,61,1,0.07882022841765929
lift_early,4,7.5,train,62,1,0.19718141915001827
lift_early,4,7.5,train,63,1,0.3554677792760858
lift_early,4,7.5,train,64,1,0.5250338083289059
lift_early,4,7.5,train,65,1,0.6811908706064254
lift_early,4,7.5,train,66,1,0.8151430013880946
lift_early,4,7.5,train,67,1,0.9167515309272828
lift_early,4,7.5,train,68,1,0.9903749343414874
lift_early,4,7.5,train,69,1,1.0335464062488386
lift_early,4,7.5,train,70,1,1.0449201759315936
lift_early,4,7.5,train,71,1,1.0298278584778366
lift_early,4,7.5,train,72,1,1.014018323414132
lift_early,4,7.5,train,73,1,1.0075371335370131
lift_early,4,7.5,train,74,1,1.005052572096106
lift_early,4,7.5,train,75,1,1.0054764884355014
lift_early,4,7.5,train,76,1,1.004142805131798
lift_early,4,7.5,train,77,1,0.9999894356351586
lift_early,4,7.5,train,78,1,0.9951569423363973
lift_early,4,7.5,train,79,1,0.992012154252728
lift_early,4,7.5,train,80,1,0.9904863421104907
lift_early,4,7.5,train,81,1,0.9900367624876591
lift_early,4,7.5,train,82,1,0.9915078675071053
lift_early,4,7.5,train,83,1,0.9973277809925183
