seed,protocol,sample_size,model,value,metric
20290818,qualified,15,Full operator,0.26282757772410464,task_endpoint_error_mean_mm_equiv
20290818,qualified,15,Generic RBF,4.243289334758484,task_endpoint_error_mean_mm_equiv
20290818,random,20,Pdiag finite,0.38400933015707006,task_endpoint_error_mean_mm_equiv
20290818,random,20,Full operator,0.22423049488672317,task_endpoint_error_mean_mm_equiv
20290818,random,20,Generic RBF,3.949605370301016,task_endpoint_error_mean_mm_equiv
20290818,qualified,20,Pdiag finite,0.44717270196573794,task_endpoint_error_mean_mm_equiv
20290818,qualified,20,Full operator,0.2289911780299577,task_endpoint_error_mean_mm_equiv
20290818,qualified,20,Generic RBF,3.5370163282149334,task_endpoint_error_mean_mm_equiv
20300818,random,3,Pdiag finite,1.1113229629126269,task_endpoint_error_mean_mm_equiv
20300818,random,3,Full operator,6.210679422760123,task_endpoint_error_mean_mm_equiv
20300818,random,3,Generic RBF,23.332703106554312,task_endpoint_error_mean_mm_equiv
20300818,qualified,3,Pdiag finite,1.316875930013206,task_endpoint_error_mean_mm_equiv
20300818,qualified,3,Full operator,6.388222887412065,task_endpoint_error_mean_mm_equiv
20300818,qualified,3,Generic RBF,27.74179144350262,task_endpoint_error_mean_mm_equiv
20300818,random,5,Pdiag finite,0.680602752246919,task_endpoint_error_mean_mm_equiv
20300818,random,5,Full operator,0.3437922547909431,task_endpoint_error_mean_mm_equiv
20300818,random,5,Generic RBF,1.3689889769961057,task_endpoint_error_mean_mm_equiv
20300818,qualified,5,Pdiag finite,0.810150290501505,task_endpoint_error_mean_mm_equiv
20300818,qualified,5,Full operator,0.3992835444191928,task_endpoint_error_mean_mm_equiv
20300818,qualified,5,Generic RBF,0.6974685230902815,task_endpoint_error_mean_mm_equiv
20300818,random,8,Pdiag finite,0.6622647186744113,task_endpoint_error_mean_mm_equiv
20300818,random,8,Full operator,0.3734338917993355,task_endpoint_error_mean_mm_equiv
20300818,random,8,Generic RBF,1.0635411209905983,task_endpoint_error_mean_mm_equiv
20300818,qualified,8,Pdiag finite,0.7207688196147434,task_endpoint_error_mean_mm_equiv
20300818,qualified,8,Full operator,0.3944028177527363,task_endpoint_error_mean_mm_equiv
20300818,qualified,8,Generic RBF,0.6652633416203412,task_endpoint_error_mean_mm_equiv
20300818,random,10,Pdiag finite,0.5930504922742916,task_endpoint_error_mean_mm_equiv
20300818,random,10,Full operator,0.30814550536322916,task_endpoint_error_mean_mm_equiv
20300818,random,10,Generic RBF,0.527994365695547,task_endpoint_error_mean_mm_equiv
20300818,qualified,10,Pdiag finite,0.6218062659685326,task_endpoint_error_mean_mm_equiv
20300818,qualified,10,Full operator,0.3066512593385196,task_endpoint_error_mean_mm_equiv
20300818,qualified,10,Generic RBF,0.47825603035308184,task_endpoint_error_mean_mm_equiv
20300818,random,15,Pdiag finite,0.4727128262699125,task_endpoint_error_mean_mm_equiv
20300818,random,15,Full operator,0.2963503359143705,task_endpoint_error_mean_mm_equiv
20300818,random,15,Generic RBF,0.4831503903417982,task_endpoint_error_mean_mm_equiv
20300818,qualified,15,Pdiag finite,0.5673538615227505,task_endpoint_error_mean_mm_equiv
20300818,qualified,15,Full operator,0.2909478652519381,task_endpoint_error_mean_mm_equiv
20300818,qualified,15,Generic RBF,0.5664207743753605,task_endpoint_error_mean_mm_equiv
20300818,random,20,Pdiag finite,0.42235577675638725,task_endpoint_error_mean_mm_equiv
20300818,random,20,Full operator,0.3011032336399132,task_endpoint_error_mean_mm_equiv
20300818,random,20,Generic RBF,0.5071570282535427,task_endpoint_error_mean_mm_equiv
20300818,qualified,20,Pdiag finite,0.44956662528671465,task_endpoint_error_mean_mm_equiv
20300818,qualified,20,Full operator,0.29783919423071764,task_endpoint_error_mean_mm_equiv
20300818,qualified,20,Generic RBF,0.6092937181311883,task_endpoint_error_mean_mm_equiv
20260818,random,30,Pdiag finite,0.4430692333847136,task_endpoint_error_mean_mm_equiv
20260818,random,30,Full operator,0.2161236893287247,task_endpoint_error_mean_mm_equiv
20260818,random,30,Generic RBF,2.6700053990054045,task_endpoint_error_mean_mm_equiv
20270818,random,30,Pdiag finite,0.4076221446250714,task_endpoint_error_mean_mm_equiv
20270818,random,30,Full operator,0.2348151456618086,task_endpoint_error_mean_mm_equiv
20270818,random,30,Generic RBF,0.2348107863967039,task_endpoint_error_mean_mm_equiv
20280818,random,30,Pdiag finite,0.3256971877703201,task_endpoint_error_mean_mm_equiv
20280818,random,30,Full operator,0.1798266866362223,task_endpoint_error_mean_mm_equiv
20280818,random,30,Generic RBF,2.714714722713432,task_endpoint_error_mean_mm_equiv
20290818,random,30,Pdiag finite,0.3643935834827008,task_endpoint_error_mean_mm_equiv
20290818,random,30,Full operator,0.2172080502866277,task_endpoint_error_mean_mm_equiv
20290818,random,30,Generic RBF,2.756020188565625,task_endpoint_error_mean_mm_equiv
20300818,random,30,Pdiag finite,0.386886928015795,task_endpoint_error_mean_mm_equiv
20300818,random,30,Full operator,0.2912191592418113,task_endpoint_error_mean_mm_equiv
20300818,random,30,Generic RBF,0.4355615209704857,task_endpoint_error_mean_mm_equiv
20260818,qualified,30,Pdiag finite,0.4430692333847136,task_endpoint_error_mean_mm_equiv
20260818,qualified,30,Full operator,0.2161236893287247,task_endpoint_error_mean_mm_equiv
20260818,qualified,30,Generic RBF,2.6700053990054045,task_endpoint_error_mean_mm_equiv
20270818,qualified,30,Pdiag finite,0.4076221446250714,task_endpoint_error_mean_mm_equiv
20270818,qualified,30,Full operator,0.2348151456618086,task_endpoint_error_mean_mm_equiv
20270818,qualified,30,Generic RBF,0.2348107863967039,task_endpoint_error_mean_mm_equiv
20280818,qualified,30,Pdiag finite,0.3256971877703201,task_endpoint_error_mean_mm_equiv
20280818,qualified,30,Full operator,0.1798266866362223,task_endpoint_error_mean_mm_equiv
20280818,qualified,30,Generic RBF,2.714714722713432,task_endpoint_error_mean_mm_equiv
20290818,qualified,30,Pdiag finite,0.3643935834827008,task_endpoint_error_mean_mm_equiv
20290818,qualified,30,Full operator,0.2172080502866277,task_endpoint_error_mean_mm_equiv
20290818,qualified,30,Generic RBF,2.756020188565625,task_endpoint_error_mean_mm_equiv
20300818,qualified,30,Pdiag finite,0.386886928015795,task_endpoint_error_mean_mm_equiv
20300818,qualified,30,Full operator,0.2912191592418113,task_endpoint_error_mean_mm_equiv
20300818,qualified,30,Generic RBF,0.4355615209704857,task_endpoint_error_mean_mm_equiv
20260818,random,3,Pdiag finite,0.23027297662813218,generator_rmse
20260818,random,3,Full operator,0.7231483759302263,generator_rmse
20260818,random,3,Generic RBF,0.9853386232399393,generator_rmse
20260818,qualified,3,Pdiag finite,0.17803279572256353,generator_rmse
20260818,qualified,3,Full operator,0.5050420960204487,generator_rmse
20260818,qualified,3,Generic RBF,0.936324402730342,generator_rmse
20260818,random,5,Pdiag finite,0.13295613662719846,generator_rmse
20260818,random,5,Full operator,0.28838220658829467,generator_rmse
20260818,random,5,Generic RBF,0.2288810836614943,generator_rmse
20260818,qualified,5,Pdiag finite,0.20380980475708274,generator_rmse
20260818,qualified,5,Full operator,1.192565992757347,generator_rmse
20260818,qualified,5,Generic RBF,0.8565151180594551,generator_rmse
20260818,random,8,Pdiag finite,0.16708622064010675,generator_rmse
20260818,random,8,Full operator,0.4481523661765287,generator_rmse
20260818,random,8,Generic RBF,0.35153395586282316,generator_rmse
20260818,qualified,8,Pdiag finite,0.2129866201807798,generator_rmse
20260818,qualified,8,Full operator,0.6702444131347656,generator_rmse
20260818,qualified,8,Generic RBF,0.5970324973290275,generator_rmse
20260818,random,10,Pdiag finite,0.12807949776369862,generator_rmse
20260818,random,10,Full operator,0.2707463667507734,generator_rmse
20260818,random,10,Generic RBF,0.21471576340168616,generator_rmse
20260818,qualified,10,Pdiag finite,0.1550057400182313,generator_rmse
20260818,qualified,10,Full operator,0.3160284067386388,generator_rmse
20260818,qualified,10,Generic RBF,0.2779307187119558,generator_rmse
20260818,random,15,Pdiag finite,0.16887671424841413,generator_rmse
20260818,random,15,Full operator,0.27915661240554845,generator_rmse
20260818,random,15,Generic RBF,0.2629939758923867,generator_rmse
20260818,qualified,15,Pdiag finite,0.152961569124041,generator_rmse
20260818,qualified,15,Full operator,0.297050148448711,generator_rmse
20260818,qualified,15,Generic RBF,0.2778075335138853,generator_rmse
20260818,random,20,Pdiag finite,0.14359397293122833,generator_rmse
20260818,random,20,Full operator,0.1979719746178266,generator_rmse
20260818,random,20,Generic RBF,0.1914825109322155,generator_rmse
20260818,qualified,20,Pdiag finite,0.14598351302884333,generator_rmse
20260818,qualified,20,Full operator,0.2065680842630563,generator_rmse
20260818,qualified,20,Generic RBF,0.19416835635722654,generator_rmse
20270818,random,3,Pdiag finite,0.18308293009204243,generator_rmse
20270818,random,3,Full operator,0.45889231672109576,generator_rmse
20270818,random,3,Generic RBF,0.8132166587546432,generator_rmse
20270818,qualified,3,Pdiag finite,0.1823137973439491,generator_rmse
20270818,qualified,3,Full operator,0.44242866311179585,generator_rmse
20270818,qualified,3,Generic RBF,0.9144642573786597,generator_rmse
20270818,random,5,Pdiag finite,0.1313952736930058,generator_rmse
20270818,random,5,Full operator,0.1613851225295529,generator_rmse
20270818,random,5,Generic RBF,0.15572375446016823,generator_rmse
20270818,qualified,5,Pdiag finite,0.15759537472748014,generator_rmse
20270818,qualified,5,Full operator,0.28260214103572967,generator_rmse
20270818,qualified,5,Generic RBF,0.3404355326932652,generator_rmse
20270818,random,8,Pdiag finite,0.12011860269490753,generator_rmse
20270818,random,8,Full operator,0.13757712227414426,generator_rmse
20270818,random,8,Generic RBF,0.13342255813398596,generator_rmse
20270818,qualified,8,Pdiag finite,0.14620250591503556,generator_rmse
20270818,qualified,8,Full operator,0.1587015406974564,generator_rmse
20270818,qualified,8,Generic RBF,0.15128090520289889,generator_rmse
20270818,random,10,Pdiag finite,0.13910400618498234,generator_rmse
20270818,random,10,Full operator,0.17019587175552015,generator_rmse
20270818,random,10,Generic RBF,0.16902605605721135,generator_rmse
20270818,qualified,10,Pdiag finite,0.13282857650916963,generator_rmse
20270818,qualified,10,Full operator,0.1371258938204284,generator_rmse
20270818,qualified,10,Generic RBF,0.13791934270660614,generator_rmse
20270818,random,15,Pdiag finite,0.1253986542603105,generator_rmse
20270818,random,15,Full operator,0.136925828272012,generator_rmse
20270818,random,15,Generic RBF,0.13605332987205904,generator_rmse
20270818,qualified,15,Pdiag finite,0.12442538489225093,generator_rmse
20270818,qualified,15,Full operator,0.11568373275593338,generator_rmse
20270818,qualified,15,Generic RBF,0.11427079989945392,generator_rmse
20270818,random,20,Pdiag finite,0.1123273672043931,generator_rmse
20270818,random,20,Full operator,0.11125257182374806,generator_rmse
20270818,random,20,Generic RBF,0.11088669936602044,generator_rmse
20270818,qualified,20,Pdiag finite,0.10867913121743293,generator_rmse
20270818,qualified,20,Full operator,0.09949634166805685,generator_rmse
20270818,qualified,20,Generic RBF,0.09934413930253302,generator_rmse
20280818,random,3,Pdiag finite,0.49000279956084763,generator_rmse
20280818,random,3,Full operator,0.7963972678248833,generator_rmse
20280818,random,3,Generic RBF,1.0164720603469768,generator_rmse
20280818,qualified,3,Pdiag finite,0.5449793322104957,generator_rmse
20280818,qualified,3,Full operator,0.7942994745256348,generator_rmse
20280818,qualified,3,Generic RBF,1.0633271441862724,generator_rmse
20280818,random,5,Pdiag finite,0.47150945752497514,generator_rmse
20280818,random,5,Full operator,0.5119131005708248,generator_rmse
20280818,random,5,Generic RBF,0.5483250672626804,generator_rmse
20280818,qualified,5,Pdiag finite,0.5268323818736895,generator_rmse
20280818,qualified,5,Full operator,0.746554711563247,generator_rmse
20280818,qualified,5,Generic RBF,0.7069146218610198,generator_rmse
20280818,random,8,Pdiag finite,0.503309420245057,generator_rmse
20280818,random,8,Full operator,0.5663774955490197,generator_rmse
20280818,random,8,Generic RBF,0.5411124585892162,generator_rmse
20280818,qualified,8,Pdiag finite,0.5251032192789471,generator_rmse
20280818,qualified,8,Full operator,0.7319432923563346,generator_rmse
20280818,qualified,8,Generic RBF,0.6854937579581087,generator_rmse
20280818,random,10,Pdiag finite,0.4581210980814568,generator_rmse
20280818,random,10,Full operator,0.5437629241518485,generator_rmse
20280818,random,10,Generic RBF,0.5434428692170996,generator_rmse
20280818,qualified,10,Pdiag finite,0.49221732096111986,generator_rmse
20280818,qualified,10,Full operator,0.5477029807100109,generator_rmse
20280818,qualified,10,Generic RBF,0.5449143430351404,generator_rmse
20280818,random,15,Pdiag finite,0.4877585310857415,generator_rmse
20280818,random,15,Full operator,0.5506134650616987,generator_rmse
20280818,random,15,Generic RBF,0.5465614729257758,generator_rmse
20280818,qualified,15,Pdiag finite,0.4991493275801145,generator_rmse
20280818,qualified,15,Full operator,0.5115286083179699,generator_rmse
20280818,qualified,15,Generic RBF,0.5100872733062297,generator_rmse
20280818,random,20,Pdiag finite,0.49040807380623475,generator_rmse
20280818,random,20,Full operator,0.5144803817568188,generator_rmse
20280818,random,20,Generic RBF,0.5120132744425111,generator_rmse
20280818,qualified,20,Pdiag finite,0.4920604078548207,generator_rmse
20280818,qualified,20,Full operator,0.5414296145515538,generator_rmse
20280818,qualified,20,Generic RBF,0.5377352850342489,generator_rmse
20290818,random,3,Pdiag finite,0.22606748526502907,generator_rmse
20290818,random,3,Full operator,0.893662702775121,generator_rmse
20290818,random,3,Generic RBF,0.8913282489467269,generator_rmse
20290818,qualified,3,Pdiag finite,0.23364427008976252,generator_rmse
20290818,qualified,3,Full operator,0.6588471233760512,generator_rmse
20290818,qualified,3,Generic RBF,0.9971899830275912,generator_rmse
20290818,random,5,Pdiag finite,0.23667191036291774,generator_rmse
20290818,random,5,Full operator,0.830749519984322,generator_rmse
20290818,random,5,Generic RBF,0.6320411195437052,generator_rmse
20290818,qualified,5,Pdiag finite,0.26118439286962586,generator_rmse
20290818,qualified,5,Full operator,0.6386046870276292,generator_rmse
20290818,qualified,5,Generic RBF,0.5885580176538795,generator_rmse
20290818,random,8,Pdiag finite,0.24501591328267716,generator_rmse
20290818,random,8,Full operator,0.6818059749528111,generator_rmse
20290818,random,8,Generic RBF,0.5669725307755376,generator_rmse
20290818,qualified,8,Pdiag finite,0.2338405863730249,generator_rmse
20290818,qualified,8,Full operator,0.3841402619196074,generator_rmse
20290818,qualified,8,Generic RBF,0.349482230656744,generator_rmse
20290818,random,10,Pdiag finite,0.24564654325531113,generator_rmse
20290818,random,10,Full operator,0.4783651353070466,generator_rmse
20290818,random,10,Generic RBF,0.44292320675194646,generator_rmse
20290818,qualified,10,Pdiag finite,0.22719634864088006,generator_rmse
20290818,qualified,10,Full operator,0.46218809540123973,generator_rmse
20290818,qualified,10,Generic RBF,0.37852461897318423,generator_rmse
20290818,random,15,Pdiag finite,0.25762202104714593,generator_rmse
20290818,random,15,Full operator,0.3882904941805847,generator_rmse
20290818,random,15,Generic RBF,0.35549698969568333,generator_rmse
20290818,qualified,15,Pdiag finite,0.2510705928143956,generator_rmse
20290818,qualified,15,Full operator,0.4325071599128238,generator_rmse
20290818,qualified,15,Generic RBF,0.38106492607896475,generator_rmse
20290818,random,20,Pdiag finite,0.2583927304937613,generator_rmse
20290818,random,20,Full operator,0.38906122421212463,generator_rmse
20290818,random,20,Generic RBF,0.3562359151801987,generator_rmse
20290818,qualified,20,Pdiag finite,0.2612289469531549,generator_rmse
20290818,qualified,20,Full operator,0.3634209460667987,generator_rmse
20290818,qualified,20,Generic RBF,0.3329480199254079,generator_rmse
20300818,random,3,Pdiag finite,0.18816995885438825,generator_rmse
20300818,random,3,Full operator,0.476176686422036,generator_rmse
20300818,random,3,Generic RBF,0.8279743834130711,generator_rmse
20300818,qualified,3,Pdiag finite,0.18204350977819148,generator_rmse
20300818,qualified,3,Full operator,0.43830518578151995,generator_rmse
20300818,qualified,3,Generic RBF,0.905329642079556,generator_rmse
20300818,random,5,Pdiag finite,0.15612513328828156,generator_rmse
20300818,random,5,Full operator,0.23980239832519645,generator_rmse
20300818,random,5,Generic RBF,0.23771696971349657,generator_rmse
20300818,qualified,5,Pdiag finite,0.1495979815798628,generator_rmse
20300818,qualified,5,Full operator,0.256615042319411,generator_rmse
20300818,qualified,5,Generic RBF,0.24659631171268975,generator_rmse
20300818,random,8,Pdiag finite,0.14841029195182845,generator_rmse
20300818,random,8,Full operator,0.1966780695802632,generator_rmse
20300818,random,8,Generic RBF,0.18876481745672943,generator_rmse
20300818,qualified,8,Pdiag finite,0.13438221977584844,generator_rmse
20300818,qualified,8,Full operator,0.2026692152892226,generator_rmse
20300818,qualified,8,Generic RBF,0.1956905939167044,generator_rmse
20300818,random,10,Pdiag finite,0.13081679384206044,generator_rmse
20300818,random,10,Full operator,0.16834812279016412,generator_rmse
20300818,random,10,Generic RBF,0.16667023161453348,generator_rmse
20300818,qualified,10,Pdiag finite,0.1117340698839014,generator_rmse
20300818,qualified,10,Full operator,0.1511920481391496,generator_rmse
20300818,qualified,10,Generic RBF,0.14893546878322952,generator_rmse
20300818,random,15,Pdiag finite,0.10089857979899068,generator_rmse
20300818,random,15,Full operator,0.122477011184846,generator_rmse
20300818,random,15,Generic RBF,0.1198506759915983,generator_rmse
20300818,qualified,15,Pdiag finite,0.11145379814723073,generator_rmse
20300818,qualified,15,Full operator,0.1274494446245388,generator_rmse
20300818,qualified,15,Generic RBF,0.12550610573327373,generator_rmse
20300818,random,20,Pdiag finite,0.09826010797539494,generator_rmse
20300818,random,20,Full operator,0.10154641306873842,generator_rmse
20300818,random,20,Generic RBF,0.09967753519451755,generator_rmse
20300818,qualified,20,Pdiag finite,0.08134727448667672,generator_rmse
20300818,qualified,20,Full operator,0.08874013751392247,generator_rmse
20300818,qualified,20,Generic RBF,0.08707885882385376,generator_rmse
20260818,random,30,Pdiag finite,0.1689027778993547,generator_rmse
20260818,random,30,Full operator,0.1987120057872854,generator_rmse
20260818,random,30,Generic RBF,0.1959060105775204,generator_rmse
20270818,random,30,Pdiag finite,0.1130652608344036,generator_rmse
20270818,random,30,Full operator,0.0960438276580676,generator_rmse
20270818,random,30,Generic RBF,0.0960620875811363,generator_rmse
20280818,random,30,Pdiag finite,0.4932867062667135,generator_rmse
20280818,random,30,Full operator,0.5169322460449903,generator_rmse
20280818,random,30,Generic RBF,0.5132199635162042,generator_rmse
20290818,random,30,Pdiag finite,0.2535346188448668,generator_rmse
20290818,random,30,Full operator,0.2961525728994859,generator_rmse
20290818,random,30,Generic RBF,0.2837364011565542,generator_rmse
20300818,random,30,Pdiag finite,0.0623570560773194,generator_rmse
20300818,random,30,Full operator,0.0569618112829571,generator_rmse
20300818,random,30,Generic RBF,0.0556526406662989,generator_rmse
20260818,qualified,30,Pdiag finite,0.1689027778993547,generator_rmse
20260818,qualified,30,Full operator,0.1987120057872854,generator_rmse
20260818,qualified,30,Generic RBF,0.1959060105775204,generator_rmse
20270818,qualified,30,Pdiag finite,0.1130652608344036,generator_rmse
20270818,qualified,30,Full operator,0.0960438276580676,generator_rmse
20270818,qualified,30,Generic RBF,0.0960620875811363,generator_rmse
20280818,qualified,30,Pdiag finite,0.4932867062667135,generator_rmse
20280818,qualified,30,Full operator,0.5169322460449903,generator_rmse
20280818,qualified,30,Generic RBF,0.5132199635162042,generator_rmse
20290818,qualified,30,Pdiag finite,0.2535346188448668,generator_rmse
20290818,qualified,30,Full operator,0.2961525728994859,generator_rmse
20290818,qualified,30,Generic RBF,0.2837364011565542,generator_rmse
20300818,qualified,30,Pdiag finite,0.0623570560773194,generator_rmse
20300818,qualified,30,Full operator,0.0569618112829571,generator_rmse
20300818,qualified,30,Generic RBF,0.0556526406662989,generator_rmse
20260818,random,3,Pdiag finite,0.00779717925446035,switch_absolute_error
20260818,random,3,Full operator,0.013618421451137815,switch_absolute_error
20260818,random,3,Generic RBF,0.02740250778369875,switch_absolute_error
20260818,qualified,3,Pdiag finite,0.011729940750745863,switch_absolute_error
20260818,qualified,3,Full operator,0.01078746146649325,switch_absolute_error
20260818,qualified,3,Generic RBF,0.06185946611495124,switch_absolute_error
20260818,random,5,Pdiag finite,0.01051371361892607,switch_absolute_error
20260818,random,5,Full operator,0.00924566565395675,switch_absolute_error
20260818,random,5,Generic RBF,0.01141232042532082,switch_absolute_error
20260818,qualified,5,Pdiag finite,0.00941787059734528,switch_absolute_error
20260818,qualified,5,Full operator,0.00890765975992322,switch_absolute_error
20260818,qualified,5,Generic RBF,0.023038111618331567,switch_absolute_error
20260818,random,8,Pdiag finite,0.009585001024836561,switch_absolute_error
20260818,random,8,Full operator,0.0068704132402613,switch_absolute_error
20260818,random,8,Generic RBF,0.00808800861165042,switch_absolute_error
20260818,qualified,8,Pdiag finite,0.00792325474072145,switch_absolute_error
20260818,qualified,8,Full operator,0.00654477556531151,switch_absolute_error
20260818,qualified,8,Generic RBF,0.010847009715870345,switch_absolute_error
20260818,random,10,Pdiag finite,0.00950516386358744,switch_absolute_error
20260818,random,10,Full operator,0.00690315588222813,switch_absolute_error
20260818,random,10,Generic RBF,0.01108650237745459,switch_absolute_error
20260818,qualified,10,Pdiag finite,0.009274778046282439,switch_absolute_error
20260818,qualified,10,Full operator,0.00795476557018274,switch_absolute_error
20260818,qualified,10,Generic RBF,0.00932400913717117,switch_absolute_error
20260818,random,15,Pdiag finite,0.00983679266714375,switch_absolute_error
20260818,random,15,Full operator,0.00779249160318307,switch_absolute_error
20260818,random,15,Generic RBF,0.0032829936766425303,switch_absolute_error
20260818,qualified,15,Pdiag finite,0.00965798653105429,switch_absolute_error
20260818,qualified,15,Full operator,0.00729443661820796,switch_absolute_error
20260818,qualified,15,Generic RBF,0.003407304619159676,switch_absolute_error
20260818,random,20,Pdiag finite,0.00983461694421859,switch_absolute_error
20260818,random,20,Full operator,0.007837483492517939,switch_absolute_error
20260818,random,20,Generic RBF,0.00458321781633074,switch_absolute_error
20260818,qualified,20,Pdiag finite,0.00987146530175778,switch_absolute_error
20260818,qualified,20,Full operator,0.00779731746122808,switch_absolute_error
20260818,qualified,20,Generic RBF,0.004577711996136919,switch_absolute_error
20270818,random,3,Pdiag finite,0.00971153060531348,switch_absolute_error
20270818,random,3,Full operator,0.010427025056630485,switch_absolute_error
20270818,random,3,Generic RBF,0.0241658123776643,switch_absolute_error
20270818,qualified,3,Pdiag finite,0.008138793236157424,switch_absolute_error
20270818,qualified,3,Full operator,0.011856469251985337,switch_absolute_error
20270818,qualified,3,Generic RBF,0.04708379289618687,switch_absolute_error
20270818,random,5,Pdiag finite,0.00849776292597456,switch_absolute_error
20270818,random,5,Full operator,0.00792747362177615,switch_absolute_error
20270818,random,5,Generic RBF,0.0075831248764482205,switch_absolute_error
20270818,qualified,5,Pdiag finite,0.0056676031444125394,switch_absolute_error
20270818,qualified,5,Full operator,0.00889294882732332,switch_absolute_error
20270818,qualified,5,Generic RBF,0.00928979916638282,switch_absolute_error
20270818,random,8,Pdiag finite,0.00804363737653835,switch_absolute_error
20270818,random,8,Full operator,0.0058429021150115,switch_absolute_error
20270818,random,8,Generic RBF,0.00554692905334089,switch_absolute_error
20270818,qualified,8,Pdiag finite,0.00606582582862372,switch_absolute_error
20270818,qualified,8,Full operator,0.0053763403510369775,switch_absolute_error
20270818,qualified,8,Generic RBF,0.00517201386282969,switch_absolute_error
20270818,random,10,Pdiag finite,0.00829167309445291,switch_absolute_error
20270818,random,10,Full operator,0.006725631080756631,switch_absolute_error
20270818,random,10,Generic RBF,0.00653749127305837,switch_absolute_error
20270818,qualified,10,Pdiag finite,0.00634859965130403,switch_absolute_error
20270818,qualified,10,Full operator,0.0055691427151962295,switch_absolute_error
20270818,qualified,10,Generic RBF,0.00527971802664123,switch_absolute_error
20270818,random,15,Pdiag finite,0.0067056815855812205,switch_absolute_error
20270818,random,15,Full operator,0.004922900281876299,switch_absolute_error
20270818,random,15,Generic RBF,0.00482168718463688,switch_absolute_error
20270818,qualified,15,Pdiag finite,0.00695168795629657,switch_absolute_error
20270818,qualified,15,Full operator,0.00546343509350362,switch_absolute_error
20270818,qualified,15,Generic RBF,0.00535743462475203,switch_absolute_error
20270818,random,20,Pdiag finite,0.006736767586341739,switch_absolute_error
20270818,random,20,Full operator,0.00492920988025879,switch_absolute_error
20270818,random,20,Generic RBF,0.00479077344812036,switch_absolute_error
20270818,qualified,20,Pdiag finite,0.00701077212065446,switch_absolute_error
20270818,qualified,20,Full operator,0.0052180082708971195,switch_absolute_error
20270818,qualified,20,Generic RBF,0.00509616609304068,switch_absolute_error
20280818,random,3,Pdiag finite,0.00765221175915855,switch_absolute_error
20280818,random,3,Full operator,0.014511469710876943,switch_absolute_error
20280818,random,3,Generic RBF,0.03138637352471505,switch_absolute_error
20280818,qualified,3,Pdiag finite,0.00926180005311045,switch_absolute_error
20280818,qualified,3,Full operator,0.01389062868173975,switch_absolute_error
20280818,qualified,3,Generic RBF,0.06716277638629688,switch_absolute_error
20280818,random,5,Pdiag finite,0.0079305212559963,switch_absolute_error
20280818,random,5,Full operator,0.007346487989694379,switch_absolute_error
20280818,random,5,Generic RBF,0.007561554675831466,switch_absolute_error
20280818,qualified,5,Pdiag finite,0.0063481821840517105,switch_absolute_error
20280818,qualified,5,Full operator,0.00637051508828637,switch_absolute_error
20280818,qualified,5,Generic RBF,0.02030579073663426,switch_absolute_error
20280818,random,8,Pdiag finite,0.006692734307912179,switch_absolute_error
20280818,random,8,Full operator,0.00414567884039921,switch_absolute_error
20280818,random,8,Generic RBF,0.0046345814546814,switch_absolute_error
20280818,qualified,8,Pdiag finite,0.0046360467599365,switch_absolute_error
20280818,qualified,8,Full operator,0.00455773686901947,switch_absolute_error
20280818,qualified,8,Generic RBF,0.009924247981303723,switch_absolute_error
20280818,random,10,Pdiag finite,0.00572212079148114,switch_absolute_error
20280818,random,10,Full operator,0.00452648396459168,switch_absolute_error
20280818,random,10,Generic RBF,0.01006124663148955,switch_absolute_error
20280818,qualified,10,Pdiag finite,0.006547510650813271,switch_absolute_error
20280818,qualified,10,Full operator,0.00573804691794912,switch_absolute_error
20280818,qualified,10,Generic RBF,0.0066106786506618,switch_absolute_error
20280818,random,15,Pdiag finite,0.0064100297586307505,switch_absolute_error
20280818,random,15,Full operator,0.00456548617943155,switch_absolute_error
20280818,random,15,Generic RBF,0.00312479626540386,switch_absolute_error
20280818,qualified,15,Pdiag finite,0.00638001973196955,switch_absolute_error
20280818,qualified,15,Full operator,0.00454940146986404,switch_absolute_error
20280818,qualified,15,Generic RBF,0.00512061099711753,switch_absolute_error
20280818,random,20,Pdiag finite,0.00662355249914069,switch_absolute_error
20280818,random,20,Full operator,0.00479323302100107,switch_absolute_error
20280818,random,20,Generic RBF,0.003975862546437401,switch_absolute_error
20280818,qualified,20,Pdiag finite,0.0062013777732956,switch_absolute_error
20280818,qualified,20,Full operator,0.0043941691823004,switch_absolute_error
20280818,qualified,20,Generic RBF,0.00239759791731618,switch_absolute_error
20290818,random,3,Pdiag finite,0.004784080964358001,switch_absolute_error
20290818,random,3,Full operator,0.016616016470486685,switch_absolute_error
20290818,random,3,Generic RBF,0.02663171071350015,switch_absolute_error
20290818,qualified,3,Pdiag finite,0.005826793669788289,switch_absolute_error
20290818,qualified,3,Full operator,0.01610869169601575,switch_absolute_error
20290818,qualified,3,Generic RBF,0.08098974027955809,switch_absolute_error
20290818,random,5,Pdiag finite,0.0051875313405645804,switch_absolute_error
20290818,random,5,Full operator,0.00432144777103426,switch_absolute_error
20290818,random,5,Generic RBF,0.01077154149758414,switch_absolute_error
20290818,qualified,5,Pdiag finite,0.00435948258184849,switch_absolute_error
20290818,qualified,5,Full operator,0.00504251225507134,switch_absolute_error
20290818,qualified,5,Generic RBF,0.0071965509334202,switch_absolute_error
20290818,random,8,Pdiag finite,0.0023183596795709046,switch_absolute_error
20290818,random,8,Full operator,0.00293548281603096,switch_absolute_error
