seed,subset_id,model,episode,generator,task_error_mm_equiv,task_endpoint_error_mm_equiv
20270818,3,Full operator,episode_6,translation,3.211899131766864,2.4986710988603504
20270818,3,Full operator,episode_7,translation,11.316094054071982,9.665121572674456
20270818,3,Full operator,episode_8,translation,4.2611430067662495,3.6636686384555293
20270818,3,Generic RBF,episode_0,yaw,35.8468534303121,33.80513896178157
20270818,3,Generic RBF,episode_1,yaw,22.509463988846687,21.60655891475168
20270818,3,Generic RBF,episode_3,yaw,4.34847209268325,2.714038776503303
20270818,3,Generic RBF,episode_4,yaw,16.33800299509354,14.800055260226696
20270818,3,Generic RBF,episode_5,translation,10.41598927494468,9.753265388370664
20270818,3,Generic RBF,episode_6,translation,9.328325384682584,9.115069674082296
20270818,3,Generic RBF,episode_7,translation,31.11245003380878,30.33061373533727
20270818,3,Generic RBF,episode_8,translation,12.18913552990042,11.48574088413506
20270818,4,Pdiag finite,episode_0,yaw,2.754716018559993,1.386452626486902
20270818,4,Pdiag finite,episode_1,yaw,2.3320585250486094,1.5337730223756914
20270818,4,Pdiag finite,episode_3,yaw,2.876557339352937,1.512962526651303
20270818,4,Pdiag finite,episode_4,yaw,3.568344885010369,1.2365215199286599
20270818,4,Pdiag finite,episode_5,translation,2.0279691184584463,1.5682829677461991
20270818,4,Pdiag finite,episode_6,translation,2.226129120519785,1.9118279778037683
20270818,4,Pdiag finite,episode_7,translation,3.965240114156046,3.451096358060217
20270818,4,Pdiag finite,episode_8,translation,1.1863461150690435,0.323959893564524
20270818,4,Full operator,episode_0,yaw,8.066633914553325,6.6559944035580285
20270818,4,Full operator,episode_1,yaw,4.956432089686114,2.7672116387533383
20270818,4,Full operator,episode_3,yaw,7.266330101466273,5.157604580324157
20270818,4,Full operator,episode_4,yaw,13.076452562839368,9.256799453734676
20270818,4,Full operator,episode_5,translation,6.701160869938137,5.403026400739368
20270818,4,Full operator,episode_6,translation,9.592245845365284,7.678472060462669
20270818,4,Full operator,episode_7,translation,8.601235128098537,4.140563533658775
20270818,4,Full operator,episode_8,translation,4.528044015538999,1.812179638372113
20270818,4,Generic RBF,episode_0,yaw,8.03531442147222,7.455806289058782
20270818,4,Generic RBF,episode_1,yaw,11.657156600420858,13.30398418977445
20270818,4,Generic RBF,episode_3,yaw,23.804831266785992,25.04722748953237
20270818,4,Generic RBF,episode_4,yaw,31.919869512452614,30.967534814544223
20270818,4,Generic RBF,episode_5,translation,8.036867283293455,8.682998737338458
20270818,4,Generic RBF,episode_6,translation,27.86451571708395,29.732902501553582
20270818,4,Generic RBF,episode_7,translation,31.278733553446937,33.66170116218079
20270818,4,Generic RBF,episode_8,translation,5.999710921452271,7.37095390196571
20270818,5,Pdiag finite,episode_0,yaw,5.4572203248804385,0.6844875173780942
20270818,5,Pdiag finite,episode_1,yaw,3.249869839053953,0.6491314678773517
20270818,5,Pdiag finite,episode_3,yaw,4.006343953579191,0.6585312228297155
20270818,5,Pdiag finite,episode_4,yaw,6.125979926321763,0.7650762325493797
20270818,5,Pdiag finite,episode_5,translation,5.551166024420943,1.670229539222768
20270818,5,Pdiag finite,episode_6,translation,3.181350585148159,0.4429346909782488
20270818,5,Pdiag finite,episode_7,translation,3.4756008308515693,0.6651305067465041
20270818,5,Pdiag finite,episode_8,translation,5.486773181438335,0.6518094574580502
20270818,5,Full operator,episode_0,yaw,9.330778486784316,8.878047098546176
20270818,5,Full operator,episode_1,yaw,6.982634869383784,4.989739596698986
20270818,5,Full operator,episode_3,yaw,7.096288823958369,3.0966146892976503
20270818,5,Full operator,episode_4,yaw,13.901825342837215,7.392835074366335
20270818,5,Full operator,episode_5,translation,15.655030703654988,3.205105449909112
20270818,5,Full operator,episode_6,translation,6.160661669461475,0.8959634822228337
20270818,5,Full operator,episode_7,translation,7.689422164426748,7.0268974477131545
20270818,5,Full operator,episode_8,translation,16.317129657393757,9.03360035688962
20270818,5,Generic RBF,episode_0,yaw,17.251406424907167,17.68681087452518
20270818,5,Generic RBF,episode_1,yaw,16.05863055245759,18.438587514263073
20270818,5,Generic RBF,episode_3,yaw,17.361504778224656,20.250369533615345
20270818,5,Generic RBF,episode_4,yaw,21.002404670863008,21.348913598389935
20270818,5,Generic RBF,episode_5,translation,22.940173854302856,25.506830340959276
20270818,5,Generic RBF,episode_6,translation,9.656804755504517,13.437428744000384
20270818,5,Generic RBF,episode_7,translation,8.54115629919567,9.403299012471935
20270818,5,Generic RBF,episode_8,translation,31.406879167307196,34.78939394857392
20270818,6,Pdiag finite,episode_0,yaw,3.012067842796378,0.4157748639938655
20270818,6,Pdiag finite,episode_1,yaw,1.4633321531576526,0.2779982673461298
20270818,6,Pdiag finite,episode_3,yaw,1.959176569856527,0.2933461498278995
20270818,6,Pdiag finite,episode_4,yaw,3.709476789341605,0.554085726671948
20270818,6,Pdiag finite,episode_5,translation,1.5075264543110116,0.35213541038140783
20270818,6,Pdiag finite,episode_6,translation,1.0467808766457773,0.1625088851123604
20270818,6,Pdiag finite,episode_7,translation,1.7884778135402422,0.9159207679718905
20270818,6,Pdiag finite,episode_8,translation,1.5580694579559426,0.5003429477326776
20270818,6,Full operator,episode_0,yaw,5.335335368831373,4.04554991449399
20270818,6,Full operator,episode_1,yaw,2.4542985052911273,1.2870515683518096
20270818,6,Full operator,episode_3,yaw,4.955179487946078,3.97024593236121
20270818,6,Full operator,episode_4,yaw,8.649442025491537,6.375029173581217
20270818,6,Full operator,episode_5,translation,8.63748079930632,9.28485332062856
20270818,6,Full operator,episode_6,translation,6.492493762080467,6.30985906380918
20270818,6,Full operator,episode_7,translation,8.696300957116748,9.014972601715153
20270818,6,Full operator,episode_8,translation,10.74528756794378,11.794986266462663
20270818,6,Generic RBF,episode_0,yaw,18.20707160794618,20.003885451634208
20270818,6,Generic RBF,episode_1,yaw,16.52509426148047,18.6694166624856
20270818,6,Generic RBF,episode_3,yaw,14.682535218149287,16.165519617565074
20270818,6,Generic RBF,episode_4,yaw,15.873747189973145,14.985237432222448
20270818,6,Generic RBF,episode_5,translation,23.555497754169572,23.859826752454424
20270818,6,Generic RBF,episode_6,translation,7.8151075010477875,11.325304249710268
20270818,6,Generic RBF,episode_7,translation,14.944121744905969,18.060764918834153
20270818,6,Generic RBF,episode_8,translation,21.485812878836672,23.555512026004042
20270818,7,Pdiag finite,episode_0,yaw,3.103453350454818,0.3057965908579328
20270818,7,Pdiag finite,episode_1,yaw,1.8165772119388623,0.45264524861126576
20270818,7,Pdiag finite,episode_3,yaw,2.596197694927077,0.43382025201116914
20270818,7,Pdiag finite,episode_4,yaw,4.029553338328862,0.1730285399600155
20270818,7,Pdiag finite,episode_5,translation,1.240232380338157,0.5474288173573031
20270818,7,Pdiag finite,episode_6,translation,1.3581385807167743,0.9276887936702728
20270818,7,Pdiag finite,episode_7,translation,3.1106040219916777,4.144051451285287
20270818,7,Pdiag finite,episode_8,translation,2.8861218562615054,3.1620264956473414
20270818,7,Full operator,episode_0,yaw,6.214652878704937,6.577799993501553
20270818,7,Full operator,episode_1,yaw,3.465306418132799,1.8228924318847963
20270818,7,Full operator,episode_3,yaw,8.858869204892217,9.073141544482796
20270818,7,Full operator,episode_4,yaw,16.157739282690983,13.909686183502437
20270818,7,Full operator,episode_5,translation,13.124636935967835,13.789507721485831
20270818,7,Full operator,episode_6,translation,5.970668046449423,5.697480719950075
20270818,7,Full operator,episode_7,translation,3.8226434646227863,4.8334090757736465
20270818,7,Full operator,episode_8,translation,8.372903280008543,7.844203565608063
20270818,7,Generic RBF,episode_0,yaw,15.08982099920722,14.952287244028556
20270818,7,Generic RBF,episode_1,yaw,16.953317260810504,18.571846384611398
20270818,7,Generic RBF,episode_3,yaw,25.450206456710585,25.79737971933831
20270818,7,Generic RBF,episode_4,yaw,32.20270583541629,29.417128292744334
20270818,7,Generic RBF,episode_5,translation,41.89225933187475,40.403511391302764
20270818,7,Generic RBF,episode_6,translation,4.076434491164218,4.103664911510398
20270818,7,Generic RBF,episode_7,translation,8.020497424152424,10.162534894415765
20270818,7,Generic RBF,episode_8,translation,35.2807080846162,36.341543011979226
20270818,8,Pdiag finite,episode_0,yaw,1.944313738975685,0.8575253166619183
20270818,8,Pdiag finite,episode_1,yaw,3.5678248144478455,0.7130631099637074
20270818,8,Pdiag finite,episode_3,yaw,4.252348749298191,0.7355889815580638
20270818,8,Pdiag finite,episode_4,yaw,2.42756834159998,1.010396270178397
20270818,8,Pdiag finite,episode_5,translation,3.1417820100549294,0.6710303557660181
20270818,8,Pdiag finite,episode_6,translation,3.1794210844557877,0.548272799125482
20270818,8,Pdiag finite,episode_7,translation,5.96031645372478,3.0311524288448792
20270818,8,Pdiag finite,episode_8,translation,3.1571607608534658,1.7231871520520514
20270818,8,Full operator,episode_0,yaw,8.55121803138337,4.944645040082343
20270818,8,Full operator,episode_1,yaw,7.088577116833675,6.590266495404452
20270818,8,Full operator,episode_3,yaw,12.155302091286487,9.926790676549764
20270818,8,Full operator,episode_4,yaw,10.485634927887894,11.600974735772546
20270818,8,Full operator,episode_5,translation,20.624162950342644,22.463875926173266
20270818,8,Full operator,episode_6,translation,8.982992600178788,6.078760787667814
20270818,8,Full operator,episode_7,translation,18.936726938103398,10.161662123124904
20270818,8,Full operator,episode_8,translation,14.054117997221265,6.397043395348028
20270818,8,Generic RBF,episode_0,yaw,20.811429188275216,16.561718862007535
20270818,8,Generic RBF,episode_1,yaw,24.113382035116114,22.020706246042913
20270818,8,Generic RBF,episode_3,yaw,35.68574836994089,32.96172732017821
20270818,8,Generic RBF,episode_4,yaw,41.28743478784279,38.45948913148442
20270818,8,Generic RBF,episode_5,translation,80.04873946178299,74.35243483969732
20270818,8,Generic RBF,episode_6,translation,22.83304576404692,19.33315824580592
20270818,8,Generic RBF,episode_7,translation,39.34633700983385,32.461553361599606
20270818,8,Generic RBF,episode_8,translation,29.800784753680574,22.496798270153985
20270818,9,Pdiag finite,episode_0,yaw,2.1755246115484494,0.674606214909397
20270818,9,Pdiag finite,episode_1,yaw,3.0100206499131787,0.6732811500063736
20270818,9,Pdiag finite,episode_3,yaw,3.7088061058059503,0.6800277233646389
20270818,9,Pdiag finite,episode_4,yaw,2.936886390313162,0.7380860870152343
20270818,9,Pdiag finite,episode_5,translation,2.385594852552603,1.4907634110076948
20270818,9,Pdiag finite,episode_6,translation,4.80178375148837,2.92663165275811
20270818,9,Pdiag finite,episode_7,translation,4.116325972567129,2.283931945798107
20270818,9,Pdiag finite,episode_8,translation,3.137266642121747,2.0714699621494277
20270818,9,Full operator,episode_0,yaw,1.8404748219016493,1.6879763756802584
20270818,9,Full operator,episode_1,yaw,4.521091628247713,2.598896553851514
20270818,9,Full operator,episode_3,yaw,5.736714287957959,4.213762026076875
20270818,9,Full operator,episode_4,yaw,7.532672903920593,4.869700586512739
20270818,9,Full operator,episode_5,translation,7.795295334320756,7.574149104704488
20270818,9,Full operator,episode_6,translation,15.669627185436743,14.717938305975379
20270818,9,Full operator,episode_7,translation,8.633148291739948,6.5337104619585995
20270818,9,Full operator,episode_8,translation,12.764951149998765,13.392588123820452
20270818,9,Generic RBF,episode_0,yaw,9.576446075844375,10.862905019431839
20270818,9,Generic RBF,episode_1,yaw,16.530616298734657,17.977326925832603
20270818,9,Generic RBF,episode_3,yaw,31.699959626533836,32.77662936785712
20270818,9,Generic RBF,episode_4,yaw,40.8245840187338,40.28929872497043
20270818,9,Generic RBF,episode_5,translation,8.768288744142561,3.5775478547695436
20270818,9,Generic RBF,episode_6,translation,52.501874080985196,53.98828396662038
20270818,9,Generic RBF,episode_7,translation,11.30135112875509,10.099465275341114
20270818,9,Generic RBF,episode_8,translation,45.277334958220905,47.69811683322646
20270818,10,Pdiag finite,episode_0,yaw,2.5958642972368504,0.9939484406240552
20270818,10,Pdiag finite,episode_1,yaw,2.791233064833248,1.1406364161560862
20270818,10,Pdiag finite,episode_3,yaw,3.633067369850717,1.1193860051257558
20270818,10,Pdiag finite,episode_4,yaw,3.4186967260662664,0.8427306415407368
20270818,10,Pdiag finite,episode_5,translation,2.40195176312079,1.4731246815634547
20270818,10,Pdiag finite,episode_6,translation,3.5953351947295893,1.6801981271375905
20270818,10,Pdiag finite,episode_7,translation,4.087804365200843,2.7831828879176395
20270818,10,Pdiag finite,episode_8,translation,0.9854327612421419,0.45112159868839546
20270818,10,Full operator,episode_0,yaw,7.24946448602072,6.075979152244208
20270818,10,Full operator,episode_1,yaw,4.247698083596145,2.281506196747294
20270818,10,Full operator,episode_3,yaw,7.234384906785865,5.329571999292112
20270818,10,Full operator,episode_4,yaw,11.89021275182845,9.17592762969984
20270818,10,Full operator,episode_5,translation,8.602777437065747,7.814106713253303
20270818,10,Full operator,episode_6,translation,12.752709246903798,10.901744421902782
20270818,10,Full operator,episode_7,translation,4.2902395580818835,2.0311313336023344
20270818,10,Full operator,episode_8,translation,1.5122721455515178,0.9848132691578982
20270818,10,Generic RBF,episode_0,yaw,13.784627275110877,12.61745843031185
20270818,10,Generic RBF,episode_1,yaw,6.58833130630148,4.753398741928399
20270818,10,Generic RBF,episode_3,yaw,12.515594529953422,10.988737695942815
20270818,10,Generic RBF,episode_4,yaw,21.902943262274576,18.88921712722797
20270818,10,Generic RBF,episode_5,translation,17.148876422961287,16.109186702286888
20270818,10,Generic RBF,episode_6,translation,24.125755717805717,22.395201837851097
20270818,10,Generic RBF,episode_7,translation,5.781131446586379,4.1494821516047375
20270818,10,Generic RBF,episode_8,translation,2.3951648101461327,2.0567423163859924
20270818,11,Pdiag finite,episode_0,yaw,3.379858232962915,1.2313827055268014
20270818,11,Pdiag finite,episode_1,yaw,2.3926471412181103,1.377194297172525
20270818,11,Pdiag finite,episode_3,yaw,3.0238730313329394,1.3589801063427975
20270818,11,Pdiag finite,episode_4,yaw,4.008967329711132,1.0936845013825147
20270818,11,Pdiag finite,episode_5,translation,3.155704393225491,1.3990703585123843
20270818,11,Pdiag finite,episode_6,translation,3.5320842567975537,1.7699492179606102
20270818,11,Pdiag finite,episode_7,translation,2.9835069737928435,4.065703547305278
20270818,11,Pdiag finite,episode_8,translation,1.8314431081222085,1.2733738098214513
20270818,11,Full operator,episode_0,yaw,8.882944660736186,8.207626031586297
20270818,11,Full operator,episode_1,yaw,6.613495805312708,5.166846134898651
20270818,11,Full operator,episode_3,yaw,3.323556613852797,2.6253613464505334
20270818,11,Full operator,episode_4,yaw,8.737929931538956,5.1230784328029015
20270818,11,Full operator,episode_5,translation,15.260817625992031,14.574412934034592
20270818,11,Full operator,episode_6,translation,11.468257434638371,10.159092059712094
20270818,11,Full operator,episode_7,translation,4.465221267142137,5.092824801413492
20270818,11,Full operator,episode_8,translation,3.678221081169773,3.1534996942304696
20270818,11,Generic RBF,episode_0,yaw,14.806615182647048,15.023742924642946
20270818,11,Generic RBF,episode_1,yaw,15.167593939142321,16.480367914958283
20270818,11,Generic RBF,episode_3,yaw,17.82713682330194,19.407596424200232
20270818,11,Generic RBF,episode_4,yaw,21.230566206626236,20.905416476393903
20270818,11,Generic RBF,episode_5,translation,27.31694691045624,27.03581217796485
20270818,11,Generic RBF,episode_6,translation,6.924752805530065,8.969603340195885
20270818,11,Generic RBF,episode_7,translation,17.97953005665169,20.049910372621707
20270818,11,Generic RBF,episode_8,translation,14.394506428762297,16.838409731774192
20270818,12,Pdiag finite,episode_0,yaw,3.2446441780104545,1.0289177745981868
20270818,12,Pdiag finite,episode_1,yaw,2.367674932860592,1.1326455751531064
20270818,12,Pdiag finite,episode_3,yaw,3.752661902476979,1.1216669895911864
20270818,12,Pdiag finite,episode_4,yaw,4.680804405248993,0.9533147777481682
20270818,12,Pdiag finite,episode_5,translation,2.0606841807014735,0.8793776987440385
20270818,12,Pdiag finite,episode_6,translation,3.7726712570647902,1.9540258665247785
20270818,12,Pdiag finite,episode_7,translation,2.042820146235275,0.7722679140869665
20270818,12,Pdiag finite,episode_8,translation,3.6590583665365086,1.7154609899152975
20270818,12,Full operator,episode_0,yaw,5.374437922183188,3.2571155672954837
20270818,12,Full operator,episode_1,yaw,2.5622272741935466,0.5008196316281743
20270818,12,Full operator,episode_3,yaw,10.707620772246752,7.870951963019131
20270818,12,Full operator,episode_4,yaw,17.232188035355694,11.553402333810377
20270818,12,Full operator,episode_5,translation,3.274890871763108,0.8018818406111932
20270818,12,Full operator,episode_6,translation,13.07318761488509,9.248784453792998
20270818,12,Full operator,episode_7,translation,4.734497616842153,3.2549532700052306
20270818,12,Full operator,episode_8,translation,7.439295271440034,5.111815719952913
20270818,12,Generic RBF,episode_0,yaw,15.653020256476928,13.08424740172452
20270818,12,Generic RBF,episode_1,yaw,5.739279757779374,5.621920187134492
20270818,12,Generic RBF,episode_3,yaw,44.20020973612138,42.95841303525627
20270818,12,Generic RBF,episode_4,yaw,65.65671029881373,61.65381546192323
20270818,12,Generic RBF,episode_5,translation,3.533963840159475,0.5633965111839702
20270818,12,Generic RBF,episode_6,translation,50.37542152173783,48.670218954313896
20270818,12,Generic RBF,episode_7,translation,16.05279295344061,14.689952524743482
20270818,12,Generic RBF,episode_8,translation,32.644552600031304,33.89891276894142
20270818,13,Pdiag finite,episode_0,yaw,1.9797114371572022,0.8358090874287628
20270818,13,Pdiag finite,episode_1,yaw,2.972088191543977,0.9518257725403986
20270818,13,Pdiag finite,episode_3,yaw,4.337863811250231,0.9385705974010806
20270818,13,Pdiag finite,episode_4,yaw,3.913856775699075,0.7464146929584307
20270818,13,Pdiag finite,episode_5,translation,2.462560120831031,0.9103840965147719
20270818,13,Pdiag finite,episode_6,translation,3.9956070813720057,1.9271042199735584
20270818,13,Pdiag finite,episode_7,translation,2.464474361190744,0.8356286423285657
20270818,13,Pdiag finite,episode_8,translation,3.3727507798510543,1.1324530299069606
20270818,13,Full operator,episode_0,yaw,3.9529125294303196,2.6165549433475586
20270818,13,Full operator,episode_1,yaw,3.6476531128841345,0.9551443260964968
20270818,13,Full operator,episode_3,yaw,12.678305260822485,8.000547307871084
20270818,13,Full operator,episode_4,yaw,17.136715654906094,11.462089381552586
20270818,13,Full operator,episode_5,translation,2.6456881152791567,0.5573435505861334
20270818,13,Full operator,episode_6,translation,13.04955442320661,8.679423689681544
20270818,13,Full operator,episode_7,translation,4.7684524182828385,3.150520385511737
20270818,13,Full operator,episode_8,translation,9.924284811724615,5.821743393241307
20270818,13,Generic RBF,episode_0,yaw,16.473951163118855,15.71160185639436
20270818,13,Generic RBF,episode_1,yaw,7.270005192493694,5.305040698430154
20270818,13,Generic RBF,episode_3,yaw,49.77369459740283,47.338518789863805
20270818,13,Generic RBF,episode_4,yaw,72.98442934129264,68.37056181943765
20270818,13,Generic RBF,episode_5,translation,3.9584766426165783,2.412262689240383
20270818,13,Generic RBF,episode_6,translation,52.437845354063356,50.31862401845557
20270818,13,Generic RBF,episode_7,translation,19.738149949728392,18.62715515554888
20270818,13,Generic RBF,episode_8,translation,35.671817845886245,33.99295746384481
20270818,14,Pdiag finite,episode_0,yaw,2.737337149013161,0.7734644760033522
20270818,14,Pdiag finite,episode_1,yaw,2.029211592819544,0.9165220595014691
20270818,14,Pdiag finite,episode_3,yaw,2.541584962334633,0.8976254370103579
20270818,14,Pdiag finite,episode_4,yaw,3.652865986053472,0.6381700069271223
20270818,14,Pdiag finite,episode_5,translation,2.346531187181951,0.9743834711757977
20270818,14,Pdiag finite,episode_6,translation,2.193597880696211,1.2837902321967465
20270818,14,Pdiag finite,episode_7,translation,2.959342989189708,1.5725962901243302
20270818,14,Pdiag finite,episode_8,translation,2.100458362078282,0.35796925548954667
20270818,14,Full operator,episode_0,yaw,4.099885296518149,3.3252596958530494
20270818,14,Full operator,episode_1,yaw,2.3413591133701614,0.7209023795593998
20270818,14,Full operator,episode_3,yaw,5.35893058075787,4.800988776538736
20270818,14,Full operator,episode_4,yaw,11.937797320204325,7.827169989366835
20270818,14,Full operator,episode_5,translation,1.9452093182715111,0.20013217537669342
20270818,14,Full operator,episode_6,translation,4.503487540367544,3.5034921664833414
20270818,14,Full operator,episode_7,translation,14.946048930019431,14.797011187482894
20270818,14,Full operator,episode_8,translation,10.415328391942873,10.820404677585447
20270818,14,Generic RBF,episode_0,yaw,10.809807517909313,11.593610662997063
20270818,14,Generic RBF,episode_1,yaw,13.316149825905873,15.1520897063864
20270818,14,Generic RBF,episode_3,yaw,20.903418892287796,22.409616571464113
20270818,14,Generic RBF,episode_4,yaw,27.279272322941715,26.1303536042292
20270818,14,Generic RBF,episode_5,translation,16.21374909150032,17.82950557571119
20270818,14,Generic RBF,episode_6,translation,17.354150403964262,19.725695114297228
20270818,14,Generic RBF,episode_7,translation,38.94631486808955,39.90967552108533
20270818,14,Generic RBF,episode_8,translation,12.21586079661892,11.590247676446454
20270818,15,Pdiag finite,episode_0,yaw,2.311090377217901,1.8450484408020051
20270818,15,Pdiag finite,episode_1,yaw,4.110018909014978,1.7310719405838404
20270818,15,Pdiag finite,episode_3,yaw,4.315329090766304,1.7521880016631166
20270818,15,Pdiag finite,episode_4,yaw,2.5073823441325853,1.97890073005822
20270818,15,Pdiag finite,episode_5,translation,3.520919433338375,2.7833452254838047
20270818,15,Pdiag finite,episode_6,translation,3.2413722181182663,0.9099868459305258
20270818,15,Pdiag finite,episode_7,translation,4.7881641063688845,4.694399953945517
20270818,15,Pdiag finite,episode_8,translation,2.8920164285472993,2.361485551915476
