seed,subset_id,protocol,sample_size,repeat,mixed_indices,rank,augmented_intercept_rank,condition_number,model,fit_success,fit_error,fit_seconds,profile_index,task_error_mean_mm_equiv,task_endpoint_error_mean_mm_equiv,generator_rmse,g_translation_final,g_yaw_preclear,g_yaw_final,switch_detected,switch_absolute_error
20270818,0,random,3,0,"[1, 8, 11]",3,3,5.842135179342804,Pdiag finite,True,,19.276367930229753,0,2.955915346065917,1.7602845994705019,0.19443076829654743,1.1301466657294028,0.9994598491152928,0.01234124813578415,True,0.010391297968177615
20270818,0,random,3,0,"[1, 8, 11]",3,3,5.842135179342804,Full operator,True,,0.0017098989337682724,1,7.990825936757233,7.959744212734016,0.43742280463202965,0.695481913425376,0.8453654950615558,-0.011317756331401283,True,0.002607894848689507
20270818,0,random,3,0,"[1, 8, 11]",3,3,5.842135179342804,Generic RBF,True,,0.5820220927707851,2,31.781834543541706,31.956063660148317,0.7486075665771947,0.6310923884185354,0.22580739083762238,-0.0021120055224927623,False,
20270818,1,random,3,1,"[9, 12, 16]",3,3,2.4630107919009743,Pdiag finite,True,,17.911150685045868,3,2.565381336351786,0.7087812737019619,0.18433407598996565,0.9800828014673579,0.9938299558565067,0.04264548601622097,True,0.01738137340681567
20270818,1,random,3,1,"[9, 12, 16]",3,3,2.4630107919009743,Full operator,True,,0.0014385073445737362,4,7.5563981470542,4.382140044829791,0.4563720483941708,0.8577129337848477,0.29056233173746554,9.207296839588346e-06,False,
20270818,1,random,3,1,"[9, 12, 16]",3,3,2.4630107919009743,Generic RBF,True,,0.246842788066715,5,25.335273363104946,25.118327588760916,0.7868157188114139,0.2778315263820561,0.20611750135025247,0.0001292205569222252,False,
20270818,2,random,3,2,"[6, 10, 14]",3,3,26.679983773723798,Pdiag finite,True,,8.248717752285302,6,2.926117963374532,2.061493099320009,0.20055551618146494,0.8232622266275791,1.0014898618797794,0.007547143335070974,True,0.004809839980196684
20270818,2,random,3,2,"[6, 10, 14]",3,3,26.679983773723798,Full operator,True,,0.0014116168022155762,7,6.552240183653529,5.774990856497566,0.47375585861677527,0.5252647464808233,0.949375527282643,0.006339937754770227,True,0.0027349668465292964
20270818,2,random,3,2,"[6, 10, 14]",3,3,26.679983773723798,Generic RBF,True,,0.49461675202474,8,16.96811991778716,18.70091574424593,0.5674660488445937,0.6396410741550264,0.5774000200361721,0.003489381500645211,True,0.04225388163631816
20270818,3,random,3,3,"[9, 14, 27]",3,3,2.3641634164455234,Pdiag finite,True,,9.735124975908548,9,1.9454609380281782,0.6604518351416744,0.059248921327524406,1.0176126242456611,0.999478635757707,0.022683824317463276,True,0.0019873646900786524
20270818,3,random,3,3,"[9, 14, 27]",3,3,2.3641634164455234,Full operator,True,,0.001472023781388998,10,6.863833568113346,5.296717870910605,0.3276208671293323,0.775599558313484,0.44721855313962566,0.003174198359045704,False,
20270818,3,random,3,3,"[9, 14, 27]",3,3,2.3641634164455234,Generic RBF,True,,0.5137305338867009,11,17.761086591284005,16.70131019939857,0.4538391775135386,0.8667678286254139,0.38350302791255486,0.0028071722216632847,False,
20270818,4,random,3,4,"[2, 10, 27]",3,3,8.187990437428704,Pdiag finite,True,,29.252388859167695,12,2.6171701545219035,1.615609611577158,0.18995481720878593,1.060897256399455,0.9993963896030671,0.008444763739171829,True,0.0073400096019273775
20270818,4,random,3,4,"[2, 10, 27]",3,3,8.187990437428704,Full operator,True,,0.0013853958807885647,13,7.8485668159357544,5.35898146370039,0.40774629285531533,0.7638560840780579,0.482695140326023,0.00019670749381788335,False,
20270818,4,random,3,4,"[2, 10, 27]",3,3,8.187990437428704,Generic RBF,True,,0.15695501817390323,14,18.574624909551037,19.527888635743547,0.5495332767176401,0.4472246815615279,0.27877073442459815,0.00015637523716074037,False,
20270818,5,random,3,5,"[1, 17, 21]",3,3,8.659779477170954,Pdiag finite,True,,1.150483374018222,15,4.566788083211794,0.773416329380014,0.2741899401564748,1.0295123785665825,1.0766789898421505,0.04028831568723485,True,0.03741162625127026
20270818,5,random,3,5,"[1, 17, 21]",3,3,8.659779477170954,Full operator,True,,0.001448236871510744,16,10.391721464737582,5.564850399455484,0.5233949005363768,0.7299743878358802,0.5710435858656833,0.02722138113205875,True,0.030767327588956173
20270818,5,random,3,5,"[1, 17, 21]",3,3,8.659779477170954,Generic RBF,True,,0.2509767268784344,17,18.027370062845335,20.107704195849884,0.6007331963597187,0.8782112964101647,0.2074127614925389,0.014230969654987049,False,
20270818,6,random,3,6,"[0, 14, 18]",3,3,5.343911493942582,Pdiag finite,True,,1.6244610496796668,18,2.005613494700642,0.4340141273797724,0.11437360558641693,0.9727550438281056,0.9993922069786366,0.009103654934837502,True,0.0027663332411365094
20270818,6,random,3,6,"[0, 14, 18]",3,3,5.343911493942582,Full operator,True,,0.001351610291749239,19,6.9957273092509284,6.5103184801754725,0.3540476198959558,0.5598444060445555,0.8711808886920215,0.006141331819122036,True,0.010245032661895026
20270818,6,random,3,6,"[0, 14, 18]",3,3,5.343911493942582,Generic RBF,True,,0.2385138222016394,20,16.636123519563633,18.328183388863778,0.5376116672830182,0.8296539890083922,0.43202895169095196,0.003297867807094404,False,
20270818,7,random,3,7,"[8, 11, 18]",3,3,2.930181440921983,Pdiag finite,True,,4.240697477944195,21,2.517609804369717,1.2683107736750734,0.13544405049027697,1.1125824527231953,1.0056117926834542,1.1697028711049123e-13,True,0.002529148470261977
20270818,7,random,3,7,"[8, 11, 18]",3,3,2.930181440921983,Full operator,True,,0.001387094147503376,22,8.24842743893369,7.943515154523649,0.34149505925536167,0.781850071009117,0.7444148173905085,-0.009189451011192213,True,0.014409787948832964
20270818,7,random,3,7,"[8, 11, 18]",3,3,2.930181440921983,Generic RBF,True,,0.1643047360703349,23,22.370743735494024,22.468736981241342,0.8865226983856099,1.3707145661072566,0.12906883009591216,-0.0010018206987510256,False,
20270818,8,random,3,8,"[15, 18, 22]",3,3,5.970420695789112,Pdiag finite,True,,24.899364782962948,24,3.453841994176333,1.1612770517688147,0.2326283619035134,0.9144988029919601,1.0000002534264665,0.024139074718287447,True,0.0029735530385202047
20270818,8,random,3,8,"[15, 18, 22]",3,3,5.970420695789112,Full operator,True,,0.0013757343403995037,25,12.609841581654688,9.77050239751539,0.8259129116212817,0.5396360768692491,0.952923504903021,-0.001967703857183684,True,0.0054500187716671755
20270818,8,random,3,8,"[15, 18, 22]",3,3,5.970420695789112,Generic RBF,True,,0.2910331441089511,26,36.740862671314915,32.330948284621236,1.796667788813913,2.5723127320865578,0.947208704674686,-0.0018674956196442739,True,0.006077743119010548
20270818,9,random,3,9,"[6, 7, 12]",3,3,4.071466494423975,Pdiag finite,True,,4.5891116368584335,27,3.284026122038824,1.442349768376123,0.2456692437794542,0.9982987961136917,0.9996157044143636,0.0033491827232631564,True,0.009524759404750394
20270818,9,random,3,9,"[6, 7, 12]",3,3,4.071466494423975,Full operator,True,,0.001426509115844965,28,8.061746950440517,6.948590192322538,0.44115480427435877,0.5060462175181019,0.9879935611123003,-0.0009305319117768553,True,0.006774146729843666
20270818,9,random,3,9,"[6, 7, 12]",3,3,4.071466494423975,Generic RBF,True,,0.295185268856585,29,27.060056866493802,27.158696746006186,1.2043694482397915,-0.3034366107143335,0.41406455371254,-0.00014018314451768056,False,
20270818,10,qualified,3,0,"[3, 6, 9]",3,3,6.736311708665926,Pdiag finite,True,,2.3714958308264613,30,2.938673192785056,1.3105410998442144,0.19111138264903188,1.0284128082272719,0.9928276866918396,0.010726654383120066,True,0.011537262598887432
20270818,10,qualified,3,0,"[3, 6, 9]",3,3,6.736311708665926,Full operator,True,,0.0013985000550746918,31,7.222469826979266,5.574347589487472,0.41792060396695657,0.6904099337521059,0.6173923362179771,-0.0017634057010147413,True,0.028925914910515993
20270818,10,qualified,3,0,"[3, 6, 9]",3,3,6.736311708665926,Generic RBF,True,,0.27490716986358166,32,13.030303096392483,11.494928125442467,0.7582249703141362,0.3606741375079995,0.49515970613055654,-0.0014182268851869579,False,
20270818,11,qualified,3,1,"[8, 15, 29]",3,3,4.169871687984874,Pdiag finite,True,,3.9135605660267174,33,3.038510558395399,1.6961673180030452,0.216498538696789,1.0882851029290994,0.9979416177418512,1.1697028711049123e-13,True,0.005821082117275611
20270818,11,qualified,3,1,"[8, 15, 29]",3,3,4.169871687984874,Full operator,True,,0.00139264902099967,34,7.80380555254787,6.762842679391129,0.5331572364881014,0.7060023491259113,0.8071862806591221,-0.004533731049457971,True,0.018322015330148655
20270818,11,qualified,3,1,"[8, 15, 29]",3,3,4.169871687984874,Generic RBF,True,,0.2787590497173369,35,16.955956044139732,18.088857420344,0.5162682854820075,1.1631939890873118,0.3475821077808575,-0.001485988969136255,False,
20270818,12,qualified,3,2,"[3, 4, 16]",3,3,5.153658116036859,Pdiag finite,True,,2.8240029071457684,36,3.197627421141883,1.1947096982952161,0.20258061604189134,0.9555748440362469,0.9853329826523014,0.02502834688584351,True,0.014055127229114395
20270818,12,qualified,3,2,"[3, 4, 16]",3,3,5.153658116036859,Full operator,True,,0.001409138087183237,37,8.049793172363696,5.199965597514437,0.4058101103027643,0.8459332273905684,0.3300009699115015,-0.0012546623135498809,False,
20270818,12,qualified,3,2,"[3, 4, 16]",3,3,5.153658116036859,Generic RBF,True,,0.10451239673420787,38,29.23199387057008,27.64260960565266,0.9830174104205338,0.14613193590559992,0.360046705955053,-0.0017737848160284057,False,
20270818,13,qualified,3,3,"[3, 4, 7]",3,3,3.5783659660661766,Pdiag finite,True,,1.8479976351372898,39,3.187364069861915,1.0347737673815662,0.1597905344992715,0.9639954510233149,0.9691385078322022,0.02344214483872294,True,0.0275078677811903
20270818,13,qualified,3,3,"[3, 4, 7]",3,3,3.5783659660661766,Full operator,True,,0.0014291349798440933,40,8.47544579081703,5.155420872236055,0.3669367342985896,0.8628960469436928,0.2756420886733021,-0.002762783172276488,False,
20270818,13,qualified,3,3,"[3, 4, 7]",3,3,3.5783659660661766,Generic RBF,True,,0.10961788007989526,41,32.28854626082532,30.25959031140195,0.9200272507757701,0.20205663454518885,0.37882636508335776,-0.0017639101373411522,False,
20270818,14,qualified,3,4,"[5, 10, 18]",3,3,5.545363694438096,Pdiag finite,True,,1.9708053567446768,42,2.5701162636708705,0.9268151535535903,0.2247886851959616,1.0259563478139828,1.0020536643380091,0.018250027115241655,True,0.012237200718449137
20270818,14,qualified,3,4,"[5, 10, 18]",3,3,5.545363694438096,Full operator,True,,0.001358894631266594,43,6.943505811431484,5.749420131030799,0.48015850279973,0.5649894576852575,0.8680914558911117,0.0006957896921113489,True,0.002132658274607069
20270818,14,qualified,3,4,"[5, 10, 18]",3,3,5.545363694438096,Generic RBF,True,,0.24606888368725777,44,19.629840464902216,20.54259930407712,0.6438204692476907,0.5289457028336112,0.3953757304794219,0.00027793272180130546,False,
20270818,15,qualified,3,5,"[13, 21, 22]",3,3,4.881403000837172,Pdiag finite,True,,1.6508439681492746,45,3.4607866134380743,2.2570533362978136,0.13541133134296973,0.9349102818149853,0.995885913024026,0.03621348816761727,True,0.0012164879607915458
20270818,15,qualified,3,5,"[13, 21, 22]",3,3,4.881403000837172,Full operator,True,,0.0014151730574667454,46,8.915984385266693,7.381012570008023,0.48358007960516464,0.5132706284993053,0.9739625943658624,-0.0028425717059117218,True,0.0026685640536370236
20270818,15,qualified,3,5,"[13, 21, 22]",3,3,4.881403000837172,Generic RBF,True,,0.1792580308392644,47,34.93976529629274,35.11961303666815,0.9291492735018736,1.0562049742807376,0.5113116730558828,-0.0013040875918178773,True,0.09661815517393457
20270818,16,qualified,3,6,"[13, 22, 23]",3,3,6.347940661960726,Pdiag finite,True,,1.5467937891371548,48,4.204054883733557,2.2999209083573655,0.19409520550568485,0.8972719097144768,1.0008413354841494,0.009411065472206605,True,0.0016861217643926452
20270818,16,qualified,3,6,"[13, 22, 23]",3,3,6.347940661960726,Full operator,True,,0.0014612311497330666,49,8.060303836065545,6.370385458495264,0.43259344968531044,0.5538175975598053,0.8940855230960907,-0.0008101274193979508,True,0.00498822376621455
20270818,16,qualified,3,6,"[13, 22, 23]",3,3,6.347940661960726,Generic RBF,True,,0.3625563206151128,50,22.61848190653828,23.71112522969871,0.6319510313075015,0.5594138667008323,0.6316855824970776,-0.0006357110570747536,True,0.02928270305168912
20270818,17,qualified,3,7,"[13, 16, 25]",3,3,2.2516568891924833,Pdiag finite,True,,2.887449082918465,51,2.7814511712657737,1.4834277635089785,0.1967245423540311,1.0668429674118969,0.9968714837732819,0.02379615939584167,True,0.00031962802268692414
20270818,17,qualified,3,7,"[13, 16, 25]",3,3,2.2516568891924833,Full operator,True,,0.0014087078161537647,52,8.722621105281863,7.358776184841357,0.4605260451340741,0.6220509714448978,0.7538894395654031,-0.00019109619499521244,True,0.01858264957656197
20270818,17,qualified,3,7,"[13, 16, 25]",3,3,2.2516568891924833,Generic RBF,True,,0.1388690578751266,53,39.7694740069594,39.93746893534311,1.7033407492991337,-0.5968103193700761,0.4894530934685931,-8.629432292379427e-05,False,
20270818,18,qualified,3,8,"[16, 19, 27]",3,3,3.00232122154559,Pdiag finite,True,,1.4326407480984926,54,2.6159767281029414,1.3836360979295295,0.13335665086887438,0.9800326127894163,0.9985941538100876,0.028153203941106247,True,0.006956905526204871
20270818,18,qualified,3,8,"[16, 19, 27]",3,3,3.00232122154559,Full operator,True,,0.0029222420416772366,55,9.941965631255218,8.801117291067264,0.4162228849417952,0.6025844753006337,0.79432370704743,-0.00028367328751053564,True,0.013935735385362857
20270818,18,qualified,3,8,"[16, 19, 27]",3,3,3.00232122154559,Generic RBF,True,,0.262814458925277,56,45.792252627129265,46.484162974283066,1.4430498817748754,-0.45399425248029923,0.3293657467424426,-1.1386915035350177e-05,False,
20270818,19,qualified,3,9,"[7, 14, 21]",3,3,3.538045169612036,Pdiag finite,True,,4.464351983740926,57,2.3670427471064355,0.5012562055689155,0.16878048628498593,0.9664215107545989,0.9993083829200551,0.005863329930159797,True,5.0248642581740555e-05
20270818,19,qualified,3,9,"[7, 14, 21]",3,3,3.538045169612036,Full operator,True,,0.002267024014145136,58,7.06651916141455,6.116103305772107,0.42738098389547186,0.5375178016655764,0.932450867368911,0.005858294432434637,True,0.005295992718835074
20270818,19,qualified,3,9,"[7, 14, 21]",3,3,3.538045169612036,Generic RBF,True,,0.2090376103296876,59,11.518373542958038,10.82252299908075,0.6157932516630743,0.8788272203860502,0.7513260833951346,0.004834470314024016,True,0.015350520462937056
20270818,20,random,5,0,"[1, 16, 22, 24, 28]",3,4,2.5743447853171446,Pdiag finite,True,,2.2709955000318587,60,2.636003790127193,1.2046249326271372,0.15553150557190115,1.0315270341321585,1.0002727330297345,0.019038342643490108,True,0.005786873635331702
20270818,20,random,5,0,"[1, 16, 22, 24, 28]",3,4,2.5743447853171446,Full operator,True,,0.0014113439247012138,61,2.506668251586621,0.6788857675501261,0.23525767487701213,1.037518980443426,1.0005616470460654,-0.0025407086904351292,True,0.007755254750308693
