arm,seed,subset_id,protocol,sample_size,repeat,model,fit_success,fit_error,fit_seconds,e_alpha,m_oop_correct,alpha_active_du,alpha_active_dv,alpha_active_dw,alpha_active_roll,alpha_active_pitch,alpha_active_yaw
heading_push,20270818,1,random,8,1,Pdiag pointwise (SE(3)),True,,0.010993842035531998,0.11814097190429185,True,0.8323217261258963,0.948703317166428,0.03203562209553858,0.002089982123875156,0.0025577002632462646,0.5166712480638563
heading_push,20270818,1,random,8,1,Pdiag finite (SE(3)),True,,39.100095331901684,0.09356812042362381,True,0.8063655486660024,0.929452656238513,0.029177512044085207,0.008545944707572053,1.8213278410282062e-10,0.5191459721945965
heading_push,20270818,5,qualified,8,2,Frame-weighted (SE(3)),True,,0.003957540960982442,0.1954226896092651,False,0.5693889908358614,0.5693889908358614,0.5693889908358614,0.5693889908358614,0.5693889908358614,0.5693889908358614
heading_push,20270818,5,qualified,8,2,Full operator (SE(3)),True,,0.00043431902304291725,1.712720690217997,False,0.26884461106751933,3.7252390309058603,0.23071690263157696,0.032234296696898916,0.20534170935043766,0.696536222656007
heading_push,20270818,5,qualified,8,2,Pdiag pointwise (SE(3)),True,,0.010481082019396126,0.06296600152507671,True,0.9574363511322251,1.07314455656282,0.34304035284467066,0.0029158759241942134,0.02117681652429981,0.7015416028773738
heading_push,20270818,5,qualified,8,2,Pdiag finite (SE(3)),True,,20.077111650025472,0.06152111408059002,True,0.9960895225544644,0.9870067557716555,0.3022385274004047,9.181844317587541e-08,6.387966835012427e-09,0.6696841102638301
heading_push,20270818,3,qualified,8,0,Frame-weighted (SE(3)),True,,0.0054033559281378984,0.19604460502685456,False,0.5287676273780194,0.5287676273780194,0.5287676273780194,0.5287676273780194,0.5287676273780194,0.5287676273780194
heading_push,20270818,3,qualified,8,0,Full operator (SE(3)),True,,0.0010684240842238069,0.20844712501112975,True,4.095961186289898,1.4033040600588003,0.031117099466511422,0.022562150350286206,0.024718913357605263,0.8118296307122193
heading_push,20270818,3,qualified,8,0,Pdiag pointwise (SE(3)),True,,0.01211611507460475,0.10207216238011357,True,0.8337950849863022,1.0327277050049408,-0.0026847689501294067,0.018204502999094367,0.0001436025282674359,0.7267274869396698
heading_push,20270818,3,qualified,8,0,Pdiag finite (SE(3)),True,,41.44258385698777,0.07750124620935127,True,0.9140882514797811,1.0387899550217123,0.05544436393264391,0.024856652203220503,0.454833948322024,0.7131835539087917
heading_push,20260818,3,qualified,8,0,Frame-weighted (SE(3)),True,,0.006933004013262689,0.20303616956341058,False,0.5294248837572871,0.5294248837572871,0.5294248837572871,0.5294248837572871,0.5294248837572871,0.5294248837572871
heading_push,20260818,3,qualified,8,0,Full operator (SE(3)),True,,0.0028798680286854506,0.24294986252720283,True,4.517911656262349,1.5935325853726456,0.0039417277711115695,0.008527548738103272,0.061682679318959745,0.7492756569460304
heading_push,20260818,3,qualified,8,0,Pdiag pointwise (SE(3)),True,,0.0170917680952698,0.11107254084266051,True,0.7946195007613611,1.1249294493944033,0.00037708252731198785,-0.002178263067725495,0.006158886393229116,0.6721303797988901
heading_push,20260818,3,qualified,8,0,Pdiag finite (SE(3)),True,,144.77025228901766,0.08580233664131164,True,0.8843456108538884,1.1194696380703102,0.03515045664166035,0.02087053726851797,0.4294804678776344,0.6659460552966262
heading_push,20260818,15,qualified,30,0,Frame-weighted (SE(3)),True,,0.007506586029194295,0.19398043240235263,False,0.5810798514228747,0.5810798514228747,0.5810798514228747,0.5810798514228747,0.5810798514228747,0.5810798514228747
heading_push,20260818,15,qualified,30,0,Full operator (SE(3)),True,,0.0026854679454118013,0.05737974699157749,True,1.016042435542521,1.0629669132040884,0.014588488124766371,0.0034683328864831744,0.0001289679174040468,0.6994826277355356
heading_push,20260818,15,qualified,30,0,Pdiag pointwise (SE(3)),True,,0.016903307056054473,0.05781083940075305,True,0.9902410709775663,1.0531465504068918,6.409594964011054e-05,4.212551436166281e-05,7.835060909392625e-05,0.6919088876975362
heading_push,20260818,15,qualified,30,0,Pdiag finite (SE(3)),True,,145.22390438604634,0.05684637351329554,True,1.0007596939695884,1.0672285396877357,4.774617751898135e-11,0.026824101559729915,1.1697028711049123e-13,0.6770646171407572
heading_push,20260818,12,random,30,0,Frame-weighted (SE(3)),True,,0.007623462937772274,0.1931590942415337,False,0.5740972526193995,0.5740972526193995,0.5740972526193995,0.5740972526193995,0.5740972526193995,0.5740972526193995
heading_push,20260818,12,random,30,0,Full operator (SE(3)),True,,0.002914054086431861,0.05679721420151817,True,1.4753349228947885,1.0452793475013702,0.052698439016806944,0.021483710166719454,0.0008707656581451927,0.716010246057698
heading_push,20260818,12,random,30,0,Pdiag pointwise (SE(3)),True,,0.017097308998927474,0.05481192054979034,True,1.0764438567072294,1.0594773767508385,0.019420634232042155,0.019542142407690033,0.0009962794523028099,0.7129635933788236
heading_push,20260818,12,random,30,0,Pdiag finite (SE(3)),True,,150.39887537492905,0.05465243161452246,True,1.0835609673993505,1.0504984959012271,0.022134923220193784,0.02065819401678709,0.03268743635544176,0.6907879500412968
heading_push,20270818,6,random,15,0,Frame-weighted (SE(3)),True,,0.004300137981772423,0.19939663591227366,False,0.5771526873740013,0.5771526873740013,0.5771526873740013,0.5771526873740013,0.5771526873740013,0.5771526873740013
heading_push,20270818,6,random,15,0,Full operator (SE(3)),True,,0.002793102990835905,0.0966608334076099,True,0.8090042307433518,1.018411372084458,0.002129847996473408,0.0356888630173192,-0.0007012651801979394,0.744110001892788
