phase,phase_code,phase_progress,global_bin,alpha_x,alpha_y,alpha_yaw,alpha_x_ci_low,alpha_x_ci_high,alpha_y_ci_low,alpha_y_ci_high,alpha_yaw_ci_low,alpha_yaw_ci_high,off_diagonal_fro
Enter key,4,0.625,40,0.9752103070785832,1.0152830013288585,0.9997150320876437,0.9016823762248161,1.0052566871117872,0.9873201954134352,1.0439734605907103,0.9974570004960486,1.0013987920442693,0.08549563789969915
Enter key,4,0.6666666666666666,41,0.9749862092104278,1.0143514769257207,1.0000013472219544,0.8985980859044749,1.0054572719551378,0.9866423161910604,1.0441472373040375,0.9979694910192779,1.001523612777252,0.07449592108455447
Enter key,4,0.7083333333333334,42,0.97419213404148,1.0137807722861831,1.0003262997383593,0.8952844548539654,1.0059865047103422,0.9865915272105952,1.0428002084277765,0.9988854548500218,1.0016826436144952,0.06023339919191662
Enter key,4,0.75,43,0.970906562452341,1.0134796122568388,1.0006089605168245,0.8847867670350378,1.0054950948842116,0.9864334675682266,1.0423384538261622,0.9994700866187773,1.0018239769962602,0.049052358984388006
Enter key,4,0.7916666666666666,44,0.9680630104660609,1.0136627450051234,1.0001719895538386,0.8713332043128085,1.0061109275165752,0.9858415207828954,1.043989958141603,0.9980855865475469,1.001681365723734,0.0695196319775047
Enter key,4,0.8333333333333334,45,0.9711000488429535,1.0124699197254523,0.9997280350635649,0.8838671472167463,1.0078381276178068,0.9870558041111713,1.040136483641531,0.9965663342883434,1.0013725988739417,0.08903041247813721
Enter key,4,0.875,46,1.0021931280636096,1.006208755486558,1.0004261948462385,0.9893982890923381,1.0127655731009335,0.9907350972724271,1.0211556397591488,0.9997960136599312,1.0012147465486994,0.018247703058735708
Enter key,4,0.9166666666666666,47,1.0092661100986686,1.000747782057232,1.0004202744493838,0.9954172598246372,1.0290556192972415,0.9887249846922438,1.0116069478150613,0.9999803304234947,1.0009283848561117,0.012024764314927295
Enter key,4,0.9583333333333334,48,1.0087346373493904,0.9992756680011419,1.0005404011011763,0.9951350485005355,1.0277930959600579,0.9870922511901756,1.0102258984852799,0.9997721915943525,1.0023219897878388,0.029277131171995905
Enter key,4,1.0,49,1.0087695506124394,0.9994419157816296,1.0006101019838094,0.993865786508294,1.0299712762440298,0.9876678867283285,1.0098974563358418,0.9994128676356545,1.003269454200392,0.050753331353169916
Unlock yaw,5,0.0,50,1.0084691159650714,0.9999777008796404,1.0004521788414305,0.99408644703637,1.029537815110301,0.9887173106497437,1.010831713373789,0.9998442783223018,1.0014416860391375,0.02619750419731666
Unlock yaw,5,0.041666666666666664,51,1.0084439578366342,0.9995272025580951,0.9974434234327685,0.9953239362687877,1.027017680814381,0.9881504621260118,1.0105211090205288,0.9969128300277273,0.9979438461784992,0.012733396796427127
Unlock yaw,5,0.08333333333333333,52,1.0085346482275905,0.9997234816036766,0.9868544210994012,0.9957317192328453,1.0260636999459578,0.9886263759033959,1.0104057098243753,0.9854090016562769,0.9879748848837133,0.012838370638870462
Unlock yaw,5,0.125,53,1.0081894281793522,1.0001870220720739,0.9660284374178228,0.9962062330115045,1.02480261060096,0.9895453878308699,1.010395002029503,0.9626405638835672,0.9688131531069242,0.04163882722596135
Unlock yaw,5,0.16666666666666666,54,1.0076319771125775,1.0012535905850388,0.9356050396932327,0.9963437687079961,1.0231056923321489,0.9902561383541951,1.011950723865478,0.9283636707017473,0.9412437650498513,0.12293387768703518
Unlock yaw,5,0.20833333333333334,55,1.0073820314928335,1.0032291146289347,0.8911318476625847,0.9965764431275594,1.0212934195245802,0.9922394056212425,1.0130763703171497,0.8782831988649988,0.8992972407405923,0.210586384029022
Unlock yaw,5,0.25,56,1.0062864309959145,1.0027922715441295,0.8325093892655051,0.9971621246283122,1.0187956205087254,0.9923114762764557,1.013004286924258,0.8153593642538277,0.84472949716915,0.19908129444557748
Unlock yaw,5,0.2916666666666667,57,1.005898722301645,1.00203112879289,0.7655358475894212,0.9974285425738467,1.017864720830746,0.9925809911392774,1.0102989765401733,0.7398386404398438,0.7820338338107043,0.33463141390856604
Unlock yaw,5,0.3333333333333333,58,1.0054269228469153,1.0031503362935696,0.6851933922431769,0.9979256056579233,1.0156590825967617,0.9948521117329,1.0110082776515514,0.6524230820921504,0.7072351612006897,0.46289008420246625
Unlock yaw,5,0.375,59,1.004633628017668,1.006095508429668,0.5933869518574963,0.9984576664266367,1.013945483969389,0.9984576554118131,1.0140506857889942,0.5532056109185007,0.6211801212927267,0.646040101978929
Unlock yaw,5,0.4166666666666667,60,1.003378349869403,1.0034000044853204,0.4949669458673831,0.9981136852811017,1.011402335627976,0.9972061751827082,1.0105100993400642,0.45091619591820437,0.5256588459204167,0.7132259906624256
Unlock yaw,5,0.4583333333333333,61,1.0033205815882644,1.0034738207093028,0.398631815703249,0.9990371152855482,1.0098792969729042,0.9972173849059716,1.009483217826984,0.35239350539251174,0.43094013446970786,0.7730353556584649
Unlock yaw,5,0.5,62,1.0029136538902081,1.0017541497261593,0.3105722143069938,0.9987066110476256,1.0097502436997576,0.9963585959221095,1.0065139181764886,0.26430737677218397,0.3426049352181097,0.7623983334685439
Unlock yaw,5,0.5416666666666666,63,1.0032136267188978,1.0028637826571112,0.2324301837630388,0.9988578105372897,1.0097054735934292,0.9984372565183474,1.0088940301564202,0.18902764537253147,0.26237002835804996,0.7972237132006594
Unlock yaw,5,0.5833333333333334,64,1.0024514073569353,1.0022198759387129,0.16485807131173902,0.9984938969224955,1.0087730485967414,0.9990605207220472,1.0062017257265472,0.12644292586281483,0.19234497959546706,0.7289900183307838
Unlock yaw,5,0.625,65,1.0025926449129612,1.0034465052137065,0.10929311709047163,0.9996201576308609,1.0075520382654477,0.9988398508794447,1.009034325855188,0.07470081051845169,0.1340052293287153,0.6887987150067627
Unlock yaw,5,0.6666666666666666,66,1.0032342466140356,1.0031777070894252,0.06758694370673157,1.0004958891417985,1.0069044787850645,0.9992323186453614,1.0092896152396003,0.03702070832400875,0.08873855617296615,0.7037366764944556
Unlock yaw,5,0.7083333333333334,67,1.0024402456378365,1.0029577726723344,0.03592347686682268,1.0001483906351485,1.0057159434017824,0.9986073522730613,1.0096159306719337,0.013470591222715897,0.05236633865842574,0.5267564273655043
Unlock yaw,5,0.75,68,1.002312339097939,1.0039941950004532,0.018924005854944914,0.9992654946308444,1.0051832222956942,0.9987405680976664,1.0106190989118216,0.0034113487088633567,0.030334272235871627,0.4640751497287616
Unlock yaw,5,0.7916666666666666,69,1.0021212714374947,1.0041719069151238,0.009810704971237927,0.998703722488717,1.0047665497026852,0.9991450037073826,1.0104144396805212,0.0015191045222014052,0.01633606159073007,0.3215866052302511
Unlock yaw,5,0.8333333333333334,70,1.0022184364553797,1.0040313699710526,0.005092837485945745,0.9984608762781597,1.0046680520372762,0.9992760693389741,1.0099304879863735,0.0007194872005369078,0.00847091708104652,0.23292926469245354
Unlock yaw,5,0.875,71,1.002298013997065,1.0037235398006261,0.0032621877260008703,0.9982078101531452,1.0051264543552667,0.9990416639713492,1.0090469444505374,-0.0007765376833162466,0.0063069742804111525,0.21174735617160526
Unlock yaw,5,0.9166666666666666,72,1.0021447317922183,1.0040934581151129,0.0025882657189846003,0.9980055078194027,1.0051540235000884,0.9996847265885231,1.0094064104246017,-0.0009220752611179373,0.005260889876093001,0.2033965992436847
Unlock yaw,5,0.9583333333333334,73,1.0014345566401301,1.0042532148583305,0.0007435992556084209,0.997641080494009,1.0045574308198557,0.9999420004719063,1.0095383302448995,-0.0012189985822426482,0.003251200978698284,0.12984908857674304
Unlock yaw,5,1.0,74,1.0011661937274245,1.003861966557903,0.0006158590946107878,0.9972475797026127,1.0045083716097516,0.999235107729301,1.009355799247159,-0.0010238394702051946,0.0032062038262736544,0.11986482486524219
Circular insert,6,0.0,75,1.001882153988787,1.0061708787270145,0.0011130609466226682,0.9983787431455254,1.0053543334803707,1.0013823304420215,1.0121676788290634,-0.0014902849801830599,0.004121878901456063,0.14905458272431446
Circular insert,6,0.041666666666666664,76,1.0020152442370476,1.0060272093986113,0.0009055524954551808,0.9985259415691103,1.0053961952446688,1.0013421949080683,1.012027822774593,-0.0016868371561694765,0.0037641923223348606,0.14663949091405315
Circular insert,6,0.08333333333333333,77,1.0021483344853084,1.0058835400702069,0.0006980440442876934,0.9986544734174845,1.0056063188761286,1.001302059374114,1.0118563670055165,-0.0018989212047443047,0.003631214680239483,0.1442948479257263
Circular insert,6,0.125,78,1.002281424733569,1.0057398707418033,0.0004905355931201921,0.9987948601823814,1.0058633845456,1.0011629684209746,1.011540420257291,-0.0022919495684700563,0.0034678427609193987,0.14202414287101656
Circular insert,6,0.16666666666666666,79,1.0024145149818293,1.0055962014133988,0.00028302714195270473,0.998916847291047,1.006080603819684,1.0009838957857826,1.0112108260572228,-0.0026773045557204602,0.0033218977866153587,0.13983097781446005
Circular insert,6,0.20833333333333334,80,1.0024276338278302,1.0054700701876274,0.00016201199100294994,0.9989302167827214,1.0060728533062488,1.0009459189431191,1.010898581560896,-0.0029315941465126176,0.0030779451070505285,0.1372914613559484
Circular insert,6,0.25,81,1.0022709279659758,1.00541716992899,0.0003827381840701416,0.9988574044723236,1.0055679099949746,1.0010663874710917,1.010731989931538,-0.0021440081113734363,0.003243135584804486,0.13336546548797198
Circular insert,6,0.2916666666666667,82,1.0023727945422465,1.0053357016271693,0.0006013801367691779,0.9989450028289519,1.0056461442210443,1.0010804836635296,1.0105027150507435,-0.001527290971628021,0.0032966049764359276,0.12949351531537914
Circular insert,6,0.3333333333333333,83,1.002474661118517,1.005254233325348,0.000820022089468242,0.9989957281717899,1.0056503258916278,1.0010987432469747,1.0102734401699485,-0.0009994017138322247,0.0034632993901843622,0.12580301485443957
Circular insert,6,0.375,84,1.0025321970143093,1.0051722960600789,0.0010390521811367709,0.998985295428165,1.0055834974869733,1.001106032542537,1.0100326989278279,-0.0006008307050584349,0.0038483182064204865,0.12228863873893286
Circular insert,6,0.4166666666666667,85,1.0025492560065177,1.005106991869005,0.0010930842939933377,0.9989245347744716,1.0055406348397293,1.0011619771746765,1.0098458440876477,-0.00040874570575707406,0.00391204789614488,0.11887250958258794
Circular insert,6,0.4583333333333333,86,1.0025055996433527,1.0050666372892247,0.0008996194386319406,0.9988777548712632,1.0055443751229933,1.0011971164794855,1.0097186624789873,-0.00048443744011193306,0.0035262718634318556,0.115487196559427
Circular insert,6,0.5,87,1.002461943280187,1.0050262827094445,0.0007061545832705435,0.9986764605505891,1.005493752628906,1.001108217102577,1.0095667576844534,-0.000602520748051269,0.003133189944575623,0.11231101346826454
Circular insert,6,0.5416666666666666,88,1.0025235375181816,1.0049842821034274,0.0005128333630450566,0.998540452698198,1.005531423458114,1.0011556460358881,1.0093333003083103,-0.0007934995107500946,0.0027450515187459348,0.10923848656560085
Circular insert,6,0.5833333333333334,89,1.0025851317561754,1.004942281497409,0.0003195121428195974,0.9985177290124524,1.005663714150877,1.001034596504387,1.009241363578274,-0.0010195819691880845,0.0024444320293011755,0.10640737821718509
Circular insert,6,0.625,90,1.0027276323210152,1.004813816379645,0.0003056338404605896,0.9985358712043506,1.0058521329556938,1.0009787664490402,1.0090475094698363,-0.0013011515609163925,0.002461099699771851,0.10541347284857729
Circular insert,6,0.6666666666666666,91,1.002924070437084,1.0046277082540505,0.00041138415001257256,0.9987133370886545,1.0061800868130453,1.0007997709305434,1.0088738105307609,-0.0014908365150245965,0.0027165099970443123,0.10849784471292251
Circular insert,6,0.7083333333333334,92,1.0031420313047885,1.0044415941445144,0.0005189362224152089,0.9989161663464962,1.0066249208779052,1.0005407508101059,1.0087450968408296,-0.0016387029448242704,0.0028610526592368598,0.11493392397226979
Circular insert,6,0.75,93,1.003359992172493,1.004255480034977,0.0006264882948178521,0.999051245891,1.0072543499417506,1.0003462519033912,1.008639294019686,-0.0018601681910741926,0.0030387228173552657,0.12429879124542095
Circular insert,6,0.7916666666666666,94,1.0034675798934203,1.0040988144012695,0.000735486093289231,0.9990686931220287,1.0076871166674704,1.0002282224517325,1.008493485790383,-0.0023027249860475374,0.003419202484323778,0.1360318029434675
Circular insert,6,0.8333333333333334,95,1.003370044549885,1.0040003945059306,0.0006316602748914907,0.9993897461370631,1.007344371078754,1.0000204229864045,1.0083637473622356,-0.0022357817528046815,0.0031620181026492957,0.1268219090497612
Circular insert,6,0.875,96,1.0032726275953565,1.0039168527694324,0.0004758386308127763,0.9998485563645552,1.0069692699330015,0.9998473425036305,1.0082940589837424,-0.0020272439172032107,0.002736561665547246,0.1124871891949636
Circular insert,6,0.9166666666666666,97,1.0031752106408276,1.003833311032935,0.00032001698673407575,1.0003226680573667,1.00659779688351,0.9997439588356579,1.00813543268815,-0.0019006749073805132,0.002418388150746483,0.09881043673951302
Circular insert,6,0.9583333333333334,98,1.0030777936862991,1.0037497692964368,0.00016419534265536134,1.0006001514043252,1.0063901516456242,0.999568974840831,1.0081276256601421,-0.0017954522779547216,0.0020470933748583196,0.08610575266516889
Circular insert,6,1.0,99,1.0029803767317704,1.0036662275599384,8.373698576653876e-06,1.0007905020531043,1.0063173191479542,0.9993918920617165,1.0080313775182161,-0.001730339246968312,0.0017432840777040133,0.07486963625615727
