episode,condition_id,attempt_id,generator,steps,success,complete,max_contact_force_N,contact_frames,max_socket_drift_m,final_distance_m,final_axis_error_rad,final_key_clearance_m,dx,dy,dyaw,any_terminated,any_truncated,post_done_actions,stop_reason,solver_error
episode_0,0,0,yaw,396,True,True,0.0,0,0.0,0.01037483662366867,0.0008924272260628641,0.011628817766904831,0.0,0.0,-0.5235987755982988,True,False,0,terminated,
episode_1,1,0,yaw,381,True,True,0.0,0,0.0,0.011561917141079903,0.0009005723986774683,0.010438743978738785,0.0,0.0,-0.2617993877991494,True,False,0,terminated,
episode_2,2,0,yaw,484,True,True,0.0,0,0.0,0.011824115179479122,0.004345076624304056,0.010198306292295456,0.0,0.0,0.0,True,False,0,terminated,
episode_3,3,0,yaw,383,True,True,0.0,0,0.0,0.011540079489350319,0.000373783812392503,0.01046091690659523,0.0,0.0,0.2617993877991494,True,False,0,terminated,
episode_4,4,0,yaw,395,True,True,0.0,0,0.0,0.011772112920880318,0.001043446478433907,0.010232236236333847,0.0,0.0,0.5235987755982988,True,False,0,terminated,
episode_5,5,0,translation,353,True,True,0.0,0,0.0,0.011333880014717579,0.00036818161606788635,0.010666590183973312,-0.015,0.0,0.0,True,False,0,terminated,
episode_6,6,0,translation,431,False,True,71.02266131701029,130,0.0,0.05562575161457062,0.006326788105070591,-0.028130482882261276,0.015,0.0,0.0,False,False,0,solver_returned,
episode_7,6,1,translation,351,True,True,0.0,0,0.0,0.011352457106113434,0.00031263483106158674,0.010648179799318314,0.015,0.0,0.0,True,False,0,terminated,
episode_8,7,0,translation,384,True,True,34.725682561243964,47,0.0,0.011935782618820667,0.0030344321858137846,0.010088842362165451,0.0,-0.015,0.0,True,False,0,terminated,
episode_9,8,0,translation,357,True,True,0.0,0,0.0,0.011345724575221539,0.00036064322921447456,0.010654840618371964,0.0,0.015,0.0,True,False,0,terminated,
episode_10,9,0,mixed,372,True,True,0.0,0,3.725290298461914e-09,0.01148704718798399,0.0006909661460667849,0.010513652116060257,-0.0023931185865242923,-0.0010791215800725062,-0.18657306469668755,True,False,0,terminated,
episode_11,10,0,mixed,382,True,True,0.0,0,3.725290298461914e-09,0.01156030036509037,0.0005151188815943897,0.010440867394208908,-0.0022283235571025524,-0.010246784663665433,-0.27645951677924374,True,False,0,terminated,
episode_12,11,0,mixed,491,True,True,0.0,0,0.0,0.011779890395700932,0.00026582705322653055,0.010221187025308609,0.0038875386126535627,0.011759554302412916,-0.03424688094341882,True,False,0,terminated,
episode_13,12,0,mixed,627,False,True,70.16560363769531,74,0.0,0.05514887347817421,0.015971435233950615,-0.02820776030421257,0.008713388927921128,-0.003174494924091142,-0.4797539782073512,False,False,0,solver_returned,
episode_14,12,1,mixed,401,True,True,0.0,0,0.0,0.01041125413030386,0.0013445914955809712,0.011590857058763504,0.008713388927921128,-0.003174494924091142,-0.4797539782073512,True,False,0,terminated,
episode_15,13,0,mixed,395,True,True,0.0,0,3.725290298461914e-09,0.01026072259992361,0.000733431545086205,0.011740949004888535,0.0029496725821234956,-0.011109129942626405,-0.31578453071810775,True,False,0,terminated,
