episode,condition_id,attempt_id,generator,steps,success,complete,max_contact_force_N,contact_frames,max_socket_drift_m,final_distance_m,final_axis_error_rad,final_key_clearance_m,dx,dy,dyaw,any_terminated,any_truncated,post_done_actions,stop_reason,solver_error
episode_13,10,0,mixed,377,True,True,0.0,0,3.725290298461914e-09,0.011578305624425411,0.0009031399386003613,0.010422494262456894,-0.0022283235571025524,-0.010246784663665433,-0.27645951677924374,True,False,0,terminated,
episode_14,11,0,mixed,360,True,True,0.0,0,0.0,0.01022558193653822,0.006417188327759504,0.011775124818086624,0.0038875386126535627,0.011759554302412916,-0.03424688094341882,True,False,0,terminated,
episode_15,12,0,mixed,394,True,True,0.0,0,0.0,0.01041570957750082,0.0010513185989111662,0.011586148291826248,0.008713388927921128,-0.003174494924091142,-0.4797539782073512,True,False,0,terminated,
episode_16,13,0,mixed,456,False,True,75.33153871246992,150,3.725290298461914e-09,0.05570022389292717,0.03991945832967758,-0.028277937322854996,0.0029496725821234956,-0.011109129942626405,-0.31578453071810775,False,False,0,solver_returned,
episode_17,13,1,mixed,397,True,True,0.0,0,3.725290298461914e-09,0.011635917238891125,0.0010743510210886598,0.010364774614572525,0.0029496725821234956,-0.011109129942626405,-0.31578453071810775,True,False,0,terminated,
episode_18,14,0,mixed,329,True,True,0.0,0,0.0,0.011684712953865528,0.0005466798320412636,0.010317344218492508,-0.01132050548199724,0.0031447275593994104,0.18656551070753769,True,False,0,terminated,
episode_19,15,0,mixed,337,True,True,0.0,0,3.725290298461914e-09,0.009870794601738453,0.0007528641144745052,0.012130308896303177,-0.005542401259478868,0.00032293439542781417,0.1333377524075764,True,False,0,terminated,
episode_20,16,0,mixed,158,False,False,0.0,0,7.450580596923828e-09,0.32550764083862305,1.584306001663208,0.06839299947023392,-0.0022334160048983077,-0.0012357486408763746,-0.2752020212045151,False,False,0,solver_exception,RuntimeError('motion planning failed')
episode_21,16,1,mixed,352,True,True,0.0,0,7.450580596923828e-09,0.011804918758571148,0.0010876738233491778,0.010197807103395462,-0.0022334160048983077,-0.0012357486408763746,-0.2752020212045151,True,False,0,terminated,
episode_22,17,0,mixed,395,True,True,33.39631927436984,56,0.0,0.009000436402857304,0.001907814759761095,0.013024281710386276,0.0022465624784044486,-0.006905244765118781,-0.003963456565738155,True,False,0,terminated,
episode_23,18,0,mixed,149,False,False,0.0,0,0.0,0.4046630263328552,1.5843045711517334,0.06839292496442795,0.0015680678224564305,0.011519377382340677,-0.14347506968843726,False,False,0,solver_exception,RuntimeError('motion planning failed')
episode_24,18,1,mixed,377,True,True,0.0,0,0.0,0.01157671120017767,0.0031388590577989817,0.01042431965470314,0.0015680678224564305,0.011519377382340677,-0.14347506968843726,True,False,0,terminated,
episode_25,19,0,mixed,393,True,True,0.0,0,3.725290298461914e-09,0.01171552762389183,0.004109381232410669,0.010286528617143631,0.010362728597275557,-0.0007917488497382989,-0.39507205299764264,True,False,0,terminated,
episode_26,20,0,mixed,375,True,True,0.0,0,0.0,0.011444219388067722,0.0006059568841010332,0.010556425899267197,0.001202303376842826,-0.002872683158953766,-0.1610041259052088,True,False,0,terminated,
episode_27,21,0,mixed,175,False,False,0.0,0,7.450580596923828e-09,0.3029061257839203,1.584306240081787,0.06839299201965332,0.005460533610843841,-0.009176065566340208,-0.36630729949089225,False,False,0,solver_exception,RuntimeError('motion planning failed')
episode_28,21,1,mixed,392,True,True,0.0,0,7.450580596923828e-09,0.010299688205122948,0.0009782420238479972,0.011701907962560654,0.005460533610843841,-0.009176065566340208,-0.36630729949089225,True,False,0,terminated,
episode_29,22,0,mixed,377,True,True,0.0,0,3.725290298461914e-09,0.010115603916347027,0.00027003485593013465,0.011889476329088211,-0.01019785503635493,0.011887546132995197,0.33840644592155844,True,False,0,terminated,
episode_30,23,0,mixed,388,True,True,0.0,0,7.450580596923828e-09,0.011616620235145092,0.0006100079044699669,0.010384980589151382,0.003583363549875037,-0.0038229538769398493,0.3152581491511527,True,False,0,terminated,
episode_31,24,0,mixed,386,True,True,0.0,0,3.725290298461914e-09,0.011709322221577168,0.0068849828094244,0.010291028767824173,0.006914381992931009,-0.0015510412992135268,-0.3045332339783158,True,False,0,terminated,
episode_32,25,0,mixed,340,True,True,0.0,0,7.450580596923828e-09,0.011319659650325775,0.00043501934851519763,0.010680880397558212,-0.010535570229681426,-0.006097956751513089,-0.021991373126857727,True,False,0,terminated,
episode_33,26,0,mixed,363,True,True,0.0,0,3.725290298461914e-09,0.011372772045433521,0.0001424731162842363,0.010627847164869308,-0.0008629709010328137,-0.0005531067163298594,0.06367738146914015,True,False,0,terminated,
episode_34,27,0,mixed,365,True,True,0.0,0,0.0,0.011571909300982952,0.008008246310055256,0.01042882725596428,0.008541769008218795,0.004022032916112337,0.03196049633811415,True,False,0,terminated,
episode_35,28,0,mixed,367,True,True,0.0,0,3.725290298461914e-09,0.010226761922240257,0.006179896183311939,0.01177440956234932,0.002939942549023515,-0.009348660801151388,0.3077043496696418,True,False,0,terminated,
episode_36,29,0,mixed,363,True,True,0.0,0,0.0,0.010114527307450771,0.0002891083131544292,0.011889521032571793,-0.006089367938036382,-0.010627967707550005,0.38299308163426515,True,False,0,terminated,
episode_37,30,0,mixed,397,True,True,35.43603011774823,71,0.0,0.011243904940783978,0.01416523102670908,0.010761510580778122,0.009080504039630437,0.0012646056698357323,0.01733541423828555,True,False,0,terminated,
episode_38,31,0,mixed,383,True,True,0.0,0,3.725290298461914e-09,0.01034633070230484,0.0011901982361450791,0.011656712740659714,0.011910616875627975,0.00261372197217654,0.510092460033387,True,False,0,terminated,
episode_39,32,0,mixed,388,True,True,0.0,0,3.725290298461914e-09,0.011638511903584003,0.0010284582385793328,0.010362055152654648,-0.005195427073254344,0.0013924329836661215,-0.346447262945213,True,False,0,terminated,
episode_40,33,0,mixed,379,True,True,0.11181887073373294,7,0.0,0.011465087532997131,0.0005426117568276823,0.010535705834627151,0.00038940294977674907,0.009918567515302294,-0.16978677020606076,True,False,0,terminated,
episode_41,34,0,mixed,444,True,True,0.0,0,0.0,0.010262969881296158,0.0008687605150043964,0.011740189045667648,0.0019049604993052333,0.011545663344423165,-0.32687843647994297,True,False,0,terminated,
episode_42,35,0,mixed,644,False,True,98.46783008610447,74,0.0,0.05383680760860443,0.023363802582025528,-0.028250720351934433,-0.003747792048091088,0.010245802483035374,-0.4766883462474212,False,False,0,solver_returned,
episode_43,35,1,mixed,394,True,True,0.0,0,0.0,0.01042486447840929,0.0017173822270706296,0.011577975004911423,-0.003747792048091088,0.010245802483035374,-0.4766883462474212,True,False,0,terminated,
episode_44,36,0,mixed,338,True,True,0.0,0,0.0,0.011705978773534298,0.0004057936021126807,0.010296184569597244,-0.011241414553279885,-0.0008387961906365701,0.23442581763406956,True,False,0,terminated,
episode_45,37,0,mixed,381,True,True,0.0,0,3.725290298461914e-09,0.01036122627556324,0.0021262746304273605,0.01166018471121788,-0.0024197706407490596,-0.009121479235809632,0.370931685048412,True,False,0,terminated,
episode_46,38,0,mixed,358,True,True,0.0,0,3.725290298461914e-09,0.010013718158006668,0.002350234892219305,0.01198745146393776,0.0008451924919283486,0.008550435502034787,0.1446787842603401,True,False,0,terminated,
