phase,phase_code,phase_progress,global_bin,alpha_x,alpha_y,alpha_yaw,alpha_x_ci_low,alpha_x_ci_high,alpha_y_ci_low,alpha_y_ci_high,alpha_yaw_ci_low,alpha_yaw_ci_high,off_diagonal_fro
Align keyed,3,0.75,18,0.915050185539571,0.22944026476247584,1.0365091201409697,0.6281968190106226,1.0703230648909587,-0.8070447404834458,1.0735075576605762,-0.12725926686134958,2.435114766708939,78.56211630156902
Align keyed,3,0.7916666666666666,19,0.9396011256560315,0.3974683106756664,1.0411668808562915,0.7443017021883812,1.0522011713107073,-0.4254263060926178,1.0748152609535233,-0.18989329769562682,2.5219948457888517,83.12135593930647
Align keyed,3,0.8333333333333334,20,0.9635737105301952,0.5735779266453379,1.0437946725863583,0.8540605888565443,1.027610880675205,-0.024081944336260302,1.0700273475940867,-0.25449661278130314,2.6055702853833123,87.68110338398672
Align keyed,3,0.875,21,0.9744082213497205,0.7761941041663767,1.0484231481093325,0.9249680571028991,1.0055229411941926,0.44505745175821715,1.065643604610886,-0.31637050519948184,2.6906911536530864,92.24410103785961
Align keyed,3,0.9166666666666666,22,0.9921252176689555,0.9527954948633939,1.0560876040674074,0.9775507110132269,1.0015640814984146,0.8574266914367311,1.0420876678033404,-0.3636399795328338,2.7648853121808603,96.08251971933298
Align keyed,3,0.9583333333333334,23,1.002375192409603,1.0182119375084837,1.0587218741933029,0.9978494435111486,1.008295787156364,0.976607793765062,1.0557349421972926,-0.38237400363301743,2.7922256477801617,97.54671754094831
Align keyed,3,1.0,24,1.0004947044043682,1.0183884309230182,1.0595897876192062,0.9958206210362597,1.0060961998319295,0.976152524145436,1.054711475316486,-0.38212511913392305,2.795322556417456,97.63262833364644
Enter key,4,0.0,25,1.0009916583238112,1.0182895617146581,1.0008293483366641,0.9968924436382358,1.0068856163264175,0.9758134437358726,1.0551647665199027,0.998469594562209,1.0021673677526994,0.0840232710628492
Enter key,4,0.041666666666666664,26,1.0050295011670871,1.0189334662585166,1.0008758775451578,1.0002447869857984,1.0118927276081064,0.977083273782858,1.055979065803822,0.9986473585232689,1.0022079695825237,0.08817095589076711
Enter key,4,0.08333333333333333,27,0.9958113294173915,1.020444533162948,1.0007246070706444,0.9862611383018136,1.0020041146376089,0.9811464885772322,1.0570350365670862,0.99847182846715,1.0021391377310018,0.08798414869937972
Enter key,4,0.125,28,1.0138683237702129,1.0196544341601101,0.9994085225039111,0.9990568344588787,1.0357000525257356,0.9837047475315404,1.0539026706907684,0.9935206364565103,1.0021799436093572,0.17345885753887388
Enter key,4,0.16666666666666666,29,1.0297292449246316,1.0174500492739582,0.9993939295842128,1.0008658040145229,1.0734014051083622,0.9806398794903212,1.0529371587595142,0.9936928709849967,1.002131480269665,0.15509235748369588
Enter key,4,0.20833333333333334,30,1.043864947883504,1.0174289142269768,0.999348798501613,1.0027923764637852,1.1051223462354955,0.9833298368901243,1.0505545585042149,0.9936745842999888,1.0021709765605014,0.15621640278433666
Enter key,4,0.25,31,1.063863631682074,1.0191602140946106,1.0010179422688141,1.0021719097277604,1.1541778171540464,0.9883051442285837,1.050099631515714,0.9995724705442437,1.002302437262822,0.0417237186952611
Enter key,4,0.2916666666666667,32,1.0725421640617028,1.017374501167717,1.0012334707385142,1.0017261481919117,1.1768207417033527,0.9873241601656061,1.0444154419303127,1.0000863363584978,1.0023734591449343,0.04170152847498239
Enter key,4,0.3333333333333333,33,1.074371259436733,1.0176607450046884,1.000929362846681,1.0035127330453046,1.1777448469635634,0.9881239303683227,1.0447159393443313,0.9995823527955938,1.0020400086812848,0.04253569600346365
Enter key,4,0.375,34,1.067084210003033,1.0177616944690813,1.0006473244634326,1.00028206776279,1.1658127319363265,0.987935480778537,1.0446613751513596,0.9988493918163257,1.001811877764048,0.041428218871023284
Enter key,4,0.4166666666666667,35,1.0797194421234337,1.016020873243174,1.0009359873477526,1.001410240758867,1.1966522442610623,0.984903789708266,1.0432913031841975,0.9994399085144935,1.002088813275114,0.039143768589779526
Enter key,4,0.4583333333333333,36,1.092014300647998,1.014858335075914,1.0009197881128122,1.003238995614982,1.2240334043392567,0.9880374562056273,1.0406082883926298,0.9992704992263902,1.0022904552967564,0.04092112032254374
Enter key,4,0.5,37,1.0938666082191217,1.0161182174069041,1.000670151548689,1.0029397017936301,1.2295176210726266,0.9913159258124908,1.0416746655532616,0.9986307491949302,1.0020546984555456,0.0219733925259703
Enter key,4,0.5416666666666666,38,1.0960394119038788,1.0144350293229618,1.000470115451852,1.0028803054566702,1.2349869275465106,0.9896645522117483,1.0405661435711664,0.9980542241847045,1.0019740563999573,0.01783144987061715
Enter key,4,0.5833333333333334,39,1.0915182677398878,1.0100590949048232,1.0000012442482975,1.0044891189859213,1.219676442934342,0.9842805683163621,1.0355340957350108,0.9971608867688562,1.0016283863761029,0.013981706504162994
Enter key,4,0.625,40,1.0950384999680076,1.003203371411016,0.9990084343612482,1.0045879842859617,1.2292371103837099,0.9815435365388645,1.0222908658740417,0.9951068813008789,1.001192015589906,0.06808216391976823
Enter key,4,0.6666666666666666,41,1.1006711996170129,0.9946461496728132,0.9982797743787448,1.005066098794916,1.2442492809168555,0.9711955796935063,1.0153349142661898,0.9923708467761551,1.0012423075687324,0.11321271311137826
Enter key,4,0.7083333333333334,42,1.1049166512618593,0.9918243478611279,0.9987066785744511,1.0059386719699948,1.2537020720992489,0.9692139062521649,1.011121280610655,0.9941484193030186,1.0012609048468664,0.07860819286129156
Enter key,4,0.75,43,1.093018281917937,0.9928631753977591,0.9988786217816112,1.005574327122469,1.231890895578903,0.9733353909062712,1.0112279032489626,0.9948039956008006,1.0011741819801863,0.07665804219954413
Enter key,4,0.7916666666666666,44,1.066528472839252,0.9946570005710853,0.9988090002155553,1.0050895965043463,1.180029357797721,0.9772756130204195,1.0121405100205179,0.9941430743867921,1.0011100037545073,0.09568730757854141
Enter key,4,0.8333333333333334,45,0.995041741832719,0.9969204250278565,0.9990347278381475,0.9803203313449228,1.0073461235806094,0.9823410262995294,1.0137718692538815,0.9949186018912151,1.0010134915384985,0.06671648436104408
Enter key,4,0.875,46,0.9778751076559462,0.9975084177982176,0.9989135286405573,0.9463687327540317,1.0001985159388982,0.9822144388444273,1.0154048442059207,0.9948269305983309,1.0007615551823525,0.06670442481433851
Enter key,4,0.9166666666666666,47,0.9825271716021733,0.9966191958106312,0.99908969603583,0.9567985273632881,1.0032270567183867,0.9788790253531641,1.0167712261473123,0.9951119203294782,1.0007916086727677,0.06695069359974513
Enter key,4,0.9583333333333334,48,0.9820155107280161,0.99661225256517,0.9992640954073668,0.9566699767888942,1.0004249387120028,0.9779479887488746,1.017213689303263,0.9953053236336891,1.0009625267271116,0.07128090409421586
Enter key,4,1.0,49,0.9785865927907742,0.9963678703109491,0.9993441100877412,0.9505706457427242,0.9991809734958529,0.9781325519272014,1.0169109506053196,0.9947010432787616,1.0012050856761228,0.08882377856510855
Unlock yaw,5,0.0,50,0.9799586838045993,0.996220052052583,0.9983731431898827,0.9519843022083102,1.0019057542825618,0.9804441951878448,1.0193017775682156,0.993950530343347,1.0007990166185665,0.046122716343688294
Unlock yaw,5,0.041666666666666664,51,0.9806394595426956,0.9957760741191866,0.9957540868482013,0.9533502351045369,1.0013838416376522,0.979916620550425,1.018755110990399,0.991358176801384,0.9982038498788376,0.05682663892648462
Unlock yaw,5,0.08333333333333333,52,0.9818759700639261,0.9955224144792835,0.9856788407964623,0.9554666528658561,1.00147909340757,0.9795378232494742,1.0181811253417337,0.9815940082449792,0.9875792722078808,0.053282739181531286
Unlock yaw,5,0.125,53,0.9832219687736952,0.9954886577012623,0.9653254780543661,0.9581319402928925,1.0020869053174826,0.9796337233425187,1.0178346549580197,0.9602059472228739,0.9683422507454722,0.05776868626302041
Unlock yaw,5,0.16666666666666666,54,0.9845066376626201,0.9970528200912101,0.9329167824815057,0.9613193024902354,1.0024516921783373,0.981038418192004,1.0183402424047423,0.9254729988232581,0.9377703420397778,0.032870330668595085
Unlock yaw,5,0.20833333333333334,55,0.9856653676111564,0.996861549156392,0.8871146666269785,0.9646741932005651,1.002737591836702,0.9810412711581613,1.0165648374911715,0.875113509118505,0.8948746409827627,0.02154955672609064
Unlock yaw,5,0.25,56,0.9874815611484672,0.9980754322356397,0.8328220617189117,0.9690816027665582,1.002752569352394,0.9821082481736864,1.0180236602179704,0.815898057050426,0.843005028387612,0.11371538614158398
Unlock yaw,5,0.2916666666666667,57,0.9904271375491914,0.9974481471155994,0.7649292792020025,0.9732644967048364,1.0042229536903169,0.984571271445151,1.014816392955184,0.7418672516747145,0.7798338956839977,0.15795955093276312
Unlock yaw,5,0.3333333333333333,58,0.9908593124615946,0.9976836455746809,0.6852478107494014,0.9735532586088286,1.0027165844790071,0.9862252954736814,1.0140823853702263,0.6538840820352507,0.7047772730234023,0.19569075489228205
Unlock yaw,5,0.375,59,0.9919076186604638,0.9994605690236315,0.595066463024326,0.9762998131703791,1.0019758961712464,0.9890461995093852,1.0141911075089898,0.5570033807040622,0.6199719040014295,0.2862313438098739
Unlock yaw,5,0.4166666666666667,60,0.9938200276156103,1.0001900073911727,0.4975442804591932,0.9789579264123829,1.0032452229079323,0.9914178746625247,1.0132322116474175,0.4549099076077905,0.5257991273634972,0.3591671932802546
Unlock yaw,5,0.4583333333333333,61,0.9959018223502869,0.9998620096162392,0.4014361065414689,0.9813491574635962,1.0070520606399813,0.9921044850611789,1.0112770848593227,0.3576170063079607,0.43058275882627606,0.40314419856477857
Unlock yaw,5,0.5,62,0.9966905296280183,1.0029539317149587,0.3139060762810007,0.983366879083956,1.0087758126730486,0.9954179379245065,1.015050766489517,0.2712742939011101,0.34251357778882263,0.44202069258874593
Unlock yaw,5,0.5416666666666666,63,0.9973125697809613,1.0007024453808573,0.2353531923177562,0.9840884177182503,1.0098122085074546,0.9933714659231334,1.0110553970783762,0.19467720920475934,0.2627506549954634,0.42945457951803057
Unlock yaw,5,0.5833333333333334,64,0.9971788638828868,1.003035506071268,0.16871972155052894,0.9850426393848983,1.009803528100024,0.9947055310612463,1.014922170089871,0.13079822023847437,0.19418816361458296,0.40528135258963793
Unlock yaw,5,0.625,65,0.996981633856796,1.0027707203682164,0.11167782795695283,0.9859880280444165,1.0082280356137554,0.9940210796469118,1.0139356507092687,0.07810165737065979,0.1352473369152937,0.3168974742245244
Unlock yaw,5,0.6666666666666666,66,0.9977202596828407,1.0010369428494799,0.06832455113468613,0.9880681662294056,1.0072908130111609,0.9926125842092549,1.010631892876665,0.040025401532232226,0.08781671602957862,0.2959232981026985
Unlock yaw,5,0.7083333333333334,67,0.997706689997755,1.0000538931601697,0.03655367391959685,0.9888018264119929,1.0061694825986403,0.9916162931667468,1.0089555809011974,0.014487085121017805,0.0515272881747044,0.24391997893561973
Unlock yaw,5,0.75,68,0.9973976261078823,1.0013317759142348,0.016078065781972753,0.9888291770914704,1.004936082186509,0.9924338752105349,1.0100180840519344,0.002150787613155938,0.02589837623869996,0.18809940288552537
Unlock yaw,5,0.7916666666666666,69,0.997749031139032,0.9999215038752511,0.006092037401465175,0.989921597189949,1.0050704274404914,0.991403657991771,1.008437631859003,-0.0007273788963958127,0.01139903202509877,0.08265357455321796
Unlock yaw,5,0.8333333333333334,70,0.9981162620049473,0.9995896571797623,0.0017016898622955329,0.9907752559739871,1.0051683540627412,0.991666256283749,1.0074718652119456,-0.0016772926024653924,0.004578372414183833,0.03427197511604885
Unlock yaw,5,0.875,71,0.9984947100203546,1.0004086259361056,0.0006604809036003106,0.9913673642426987,1.0054608931038866,0.993081800734488,1.0073467121805688,-0.0016569323888918981,0.0026748410537189337,0.03171444293395748
Unlock yaw,5,0.9166666666666666,72,0.998857628475262,0.9989423212999509,-0.0005343133266966296,0.9920735041169565,1.005660388894397,0.9926235277511704,1.0046586224727314,-0.003067889132793373,0.0014778253969268565,0.03283747879455819
Unlock yaw,5,0.9583333333333334,73,0.9991584754976575,0.9989002869342438,-0.0011336638572575497,0.9926036709432701,1.0058669922581032,0.9925736253255967,1.004530680435078,-0.004228811001294549,0.0015148699358091757,0.057128903871607586
Unlock yaw,5,1.0,74,0.9992240530462165,0.998993680929004,-0.001724813502765432,0.9926584223720427,1.0058689027048076,0.9930635781056842,1.0045270684821597,-0.005201761821543835,0.0009555514662375519,0.052295649365386325
Circular insert,6,0.0,75,0.9991409220558038,0.9986543084043119,-0.0006453677740446764,0.9926084007083297,1.005910889453461,0.993073288394604,1.00573537413749,-0.0029276330784303445,0.0020000699680613747,0.034309882392819666
Circular insert,6,0.041666666666666664,76,0.9991934811533834,0.9986800135058261,-0.0008684978297423401,0.9924899922020466,1.0059085001285164,0.9931154314988124,1.0057409880110952,-0.003297150888704928,0.0016429771580350407,0.03772419315182956
Circular insert,6,0.08333333333333333,77,0.9992460402509619,0.9987057186073411,-0.001091627885439997,0.9924548036082648,1.0059456331158847,0.993157574603021,1.0057466018847006,-0.003588908822014645,0.0013500231564784135,0.04150182751583462
Circular insert,6,0.125,78,0.9992985993485398,0.9987314237088551,-0.0013147579411376675,0.9924292844512995,1.0059410535330962,0.9931997177072296,1.0057522157583063,-0.004096733806652471,0.0012341589283743288,0.04555248450306245
Circular insert,6,0.16666666666666666,79,0.9993511584461189,0.9987571288103693,-0.0015378879968353243,0.9924191612010875,1.0059290944797803,0.9932784899416748,1.0057409648112878,-0.004603734694126146,0.0010793464804178187,0.04980959968419257
Circular insert,6,0.20833333333333334,80,0.9996264211449158,0.9987868563612173,-0.001668802237507587,0.9927161062091414,1.0063788552279973,0.9933701484571951,1.0056754256379978,-0.004871460409162395,0.0010160949509859345,0.05248057589222993
Circular insert,6,0.25,81,0.9995706146204336,0.9988842266893818,-0.0014397133328984055,0.9925334385503419,1.0061187533209124,0.9934843623315829,1.0056340612304258,-0.004317264262651327,0.0011303795841973482,0.047594025274079875
Circular insert,6,0.2916666666666667,82,0.9996056450640141,0.9990459698973061,-0.0012200557869649908,0.992435148679061,1.0060524537324427,0.9935027126889121,1.0056984114705956,-0.003714524141146273,0.0012823996031656887,0.04312468377509281
Circular insert,6,0.3333333333333333,83,0.9996406755075937,0.9992077131052297,-0.0010003982410315831,0.992310244959006,1.0059461662333615,0.9936104385914539,1.0058481823639418,-0.0034705326772730104,0.001497093527939948,0.039035720734463666
Circular insert,6,0.375,84,0.9998428994860598,0.9993625149191787,-0.0007777647980486552,0.9925300477075191,1.0061600177436132,0.9936966162018764,1.0059651436574522,-0.0030309281639914294,0.0018575782062408776,0.035742418186798124
Circular insert,6,0.4166666666666667,85,0.9999930536462307,0.9995742158616527,-0.0007334377034632286,0.9926228517300191,1.0062681616965674,0.9937690317430701,1.0062849475520186,-0.0029649172773057236,0.001976407258034255,0.03512134307273395
Circular insert,6,0.4583333333333333,86,1.0000651030789656,0.9998712654969156,-0.0009565701314740577,0.9926339513125664,1.006232298860587,0.9938766099997872,1.0065664740194011,-0.0032735761541818247,0.0015821265759168022,0.03804745843225398
Circular insert,6,0.5,87,1.0001371525116982,1.0001683151321785,-0.0011797025594848798,0.9926336840824088,1.0061702909417876,0.9938602654572876,1.0067172438629959,-0.00347981839276631,0.001270873767290848,0.04141407487296801
Circular insert,6,0.5416666666666666,88,1.000243098392264,1.0005175204051278,-0.0013872327915965335,0.9927467590891725,1.006276651581324,0.9939089696388026,1.007222493719134,-0.003989520167992177,0.0010816147248962544,0.04552426142605325
Circular insert,6,0.5833333333333334,89,1.0003490442728307,1.0008667256780768,-0.0015947630237081872,0.9927675110337464,1.0063716727165513,0.9940629180542235,1.0077218515522741,-0.0044752512122316805,0.000970752444186572,0.049777527261631704
Circular insert,6,0.625,90,1.0004121980092389,1.001292485067238,-0.0015271516255460915,0.992763455847025,1.0062534184743146,0.9940218010303111,1.0086599190669558,-0.0043241285086014665,0.0009947036549262695,0.04862150283638875
Circular insert,6,0.6666666666666666,91,1.0004468236495407,1.0017692805338725,-0.0012761124738681628,0.992756048081778,1.0061418711400705,0.9938692626057436,1.0096809243782077,-0.003626825601561975,0.0011774596540749477,0.04436463736117305
Circular insert,6,0.7083333333333334,92,1.0003347315745723,1.0022462651771464,-0.0010265116043004022,0.9924611548267958,1.0056704861103347,0.9937885075324856,1.0110958871767401,-0.0031603052816127613,0.0014985602159016819,0.040846221508692215
Circular insert,6,0.75,93,1.0002226394996039,1.0027232498204204,-0.0007769107347326346,0.992345460427185,1.0052921311968441,0.9936596451970217,1.012510973167622,-0.0028572497440747437,0.001906614790167583,0.0384292714928604
Circular insert,6,0.7916666666666666,94,1.0000666693020606,1.003212389129098,-0.0005358041603260658,0.9923178174485245,1.0050164563773123,0.9936261524476956,1.0139471332182728,-0.00247324000001206,0.002281322676021619,0.037013040452531676
Circular insert,6,0.8333333333333334,95,0.9998870925257509,1.0037595496891507,-0.0006338358779384018,0.9926074731111046,1.004627541603149,0.9931955915746701,1.0154448376769218,-0.0025970315277314866,0.0021574230738077467,0.03774741519020241
Circular insert,6,0.875,96,0.9992439056520532,1.0043264155157057,-0.0008153260584733077,0.9922996949557633,1.0036939782404581,0.9926331269929994,1.0176742540446697,-0.0028447432703375426,0.0017789253246466733,0.039518652701156766
Circular insert,6,0.9166666666666666,97,0.9986007187783567,1.004893281342261,-0.0009968162390082205,0.991795053775176,1.003043546578713,0.9918535351509404,1.0199036704124174,-0.0030293740675067155,0.001431073790705874,0.04185146249855025
Circular insert,6,0.9583333333333334,98,0.9979575319046593,1.0054601471688176,-0.0011783064195431264,0.9912375945077584,1.002586546717799,0.991281437301502,1.0218190056764243,-0.0033079033852284876,0.0013447469558346059,0.04465792605350433
Circular insert,6,1.0,99,0.9973143450309618,1.0060270129953734,-0.0013597966000780393,0.9906913483623473,1.0023737061839306,0.9908065249246554,1.023838343728431,-0.0037976677605279173,0.0011028341853612682,0.04785478293454853
