phase,phase_code,phase_progress,global_bin,alpha_x,alpha_y,alpha_yaw,alpha_x_ci_low,alpha_x_ci_high,alpha_y_ci_low,alpha_y_ci_high,alpha_yaw_ci_low,alpha_yaw_ci_high,off_diagonal_fro
Enter key,4,0.7083333333333334,42,0.9998440087167296,1.0032921572848026,1.0002301622488363,0.9954600000240343,1.0047268670530913,0.9826004789529048,1.0295447758317042,0.9993928020177496,1.0008544777484278,0.014985930796444088
Enter key,4,0.75,43,1.0004520066408251,1.003431508117784,1.0002395488749731,0.9963962728143719,1.0048605686662377,0.9827259433203197,1.0294657673928986,0.9994210833258299,1.0008568195206702,0.014335821209466809
Enter key,4,0.7916666666666666,44,1.0004654494139398,1.0032129756677288,1.0002925205990398,0.9964205812599991,1.0044466716554439,0.9827788134998042,1.0289068460691,0.9994698383108799,1.0009115236734054,0.012924266294721818
Enter key,4,0.8333333333333334,45,1.0014764344769251,1.0046488816284949,1.0002037515722588,0.9976765160475343,1.0052281297590968,0.9863139814130789,1.0293932373086059,0.9995176368900082,1.0007139766592485,0.010173420054534293
Enter key,4,0.875,46,1.001905397604037,1.0072594739296787,1.000179116073236,0.99818797023647,1.005121907424815,0.9913396704294283,1.0335189550558266,0.9995119808032876,1.0006829493783693,0.012615820864004652
Enter key,4,0.9166666666666666,47,0.9997333892160662,1.0088644207346569,1.00023076125929,0.9955081634432872,1.0033561014973402,0.993135632677686,1.0354098248286234,0.9995365663712601,1.0007997124746266,0.01570625503262742
Enter key,4,0.9583333333333334,48,0.998979107618494,1.0096898922798783,1.000227060060649,0.9946855439356788,1.0034014557219695,0.9941938182884829,1.0362521465897285,0.9994582276564962,1.0007976359165882,0.016539608975405944
Enter key,4,1.0,49,0.9998996342795682,1.0099245685076323,1.0002446943071805,0.9961281353101552,1.0032496122459624,0.9946709143774329,1.0363037115395017,0.9994893454957613,1.0008337501313656,0.01671917368701017
Unlock yaw,5,0.0,50,0.9999073825890062,1.0094515702169107,0.9983422861575112,0.9951589194688177,1.0040845579948872,0.9929883349000534,1.0312450662979997,0.9948193811542433,1.0006489413339965,0.08100844056192685
Unlock yaw,5,0.041666666666666664,51,0.9995391857405586,1.0092598852560872,0.9960574658370449,0.9941707884280335,1.0050248838219473,0.9927824856146872,1.031300446486509,0.9934634692658791,0.9978516676151337,0.063947812018719
Unlock yaw,5,0.08333333333333333,52,0.9995687859874219,1.009287835535305,0.9856670266230712,0.9939118113183322,1.0056540843369755,0.9928425546044548,1.0312380770630925,0.9830077039457984,0.9874579414189638,0.054360656618349316
Unlock yaw,5,0.125,53,0.9995779297178335,1.0093102038606598,0.9651609659354152,0.9944125818057276,1.0052656611251942,0.9929138281308146,1.0306768545926759,0.9615742003750672,0.9677612263448557,0.03996853651040169
Unlock yaw,5,0.16666666666666666,54,1.0000721333937306,1.0093162182051105,0.9341369745389221,0.9947354602901667,1.005608727081308,0.9922266981230546,1.0305105262090606,0.9281541525430729,0.9384118696906223,0.017438813448305262
Unlock yaw,5,0.20833333333333334,55,1.0011462578982795,1.0091621471059178,0.8908696111767286,0.9955967252621056,1.0085746190998355,0.9922370752393543,1.0290799581201824,0.8805473262533681,0.8978841698803647,0.07024298808484584
Unlock yaw,5,0.25,56,1.000119919226271,1.0071136823944988,0.836183447277803,0.9953229580651594,1.0063963160987393,0.9911674351204459,1.0280681006001426,0.8207183459091184,0.8467155397480541,0.13117869790402892
Unlock yaw,5,0.2916666666666667,57,1.0011310228721617,1.0067096830774707,0.7683042831807607,0.9958400844967472,1.0092268908257755,0.9921684979355391,1.024239758795151,0.7470763203318905,0.7828090013668445,0.1475251102625847
Unlock yaw,5,0.3333333333333333,58,1.0009775769674343,1.0064291542672144,0.6903302917544492,0.9959225663831696,1.0100778440842364,0.9938215047547497,1.0234488045042758,0.6607820923705042,0.7097473592631623,0.17359327843761369
Unlock yaw,5,0.375,59,1.0019749347148195,1.0040005289828597,0.5990525434423795,0.9964071253078569,1.0130932964732484,0.9928004242392361,1.0198344322820383,0.5638679424648594,0.623141056349783,0.25726664559238227
Unlock yaw,5,0.4166666666666667,60,1.0026248144214196,1.002726187153197,0.502868049879607,0.9967657319390092,1.0159035195802664,0.9929265601438668,1.0178911914761126,0.4635599367063989,0.5306805546639971,0.2925478401685965
Unlock yaw,5,0.4583333333333333,61,1.002942017694634,1.0023049834838222,0.4074352275046219,0.9970538835184215,1.0167618852683438,0.9936981648780769,1.017380632631124,0.3663751596006779,0.4359806911290604,0.295007621553718
Unlock yaw,5,0.5,62,1.003129441303153,1.0019116773860584,0.3180143988975767,0.9972990619800236,1.0179584637083827,0.9943713035190661,1.0173050037288132,0.27796553681876307,0.34629152897464954,0.2833647830170503
Unlock yaw,5,0.5416666666666666,63,1.0027144736162181,1.0021289195297614,0.24003691022439572,0.997635095423383,1.0155924483500987,0.994719743295567,1.0175296724399032,0.2014212784036988,0.2665864863936062,0.3063742657349038
Unlock yaw,5,0.5833333333333334,64,1.0030555870734572,1.0020972130826897,0.17138256019552636,0.9979981032668233,1.0149404990406734,0.9947786598737862,1.0170920076477397,0.13560948312452184,0.19598100570547602,0.36084730478117494
Unlock yaw,5,0.625,65,1.001373013536117,1.0027037396887697,0.1167625264720602,0.9976961221662868,1.0091217452086088,0.9957828489049365,1.0158253569222582,0.08441420908628035,0.13890314282037083,0.2354392809909743
Unlock yaw,5,0.6666666666666666,66,1.0011124538232097,1.0022631604113312,0.07211395225289492,0.9979514092330618,1.0065742823270964,0.9964534137183135,1.0123362401650966,0.04474902553244851,0.0903902548770164,0.16671101827462856
Unlock yaw,5,0.7083333333333334,67,0.9996818823258617,1.001874220772708,0.0398546654148334,0.9973206148169841,1.0029512304917882,0.9969321023442443,1.0087666587023874,0.01874732032286105,0.05382072655184699,0.09655706613638011
Unlock yaw,5,0.75,68,1.0003388435733058,1.0011621478638562,0.018922772140685516,0.9978430088481177,1.0036532740019752,0.9967546656570453,1.0071415925934795,0.00569620080204617,0.027985022009038296,0.0810016342777853
Unlock yaw,5,0.7916666666666666,69,1.000139762126091,1.0009589899313303,0.00755830701286382,0.9977288803859024,1.0027397485238188,0.9963499998347487,1.0065302774644607,0.0009131616509934128,0.012263426706889083,0.029801404644438263
Unlock yaw,5,0.8333333333333334,70,1.0000788192982457,1.000710445453202,0.0038315488716868336,0.9975666126235152,1.0020973408498899,0.9958918659593536,1.006198671133024,0.000253180398622076,0.006959260630909292,0.05491072760525043
Unlock yaw,5,0.875,71,1.0002816363148936,1.0007347655253884,0.0014960763042956501,0.997754349614899,1.0026978962427477,0.9956341458121692,1.0062786484444115,-0.0013122549330811422,0.004320867919797708,0.04313083769025327
Unlock yaw,5,0.9166666666666666,72,1.0002106349959763,1.000866885117757,0.000804389733116936,0.9977068129633071,1.002402282350757,0.9957607728871393,1.006461379622037,-0.001443288417124928,0.003257371309537726,0.041692857687385995
Unlock yaw,5,0.9583333333333334,73,1.000098473033587,1.0009505276773303,0.0007499467910435185,0.9975412828375324,1.0020818260526259,0.9958905074050869,1.0065605128677633,-0.0012678268398236437,0.003144205225059855,0.05601478156324141
Unlock yaw,5,1.0,74,1.0003016649199676,1.0010149259877128,8.768494644961766e-05,0.9977103905387615,1.0028952563540812,0.9960965981220562,1.006655370453623,-0.002268480670500565,0.0023549149078407722,0.03574040101432933
Circular insert,6,0.0,75,0.9996563141497804,1.0009674381017093,-0.00023250635453469712,0.9970227648074347,1.001772114034053,0.9954910367655873,1.0055016537857495,-0.0031937588658743784,0.0031204302584693856,0.04112079152365451
Circular insert,6,0.041666666666666664,76,0.9997479818587999,1.0009486662881786,-0.00016338788355231212,0.9971801566660489,1.0019592937419228,0.9956141422687818,1.0055177879812975,-0.0027132437037458556,0.0028289208307769736,0.03990424647029284
