task,seed,subset_id,protocol,sample_size,repeat,model,fit_success,fit_error,fit_seconds,e_alpha,m_prismatic_correct,alpha_active_du,alpha_active_dv,alpha_active_dw,alpha_active_roll,alpha_active_pitch,alpha_active_yaw
libero_drawer,20270818,1,random,8,1,Pdiag finite (SE(3)),True,,13.162258618045598,5.760581244728841e-06,True,1.0000989714937325,1.2186117544469892e-08,1.123339314166897e-08,6.9057487628614195e-09,3.769016010210183e-08,5.392979251698836e-09
libero_drawer,20260818,8,random,15,2,Frame-weighted (SE(3)),True,,0.006475057918578386,0.0819957991035553,False,0.1311950778311325,0.1311950778311325,0.1311950778311325,0.1311950778311325,0.1311950778311325,0.1311950778311325
libero_drawer,20260818,8,random,15,2,Full operator (SE(3)),True,,0.000616934965364635,1.9551128767611391e-10,True,0.9999552227070378,0.0,0.0,0.0,0.0,0.0
libero_drawer,20260818,8,random,15,2,Pdiag pointwise (SE(3)),True,,0.016105316928587854,5.642733995811552e-33,True,0.9999999999999998,0.0,0.0,0.0,0.0,0.0
libero_drawer,20260818,8,random,15,2,Pdiag finite (SE(3)),True,,38.41713207797147,4.898478744630667e-06,True,1.0136405798594568,2.2123961803337743e-09,1.4013735348182052e-07,1.3642450990173836e-08,8.597862609027059e-07,5.321524977680675e-09
libero_drawer,20270818,2,random,8,2,Frame-weighted (SE(3)),True,,0.002522133057937026,0.08278204850562962,False,0.21767735338336286,0.21767735338336286,0.21767735338336286,0.21767735338336286,0.21767735338336286,0.21767735338336286
libero_drawer,20270818,2,random,8,2,Full operator (SE(3)),True,,0.00034215603955090046,7.77946856808319e-10,True,0.9999106803769284,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,2,random,8,2,Pdiag pointwise (SE(3)),True,,0.006569963996298611,2.0544255828643217e-31,True,0.9999999999999986,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,2,random,8,2,Pdiag finite (SE(3)),True,,10.230173098971136,4.473354426785523e-06,True,1.0013085345901063,3.1064793253686177e-09,1.319607397165805e-08,4.342766677192335e-09,6.478713933579322e-09,2.5318718145225805e-09
libero_drawer,20260818,7,random,15,1,Frame-weighted (SE(3)),True,,0.006522404029965401,0.0818138406506743,False,0.1974437757386281,0.1974437757386281,0.1974437757386281,0.1974437757386281,0.1974437757386281,0.1974437757386281
libero_drawer,20260818,7,random,15,1,Full operator (SE(3)),True,,0.0006834339583292603,2.1068393161136077e-11,True,0.9999853010056294,0.0,0.0,0.0,0.0,0.0
libero_drawer,20260818,7,random,15,1,Pdiag pointwise (SE(3)),True,,0.016167424037121236,5.476381796865105e-33,True,1.0000000000000002,0.0,0.0,0.0,0.0,0.0
libero_drawer,20260818,7,random,15,1,Pdiag finite (SE(3)),True,,43.50036263396032,2.055964382063869e-06,True,1.004008964037286,2.4467119515340006e-09,2.439719447001836e-09,6.357508593765197e-09,8.111803927665463e-09,2.962269465217359e-09
libero_drawer,20270818,0,random,8,0,Frame-weighted (SE(3)),True,,0.002501387964002788,0.0842534852844087,False,0.23820035212383867,0.23820035212383867,0.23820035212383867,0.23820035212383867,0.23820035212383867,0.23820035212383867
libero_drawer,20270818,0,random,8,0,Full operator (SE(3)),True,,0.0002733910223469138,4.452353408214358e-10,True,0.999932428006568,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,0,random,8,0,Pdiag pointwise (SE(3)),True,,0.006031554075889289,1.1151776354650225e-32,True,0.9999999999999997,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,0,random,8,0,Pdiag finite (SE(3)),True,,20.862372189061716,2.2051545460638516e-06,True,1.0038669129475992,5.128200942843017e-09,1.383115951544205e-07,1.675202876771601e-07,3.227421849223783e-08,6.123810246035964e-09
libero_drawer,20270818,3,qualified,8,0,Frame-weighted (SE(3)),True,,0.007332109031267464,0.0826215936097671,False,0.11841896369801096,0.11841896369801096,0.11841896369801096,0.11841896369801096,0.11841896369801096,0.11841896369801096
libero_drawer,20270818,3,qualified,8,0,Full operator (SE(3)),True,,0.0006093010306358337,6.652116345101643e-08,True,0.9991740536568994,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,3,qualified,8,0,Pdiag pointwise (SE(3)),True,,0.01878742000553757,1.393070869611467e-31,True,0.9999999999999988,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,3,qualified,8,0,Pdiag finite (SE(3)),True,,17.079155792016536,0.0004317530360523411,True,1.073979738224506,7.574549314759482e-09,5.451264021091174e-09,8.83314369107207e-09,8.214817893762296e-09,5.729248201550593e-09
libero_drawer,20270818,5,qualified,8,2,Frame-weighted (SE(3)),True,,0.0024149050004780293,0.08858426103149965,False,0.2785560089724771,0.2785560089724771,0.2785560089724771,0.2785560089724771,0.2785560089724771,0.2785560089724771
libero_drawer,20270818,5,qualified,8,2,Full operator (SE(3)),True,,0.0002449830062687397,2.9593439580949948e-08,True,0.9994491039745688,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,5,qualified,8,2,Pdiag pointwise (SE(3)),True,,0.0062996590277180076,1.8069154985322064e-32,True,0.9999999999999996,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,5,qualified,8,2,Pdiag finite (SE(3)),True,,16.742118948022835,6.345929667128032e-05,True,1.0327003551245038,2.104269135326374e-07,1.4225460707922477e-07,1.247694059173169e-06,6.328654280036733e-08,2.7959487032325542e-08
libero_drawer,20260818,13,random,30,1,Frame-weighted (SE(3)),True,,0.0027636369923129678,0.0815899347589504,False,0.19042652269435761,0.19042652269435761,0.19042652269435761,0.19042652269435761,0.19042652269435761,0.19042652269435761
libero_drawer,20260818,13,random,30,1,Full operator (SE(3)),True,,0.00030110205989331007,5.201384289231451e-12,True,0.9999926964940529,0.0,0.0,0.0,0.0,0.0
libero_drawer,20260818,13,random,30,1,Pdiag pointwise (SE(3)),True,,0.006637635990045965,1.13918756210505e-33,True,1.0,0.0,0.0,0.0,0.0,0.0
libero_drawer,20260818,13,random,30,1,Pdiag finite (SE(3)),True,,51.610739322029985,1.921861739727458e-05,True,0.9935809137666137,9.279805894418294e-10,9.511843244804106e-10,3.640496333377842e-09,6.3783689266505585e-09,2.1498273491749992e-09
libero_drawer,20270818,4,qualified,8,1,Frame-weighted (SE(3)),True,,0.0073301499942317605,0.08130443366512935,False,0.17541610252113043,0.17541610252113043,0.17541610252113043,0.17541610252113043,0.17541610252113043,0.17541610252113043
libero_drawer,20270818,4,qualified,8,1,Full operator (SE(3)),True,,0.0006509489612653852,2.49467641850396e-10,True,0.9999494199764326,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,4,qualified,8,1,Pdiag pointwise (SE(3)),True,,0.01860531000420451,5.754429907877911e-32,True,0.9999999999999992,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,4,qualified,8,1,Pdiag finite (SE(3)),True,,26.189066571067087,0.0009446112973437849,True,0.9082816222272199,1.7357246094652029e-10,4.607839184701495e-10,3.808764108287327e-09,4.733564039758712e-09,1.9147436783265733e-09
libero_drawer,20270818,7,random,15,1,Frame-weighted (SE(3)),True,,0.00259789708070457,0.0818138406506743,False,0.1974437757386281,0.1974437757386281,0.1974437757386281,0.1974437757386281,0.1974437757386281,0.1974437757386281
libero_drawer,20270818,7,random,15,1,Full operator (SE(3)),True,,0.00026379700284451246,2.1068393161136077e-11,True,0.9999853010056294,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,7,random,15,1,Pdiag pointwise (SE(3)),True,,0.006231104023754597,5.476381796865105e-33,True,1.0000000000000002,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,7,random,15,1,Pdiag finite (SE(3)),True,,21.769584306981415,2.055964382063869e-06,True,1.004008964037286,2.4467119515340006e-09,2.439719447001836e-09,6.357508593765197e-09,8.111803927665463e-09,2.962269465217359e-09
libero_drawer,20260818,14,random,30,2,Frame-weighted (SE(3)),True,,0.002735174959525466,0.08237387060076064,False,0.21030647611619335,0.21030647611619335,0.21030647611619335,0.21030647611619335,0.21030647611619335,0.21030647611619335
libero_drawer,20260818,14,random,30,2,Full operator (SE(3)),True,,0.00026613904628902674,6.269700450871627e-12,True,0.9999919814597704,0.0,0.0,0.0,0.0,0.0
libero_drawer,20260818,14,random,30,2,Pdiag pointwise (SE(3)),True,,0.006231662002392113,3.0768737038611494e-32,True,0.9999999999999994,0.0,0.0,0.0,0.0,0.0
libero_drawer,20260818,14,random,30,2,Pdiag finite (SE(3)),True,,52.91876815597061,3.374236007787981e-05,True,1.0257079417136772,1.2350110593867808e-09,1.6173630138828586e-09,5.857339196912295e-09,1.4050348566469974e-08,3.0563020203695675e-09
libero_drawer,20260818,12,random,30,0,Frame-weighted (SE(3)),True,,0.0026743210619315505,0.08272755208715372,False,0.21675603625277823,0.21675603625277823,0.21675603625277823,0.21675603625277823,0.21675603625277823,0.21675603625277823
libero_drawer,20260818,12,random,30,0,Full operator (SE(3)),True,,0.0002618799917399883,5.6307524820661514e-12,True,0.9999924010229141,0.0,0.0,0.0,0.0,0.0
libero_drawer,20260818,12,random,30,0,Pdiag pointwise (SE(3)),True,,0.00620841805357486,3.0059994819076996e-32,True,0.9999999999999994,0.0,0.0,0.0,0.0,0.0
libero_drawer,20260818,12,random,30,0,Pdiag finite (SE(3)),True,,65.45689399493858,3.07482188779505e-05,True,1.024868014815412,3.117533958803073e-08,3.364801237468263e-08,4.8142956271775745e-08,1.9000541270446557e-07,1.9515359657528044e-08
libero_drawer,20260818,15,qualified,30,0,Frame-weighted (SE(3)),True,,0.008480172022245824,0.0823037959794179,False,0.2089119209464863,0.2089119209464863,0.2089119209464863,0.2089119209464863,0.2089119209464863,0.2089119209464863
libero_drawer,20260818,15,qualified,30,0,Full operator (SE(3)),True,,0.0007902299985289574,6.3222974011761534e-12,True,0.9999919478959717,0.0,0.0,0.0,0.0,0.0
libero_drawer,20260818,15,qualified,30,0,Pdiag pointwise (SE(3)),True,,0.022611465072259307,2.750428578287513e-32,True,0.9999999999999994,0.0,0.0,0.0,0.0,0.0
libero_drawer,20260818,15,qualified,30,0,Pdiag finite (SE(3)),True,,61.643864921992645,4.592331666660885e-06,True,1.001219054650898,5.570354331027466e-10,1.1565606767198719e-09,3.215940103294975e-09,2.9900437372454264e-09,1.6707322500643983e-09
libero_drawer,20270818,9,qualified,15,0,Frame-weighted (SE(3)),True,,0.002515967935323715,0.08170829595911226,False,0.13897490649716554,0.13897490649716554,0.13897490649716554,0.13897490649716554,0.13897490649716554,0.13897490649716554
libero_drawer,20270818,9,qualified,15,0,Full operator (SE(3)),True,,0.0002428150037303567,6.014894915701302e-11,True,0.999975163754812,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,9,qualified,15,0,Pdiag pointwise (SE(3)),True,,0.006105341017246246,4.9534918169639704e-33,True,0.9999999999999998,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,9,qualified,15,0,Pdiag finite (SE(3)),True,,22.11001445702277,0.0002130906122940029,True,0.9604197912786857,2.436579494767464e-10,2.849878478877867e-10,4.869173334044044e-09,5.263406652121182e-09,2.231983070157107e-09
libero_drawer,20270818,8,random,15,2,Frame-weighted (SE(3)),True,,0.002548907999880612,0.0819957991035553,False,0.1311950778311325,0.1311950778311325,0.1311950778311325,0.1311950778311325,0.1311950778311325,0.1311950778311325
libero_drawer,20270818,8,random,15,2,Full operator (SE(3)),True,,0.0002739520277827978,1.9551128767611391e-10,True,0.9999552227070378,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,8,random,15,2,Pdiag pointwise (SE(3)),True,,0.006419452955015004,5.642733995811552e-33,True,0.9999999999999998,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,8,random,15,2,Pdiag finite (SE(3)),True,,25.356055655982345,4.898478744630667e-06,True,1.0136405798594568,2.2123961803337743e-09,1.4013735348182052e-07,1.3642450990173836e-08,8.597862609027059e-07,5.321524977680675e-09
libero_drawer,20270818,6,random,15,0,Frame-weighted (SE(3)),True,,0.007399844937026501,0.08126081256623299,False,0.16525404594138232,0.16525404594138232,0.16525404594138232,0.16525404594138232,0.16525404594138232,0.16525404594138232
libero_drawer,20270818,6,random,15,0,Full operator (SE(3)),True,,0.0007646220037713647,1.9216991789097257e-10,True,0.9999556069873361,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,6,random,15,0,Pdiag pointwise (SE(3)),True,,0.01929184002801776,9.574471829029485e-32,True,0.999999999999999,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,6,random,15,0,Pdiag finite (SE(3)),True,,47.97329995804466,5.6814881816446356e-05,True,0.9833782913990042,4.349818563701819e-09,5.039938068593612e-09,7.611867151979619e-09,1.2569042212893584e-08,3.9841883138198404e-09
libero_drawer,20260818,10,qualified,15,1,Frame-weighted (SE(3)),True,,0.00643377797678113,0.08126589979577577,False,0.1699363125205296,0.1699363125205296,0.1699363125205296,0.1699363125205296,0.1699363125205296,0.1699363125205296
libero_drawer,20260818,10,qualified,15,1,Full operator (SE(3)),True,,0.0006095829885452986,7.475481869048051e-11,True,0.9999723120046905,0.0,0.0,0.0,0.0,0.0
libero_drawer,20260818,10,qualified,15,1,Pdiag pointwise (SE(3)),True,,0.016130584990605712,1.1632616864098905e-33,True,1.0,0.0,0.0,0.0,0.0,0.0
libero_drawer,20260818,10,qualified,15,1,Pdiag finite (SE(3)),True,,93.9023320049746,0.0005091870829358469,True,0.9346538263303688,7.787153229785844e-11,9.186109934444836e-11,1.4709457817907852e-09,1.6885470386345506e-09,8.024126079234688e-10
libero_drawer,20260818,17,qualified,30,2,Frame-weighted (SE(3)),True,,0.0077316699316725135,0.08131676017738916,False,0.1567863282162404,0.1567863282162404,0.1567863282162404,0.1567863282162404,0.1567863282162404,0.1567863282162404
libero_drawer,20260818,17,qualified,30,2,Full operator (SE(3)),True,,0.0007239759434014559,7.378218321477053e-12,True,0.9999913014339121,0.0,0.0,0.0,0.0,0.0
libero_drawer,20260818,17,qualified,30,2,Pdiag pointwise (SE(3)),True,,0.01922338199801743,2.9482777565327936e-33,True,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
libero_drawer,20260818,17,qualified,30,2,Pdiag finite (SE(3)),True,,77.67233299301006,8.161751738159072e-06,True,0.9987408516235283,4.889839604513141e-10,4.930480356449285e-10,4.543933182940547e-09,3.265765072415291e-09,2.2235212473910763e-09
libero_drawer,20280818,2,random,8,2,Frame-weighted (SE(3)),True,,0.002353371004574001,0.08278204850562962,False,0.21767735338336286,0.21767735338336286,0.21767735338336286,0.21767735338336286,0.21767735338336286,0.21767735338336286
libero_drawer,20280818,2,random,8,2,Full operator (SE(3)),True,,0.00029644393362104893,7.77946856808319e-10,True,0.9999106803769284,0.0,0.0,0.0,0.0,0.0
libero_drawer,20280818,2,random,8,2,Pdiag pointwise (SE(3)),True,,0.0060338720213621855,2.0544255828643217e-31,True,0.9999999999999986,0.0,0.0,0.0,0.0,0.0
libero_drawer,20280818,2,random,8,2,Pdiag finite (SE(3)),True,,10.215955768013373,4.473354426785523e-06,True,1.0013085345901063,3.1064793253686177e-09,1.319607397165805e-08,4.342766677192335e-09,6.478713933579322e-09,2.5318718145225805e-09
libero_drawer,20270818,11,qualified,15,2,Frame-weighted (SE(3)),True,,0.0077827590284869075,0.0847752603531733,False,0.24418366791994325,0.24418366791994325,0.24418366791994325,0.24418366791994325,0.24418366791994325,0.24418366791994325
libero_drawer,20270818,11,qualified,15,2,Full operator (SE(3)),True,,0.000635335105471313,3.5589539151025714e-11,True,0.9999808956133717,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,11,qualified,15,2,Pdiag pointwise (SE(3)),True,,0.018563103047199547,7.283225073024397e-34,True,1.0,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,11,qualified,15,2,Pdiag finite (SE(3)),True,,48.39481990598142,1.3186811688152047e-06,True,1.0055608620778917,6.139401974752475e-09,1.072837982577004e-08,1.2845001309168942e-07,1.3931799775312938e-08,7.96924782421812e-09
libero_drawer,20260818,16,qualified,30,1,Frame-weighted (SE(3)),True,,0.007702611037530005,0.08145361432133486,False,0.18487468765437237,0.18487468765437237,0.18487468765437237,0.18487468765437237,0.18487468765437237,0.18487468765437237
libero_drawer,20260818,16,qualified,30,1,Full operator (SE(3)),True,,0.0006611499702557921,7.031155072169667e-12,True,0.9999915084835617,0.0,0.0,0.0,0.0,0.0
libero_drawer,20260818,16,qualified,30,1,Pdiag pointwise (SE(3)),True,,0.01919020409695804,9.261516237774661e-32,True,0.999999999999999,0.0,0.0,0.0,0.0,0.0
libero_drawer,20260818,16,qualified,30,1,Pdiag finite (SE(3)),True,,93.10089864698239,1.210580269880026e-05,True,1.0180783971795897,1.25925416196597e-08,9.553005172252792e-09,1.1378909315219388e-08,3.650132515174835e-08,6.3685849032656e-09
libero_drawer,20270818,10,qualified,15,1,Frame-weighted (SE(3)),True,,0.002485016011632979,0.08126589979577577,False,0.1699363125205296,0.1699363125205296,0.1699363125205296,0.1699363125205296,0.1699363125205296,0.1699363125205296
libero_drawer,20270818,10,qualified,15,1,Full operator (SE(3)),True,,0.00026553799398243427,7.475481869048051e-11,True,0.9999723120046905,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,10,qualified,15,1,Pdiag pointwise (SE(3)),True,,0.006021594977937639,1.1632616864098905e-33,True,1.0,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,10,qualified,15,1,Pdiag finite (SE(3)),True,,52.45851277606562,0.0005091870829358469,True,0.9346538263303688,7.787153229785844e-11,9.186109934444836e-11,1.4709457817907852e-09,1.6885470386345506e-09,8.024126079234688e-10
libero_drawer,20280818,1,random,8,1,Frame-weighted (SE(3)),True,,0.008143553975969553,0.08170506756218915,False,0.19425861493234994,0.19425861493234994,0.19425861493234994,0.19425861493234994,0.19425861493234994,0.19425861493234994
libero_drawer,20280818,1,random,8,1,Full operator (SE(3)),True,,0.0008815969340503216,3.3435870970451292e-09,True,0.9998148267552107,0.0,0.0,0.0,0.0,0.0
libero_drawer,20280818,1,random,8,1,Pdiag pointwise (SE(3)),True,,0.01988247293047607,4.767639577330602e-33,True,1.0,0.0,0.0,0.0,0.0,0.0
libero_drawer,20280818,1,random,8,1,Pdiag finite (SE(3)),True,,22.88947304105386,5.760581244728841e-06,True,1.0000989714937325,1.2186117544469892e-08,1.123339314166897e-08,6.9057487628614195e-09,3.769016010210183e-08,5.392979251698836e-09
libero_drawer,20270818,13,random,30,1,Frame-weighted (SE(3)),True,,0.0029904929688200355,0.0815899347589504,False,0.19042652269435761,0.19042652269435761,0.19042652269435761,0.19042652269435761,0.19042652269435761,0.19042652269435761
libero_drawer,20270818,13,random,30,1,Full operator (SE(3)),True,,0.0003539429744705558,5.201384289231451e-12,True,0.9999926964940529,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,13,random,30,1,Pdiag pointwise (SE(3)),True,,0.007031387998722494,1.13918756210505e-33,True,1.0,0.0,0.0,0.0,0.0,0.0
libero_drawer,20270818,13,random,30,1,Pdiag finite (SE(3)),True,,49.88812731299549,1.921861739727458e-05,True,0.9935809137666137,9.279805894418294e-10,9.511843244804106e-10,3.640496333377842e-09,6.3783689266505585e-09,2.1498273491749992e-09
libero_drawer,20280818,0,random,8,0,Frame-weighted (SE(3)),True,,0.007597372052259743,0.0842534852844087,False,0.23820035212383867,0.23820035212383867,0.23820035212383867,0.23820035212383867,0.23820035212383867,0.23820035212383867
libero_drawer,20280818,0,random,8,0,Full operator (SE(3)),True,,0.0007482090732082725,4.452353408214358e-10,True,0.999932428006568,0.0,0.0,0.0,0.0,0.0
libero_drawer,20280818,0,random,8,0,Pdiag pointwise (SE(3)),True,,0.019715927075594664,1.1151776354650225e-32,True,0.9999999999999997,0.0,0.0,0.0,0.0,0.0
libero_drawer,20280818,0,random,8,0,Pdiag finite (SE(3)),True,,32.73553229402751,2.2051545460638516e-06,True,1.0038669129475992,5.128200942843017e-09,1.383115951544205e-07,1.675202876771601e-07,3.227421849223783e-08,6.123810246035964e-09
libero_drawer,20280818,3,qualified,8,0,Frame-weighted (SE(3)),True,,0.0023229100042954087,0.0826215936097671,False,0.11841896369801096,0.11841896369801096,0.11841896369801096,0.11841896369801096,0.11841896369801096,0.11841896369801096
libero_drawer,20280818,3,qualified,8,0,Full operator (SE(3)),True,,0.00024885404855012894,6.652116345101643e-08,True,0.9991740536568994,0.0,0.0,0.0,0.0,0.0
libero_drawer,20280818,3,qualified,8,0,Pdiag pointwise (SE(3)),True,,0.006348618073388934,1.393070869611467e-31,True,0.9999999999999988,0.0,0.0,0.0,0.0,0.0
libero_drawer,20280818,3,qualified,8,0,Pdiag finite (SE(3)),True,,13.504950589034706,0.0004317530360523411,True,1.073979738224506,7.574549314759482e-09,5.451264021091174e-09,8.83314369107207e-09,8.214817893762296e-09,5.729248201550593e-09
libero_drawer,20280818,5,qualified,8,2,Frame-weighted (SE(3)),True,,0.002442074939608574,0.08858426103149965,False,0.2785560089724771,0.2785560089724771,0.2785560089724771,0.2785560089724771,0.2785560089724771,0.2785560089724771
libero_drawer,20280818,5,qualified,8,2,Full operator (SE(3)),True,,0.00023371295537799597,2.9593439580949948e-08,True,0.9994491039745688,0.0,0.0,0.0,0.0,0.0
libero_drawer,20280818,5,qualified,8,2,Pdiag pointwise (SE(3)),True,,0.005939702037721872,1.8069154985322064e-32,True,0.9999999999999996,0.0,0.0,0.0,0.0,0.0
libero_drawer,20280818,5,qualified,8,2,Pdiag finite (SE(3)),True,,19.126404475071467,6.345929667128032e-05,True,1.0327003551245038,2.104269135326374e-07,1.4225460707922477e-07,1.247694059173169e-06,6.328654280036733e-08,2.7959487032325542e-08
libero_drawer,20270818,14,random,30,2,Frame-weighted (SE(3)),True,,0.002743227989412844,0.08237387060076064,False,0.21030647611619335,0.21030647611619335,0.21030647611619335,0.21030647611619335,0.21030647611619335,0.21030647611619335
