condition,n_sim,sim_mean_hand_response_deg,sim_sd_hand_response_deg,sim_mean_peg_response_deg,sim_bootstrap_ci95_low_deg,sim_bootstrap_ci95_high_deg,real_mean_axis_response_deg,real_minus_sim_deg,difference_bootstrap_ci95_low_deg,difference_bootstrap_ci95_high_deg
roll_minus,3,10.501269577322413,2.0271782063987986,9.970311988632442,8.504606483241583,12.557643584309462,10.299727607946036,-0.20154196937637714,-2.1894599030223185,1.7977615229128283
roll_plus,3,9.215038707530763,1.109260723437446,9.971310505306365,7.94332535509972,9.983251775724213,10.299727607946036,1.0846889004152729,-0.06341921688556948,2.3935560103785445
pitch_minus,3,9.989006626965883,0.614435338214335,9.997917878887126,9.52310212054176,10.685349134733253,10.299727607946036,0.3107209809801521,-0.6216918921135085,1.2336693683319746
pitch_plus,3,9.469031704530439,0.7827055852874352,9.862776232264471,8.565580789706305,9.942213317649516,10.299727607946036,0.830695903415597,-0.11937614168791262,1.894808681321149
