task_key,family,seed,subset_id,protocol,sample_size,repeat,model,fit_success,fit_error,fit_seconds,e_alpha,m_relation_correct,alpha_active_du,alpha_active_dv,alpha_active_dw,alpha_active_roll,alpha_active_pitch,alpha_active_yaw
drawer_middle_open,prismatic_sliding,20260818,1,random,8,1,Frame-weighted (SE(3)),True,,0.006847150973044336,0.08170506756218915,False,0.19425861493234994,0.19425861493234994,0.19425861493234994,0.19425861493234994,0.19425861493234994,0.19425861493234994
drawer_middle_open,prismatic_sliding,20260818,1,random,8,1,Phase scalar GP (SE(3)),True,,0.14624370890669525,0.0817053878199701,False,0.1957358074238692,0.1957358074238692,0.1957358074238692,0.1957358074238692,0.1957358074238692,0.1957358074238692
drawer_middle_open,prismatic_sliding,20260818,1,random,8,1,TP-GMM additive (SE(3)),True,,0.5945302170002833,0.01310785358895842,True,0.9948920958550989,0.00877196546187649,0.012073914753484169,0.010220383105966846,0.01891371527587804,0.0054727455070513464
drawer_middle_open,prismatic_sliding,20260818,1,random,8,1,TP-GMM SE(3),True,,1.4404254840919748,0.01380713656037328,True,0.9708402937805977,0.009926592640076904,0.011208119574020712,0.0073646428545717235,0.024348285474246723,0.01126830985468974
drawer_middle_open,prismatic_sliding,20260818,1,random,8,1,Full operator (SE(3)),True,,0.0002591949887573719,3.3435870970451292e-09,True,0.9998148267552107,0.0,0.0,0.0,0.0,0.0
drawer_middle_open,prismatic_sliding,20260818,1,random,8,1,Pdiag pointwise (SE(3)),True,,0.0056778580183163285,4.767639577330602e-33,True,1.0,0.0,0.0,0.0,0.0,0.0
drawer_middle_open,prismatic_sliding,20260818,1,random,8,1,Pdiag finite (SE(3)),True,,0.4186995179625228,1.847306562536216e-05,True,1.01749405552097,5.142578755231187e-06,5.115006667077132e-06,1.0330053959113373e-05,1.3017882907740126e-05,1.1754999927862168e-05
drawer_middle_open,prismatic_sliding,20260818,4,qualified,8,1,Frame-weighted (SE(3)),True,,0.006797281908802688,0.08130443366512935,False,0.17541610252113043,0.17541610252113043,0.17541610252113043,0.17541610252113043,0.17541610252113043,0.17541610252113043
drawer_middle_open,prismatic_sliding,20260818,4,qualified,8,1,Phase scalar GP (SE(3)),True,,0.11413821903988719,0.08130479750104468,False,0.17675001169883256,0.17675001169883256,0.17675001169883256,0.17675001169883256,0.17675001169883256,0.17675001169883256
drawer_middle_open,prismatic_sliding,20260818,4,qualified,8,1,TP-GMM additive (SE(3)),True,,0.5036245209630579,0.012626456809210145,True,0.9962051307310649,0.002380873788917711,0.006915475560432243,0.020213550706142502,0.019224757150592797,0.0022198512713544893
drawer_middle_open,prismatic_sliding,20260818,4,qualified,8,1,TP-GMM SE(3),True,,1.9950755330501124,0.014467930775074335,True,0.9450399159819517,0.0027168190262834998,0.007293336240584465,0.018893638021403092,0.022096381068573923,0.00478528405985168
drawer_middle_open,prismatic_sliding,20260818,4,qualified,8,1,Full operator (SE(3)),True,,0.0005398540524765849,2.49467641850396e-10,True,0.9999494199764326,0.0,0.0,0.0,0.0,0.0
drawer_middle_open,prismatic_sliding,20260818,4,qualified,8,1,Pdiag pointwise (SE(3)),True,,0.01644573302473873,5.754429907877911e-32,True,0.9999999999999992,0.0,0.0,0.0,0.0,0.0
drawer_middle_open,prismatic_sliding,20260818,4,qualified,8,1,Pdiag finite (SE(3)),True,,0.8702698029810563,0.0009282285893577225,True,0.9134509295337281,4.326379098254179e-06,4.670793589839521e-06,1.268035501919897e-05,6.967158446896568e-06,4.61955107469759e-06
drawer_middle_open,prismatic_sliding,20260818,9,qualified,15,0,Frame-weighted (SE(3)),True,,0.0030984990298748016,0.08170829595911226,False,0.13897490649716554,0.13897490649716554,0.13897490649716554,0.13897490649716554,0.13897490649716554,0.13897490649716554
drawer_middle_open,prismatic_sliding,20260818,9,qualified,15,0,Phase scalar GP (SE(3)),True,,0.10185209289193153,0.08170869857927594,False,0.14003170732024936,0.14003170732024936,0.14003170732024936,0.14003170732024936,0.14003170732024936,0.14003170732024936
drawer_middle_open,prismatic_sliding,20260818,9,qualified,15,0,TP-GMM additive (SE(3)),True,,1.1634233520599082,0.012427663556644108,True,0.9961861490934143,0.002043556690153007,0.0037050146011423455,0.008926395283043398,0.006952822138891257,0.0015406116772065381
drawer_middle_open,prismatic_sliding,20260818,9,qualified,15,0,TP-GMM SE(3),True,,1.7308027889812365,0.014156769081502976,True,0.9299845886986957,0.0023569796896101697,0.003944779083671796,0.00679864211404535,0.013917559945071378,0.0028496375686262176
drawer_middle_open,prismatic_sliding,20260818,9,qualified,15,0,Full operator (SE(3)),True,,0.00022786995396018028,6.014894915701302e-11,True,0.999975163754812,0.0,0.0,0.0,0.0,0.0
drawer_middle_open,prismatic_sliding,20260818,9,qualified,15,0,Pdiag pointwise (SE(3)),True,,0.005510051967576146,4.9534918169639704e-33,True,0.9999999999999998,0.0,0.0,0.0,0.0,0.0
drawer_middle_open,prismatic_sliding,20260818,9,qualified,15,0,Pdiag finite (SE(3)),True,,0.8123913629679009,0.00020448744585610277,True,0.9658957187135175,1.668117593434473e-06,2.538880197581338e-06,5.897446784195924e-06,8.543464892055927e-06,3.889655563278588e-06
drawer_middle_open,prismatic_sliding,20260818,3,qualified,8,0,Frame-weighted (SE(3)),True,,0.006890382035635412,0.0826215936097671,False,0.11841896369801096,0.11841896369801096,0.11841896369801096,0.11841896369801096,0.11841896369801096,0.11841896369801096
drawer_middle_open,prismatic_sliding,20260818,3,qualified,8,0,Phase scalar GP (SE(3)),True,,0.17671253497246653,0.08262199164913725,False,0.11931945196687699,0.11931945196687699,0.11931945196687699,0.11931945196687699,0.11931945196687699,0.11931945196687699
drawer_middle_open,prismatic_sliding,20260818,3,qualified,8,0,TP-GMM additive (SE(3)),True,,0.5351636708946899,0.013173101609442456,True,0.9954779198485808,0.004660112976310879,0.003553124549459671,0.0047064551884843375,0.008656472031026485,0.0037710389572223058
drawer_middle_open,prismatic_sliding,20260818,3,qualified,8,0,TP-GMM SE(3),True,,2.724254625965841,0.015577113479002914,True,0.9924740411346861,0.006425809268606338,0.005702904704240059,0.005182260506843228,0.009745957408599182,0.005752585871563465
drawer_middle_open,prismatic_sliding,20260818,3,qualified,8,0,Full operator (SE(3)),True,,0.0005497749662026763,6.652116345101643e-08,True,0.9991740536568994,0.0,0.0,0.0,0.0,0.0
drawer_middle_open,prismatic_sliding,20260818,3,qualified,8,0,Pdiag pointwise (SE(3)),True,,0.016220999998040497,1.393070869611467e-31,True,0.9999999999999988,0.0,0.0,0.0,0.0,0.0
drawer_middle_open,prismatic_sliding,20260818,3,qualified,8,0,Pdiag finite (SE(3)),True,,0.8955444649327546,1.5351500144055243e-05,True,1.0059316211361393,6.148698425773298e-06,4.499981113249564e-06,1.4072006142821618e-05,1.1855413769485377e-05,8.100721757907269e-06
drawer_middle_open,prismatic_sliding,20260818,8,random,15,2,Frame-weighted (SE(3)),True,,0.006802652031183243,0.0819957991035553,False,0.1311950778311325,0.1311950778311325,0.1311950778311325,0.1311950778311325,0.1311950778311325,0.1311950778311325
drawer_middle_open,prismatic_sliding,20260818,8,random,15,2,Phase scalar GP (SE(3)),True,,0.2480577320093289,0.08199620223460526,False,0.13219271884223976,0.13219271884223976,0.13219271884223976,0.13219271884223976,0.13219271884223976,0.13219271884223976
drawer_middle_open,prismatic_sliding,20260818,8,random,15,2,TP-GMM additive (SE(3)),True,,2.0328052319819108,0.01278260679145314,True,0.9952403348378186,0.00302365170916609,0.003674669238626747,0.009396625204846298,0.0071210927533149615,0.002481629576481126
drawer_middle_open,prismatic_sliding,20260818,8,random,15,2,TP-GMM SE(3),True,,2.1772716310806572,0.01387812626756225,True,0.9255791909415501,0.0036972284413010936,0.004026107872355429,0.010958387483759768,0.010789888339782117,0.006707909097678044
drawer_middle_open,prismatic_sliding,20260818,8,random,15,2,Full operator (SE(3)),True,,0.00023359199985861778,1.9551128767611391e-10,True,0.9999552227070378,0.0,0.0,0.0,0.0,0.0
drawer_middle_open,prismatic_sliding,20260818,8,random,15,2,Pdiag pointwise (SE(3)),True,,0.005531670991331339,5.642733995811552e-33,True,0.9999999999999998,0.0,0.0,0.0,0.0,0.0
drawer_middle_open,prismatic_sliding,20260818,8,random,15,2,Pdiag finite (SE(3)),True,,0.7144202020717785,6.526718854840968e-05,True,1.0334520168619414,5.241072875284022e-06,4.971666125435747e-06,1.6114671719957226e-05,7.471408281303498e-06,7.882118942002494e-06
drawer_middle_open,prismatic_sliding,20260818,7,random,15,1,Frame-weighted (SE(3)),True,,0.006715095951221883,0.0818138406506743,False,0.1974437757386281,0.1974437757386281,0.1974437757386281,0.1974437757386281,0.1974437757386281,0.1974437757386281
drawer_middle_open,prismatic_sliding,20260818,7,random,15,1,Phase scalar GP (SE(3)),True,,0.24083856702782214,0.08181415195752054,False,0.19894518901113567,0.19894518901113567,0.19894518901113567,0.19894518901113567,0.19894518901113567,0.19894518901113567
drawer_middle_open,prismatic_sliding,20260818,7,random,15,1,TP-GMM additive (SE(3)),True,,2.01348706393037,0.012019150301337048,True,0.9969357963834913,0.0053921586527886575,0.002946176491826752,0.014106579718990986,0.010549519356510828,0.0019922787434807354
drawer_middle_open,prismatic_sliding,20260818,7,random,15,1,TP-GMM SE(3),True,,2.3276815860299394,0.013557655510433702,True,0.9329398386662136,0.005202926546951436,0.0030806831948700392,0.011942941260693729,0.010091146235803095,0.0038461597826264793
drawer_middle_open,prismatic_sliding,20260818,7,random,15,1,Full operator (SE(3)),True,,0.00023194903042167425,2.1068393161136077e-11,True,0.9999853010056294,0.0,0.0,0.0,0.0,0.0
drawer_middle_open,prismatic_sliding,20260818,7,random,15,1,Pdiag pointwise (SE(3)),True,,0.00565849500708282,5.476381796865105e-33,True,1.0000000000000002,0.0,0.0,0.0,0.0,0.0
drawer_middle_open,prismatic_sliding,20260818,7,random,15,1,Pdiag finite (SE(3)),True,,0.8121636389987543,2.0036594298882807e-05,True,1.0020903912266708,3.415295038939595e-06,2.1829059323121048e-06,7.3510707512926915e-06,8.833481580238161e-06,9.29239560706744e-06
drawer_middle_open,prismatic_sliding,20260818,2,random,8,2,Frame-weighted (SE(3)),True,,0.006867274991236627,0.08278204850562962,False,0.21767735338336286,0.21767735338336286,0.21767735338336286,0.21767735338336286,0.21767735338336286,0.21767735338336286
drawer_middle_open,prismatic_sliding,20260818,2,random,8,2,Phase scalar GP (SE(3)),True,,0.2513196759391576,0.08278229225136645,False,0.2193326279863338,0.2193326279863338,0.2193326279863338,0.2193326279863338,0.2193326279863338,0.2193326279863338
drawer_middle_open,prismatic_sliding,20260818,2,random,8,2,TP-GMM additive (SE(3)),True,,1.221226870897226,0.013013562504479763,True,0.9969824400175159,0.007346176378895345,0.009905749054458257,0.018585303359431204,0.02533763252398291,0.009254287210165746
drawer_middle_open,prismatic_sliding,20260818,2,random,8,2,TP-GMM SE(3),True,,3.4011488269316033,0.014594230047287115,True,0.9896766475952362,0.007247483292857875,0.01768776366601806,0.031789000783088106,0.055728951146671424,0.01237597924463385
drawer_middle_open,prismatic_sliding,20260818,2,random,8,2,Full operator (SE(3)),True,,0.0005353339947760105,7.77946856808319e-10,True,0.9999106803769284,0.0,0.0,0.0,0.0,0.0
drawer_middle_open,prismatic_sliding,20260818,2,random,8,2,Pdiag pointwise (SE(3)),True,,0.01641010004095733,2.0544255828643217e-31,True,0.9999999999999986,0.0,0.0,0.0,0.0,0.0
drawer_middle_open,prismatic_sliding,20260818,2,random,8,2,Pdiag finite (SE(3)),True,,0.8538262180518359,1.4336821693144308e-05,True,1.0073538637565833,7.3851891805454225e-06,5.577684234177614e-06,1.6325441458485968e-05,1.8078464711437546e-05,7.1420355427053006e-06
drawer_middle_open,prismatic_sliding,20260818,0,random,8,0,Frame-weighted (SE(3)),True,,0.0023919210070744157,0.0842534852844087,False,0.23820035212383867,0.23820035212383867,0.23820035212383867,0.23820035212383867,0.23820035212383867,0.23820035212383867
drawer_middle_open,prismatic_sliding,20260818,0,random,8,0,Phase scalar GP (SE(3)),True,,0.10200458101462573,0.08425364161339634,False,0.2400116888897574,0.2400116888897574,0.2400116888897574,0.2400116888897574,0.2400116888897574,0.2400116888897574
drawer_middle_open,prismatic_sliding,20260818,0,random,8,0,TP-GMM additive (SE(3)),True,,1.3573997729690745,0.012950155975202663,True,0.9966759709763295,0.006857092397096435,0.02805460663554392,0.017739092556822378,0.01868646279485331,0.0077923165165736386
drawer_middle_open,prismatic_sliding,20260818,0,random,8,0,TP-GMM SE(3),True,,3.8299941020086408,0.013020490375940698,True,0.9923176238763737,0.011453805820854961,0.027688625266513636,0.022907003904213408,0.020742193367912165,0.01599679547781152
drawer_middle_open,prismatic_sliding,20260818,0,random,8,0,Full operator (SE(3)),True,,0.0005322450306266546,4.452353408214358e-10,True,0.999932428006568,0.0,0.0,0.0,0.0,0.0
drawer_middle_open,prismatic_sliding,20260818,0,random,8,0,Pdiag pointwise (SE(3)),True,,0.016321756062097847,1.1151776354650225e-32,True,0.9999999999999997,0.0,0.0,0.0,0.0,0.0
drawer_middle_open,prismatic_sliding,20260818,0,random,8,0,Pdiag finite (SE(3)),True,,0.8628077920293435,1.560985354384479e-05,True,1.014997762949518,5.181699273702101e-06,5.307539489271973e-06,1.4616638021968203e-05,1.3848410942527195e-05,7.122873719240846e-06
drawer_middle_open,prismatic_sliding,20260818,5,qualified,8,2,Frame-weighted (SE(3)),True,,0.006863220944069326,0.08858426103149965,False,0.2785560089724771,0.2785560089724771,0.2785560089724771,0.2785560089724771,0.2785560089724771,0.2785560089724771
drawer_middle_open,prismatic_sliding,20260818,5,qualified,8,2,Phase scalar GP (SE(3)),True,,0.2512630589772016,0.08858418998629689,False,0.2806742205364718,0.2806742205364718,0.2806742205364718,0.2806742205364718,0.2806742205364718,0.2806742205364718
drawer_middle_open,prismatic_sliding,20260818,5,qualified,8,2,TP-GMM additive (SE(3)),True,,1.3773367600515485,0.013845502535585287,True,0.9972496345667103,0.05903261014233217,0.003845577591967889,0.020569157491787227,0.028478311606257467,0.009261446529889028
drawer_middle_open,prismatic_sliding,20260818,5,qualified,8,2,TP-GMM SE(3),True,,3.836311702034436,0.01361963345999871,True,0.9736555855285878,0.048808126899622356,0.004589154557514874,0.04042221769893084,0.017720573091469127,0.010743004570480164
drawer_middle_open,prismatic_sliding,20260818,5,qualified,8,2,Full operator (SE(3)),True,,0.0005415449850261211,2.9593439580949948e-08,True,0.9994491039745688,0.0,0.0,0.0,0.0,0.0
