seed,subset_id,protocol,sample_size,repeat,model,fit_success,fit_error,fit_seconds,task_error_mean_mm_equiv,task_endpoint_error_mean_mm_equiv,generator_rmse,g_translation_final,g_yaw_preclear,g_yaw_final,switch_detected,switch_absolute_error,n_components,component_candidates
20260818,20,random,5,0,TP-GMM SE(2),True,,1.790230412967503,3.1085746089810296,0.33911230555035626,0.15981255218771,0.9974113526440552,0.7917503623746042,0.0756784430214541,True,0.04491497295052005,4,"(4,)"
20260818,21,random,5,1,TP-GMM SE(2),True,,1.6356226401403546,9.222871432952426,0.2715008282674187,0.27164812107110575,0.9937065883212401,0.37153670121155774,0.18717946334618069,False,,4,"(4,)"
20260818,22,random,5,2,TP-GMM SE(2),True,,1.1351333372294903,10.284801825882614,0.3373499964617285,0.336679866042149,0.9951208423035818,0.20534314776599233,0.11062010216199857,False,,4,"(4,)"
20260818,23,random,5,3,TP-GMM SE(2),True,,1.0944138383492827,4.099746557797751,0.22926711261928623,0.20261655280935278,0.995284449870703,0.6142747665268428,0.04774321157674852,True,0.06569733357505392,4,"(4,)"
20260818,24,random,5,4,TP-GMM SE(2),True,,1.5494593819603324,9.142389770293564,0.3798163266471085,0.27497164768238164,0.9927902164060012,0.28150492265664967,0.13359126621523676,False,,4,"(4,)"
20260818,60,random,10,0,TP-GMM SE(2),True,,12.505654128734022,2.7661020645838574,0.21817213480389566,0.11593818683156668,0.9978495835438171,0.8803065929188956,0.05606415094810779,True,0.026119698947619008,4,"(4, 6, 8)"
20260818,61,random,10,1,TP-GMM SE(2),True,,8.381387148983777,2.8721324232929435,0.2534864140107818,0.1335805078711946,0.9972586810971038,0.7992338207180869,0.07331968750568074,True,0.04356123023706315,4,"(4, 6, 8)"
20260818,62,random,10,2,TP-GMM SE(2),True,,7.845397522673011,2.867952001570864,0.20154328766714077,0.13259028978518872,0.9959355806883334,0.8321621456408052,0.0948476138267248,True,0.03408763882459909,4,"(4, 6, 8)"
20260818,63,random,10,3,TP-GMM SE(2),True,,9.526601627934724,5.817469430040109,0.23431582764017456,0.16513299757546657,0.9966514363725176,0.6609968634731856,0.06894205917804974,True,0.06325525625467088,4,"(4, 6, 8)"
20260818,64,random,10,4,TP-GMM SE(2),True,,10.65053469594568,3.6477276762893878,0.2601029704288903,0.13980625464463098,0.9942092198146544,0.8933249175896166,0.06184806817160701,True,0.01849127163096842,6,"(4, 6, 8)"
20260818,100,random,20,0,TP-GMM SE(2),True,,38.8829474770464,4.1063647614242775,0.2765058977141624,0.3209652441568511,0.9959666886940959,0.47142391172816195,0.4716211453300585,False,,4,"(4, 6, 8, 10, 12, 16)"
20260818,101,random,20,1,TP-GMM SE(2),True,,29.011233913246542,5.460261348932116,0.2227744112186059,0.1535834824154547,0.9961429336350612,0.8176353972816287,0.07478120992672362,True,0.03737661536935055,4,"(4, 6, 8, 10, 12, 16)"
20260818,102,random,20,2,TP-GMM SE(2),True,,12.690806095022708,2.0081207393879676,0.21522273492412916,0.11291310466226963,0.9974037999492381,0.876398151018691,0.0633501463992769,True,0.026875747190725607,6,"(4, 6, 8, 10, 12, 16)"
20260818,103,random,20,3,TP-GMM SE(2),True,,12.333838953170925,4.160262569570889,0.22057531162594618,0.14560323887484947,0.9970142840172216,0.8074294031186136,0.0807179760227829,True,0.04021891981024017,4,"(4, 6, 8, 10, 12, 16)"
20260818,104,random,20,4,TP-GMM SE(2),True,,14.15550156403333,5.249486027049803,0.21039362391772198,0.14140824283508516,0.9970093217563623,0.8337826064466032,0.07564736148729106,True,0.03501912417823738,6,"(4, 6, 8, 10, 12, 16)"
20260818,120,all,30,0,TP-GMM SE(2),True,,28.16968542104587,4.545517943316911,0.21078485754611267,0.14724543058555853,0.9971205979543059,0.8202598802073062,0.07562698341843602,True,0.037995069979418705,4,"(4, 6, 8, 10, 12, 16, 20)"
