dataset,episode_index,frames,duration_s,nonfinite_state,nonfinite_action,duplicate_frame_indices,nonunit_frame_steps,nonincreasing_timestamps,median_dt_s,max_dt_s,metadata_rows,metadata_length_match,state_0_start,state_0_end,state_0_min,state_0_max,state_1_start,state_1_end,state_1_min,state_1_max,state_2_start,state_2_end,state_2_min,state_2_max,state_3_start,state_3_end,state_3_min,state_3_max,state_4_start,state_4_end,state_4_min,state_4_max,state_5_start,state_5_end,state_5_min,state_5_max,state_6_start,state_6_end,state_6_min,state_6_max,state_7_start,state_7_end,state_7_min,state_7_max,state_8_start,state_8_end,state_8_min,state_8_max,state_9_start,state_9_end,state_9_min,state_9_max,state_10_start,state_10_end,state_10_min,state_10_max,state_11_start,state_11_end,state_11_min,state_11_max,state_12_start,state_12_end,state_12_min,state_12_max,state_13_start,state_13_end,state_13_min,state_13_max,state_14_start,state_14_end,state_14_min,state_14_max
insert_jc_fix_3,0,616,20.5,0,0,0,0,0,0.03333330154418945,0.03333473205566406,1,True,-0.11818570643663406,-0.09154652059078217,-0.12382084876298904,0.29158931970596313,-0.008330188691616058,-0.0006702823447994888,-0.0280598234385252,0.39069077372550964,-0.0645841732621193,-0.07516658306121826,-0.0752488523721695,-0.04882848262786865,-2.060553550720215,-2.061976909637451,-2.2879180908203125,-2.0456650257110596,0.04015474021434784,0.04624417424201965,-0.07998014241456985,0.050228822976350784,2.004549026489258,2.080584764480591,2.004549026489258,2.558013677597046,-0.8986240029335022,-0.9849299192428589,-0.9904511570930481,-0.41592201590538025,0.8715052008628845,0.8714683651924133,0.07760337740182877,0.8715052008628845,-0.006288047414273024,-0.001312264590524137,-0.24218736588954926,0.20232176780700684,0.004646750632673502,-0.0007204109570011497,-0.2383633553981781,0.21411779522895813,-0.00299980235286057,-0.00029307938530109823,-0.039003439247608185,0.02095012180507183,-0.00860279519110918,-0.004634864628314972,-0.22542402148246765,0.1829931139945984,0.09281519800424576,-0.000544686452485621,-0.4315839111804962,0.29028618335723877,0.011345951817929745,-0.0004245752061251551,-0.4076850414276123,0.530276894569397,0.0020586466416716576,-0.0004611706826835871,-0.46320241689682007,0.4308478534221649
insert_jc_fix_3,1,571,19.0,0,0,0,0,0,0.03333330154418945,0.03333473205566406,1,True,-0.05637907236814499,-0.0869884341955185,-0.0947507992386818,0.2640066146850586,-0.01222093403339386,0.02252981998026371,-0.01222093403339386,0.3524211645126343,-0.057850103825330734,-0.05646494776010513,-0.07534905523061752,-0.04941043630242348,-2.0584821701049805,-2.1043601036071777,-2.264897108078003,-2.0329771041870117,0.038787342607975006,0.03380146250128746,-0.005015896167606115,0.07405732572078705,2.1023099422454834,2.1223549842834473,2.1020328998565674,2.5154333114624023,-0.9152737259864807,-0.8920143842697144,-1.0667462348937988,-0.43214428424835205,0.8714830875396729,0.8714461326599121,0.10751901566982269,0.8714830875396729,-0.016956599429249763,0.0012634344166144729,-0.21755754947662354,0.14336052536964417,0.008937714621424675,0.00022254121722653508,-0.20761725306510925,0.24435880780220032,-0.014092494733631611,0.00016197189688682556,-0.0592004619538784,0.04108773171901703,-0.04214685037732124,-0.00038130913162603974,-0.24284735321998596,0.26451292634010315,-0.0001313979155384004,5.135428364155814e-05,-0.29058638215065,0.268708199262619,-0.024791859090328217,-9.341648546978831e-05,-0.4575732350349426,0.46162956953048706,0.14467130601406097,0.00028379177092574537,-0.4329110085964203,0.38859090209007263
insert_jc_fix_3,2,706,23.5,0,0,0,0,0,0.03333330154418945,0.03333473205566406,1,True,-0.08712860196828842,-0.13986480236053467,-0.14201420545578003,0.25356629490852356,0.02254396118223667,-0.04111799597740173,-0.0473753958940506,0.2909994125366211,-0.05649648234248161,-0.1103038564324379,-0.11570650339126587,-0.03697895258665085,-2.1051526069641113,-2.1591317653656006,-2.3239197731018066,-2.073350429534912,0.03384247049689293,0.08125311136245728,-0.008145833387970924,0.1181691586971283,2.122340202331543,2.0732545852661133,2.0636379718780518,2.5533292293548584,-0.8919979929924011,-1.030502200126648,-1.0694962739944458,-0.6103551983833313,0.8714830875396729,0.8714830875396729,0.08511552214622498,0.8714978694915771,-0.008260647766292095,-0.001248145941644907,-0.22377300262451172,0.15279783308506012,-0.005562453530728817,0.00038959787343628705,-0.1378813534975052,0.31690138578414917,-0.0016373911639675498,0.00035305856727063656,-0.11704331636428833,0.06450161337852478,-0.05463980883359909,0.00020846835104748607,-0.25979697704315186,0.23441825807094574,0.0010116054909303784,-0.00022813433315604925,-0.2469392567873001,0.3473948836326599,-0.003974837251007557,-6.253823812585324e-05,-0.31717920303344727,0.5781382322311401,-0.0011881066020578146,-0.0010516559705138206,-0.5431139469146729,0.2737877070903778
insert_jc_fix_3,3,630,20.96666717529297,0,0,0,0,0,0.03333330154418945,0.03333473205566406,1,True,-0.13985227048397064,-0.030467448756098747,-0.13985227048397064,0.31887292861938477,-0.041124649345874786,0.025574861094355583,-0.044009238481521606,0.39864280819892883,-0.11028417944908142,-0.1119358018040657,-0.11194144934415817,-0.08916637301445007,-2.1601197719573975,-2.0827958583831787,-2.3236517906188965,-2.020770311355591,0.08139809966087341,0.005646981298923492,-0.0020939153619110584,0.11608778685331345,2.072847366333008,2.068840742111206,2.0343058109283447,2.5835506916046143,-1.0300953388214111,-0.8731805682182312,-1.1523233652114868,-0.47781598567962646,0.8714830875396729,0.8714535236358643,0.12366607040166855,0.8714978694915771,-0.0005442487890832126,0.00014337444736156613,-0.2640000581741333,0.15045233070850372,-0.008851289749145508,-7.182132685557008e-05,-0.22572581470012665,0.2538515627384186,7.85377123975195e-05,-0.000181186682311818,-0.039015114307403564,0.03656342253088951,-0.06574013829231262,-0.03681236878037453,-0.2046821415424347,0.29463785886764526,-0.0003858591371681541,-7.435958104906604e-05,-0.2679716944694519,0.3076431453227997,-0.019418897107243538,0.000734493660274893,-0.5209602117538452,0.37236014008522034,0.0004577494109980762,0.0017302109627053142,-0.48809510469436646,0.33663704991340637
insert_jc_fix_3,4,632,21.03333282470703,0,0,0,0,0,0.03333330154418945,0.03333473205566406,1,True,-0.03055698424577713,-0.023843375965952873,-0.05432826280593872,0.3044266998767853,0.025207221508026123,-0.006468603853136301,-0.006469340994954109,0.35652390122413635,-0.11193086206912994,-0.12286125868558884,-0.12287484109401703,-0.09529747813940048,-2.0877926349639893,-2.1145551204681396,-2.295234203338623,-2.01594877243042,0.005659117829054594,-0.026674091815948486,-0.08075086027383804,0.15499499440193176,2.069078207015991,2.053305149078369,1.9887073040008545,2.526808023452759,-0.8716445565223694,-0.8247295022010803,-1.1479084491729736,-0.6051018238067627,0.8714683651924133,0.8714609146118164,0.11103501915931702,0.871490478515625,-0.00040119996992871165,0.0003457606944721192,-0.3688398599624634,0.30360957980155945,-0.011524133384227753,0.0012734256451949477,-0.24635140597820282,0.24671415984630585,0.0017883579712361097,0.0009428025805391371,-0.04620591923594475,0.030566902831196785,-0.04069383814930916,-3.984276918345131e-05,-0.28665873408317566,0.33905908465385437,0.0015678142663091421,0.0008279302855953574,-0.5715081691741943,0.45822739601135254,-0.038842491805553436,0.0018805720610544086,-0.5748811364173889,0.4748883545398712,0.05403069034218788,0.000427851831773296,-0.47123944759368896,0.3873281478881836
insert_jc_fix_3,5,623,20.733333587646484,0,0,0,0,0,0.03333330154418945,0.03333473205566406,1,True,-0.05274077132344246,-0.03247757628560066,-0.05739990994334221,0.32392004132270813,-0.04345338046550751,-0.025524668395519257,-0.04345338046550751,0.2934440076351166,-0.11541695147752762,-0.16731467843055725,-0.17095232009887695,-0.09922713041305542,-2.1012749671936035,-2.1301686763763428,-2.2633934020996094,-2.1012749671936035,0.032747533172369,0.020953329280018806,-0.004622304812073708,0.07981610298156738,2.0436198711395264,2.1132187843322754,2.0434792041778564,2.490123987197876,-0.9028135538101196,-0.8469787240028381,-1.061232328414917,-0.5583286881446838,0.8714683651924133,0.87143874168396,0.05938068777322769,0.8714830875396729,-0.017582671716809273,-0.0007254881784319878,-0.18032459914684296,0.1703595370054245,0.0009429713827557862,0.00011971053754677996,-0.22941197454929352,0.17228618264198303,-0.004506956785917282,-0.00011233074474148452,-0.1130824014544487,0.03842219337821007,-0.04610680788755417,-3.861202458210755e-06,-0.16724716126918793,0.1903945505619049,-0.00039464799920096993,-0.0003574175061658025,-0.3019508719444275,0.1821182519197464,-0.004964908119291067,0.0007720289868302643,-0.37305670976638794,0.3345227837562561,0.008370001800358295,0.00012152154522482306,-0.46586260199546814,0.19310428202152252
insert_jc_fix_3,6,685,22.799999237060547,0,0,0,0,0,0.03333330154418945,0.03333473205566406,1,True,-0.03245154023170471,0.03444129601120949,-0.03245154023170471,0.3864480257034302,-0.025508642196655273,-0.029946425929665565,-0.03052729181945324,0.40552785992622375,-0.16712939739227295,-0.1694221943616867,-0.17535601556301117,-0.15017157793045044,-2.1308162212371826,-2.076488733291626,-2.3334102630615234,-2.034851312637329,0.020925352349877357,0.059018321335315704,-0.05410565063357353,0.10383939743041992,2.1131742000579834,1.9731550216674805,1.967928171157837,2.5877902507781982,-0.8470388650894165,-0.8995589017868042,-1.1397063732147217,-0.46150824427604675,0.8714830875396729,0.8714609146118164,0.11373112350702286,0.8714830875396729,0.003922210540622473,0.0006235227920114994,-0.25541985034942627,0.22690747678279877,-0.004866914823651314,-0.0014133027289062738,-0.18680861592292786,0.3087664246559143,0.010425765998661518,0.0008666050271131098,-0.031287163496017456,0.038002945482730865,-0.03479050099849701,0.0006457142881117761,-0.19047315418720245,0.29772377014160156,0.0007406643126159906,2.7605668947217055e-05,-0.4113205075263977,0.41210055351257324,-0.0045501552522182465,-1.7671543901087716e-05,-0.43894195556640625,0.5711632966995239,0.0007954433676786721,0.0011596651747822762,-0.5778707265853882,0.3690315783023834
insert_jc_fix_3,7,581,19.33333396911621,0,0,0,0,0,0.03333330154418945,0.03333473205566406,1,True,0.034059688448905945,-0.006450120359659195,-0.006546956021338701,0.380566269159317,-0.02997990883886814,-0.07686097919940948,-0.09900673478841782,0.36978429555892944,-0.16966083645820618,-0.18282850086688995,-0.18736755847930908,-0.14644113183021545,-2.076892852783203,-2.1182470321655273,-2.336705207824707,-2.076892852783203,0.05829207971692085,0.08171086013317108,0.008416346274316311,0.16891425848007202,1.9734090566635132,1.9915897846221924,1.9734090566635132,2.61140775680542,-0.8995664715766907,-0.9828380346298218,-1.1036708354949951,-0.5107232928276062,0.871490478515625,0.8714461326599121,0.03702890872955322,0.8714978694915771,-0.021993717178702354,7.91989077697508e-06,-0.39739513397216797,0.20317138731479645,-0.0029646684415638447,-0.0009282247046940029,-0.3091646432876587,0.33457863330841064,-0.010459493845701218,0.0018354627536609769,-0.07823285460472107,0.035818878561258316,-0.02630033530294895,0.00040436157723888755,-0.19282472133636475,0.2558659315109253,-0.0600183866918087,-0.14539694786071777,-0.45772480964660645,0.45518457889556885,0.025664333254098892,-0.0007642008713446558,-0.6430159211158752,0.5151427984237671,0.0001993215992115438,-0.0007603802368976176,-0.5392455458641052,0.2799578011035919
insert_jc_fix_3,8,610,20.299999237060547,0,0,0,0,0,0.03333330154418945,0.03333473205566406,1,True,0.01967841573059559,0.04279404133558273,0.0025104687083512545,0.3845122456550598,-0.045513447374105453,-0.018466249108314514,-0.04551949352025986,0.3155822157859802,-0.1634702980518341,-0.19851863384246826,-0.19851863384246826,-0.15175874531269073,-2.030677556991577,-2.0990281105041504,-2.304626226425171,-2.0306427478790283,0.018428988754749298,0.04662538319826126,-0.0042625428177416325,0.11102508753538132,1.8682607412338257,2.0690865516662598,1.8682607412338257,2.5761821269989014,-0.967413067817688,-0.8646422028541565,-1.0571057796478271,-0.511860728263855,0.8714683651924133,0.8714240193367004,0.07169411331415176,0.871490478515625,0.0004126983985770494,-0.032487425953149796,-0.38281288743019104,0.1904529333114624,0.00021645826927851886,-0.005530671216547489,-0.27092745900154114,0.2135648876428604,-0.008134552277624607,-0.0009577048476785421,-0.06425336003303528,0.04395323619246483,-0.0004997263313271105,-0.0004466553800739348,-0.24358654022216797,0.2546077072620392,-0.0023078471422195435,-0.05926113203167915,-0.17301221191883087,0.15053287148475647,0.03934150189161301,0.0005664334166795015,-0.5345333218574524,0.4528772830963135,0.0016165461856871843,0.0011462940601632,-0.38382405042648315,0.25258582830429077
insert_jc_fix_3,9,601,20.0,0,0,0,0,0,0.03333330154418945,0.03333473205566406,1,True,0.025246398523449898,0.03334246948361397,0.025244062766432762,0.38438114523887634,-0.036955565214157104,0.019241031259298325,-0.036958105862140656,0.42640283703804016,-0.21899040043354034,-0.19965408742427826,-0.21899040043354034,-0.1670544296503067,-2.169144868850708,-2.0638349056243896,-2.234076976776123,-2.0211293697357178,-0.008807306177914143,0.04874059557914734,-0.010631725192070007,0.18809427320957184,2.0706019401550293,2.0092034339904785,2.00766658782959,2.514570474624634,-0.868371844291687,-0.874850332736969,-1.1394944190979004,-0.5812918543815613,0.8714830875396729,0.8714461326599121,0.10751901566982269,0.871490478515625,0.0004314084944780916,-0.00021394647774286568,-0.33352088928222656,0.21481847763061523,-0.000573209545109421,0.00037527672247961164,-0.26795947551727295,0.2692825198173523,-0.0009899111464619637,-0.0008842722163535655,-0.06306906789541245,0.0773552656173706,-0.0013744410825893283,0.00020440580556169152,-0.16501621901988983,0.23502394556999207,0.0001003210709313862,-0.00042292577563785017,-0.4518488347530365,0.31404808163642883,0.000838651554659009,0.00044360733591020107,-0.4622097611427307,0.285201758146286,6.607336399611086e-05,-0.0012355140643194318,-0.3474690914154053,0.38613978028297424
