dataset,episode_index,frames,duration_s,nonfinite_state,nonfinite_action,duplicate_frame_indices,nonunit_frame_steps,nonincreasing_timestamps,median_dt_s,max_dt_s,metadata_rows,metadata_length_match,state_0_start,state_0_end,state_0_min,state_0_max,state_1_start,state_1_end,state_1_min,state_1_max,state_2_start,state_2_end,state_2_min,state_2_max,state_3_start,state_3_end,state_3_min,state_3_max,state_4_start,state_4_end,state_4_min,state_4_max,state_5_start,state_5_end,state_5_min,state_5_max,state_6_start,state_6_end,state_6_min,state_6_max,state_7_start,state_7_end,state_7_min,state_7_max,state_8_start,state_8_end,state_8_min,state_8_max,state_9_start,state_9_end,state_9_min,state_9_max,state_10_start,state_10_end,state_10_min,state_10_max,state_11_start,state_11_end,state_11_min,state_11_max,state_12_start,state_12_end,state_12_min,state_12_max,state_13_start,state_13_end,state_13_min,state_13_max,state_14_start,state_14_end,state_14_min,state_14_max
insert_10degree,10,1115,37.13333511352539,0,0,0,0,0,0.03333282470703125,0.033336639404296875,1,True,0.01723991520702839,0.07402855902910233,0.01723991520702839,0.08978357166051865,-0.030614567920565605,-5.915227302466519e-05,-0.030614567920565605,0.3945428133010864,-0.20532390475273132,-0.28977832198143005,-0.30006226897239685,0.07021220028400421,-1.9952144622802734,-1.8611149787902832,-2.2339980602264404,-1.8609225749969482,0.024368269369006157,0.07012245804071426,0.00881459005177021,0.19142691791057587,1.9314407110214233,1.8310437202453613,1.801073431968689,2.4526185989379883,-0.9889930486679077,-0.8887288570404053,-1.1626280546188354,-0.7130774855613708,0.8733149766921997,0.873278021812439,0.21316182613372803,0.8733223676681519,-0.0009251324227079749,-0.0002489106555003673,-0.043690260499715805,0.04935064911842346,-0.0001622536510694772,0.0013330986257642508,-0.16029931604862213,0.36512163281440735,0.0005097627872601151,0.0006713712937198579,-0.316226065158844,0.21118983626365662,-0.0010661949636414647,-0.0007895594462752342,-0.11814423650503159,0.2734006941318512,-0.0012961459578946233,0.0020194563549011946,-0.16817326843738556,0.2272615134716034,0.0009780590189620852,0.0003076410503126681,-0.3627261817455292,0.49341803789138794,-0.0007740039145573974,0.0005456039798446,-0.2980945110321045,0.21738457679748535
insert_10degree,11,1151,38.33333206176758,0,0,0,0,0,0.03333282470703125,0.033336639404296875,1,True,0.07401051372289658,0.17374226450920105,0.06836560368537903,0.1805674135684967,-6.006388503010385e-05,-0.03839189559221268,-0.03839189559221268,0.4410780966281891,-0.28982001543045044,-0.40347811579704285,-0.4177350103855133,-0.016134636476635933,-1.861112117767334,-2.0037899017333984,-2.2383790016174316,-1.861112117767334,0.07011494040489197,0.05489381030201912,0.047872573137283325,0.251815527677536,1.8311489820480347,1.8959671258926392,1.8224502801895142,2.4187748432159424,-0.8888273239135742,-0.962806761264801,-1.1035152673721313,-0.8046646118164062,0.8733001351356506,0.8733001351356506,0.17502494156360626,0.8733149766921997,-0.0004530464648269117,0.0004118410579394549,-0.04648695886135101,0.07213198393583298,0.0001760454470058903,-3.2416541216662154e-05,-0.1928432583808899,0.20712628960609436,6.608638796024024e-05,-0.00151988142170012,-0.24594812095165253,0.1202210783958435,0.0005323447985574603,-0.00020026875426992774,-0.2878137528896332,0.1924951821565628,-0.0004306835762690753,0.0002564427559264004,-0.34955674409866333,0.17656110227108002,-0.0019522852962836623,-0.001940587884746492,-0.349976122379303,0.5455483794212341,0.0007220758707262576,-0.0015996963484212756,-0.3487723171710968,0.16414253413677216
insert_10degree,12,1187,39.53333282470703,0,0,0,0,0,0.03333282470703125,0.033336639404296875,1,True,0.1686905324459076,0.22580203413963318,0.16864341497421265,0.24135634303092957,-0.0810471624135971,-0.06181669980287552,-0.0810471624135971,0.44042471051216125,-0.40691447257995605,-0.48252278566360474,-0.4889109134674072,-0.07883759588003159,-1.994798183441162,-1.9432530403137207,-2.207958698272705,-1.9323477745056152,0.030115213245153427,0.04621592536568642,0.026974400505423546,0.21587197482585907,1.89032781124115,1.825743556022644,1.7249034643173218,2.4204764366149902,-0.9628223180770874,-0.9640668034553528,-1.138383388519287,-0.7898855209350586,0.8733075857162476,0.8732928037643433,0.22561560571193695,0.8733149766921997,-0.0004595391219481826,-0.0005438106600195169,-0.041963063180446625,0.04977317526936531,0.001580334734171629,0.002500316593796015,-0.21666297316551208,0.28263765573501587,-0.00012027638149447739,0.0038376632146537304,-0.23460279405117035,0.16075530648231506,9.414628584636375e-05,0.00017741267220117152,-0.08933861553668976,0.26334813237190247,-0.001524165621958673,0.00034601075458340347,-0.2024865746498108,0.19081395864486694,-0.0019387545762583613,-0.00043899306911043823,-0.5347016453742981,0.3363024592399597,0.00025420013116672635,0.0017111399210989475,-0.25086697936058044,0.23421961069107056
insert_10degree,13,925,30.799999237060547,0,0,0,0,0,0.03333330154418945,0.03333473205566406,1,True,0.09078054130077362,0.13912343978881836,0.09002058953046799,0.15476323664188385,-0.09033229202032089,-0.060259051620960236,-0.09033229202032089,0.40640103816986084,-0.31358131766319275,-0.3665992319583893,-0.36687177419662476,-0.0032556899823248386,-1.941352128982544,-1.9699475765228271,-2.207383155822754,-1.941352128982544,0.056194789707660675,0.01356080174446106,-0.03773060068488121,0.3119455873966217,1.8017606735229492,1.888302206993103,1.8017606735229492,2.427123785018921,-0.9381139278411865,-0.9471161365509033,-1.0444523096084595,-0.7835708260536194,0.8733001351356506,0.873278021812439,0.060961417853832245,0.8733075857162476,-0.00013380689779296517,0.0007331316592171788,-0.029192529618740082,0.06700851768255234,-0.0004164448764640838,-0.0007375491550192237,-0.26789987087249756,0.3031177818775177,0.0008335756720043719,0.00013733275409322232,-0.20532859861850739,0.2427898794412613,0.00032550221658311784,-0.005441308952867985,-0.2085520625114441,0.25195279717445374,0.0006117959273979068,0.00015887126210145652,-0.4060818552970886,0.2310905009508133,6.579450564458966e-05,-0.0020471743773669004,-0.3688519597053528,0.6132447719573975,-0.0008608730277046561,0.0003809344780165702,-0.26168468594551086,0.26107078790664673
insert_10degree,14,895,29.799999237060547,0,0,0,0,0,0.03333330154418945,0.03333473205566406,1,True,0.14080123603343964,0.20244859158992767,0.14078648388385773,0.2152443528175354,-0.1133737862110138,-0.08229909092187881,-0.11345615237951279,0.43101608753204346,-0.3617516756057739,-0.4401961863040924,-0.4411923587322235,-0.052682455629110336,-1.9830633401870728,-1.954489827156067,-2.2259461879730225,-1.9543983936309814,0.008445020765066147,0.04773036390542984,0.008415154181420803,0.25359272956848145,1.8538792133331299,1.825462818145752,1.809300184249878,2.417372226715088,-0.9214944839477539,-0.939911425113678,-1.1864049434661865,-0.8126769661903381,0.8733149766921997,0.8732706308364868,0.09424532949924469,0.8733223676681519,-0.0002411653404124081,-0.000891440489795059,-0.02210322581231594,0.08858927339315414,7.154179911594838e-05,-0.0018709253054112196,-0.2792498767375946,0.2980128526687622,-0.0006163857760839164,-4.282813097233884e-05,-0.2441863715648651,0.20321142673492432,0.00027270495775155723,0.00014339672634378076,-0.14061330258846283,0.26191097497940063,-0.0007668446050956845,0.00013545791443903,-0.26187843084335327,0.27400511503219604,-0.00123362778685987,0.0009713718318380415,-0.5779128670692444,0.47926339507102966,-0.0006807133904658258,0.00035512863541953266,-0.24410700798034668,0.2930317521095276
insert_10degree,15,978,32.56666564941406,0,0,0,0,0,0.03333330154418945,0.033336639404296875,1,True,0.2024269998073578,0.3755818009376526,0.19546712934970856,0.3969143331050873,-0.08229771256446838,-0.0028683680575340986,-0.12550993263721466,0.4353746175765991,-0.44028931856155396,-0.6635547280311584,-0.6822047233581543,-0.23295433819293976,-1.9544806480407715,-1.9734532833099365,-2.2125134468078613,-1.9544806480407715,0.047653280198574066,0.17568060755729675,-0.022315815091133118,0.31044334173202515,1.8254715204238892,1.8450347185134888,1.7436777353286743,2.4461417198181152,-0.9399058222770691,-1.0543608665466309,-1.1386691331863403,-0.7609171271324158,0.8733001351356506,0.8732854127883911,0.14058871567249298,0.8733149766921997,-0.0012012205552309752,0.006606962997466326,-0.05267520248889923,0.13133001327514648,-0.00024425724404864013,0.0014898658264428377,-0.21517564356327057,0.36911624670028687,-0.0004998667282052338,0.002097436925396323,-0.31857460737228394,0.23938466608524323,-0.0003378821420483291,0.000732491840608418,-0.14026953279972076,0.19930483400821686,-0.0006283792899921536,0.011952594853937626,-0.2383866310119629,0.40033507347106934,-9.727251017466187e-05,-0.0011485775467008352,-0.8452727198600769,0.3906887173652649,-0.00013187405420467257,0.001588441082276404,-0.36721640825271606,0.2813756465911865
insert_10degree,16,1065,35.46666717529297,0,0,0,0,0,0.03333282470703125,0.033336639404296875,1,True,-0.04937218502163887,0.0678921788930893,-0.05194510146975517,0.09032196551561356,-0.05519739165902138,0.008541158400475979,-0.12403161078691483,0.42413151264190674,-0.11200492084026337,-0.26694369316101074,-0.27405837178230286,0.0808275043964386,-1.810511827468872,-1.8561599254608154,-2.189701795578003,-1.810511827468872,-0.04664149507880211,-0.025321437045931816,-0.0620340071618557,0.14480409026145935,1.7112276554107666,1.791081428527832,1.7088487148284912,2.3444926738739014,-0.8767971396446228,-0.8498737812042236,-1.0065534114837646,-0.6515839099884033,0.8733075857162476,0.8732706308364868,0.11211346089839935,0.8733223676681519,0.0004515261680353433,-0.00016664984286762774,-0.04649451747536659,0.10658174008131027,-0.00017902362742461264,-0.0014544562436640263,-0.3431697189807892,0.3031703233718872,-0.00029059461667202413,-0.0004409694520290941,-0.22561821341514587,0.1996118277311325,-0.000764783937484026,-0.00564980274066329,-0.26027584075927734,0.24461133778095245,-0.0004664930165745318,-0.0008385295514017344,-0.29769983887672424,0.27358826994895935,0.0002818108187057078,-9.899267024593428e-05,-0.4200185537338257,0.6388214826583862,-0.0008689596434123814,-0.0020046145655214787,-0.31667405366897583,0.16168096661567688
insert_10degree,17,1102,36.70000076293945,0,0,0,0,0,0.03333282470703125,0.033336639404296875,1,True,0.0660347118973732,0.19219495356082916,0.06600933521986008,0.25801587104797363,-0.023602385073900223,-0.09054937213659286,-0.09057758748531342,0.42064499855041504,-0.28439661860466003,-0.4211313724517822,-0.4475221335887909,-0.09956598281860352,-1.8674758672714233,-1.8778194189071655,-2.1962156295776367,-1.8674708604812622,-0.004696735180914402,-0.04335828125476837,-0.04346093907952309,0.2838420569896698,1.784980297088623,1.6888790130615234,1.6682738065719604,2.408423900604248,-0.8582699298858643,-0.9148854613304138,-1.0590510368347168,-0.7279754281044006,0.8733075857162476,0.8733001351356506,0.13829149305820465,0.8733149766921997,0.00022097269538789988,0.000496529508382082,-0.18037310242652893,0.12828727066516876,-0.00010800510790431872,-0.0004982451209798455,-0.33044567704200745,0.2616320550441742,-0.0005011097528040409,-0.00012056582636432722,-0.3760221302509308,0.11898693442344666,-0.0003121673653367907,0.0007290180074051023,-0.2840532958507538,0.2911461293697357,0.0006954049458727241,5.436919673229568e-05,-0.2765127122402191,0.27571728825569153,0.0006959950551390648,-0.0007981794187799096,-0.4666723608970642,0.5458345413208008,0.0006993823335506022,0.0003205484536010772,-0.3506823182106018,0.31369486451148987
insert_10degree,18,916,30.5,0,0,0,0,0,0.03333330154418945,0.03333473205566406,1,True,0.196574404835701,0.07219882309436798,0.07218839973211288,0.268876314163208,-0.009227181784808636,-0.13326366245746613,-0.13327570259571075,0.4167548418045044,-0.398980051279068,-0.29421722888946533,-0.398980051279068,-0.11290282011032104,-1.7698585987091064,-1.9698131084442139,-2.2561159133911133,-1.7698585987091064,-0.006524075288325548,0.006810612045228481,-0.01373895164579153,0.3195880651473999,1.682159662246704,1.6999403238296509,1.6722798347473145,2.4526753425598145,-0.9516597390174866,-0.9488557577133179,-1.173452377319336,-0.81805020570755,0.8733001351356506,0.873278021812439,0.19658635556697845,0.8733149766921997,0.00028797314735129476,-0.0012707033893093467,-0.22995175421237946,0.08291402459144592,0.000603835447691381,-0.00016176440112758428,-0.203169047832489,0.2757512032985687,-0.0007024591905064881,-0.022973494604229927,-0.19904468953609467,0.15130901336669922,0.0006994524737820029,0.0028858536388725042,-0.2602907717227936,0.24131131172180176,-0.000206630997126922,0.0009067150531336665,-0.305192232131958,0.1922602355480194,-0.0007969688740558922,0.028863461688160896,-0.5418921709060669,0.5399271249771118,-0.0011810704600065947,0.00040851213270798326,-0.30009713768959045,0.18281082808971405
insert_10degree,19,1070,35.63333511352539,0,0,0,0,0,0.03333282470703125,0.033336639404296875,1,True,-0.15746329724788666,-0.03089803270995617,-0.15746329724788666,-0.01668529398739338,-0.015401158481836319,-0.08281473815441132,-0.08283856511116028,0.41526100039482117,-0.047933388501405716,-0.18720880150794983,-0.2028609812259674,0.17338970303535461,-1.8935014009475708,-1.9052132368087769,-2.2700419425964355,-1.8908355236053467,-0.02612093836069107,-0.08957304060459137,-0.08960781991481781,0.172279492020607,1.8125684261322021,1.6110082864761353,1.6110082864761353,2.444863796234131,-0.8798199892044067,-0.8202993273735046,-0.9415258169174194,-0.6400059461593628,0.8733001351356506,0.8732706308364868,0.18808439373970032,0.8733149766921997,-0.0003666994452942163,0.017049245536327362,-0.0334591418504715,0.10467183589935303,-0.0003352946077939123,-0.0013010487891733646,-0.2961006462574005,0.3876773416996002,0.00011363950761733577,0.00933062843978405,-0.3325499892234802,0.223062664270401,0.0014345020754262805,0.1853204220533371,-0.11421198397874832,0.3010852634906769,-0.0007296079420484602,0.0013205064460635185,-0.3876833915710449,0.25017616152763367,-0.0006552492850460112,-0.19431358575820923,-0.6735748052597046,0.38968920707702637,0.0004035369784105569,0.0009291762253269553,-0.3038788437843323,0.17294526100158691
