seed,subset_id,protocol,sample_size,optimization_success,optimization_nfev,optimization_cost,optimization_optimality,profile_max_absolute_reproduction_error,audit_fit_seconds
20280818,0,random,3,True,10,0.000308435470504584,6.909680400216656e-10,0.0,8.993584276176989
20280818,1,random,3,True,19,0.00087345821446907,7.858887245080584e-11,0.0,5.777280373033136
20280818,2,random,3,True,33,0.04076043042937298,7.617020021979752e-10,0.0,30.304059216286987
20280818,3,random,3,True,31,0.00021477701079045675,9.172090930565669e-10,0.0,6.015225640963763
20280818,4,random,3,True,110,0.04473329552388847,7.957516636049973e-10,0.0,77.53163653565571
20280818,5,random,3,True,10,0.0013198231242319831,3.5520507863461604e-10,0.0,8.120722674764693
20280818,6,random,3,True,12,0.0007048564476891495,9.337669783729812e-10,0.0,5.643680159933865
20280818,7,random,3,True,11,0.0004952185338046166,1.1749469822996338e-10,0.0,5.0870242193341255
20280818,8,random,3,True,5,0.001388432260769278,5.928108195857542e-10,0.0,3.721155520994216
20280818,9,random,3,True,87,0.00036344031650963824,3.1155045893190573e-10,0.0,10.023138058371842
20280818,10,qualified,3,True,22,0.00025797725249929117,9.455285526507847e-10,0.0,9.379027963150293
20280818,11,qualified,3,True,10,0.0013757938382427336,6.715743464537776e-10,0.0,1.756754333153367
20280818,12,qualified,3,True,31,0.001327605069325775,2.2889571285026051e-10,0.0,36.422200542874634
20280818,13,qualified,3,True,8,0.0008962151886396676,8.626410001993155e-10,0.0,4.535571880172938
20280818,14,qualified,3,False,500,0.03881667085071516,4.5216019925773754e-08,0.0,83.12258612923324
20280818,15,qualified,3,True,13,0.004843040179874223,4.5665675212281113e-10,0.0,2.0536208897829056
20280818,16,qualified,3,True,12,0.000747805250939243,9.424835015661074e-10,0.0,14.611194502096623
20280818,17,qualified,3,True,11,0.0007096144366239543,6.516305965220194e-10,0.0,1.8836760679259896
20280818,18,qualified,3,True,6,0.0002722301723247127,1.7244498737305095e-10,0.0,2.203122343868017
20280818,19,qualified,3,True,12,0.00020228956578817312,7.408558395719534e-10,0.0,13.516799238976091
20280818,20,random,5,True,13,0.005231235955342245,8.142745295351783e-10,0.0,3.7048728852532804
20280818,21,random,5,True,12,0.003648964575286991,6.071015889257781e-10,0.0,13.47405927395448
20280818,22,random,5,True,12,0.002266991656749348,9.406647123541532e-10,0.0,2.036417677998543
20280818,23,random,5,True,6,0.0022003896689957543,1.732015466938698e-10,0.0,1.9898029803298414
20280818,24,random,5,True,16,0.0016932241342953775,8.304984906628348e-10,0.0,5.768832201138139
20280818,25,random,5,True,8,0.003102816244528296,9.005150978969497e-10,0.0,1.7163552101701498
20280818,26,random,5,True,19,0.053188646783043206,6.686810124234836e-10,0.0,12.091829232405871
20280818,27,random,5,True,333,0.004357279778493848,5.249257473944026e-10,0.0,75.31744568608701
20280818,28,random,5,True,20,0.00172737057328052,4.508658079145853e-10,0.0,13.27782833809033
20280818,29,random,5,True,8,0.00147118175251823,6.414553212692688e-10,0.0,2.7943631201051176
20280818,30,qualified,5,True,5,0.0011169077520819118,4.12902048998838e-10,0.0,30.382493828888983
20280818,31,qualified,5,True,7,0.0009674003909146867,8.281472109941897e-10,0.0,3.7873735083267093
20280818,32,qualified,5,True,11,0.0031160667690765,1.9226456971913558e-10,0.0,4.37311198702082
20280818,33,qualified,5,True,6,0.0038289863140352418,9.994254666639756e-10,0.0,1.8646849268116057
20280818,34,qualified,5,True,22,0.048154697251343526,3.137159271734646e-10,0.0,28.179541715886444
20280818,35,qualified,5,True,4,0.0019464357710295324,5.469693038486795e-10,0.0,4.147518022917211
20280818,36,qualified,5,True,24,0.0020508359016122796,9.414236989459727e-10,0.0,19.283348178025335
20280818,37,qualified,5,True,17,0.00528604368753228,2.36685665542721e-10,0.0,27.65660947933793
20280818,38,qualified,5,True,15,0.00229775913272841,7.987597750337558e-10,0.0,1.8768657529726624
20280818,39,qualified,5,True,18,0.00329821595462761,6.430714474028894e-10,0.0,3.3538959180004895
20280818,40,random,8,True,7,0.006442859175791384,3.6348183221051834e-10,0.0,2.3842400750145316
20280818,41,random,8,True,9,0.004834777270443947,4.5386496321409887e-10,0.0,31.816322281956673
20280818,42,random,8,True,6,0.0030879814288273305,3.9026134871095676e-10,0.0,1.8403758290223777
20280818,43,random,8,True,10,0.007444497225467881,8.3225958549562e-10,0.0,2.145022779237479
20280818,44,random,8,True,7,0.002815125822953714,4.803171740015051e-10,0.0,2.0817470853216946
20280818,45,random,8,True,11,0.0054593326533634405,2.7457245058574414e-10,0.0,1.3629488470032811
20280818,46,random,8,True,6,0.0063385673196553905,9.084261739446023e-10,0.0,1.4684023461304605
20280818,47,random,8,True,13,0.00568775686949821,9.523984972129809e-10,0.0,2.8916370230726898
20280818,48,random,8,True,4,0.004185791852842914,5.470682544447534e-10,0.0,1.5156724900007248
20280818,49,random,8,True,11,0.06269130768850883,1.9433893350428114e-10,0.0,29.554489598143846
