task_key,family,seed,subset_id,protocol,sample_size,repeat,model,fit_success,fit_error,fit_seconds,e_alpha,m_relation_correct,alpha_active_du,alpha_active_dv,alpha_active_dw,alpha_active_roll,alpha_active_pitch,alpha_active_yaw
cream_cheese_in_bowl,container_in,20280818,11,qualified,15,2,TP-GMM SE(3),True,,7.325381655013189,0.002582836440303857,True,0.9879304571608349,0.9755228700334545,0.9829271647233268,0.011750224016405575,0.007398242327127491,0.003070577881679082
cream_cheese_in_bowl,container_in,20280818,11,qualified,15,2,Full operator (SE(3)),True,,0.0005471729673445225,0.00027819695018659936,True,1.0098639416882331,0.9526709632470803,1.022707450687846,0.0,0.0,0.0
cream_cheese_in_bowl,container_in,20280818,11,qualified,15,2,Pdiag pointwise (SE(3)),True,,0.01881413906812668,0.0001526704351485912,True,0.9911292819885087,0.9741673414700296,1.02862951055298,0.0,0.0,0.0
cream_cheese_in_bowl,container_in,20280818,11,qualified,15,2,Pdiag finite (SE(3)),True,,2.0586613749619573,5.763541899805063e-05,True,1.0195304408132122,1.0083416088438872,1.0016004436060983,0.0029194522742819933,0.0013558124220334519,0.0018691823225580866
cream_cheese_in_bowl,container_in,20280818,15,qualified,30,0,Frame-weighted (SE(3)),True,,0.0026011348236352205,0.14758023916232677,False,0.5473705563280137,0.5473705563280137,0.5473705563280137,0.5473705563280137,0.5473705563280137,0.5473705563280137
cream_cheese_in_bowl,container_in,20280818,15,qualified,30,0,Phase scalar GP (SE(3)),True,,0.10998377716168761,0.14758338402199753,False,0.5515329028754237,0.5515329028754237,0.5515329028754237,0.5515329028754237,0.5515329028754237,0.5515329028754237
cream_cheese_in_bowl,container_in,20280818,15,qualified,30,0,TP-GMM additive (SE(3)),True,,4.358175833942369,0.0016658376799395468,True,0.9533769199243647,0.9453048521207776,0.9637265016201532,0.007556750258577161,0.0055684052380096105,0.0016785482635901516
cream_cheese_in_bowl,container_in,20280818,15,qualified,30,0,TP-GMM SE(3),True,,7.569586719851941,0.002510353738546761,True,0.9451956647716503,0.9403461014671418,0.9545796040129686,0.008192597543630775,0.004957418839153682,0.0018218430485701376
cream_cheese_in_bowl,container_in,20280818,15,qualified,30,0,Full operator (SE(3)),True,,0.00024764216504991055,0.0001377840338714408,True,1.011599095110572,0.965313482983133,1.0086780396842614,0.0,0.0,0.0
cream_cheese_in_bowl,container_in,20280818,15,qualified,30,0,Pdiag pointwise (SE(3)),True,,0.006074478151276708,0.00018037016897016323,True,0.9848452779567808,0.9669100732392893,1.0229155409940733,0.0,0.0,0.0
cream_cheese_in_bowl,container_in,20280818,15,qualified,30,0,Pdiag finite (SE(3)),True,,2.737736548995599,5.3578068560058795e-05,True,1.0039635138278469,1.0158588099552182,1.0031430565695403,0.003689296961169239,0.0008273407778109384,0.00023485843109519793
cream_cheese_in_bowl,container_in,20280818,17,qualified,30,2,Frame-weighted (SE(3)),True,,0.0024983189068734646,0.14687517650628235,False,0.5322316203747822,0.5322316203747822,0.5322316203747822,0.5322316203747822,0.5322316203747822,0.5322316203747822
cream_cheese_in_bowl,container_in,20280818,17,qualified,30,2,Phase scalar GP (SE(3)),True,,0.10859218402765691,0.14687841634479198,False,0.5362788460837873,0.5362788460837873,0.5362788460837873,0.5362788460837873,0.5362788460837873,0.5362788460837873
cream_cheese_in_bowl,container_in,20280818,17,qualified,30,2,TP-GMM additive (SE(3)),True,,5.410583587130532,0.006858756380629381,True,0.8942037842587375,0.9322109720755895,0.9409308693254098,0.007295396077680039,0.004661157387561676,0.0013396379649188717
cream_cheese_in_bowl,container_in,20280818,17,qualified,30,2,TP-GMM SE(3),True,,6.64192915498279,0.006387962062957843,True,0.9078807520218612,0.9302774414494084,0.9363983109433524,0.00661594062048021,0.005095855679337458,0.0014278259990652131
cream_cheese_in_bowl,container_in,20280818,17,qualified,30,2,Full operator (SE(3)),True,,0.0002461029216647148,0.00019771337507578732,True,0.9713480847549163,0.9883027361789569,1.0327082645201315,0.0,0.0,0.0
cream_cheese_in_bowl,container_in,20280818,17,qualified,30,2,Pdiag pointwise (SE(3)),True,,0.005988816963508725,0.00027100536353691704,True,0.959717660621833,0.9903990923508691,1.0326246529586185,0.0,0.0,0.0
cream_cheese_in_bowl,container_in,20280818,17,qualified,30,2,Pdiag finite (SE(3)),True,,2.15228996402584,4.6400949999159874e-05,True,1.0062018416471483,1.016568946405941,1.0104413407452688,0.0022687166693637936,0.00023376564323019037,0.000780500619710952
cream_cheese_in_bowl,container_in,20280818,9,qualified,15,0,Frame-weighted (SE(3)),True,,0.007080215960741043,0.14700702054378112,False,0.5355559421810971,0.5355559421810971,0.5355559421810971,0.5355559421810971,0.5355559421810971,0.5355559421810971
cream_cheese_in_bowl,container_in,20280818,9,qualified,15,0,Phase scalar GP (SE(3)),True,,0.26025539194233716,0.14701024041339106,False,0.5396284473626648,0.5396284473626648,0.5396284473626648,0.5396284473626648,0.5396284473626648,0.5396284473626648
cream_cheese_in_bowl,container_in,20280818,9,qualified,15,0,TP-GMM additive (SE(3)),True,,6.166480621090159,0.003544254540793134,True,0.9289132509789078,0.9331226500533529,0.9524356542450763,0.008406844315981488,0.006997171589751883,0.0017062685279047862
cream_cheese_in_bowl,container_in,20280818,9,qualified,15,0,TP-GMM SE(3),True,,7.751790306065232,0.0015128687941772852,True,0.949422282749135,0.9463150943916226,0.9616261113579161,0.005989109677640769,0.009693664618106723,0.0016881594793232146
cream_cheese_in_bowl,container_in,20280818,9,qualified,15,0,Full operator (SE(3)),True,,0.0005714599974453449,0.000516976095796739,True,1.0645848330015109,0.9663784512288224,1.0002835141621074,0.0,0.0,0.0
cream_cheese_in_bowl,container_in,20280818,9,qualified,15,0,Pdiag pointwise (SE(3)),True,,0.01872599101625383,9.80045136919018e-05,True,0.9954951517014345,0.9744310978531409,1.0181932068550175,0.0,0.0,0.0
cream_cheese_in_bowl,container_in,20280818,9,qualified,15,0,Pdiag finite (SE(3)),True,,2.853869325015694,4.2233782459506774e-05,True,1.0119176644826453,1.0101851613629143,1.0142712712741007,0.0004979867252446566,0.00011007266170254402,0.0004287879536158724
cream_cheese_in_bowl,container_in,20280818,12,random,30,0,Frame-weighted (SE(3)),True,,0.0025758338160812855,0.1474093358096265,False,0.5441798800274845,0.5441798800274845,0.5441798800274845,0.5441798800274845,0.5441798800274845,0.5441798800274845
cream_cheese_in_bowl,container_in,20280818,12,random,30,0,Phase scalar GP (SE(3)),True,,0.1104536009952426,0.1474125015479861,False,0.5483179638550276,0.5483179638550276,0.5483179638550276,0.5483179638550276,0.5483179638550276,0.5483179638550276
cream_cheese_in_bowl,container_in,20280818,12,random,30,0,TP-GMM additive (SE(3)),True,,4.659313755109906,0.003839101073084127,True,0.9355016182820142,0.9168265967387373,0.9579297536061945,0.006657909047211419,0.00782009504316905,0.0013805822445167593
cream_cheese_in_bowl,container_in,20280818,12,random,30,0,TP-GMM SE(3),True,,9.842467727139592,0.005424157995619983,True,0.9278357538858306,0.9112834458279393,0.9448322895896227,0.005617989145924263,0.008023684695268596,0.0014564877915166363
cream_cheese_in_bowl,container_in,20280818,12,random,30,0,Full operator (SE(3)),True,,0.0002454540226608515,0.00046573915014288175,True,0.9602252364877475,0.9690454565994464,1.0472866709138657,0.0,0.0,0.0
cream_cheese_in_bowl,container_in,20280818,12,random,30,0,Pdiag pointwise (SE(3)),True,,0.006154486211016774,0.0003232168272612392,True,0.9640238782875962,0.9762695091200801,1.0381737262291868,0.0,0.0,0.0
cream_cheese_in_bowl,container_in,20280818,12,random,30,0,Pdiag finite (SE(3)),True,,2.3821941690985113,4.275005878598744e-05,True,1.0095680072825728,1.0059676976567398,1.011613891122173,0.001665069811118012,0.0005544974728258564,1.0367485651896257e-05
wine_bottle_on_rack,rack_slot_placement,20260818,10,qualified,15,1,Frame-weighted (SE(3)),True,,0.0023561238776892424,0.15105236738478972,False,0.8563657375590503,0.8563657375590503,0.8563657375590503,0.8563657375590503,0.8563657375590503,0.8563657375590503
wine_bottle_on_rack,rack_slot_placement,20260818,10,qualified,15,1,Phase scalar GP (SE(3)),True,,0.10742401494644582,0.15105650756349598,False,0.8628833542732126,0.8628833542732126,0.8628833542732126,0.8628833542732126,0.8628833542732126,0.8628833542732126
wine_bottle_on_rack,rack_slot_placement,20260818,10,qualified,15,1,TP-GMM additive (SE(3)),True,,1.5082440071273595,0.007907639753903586,True,0.9907585221671095,0.9932227670356044,0.9827587053884423,0.008671435499129743,0.010560341511379523,0.9953487124519764
wine_bottle_on_rack,rack_slot_placement,20260818,10,qualified,15,1,TP-GMM SE(3),True,,2.66085023409687,0.0075878833000461035,True,0.9882619528189807,0.9923852639538815,0.9832993620935426,0.008194983365465092,0.011015061232324985,0.9936944690799061
wine_bottle_on_rack,rack_slot_placement,20260818,10,qualified,15,1,Full operator (SE(3)),True,,0.00022325897589325905,0.0003802953322226469,True,1.0265080006796032,0.974199675431359,1.049105039962482,0.0,0.0,0.9934562346223453
wine_bottle_on_rack,rack_slot_placement,20260818,10,qualified,15,1,Pdiag pointwise (SE(3)),True,,0.005991347832605243,8.258955908983659e-05,True,0.9998726751524231,0.9841175224316008,1.0209986689916646,0.0,0.0,0.9979844405747103
wine_bottle_on_rack,rack_slot_placement,20260818,10,qualified,15,1,Pdiag finite (SE(3)),True,,1.038204105105251,6.0185434760456904e-05,True,1.0121030169580096,1.0052846498542531,1.0148679796803046,0.003706870609697511,2.9915264099071565e-05,1.0107621509809537
wine_bottle_on_rack,rack_slot_placement,20260818,9,qualified,15,0,Frame-weighted (SE(3)),True,,0.0024037370458245277,0.14905573370111103,False,0.8470655538324815,0.8470655538324815,0.8470655538324815,0.8470655538324815,0.8470655538324815,0.8470655538324815
wine_bottle_on_rack,rack_slot_placement,20260818,9,qualified,15,0,Phase scalar GP (SE(3)),True,,0.10560684511438012,0.14906000501977226,False,0.8534957030905626,0.8534957030905626,0.8534957030905626,0.8534957030905626,0.8534957030905626,0.8534957030905626
wine_bottle_on_rack,rack_slot_placement,20260818,9,qualified,15,0,TP-GMM additive (SE(3)),True,,2.1164440461434424,0.006855144933306544,True,0.9831420782709099,0.990841328832663,0.9791260058687051,0.008093891107345375,0.006731210955508882,0.9935674831780821
wine_bottle_on_rack,rack_slot_placement,20260818,9,qualified,15,0,TP-GMM SE(3),True,,3.931958900997415,0.0068667628581871015,True,0.9832517326265056,0.99194255765195,0.9834663618002448,0.005763175098401074,0.009207204054023865,0.9938323862248364
