task_key,family,seed,subset_id,protocol,sample_size,repeat,model,fit_success,fit_error,fit_seconds,e_alpha_projected,m_relation_projected_correct,alpha_active_du,alpha_active_dv,alpha_active_yaw
plate_front_push,planar_one_axis_push,20270818,0,random,8,0,TP-GMM additive,True,,1.7022044281475246,0.003172847991173187,True,0.9930296347358814,0.0031860339379474827,0.002299710807720005
plate_front_push,planar_one_axis_push,20270818,0,random,8,0,TP-GMM SE(2),True,,2.0125262138899416,0.0017557133631550834,True,0.9717269906811543,0.0032832202093013804,0.002409862446560519
plate_front_push,planar_one_axis_push,20260818,14,random,30,2,TP-GMM additive,True,,3.0411643921397626,0.0005860869432281495,True,0.9894654995456359,0.003696478564375301,0.007847883046389793
plate_front_push,planar_one_axis_push,20260818,14,random,30,2,TP-GMM SE(2),True,,2.8819753660354763,0.0006420146511837146,True,0.989159599474182,0.004839288495881005,0.013473042961012933
plate_front_push,planar_one_axis_push,20260818,10,qualified,15,1,TP-GMM additive,True,,3.5717606840189546,0.0031592184317798815,True,0.9387094289154546,0.0021724606491476057,0.0020270743814706873
plate_front_push,planar_one_axis_push,20260818,10,qualified,15,1,TP-GMM SE(2),True,,2.792693577008322,0.004445637954964002,True,0.9055545319430758,0.0025655545066811526,0.0018793386977429783
plate_front_push,planar_one_axis_push,20260818,15,qualified,30,0,TP-GMM additive,True,,2.368906586896628,0.003820152773594289,True,0.9230141596328761,0.0024325404190380056,0.0015941941726986982
plate_front_push,planar_one_axis_push,20260818,15,qualified,30,0,TP-GMM SE(2),True,,3.368401773972437,0.004511200386834199,True,0.9056606865848194,0.0025401898083065623,0.0016134314798313177
plate_front_push,planar_one_axis_push,20260818,6,random,15,0,TP-GMM additive,True,,3.233018244151026,0.004325703610816511,True,0.906340791117094,0.002393163372612336,0.0012720722193628213
plate_front_push,planar_one_axis_push,20260818,6,random,15,0,TP-GMM SE(2),True,,4.25801089592278,0.0033686275330004783,True,0.9207802181675218,0.002451864623208941,0.0013067630546009696
plate_front_push,planar_one_axis_push,20270818,4,qualified,8,1,TP-GMM additive,True,,1.7422795018646866,0.003422818444500352,True,0.9370383780622077,0.001982306947873004,0.00166978329830814
plate_front_push,planar_one_axis_push,20270818,4,qualified,8,1,TP-GMM SE(2),True,,1.55079001118429,0.0012627814599534028,True,0.9767255780425421,0.0027407729460941716,0.001626236349699366
plate_front_push,planar_one_axis_push,20260818,8,random,15,2,TP-GMM additive,True,,3.7323833969421685,0.0017306665708407408,True,0.9384954058259953,0.002245201235501635,0.003171523688706048
plate_front_push,planar_one_axis_push,20260818,8,random,15,2,TP-GMM SE(2),True,,3.954480357002467,0.002033491365425135,True,0.9157037228862269,0.0022779200345513255,0.0024313916840909165
plate_front_push,planar_one_axis_push,20270818,7,random,15,1,TP-GMM additive,True,,1.1405267850495875,0.00813749120246125,True,0.9637427234916035,0.0031345962993874904,0.0019269779667929505
plate_front_push,planar_one_axis_push,20270818,7,random,15,1,TP-GMM SE(2),True,,1.7858721220400184,0.004396099664329052,True,0.9093528238138249,0.002609145769221741,0.0014592230313740704
plate_front_push,planar_one_axis_push,20270818,8,random,15,2,TP-GMM additive,True,,1.627405985025689,0.0017306665708407408,True,0.9384954058259953,0.002245201235501635,0.003171523688706048
plate_front_push,planar_one_axis_push,20270818,8,random,15,2,TP-GMM SE(2),True,,1.7455631140619516,0.002033491365425135,True,0.9157037228862269,0.0022779200345513255,0.0024313916840909165
plate_front_push,planar_one_axis_push,20270818,11,qualified,15,2,TP-GMM additive,True,,1.3194350390695035,0.0013463765263789173,True,0.9827886534571895,0.002984954545502392,0.0025914237644769586
plate_front_push,planar_one_axis_push,20270818,11,qualified,15,2,TP-GMM SE(2),True,,1.2372562191449106,0.001305791047616495,True,0.9727758092097083,0.0032815479154907584,0.002855376427106222
plate_front_push,planar_one_axis_push,20270818,9,qualified,15,0,TP-GMM additive,True,,1.0807717118877918,0.0031113078010573795,True,0.9154823060073675,0.0017697942868191137,0.0014804279452304988
plate_front_push,planar_one_axis_push,20270818,9,qualified,15,0,TP-GMM SE(2),True,,1.9684222429059446,0.003231307007835142,True,0.8942932745824306,0.002114173660274091,0.0013070450974022442
plate_front_push,planar_one_axis_push,20260818,13,random,30,1,TP-GMM additive,True,,4.651135525899008,0.0011974900385537054,True,0.9794072473313931,0.003450871197620381,0.005294552762795208
plate_front_push,planar_one_axis_push,20260818,13,random,30,1,TP-GMM SE(2),True,,4.381480925017968,0.0012549365976218542,True,0.9530553449471624,0.004362210386105727,0.006921753083092198
plate_front_push,planar_one_axis_push,20280818,4,qualified,8,1,TP-GMM additive,True,,0.7092784908600152,0.003422818444500352,True,0.9370383780622077,0.001982306947873004,0.00166978329830814
plate_front_push,planar_one_axis_push,20280818,4,qualified,8,1,TP-GMM SE(2),True,,0.5748446059878916,0.0012627814599534028,True,0.9767255780425421,0.0027407729460941716,0.001626236349699366
plate_front_push,planar_one_axis_push,20280818,3,qualified,8,0,TP-GMM additive,True,,0.983497217996046,0.004144484059385089,True,0.9680760822491224,0.012118059948000314,0.00921855780050776
plate_front_push,planar_one_axis_push,20280818,3,qualified,8,0,TP-GMM SE(2),True,,0.9600560809485614,0.0008574593567105389,True,0.9500020696860678,0.0034633776849042463,0.00288132487756263
plate_front_push,planar_one_axis_push,20280818,2,random,8,2,TP-GMM additive,True,,1.038704311940819,0.0018866049148555553,True,0.9916100933270167,0.007613865028129241,0.0017014633100489833
plate_front_push,planar_one_axis_push,20280818,2,random,8,2,TP-GMM SE(2),True,,1.6653414140455425,0.004766456197142972,True,0.9947940783989334,0.010974113889100879,0.0032058781741495937
plate_front_push,planar_one_axis_push,20280818,5,qualified,8,2,TP-GMM additive,True,,0.8461188180372119,0.0012444669779441211,True,0.9812154992917127,0.00815139725492659,0.002635683351587783
plate_front_push,planar_one_axis_push,20280818,5,qualified,8,2,TP-GMM SE(2),True,,1.0662009259685874,0.0006817732990838954,True,0.9786767474059821,0.007495708589843958,0.0026647685716008635
plate_front_push,planar_one_axis_push,20260818,12,random,30,0,TP-GMM additive,True,,4.532058757031336,0.003946518932789016,True,0.9162507886165822,0.0033231607040808226,0.0013816980138145337
plate_front_push,planar_one_axis_push,20260818,12,random,30,0,TP-GMM SE(2),True,,5.61372395302169,0.0014649473817181062,True,0.978610607702754,0.007447434099542402,0.02690655915873644
plate_front_push,planar_one_axis_push,20270818,14,random,30,2,TP-GMM additive,True,,2.0342327740509063,0.0005860869432281495,True,0.9894654995456359,0.003696478564375301,0.007847883046389793
plate_front_push,planar_one_axis_push,20270818,14,random,30,2,TP-GMM SE(2),True,,2.3295989849139005,0.0006420146511837146,True,0.989159599474182,0.004839288495881005,0.013473042961012933
plate_front_push,planar_one_axis_push,20270818,12,random,30,0,TP-GMM additive,True,,2.252815746003762,0.003946518932789016,True,0.9162507886165822,0.0033231607040808226,0.0013816980138145337
plate_front_push,planar_one_axis_push,20270818,12,random,30,0,TP-GMM SE(2),True,,2.6666991910897195,0.0014649473817181062,True,0.978610607702754,0.007447434099542402,0.02690655915873644
plate_front_push,planar_one_axis_push,20270818,16,qualified,30,1,TP-GMM additive,True,,2.5085484308656305,0.00313291410574697,True,0.9049225240078534,0.001982263395488454,0.0015398710950365452
plate_front_push,planar_one_axis_push,20270818,16,qualified,30,1,TP-GMM SE(2),True,,1.8185892722103745,0.0005012796258137066,True,0.9872663627510936,0.0024501547475916235,0.004849258679989601
plate_front_push,planar_one_axis_push,20280818,0,random,8,0,TP-GMM additive,True,,1.7312528199981898,0.003172847991173187,True,0.9930296347358814,0.0031860339379474827,0.002299710807720005
plate_front_push,planar_one_axis_push,20280818,0,random,8,0,TP-GMM SE(2),True,,2.0693250300828367,0.0017557133631550834,True,0.9717269906811543,0.0032832202093013804,0.002409862446560519
plate_front_push,planar_one_axis_push,20270818,6,random,15,0,TP-GMM additive,True,,3.156479898141697,0.004325703610816511,True,0.906340791117094,0.002393163372612336,0.0012720722193628213
plate_front_push,planar_one_axis_push,20270818,6,random,15,0,TP-GMM SE(2),True,,4.129383688094094,0.0033686275330004783,True,0.9207802181675218,0.002451864623208941,0.0013067630546009696
plate_front_push,planar_one_axis_push,20270818,10,qualified,15,1,TP-GMM additive,True,,3.606698531191796,0.0031592184317798815,True,0.9387094289154546,0.0021724606491476057,0.0020270743814706873
