model,global_progress,phase,phase_progress,alpha_x,alpha_y,g_translation,g_yaw
Phase scalar GP,0.125,Align keyed,0.5,0.7568724408332167,0.7568724408332167,0.7568724408332167,0.7568724408332167
Phase scalar GP,0.13541666666666666,Align keyed,0.5416666666666666,0.8427807857243753,0.8427807857243753,0.8427807857243753,0.8427807857243753
Phase scalar GP,0.14583333333333331,Align keyed,0.5833333333333334,0.9118254214706351,0.9118254214706351,0.9118254214706351,0.9118254214706351
Phase scalar GP,0.15625,Align keyed,0.625,0.9616820742444404,0.9616820742444404,0.9616820742444404,0.9616820742444404
Phase scalar GP,0.16666666666666666,Align keyed,0.6666666666666666,0.9928331518527447,0.9928331518527447,0.9928331518527447,0.9928331518527447
Phase scalar GP,0.17708333333333331,Align keyed,0.7083333333333334,1.008271358143872,1.008271358143872,1.008271358143872,1.008271358143872
Phase scalar GP,0.1875,Align keyed,0.75,1.0126072133891255,1.0126072133891255,1.0126072133891255,1.0126072133891255
Phase scalar GP,0.19791666666666666,Align keyed,0.7916666666666666,1.0108599307751285,1.0108599307751285,1.0108599307751285,1.0108599307751285
Phase scalar GP,0.20833333333333331,Align keyed,0.8333333333333334,1.007301522948317,1.007301522948317,1.007301522948317,1.007301522948317
Phase scalar GP,0.21875,Align keyed,0.875,1.0046843633092393,1.0046843633092393,1.0046843633092393,1.0046843633092393
Phase scalar GP,0.22916666666666666,Align keyed,0.9166666666666666,1.0040314303473195,1.0040314303473195,1.0040314303473195,1.0040314303473195
Phase scalar GP,0.23958333333333331,Align keyed,0.9583333333333334,1.004966617868265,1.004966617868265,1.004966617868265,1.004966617868265
Phase scalar GP,0.25,Align keyed,1.0,1.0063867862324072,1.0063867862324072,1.0063867862324072,1.0063867862324072
Phase scalar GP,0.25,Enter key,0.0,1.0063867862324072,1.0063867862324072,1.0063867862324072,1.0063867862324072
Phase scalar GP,0.2604166666666667,Enter key,0.041666666666666664,1.0071899884603996,1.0071899884603996,1.0071899884603996,1.0071899884603996
Phase scalar GP,0.2708333333333333,Enter key,0.08333333333333333,1.0067994393976414,1.0067994393976414,1.0067994393976414,1.0067994393976414
Phase scalar GP,0.28125,Enter key,0.125,1.0053390069700547,1.0053390069700547,1.0053390069700547,1.0053390069700547
Phase scalar GP,0.2916666666666667,Enter key,0.16666666666666666,1.0034688536741454,1.0034688536741454,1.0034688536741454,1.0034688536741454
Phase scalar GP,0.3020833333333333,Enter key,0.20833333333333334,1.0020164279126484,1.0020164279126484,1.0020164279126484,1.0020164279126484
Phase scalar GP,0.3125,Enter key,0.25,1.0015929316099301,1.0015929316099301,1.0015929316099301,1.0015929316099301
Phase scalar GP,0.32291666666666663,Enter key,0.2916666666666667,1.0023572523502162,1.0023572523502162,1.0023572523502162,1.0023572523502162
Phase scalar GP,0.3333333333333333,Enter key,0.3333333333333333,1.0040014318388315,1.0040014318388315,1.0040014318388315,1.0040014318388315
Phase scalar GP,0.34375,Enter key,0.375,1.0059283548772144,1.0059283548772144,1.0059283548772144,1.0059283548772144
Phase scalar GP,0.35416666666666663,Enter key,0.4166666666666667,1.0075179343371832,1.0075179343371832,1.0075179343371832,1.0075179343371832
Phase scalar GP,0.3645833333333333,Enter key,0.4583333333333333,1.008358779625288,1.008358779625288,1.008358779625288,1.008358779625288
Phase scalar GP,0.375,Enter key,0.5,1.00835754125052,1.00835754125052,1.00835754125052,1.00835754125052
Phase scalar GP,0.38541666666666663,Enter key,0.5416666666666666,1.0077043801771812,1.0077043801771812,1.0077043801771812,1.0077043801771812
Phase scalar GP,0.3958333333333333,Enter key,0.5833333333333334,1.0067372116688906,1.0067372116688906,1.0067372116688906,1.0067372116688906
Phase scalar GP,0.40625,Enter key,0.625,1.0057822716528548,1.0057822716528548,1.0057822716528548,1.0057822716528548
Phase scalar GP,0.41666666666666663,Enter key,0.6666666666666666,1.005043637075176,1.005043637075176,1.005043637075176,1.005043637075176
Phase scalar GP,0.4270833333333333,Enter key,0.7083333333333334,1.0045779560005381,1.0045779560005381,1.0045779560005381,1.0045779560005381
Phase scalar GP,0.4375,Enter key,0.75,1.0043436811298418,1.0043436811298418,1.0043436811298418,1.0043436811298418
Phase scalar GP,0.44791666666666663,Enter key,0.7916666666666666,1.0042790552821383,1.0042790552821383,1.0042790552821383,1.0042790552821383
Phase scalar GP,0.4583333333333333,Enter key,0.8333333333333334,1.004354077924377,1.004354077924377,1.004354077924377,1.004354077924377
Phase scalar GP,0.46875,Enter key,0.875,1.0045594910209723,1.0045594910209723,1.0045594910209723,1.0045594910209723
Phase scalar GP,0.47916666666666663,Enter key,0.9166666666666666,1.0048295379323644,1.0048295379323644,1.0048295379323644,1.0048295379323644
Phase scalar GP,0.4895833333333333,Enter key,0.9583333333333334,1.004928604008578,1.004928604008578,1.004928604008578,1.004928604008578
Phase scalar GP,0.5,Enter key,1.0,1.0043508754102977,1.0043508754102977,1.0043508754102977,1.0043508754102977
Phase scalar GP,0.5,Unlock yaw,0.0,1.0043508754102977,1.0043508754102977,1.0043508754102977,1.0043508754102977
Phase scalar GP,0.5104166666666666,Unlock yaw,0.041666666666666664,1.0022805891502502,1.0022805891502502,1.0022805891502502,1.0022805891502502
Phase scalar GP,0.5208333333333334,Unlock yaw,0.08333333333333333,0.997640978176319,0.997640978176319,0.997640978176319,0.997640978176319
Phase scalar GP,0.53125,Unlock yaw,0.125,0.9892316316167707,0.9892316316167707,0.9892316316167707,0.9892316316167707
Phase scalar GP,0.5416666666666666,Unlock yaw,0.16666666666666666,0.9759273579776877,0.9759273579776877,0.9759273579776877,0.9759273579776877
Phase scalar GP,0.5520833333333334,Unlock yaw,0.20833333333333334,0.9568948472784073,0.9568948472784073,0.9568948472784073,0.9568948472784073
Phase scalar GP,0.5625,Unlock yaw,0.25,0.9317797712179097,0.9317797712179097,0.9317797712179097,0.9317797712179097
Phase scalar GP,0.5729166666666666,Unlock yaw,0.2916666666666667,0.9008251111857322,0.9008251111857322,0.9008251111857322,0.9008251111857322
Phase scalar GP,0.5833333333333334,Unlock yaw,0.3333333333333333,0.8648972992257836,0.8648972992257836,0.8648972992257836,0.8648972992257836
Phase scalar GP,0.59375,Unlock yaw,0.375,0.8254153502922561,0.8254153502922561,0.8254153502922561,0.8254153502922561
Phase scalar GP,0.6041666666666666,Unlock yaw,0.4166666666666667,0.784195549988574,0.784195549988574,0.784195549988574,0.784195549988574
Phase scalar GP,0.6145833333333334,Unlock yaw,0.4583333333333333,0.7432378280219462,0.7432378280219462,0.7432378280219462,0.7432378280219462
Phase scalar GP,0.625,Unlock yaw,0.5,0.7044883008411289,0.7044883008411289,0.7044883008411289,0.7044883008411289
Phase scalar GP,0.6354166666666666,Unlock yaw,0.5416666666666666,0.6696150314541686,0.6696150314541686,0.6696150314541686,0.6696150314541686
Phase scalar GP,0.6458333333333333,Unlock yaw,0.5833333333333334,0.6398308205851448,0.6398308205851448,0.6398308205851448,0.6398308205851448
Phase scalar GP,0.65625,Unlock yaw,0.625,0.6157883627135735,0.6157883627135735,0.6157883627135735,0.6157883627135735
Phase scalar GP,0.6666666666666666,Unlock yaw,0.6666666666666666,0.59756059346077,0.59756059346077,0.59756059346077,0.59756059346077
Phase scalar GP,0.6770833333333333,Unlock yaw,0.7083333333333334,0.5847044400907592,0.5847044400907592,0.5847044400907592,0.5847044400907592
Phase scalar GP,0.6875,Unlock yaw,0.75,0.5763919225636873,0.5763919225636873,0.5763919225636873,0.5763919225636873
Phase scalar GP,0.6979166666666666,Unlock yaw,0.7916666666666666,0.5715812816477148,0.5715812816477148,0.5715812816477148,0.5715812816477148
Phase scalar GP,0.7083333333333333,Unlock yaw,0.8333333333333334,0.569194866735733,0.569194866735733,0.569194866735733,0.569194866735733
Phase scalar GP,0.71875,Unlock yaw,0.875,0.5682713644298325,0.5682713644298325,0.5682713644298325,0.5682713644298325
Phase scalar GP,0.7291666666666666,Unlock yaw,0.9166666666666666,0.5680676715611087,0.5680676715611087,0.5680676715611087,0.5680676715611087
Phase scalar GP,0.7395833333333333,Unlock yaw,0.9583333333333334,0.5680987135203239,0.5680987135203239,0.5680987135203239,0.5680987135203239
Phase scalar GP,0.75,Unlock yaw,1.0,0.568118629489972,0.568118629489972,0.568118629489972,0.568118629489972
Phase scalar GP,0.75,Circular insert,0.0,0.568118629489972,0.568118629489972,0.568118629489972,0.568118629489972
Phase scalar GP,0.7604166666666666,Circular insert,0.041666666666666664,0.5680599846406494,0.5680599846406494,0.5680599846406494,0.5680599846406494
Phase scalar GP,0.7708333333333334,Circular insert,0.08333333333333333,0.5679553480243145,0.5679553480243145,0.5679553480243145,0.5679553480243145
Phase scalar GP,0.78125,Circular insert,0.125,0.5678656456649682,0.5678656456649682,0.5678656456649682,0.5678656456649682
Phase scalar GP,0.7916666666666666,Circular insert,0.16666666666666666,0.5678326116635872,0.5678326116635872,0.5678326116635872,0.5678326116635872
Phase scalar GP,0.8020833333333334,Circular insert,0.20833333333333334,0.5678613277275125,0.5678613277275125,0.5678613277275125,0.5678613277275125
Phase scalar GP,0.8125,Circular insert,0.25,0.5679275781585246,0.5679275781585246,0.5679275781585246,0.5679275781585246
Phase scalar GP,0.8229166666666666,Circular insert,0.2916666666666667,0.5679975664156424,0.5679975664156424,0.5679975664156424,0.5679975664156424
Phase scalar GP,0.8333333333333334,Circular insert,0.3333333333333333,0.5680465372657411,0.5680465372657411,0.5680465372657411,0.5680465372657411
Phase scalar GP,0.84375,Circular insert,0.375,0.5680674251278837,0.5680674251278837,0.5680674251278837,0.5680674251278837
Phase scalar GP,0.8541666666666666,Circular insert,0.4166666666666667,0.5680679401729958,0.5680679401729958,0.5680679401729958,0.5680679401729958
Phase scalar GP,0.8645833333333334,Circular insert,0.4583333333333333,0.5680608178896316,0.5680608178896316,0.5680608178896316,0.5680608178896316
Phase scalar GP,0.875,Circular insert,0.5,0.568054521695489,0.568054521695489,0.568054521695489,0.568054521695489
Phase scalar GP,0.8854166666666666,Circular insert,0.5416666666666666,0.5680498574312965,0.5680498574312965,0.5680498574312965,0.5680498574312965
Phase scalar GP,0.8958333333333333,Circular insert,0.5833333333333334,0.5680433370775488,0.5680433370775488,0.5680433370775488,0.5680433370775488
Phase scalar GP,0.90625,Circular insert,0.625,0.5680335905427275,0.5680335905427275,0.5680335905427275,0.5680335905427275
Phase scalar GP,0.9166666666666666,Circular insert,0.6666666666666666,0.5680252708131823,0.5680252708131823,0.5680252708131823,0.5680252708131823
Phase scalar GP,0.9270833333333333,Circular insert,0.7083333333333334,0.5680267400133987,0.5680267400133987,0.5680267400133987,0.5680267400133987
Phase scalar GP,0.9375,Circular insert,0.75,0.5680423230385014,0.5680423230385014,0.5680423230385014,0.5680423230385014
Phase scalar GP,0.9479166666666666,Circular insert,0.7916666666666666,0.5680645684444585,0.5680645684444585,0.5680645684444585,0.5680645684444585
Phase scalar GP,0.9583333333333333,Circular insert,0.8333333333333334,0.5680740930439192,0.5680740930439192,0.5680740930439192,0.5680740930439192
Phase scalar GP,0.96875,Circular insert,0.875,0.5680527180509318,0.5680527180509318,0.5680527180509318,0.5680527180509318
Phase scalar GP,0.9791666666666666,Circular insert,0.9166666666666666,0.5680101739275605,0.5680101739275605,0.5680101739275605,0.5680101739275605
Phase scalar GP,0.9895833333333333,Circular insert,0.9583333333333334,0.5680178571771592,0.5680178571771592,0.5680178571771592,0.5680178571771592
Phase scalar GP,1.0,Circular insert,1.0,0.5682379337708584,0.5682379337708584,0.5682379337708584,0.5682379337708584
TP-GMM additive,0.0,Align keyed,0.0,0.03024009309869624,0.0485146992487695,0.03937739617373287,0.0058207975624060895
TP-GMM additive,0.010416666666666666,Align keyed,0.041666666666666664,0.03217723501314218,0.05014396196351134,0.04116059848832676,0.006277346417095263
TP-GMM additive,0.020833333333333332,Align keyed,0.08333333333333333,0.07248587357282232,0.0808702213378476,0.07667804745533496,0.016209673708138382
TP-GMM additive,0.03125,Align keyed,0.125,0.24029644606522738,0.20333107356593216,0.22181375981557977,0.053666639959428594
TP-GMM additive,0.041666666666666664,Align keyed,0.16666666666666666,0.26918598481504713,0.23162114384439603,0.25040356432972155,0.06866031718661804
TP-GMM additive,0.05208333333333333,Align keyed,0.20833333333333334,0.3064530025262413,0.29609768245175694,0.3012753424889991,0.12510434520252958
TP-GMM additive,0.0625,Align keyed,0.25,0.41163741457940495,0.45512289352830915,0.43338015405385705,0.29460542196891015
TP-GMM additive,0.07291666666666666,Align keyed,0.2916666666666667,0.4737148024283686,0.5136956106260859,0.49370520652722727,0.4079304464853755
TP-GMM additive,0.08333333333333333,Align keyed,0.3333333333333333,0.4876440749457212,0.4994123909993903,0.49352823297255577,0.44377817384706625
TP-GMM additive,0.09375,Align keyed,0.375,0.49646662431256094,0.4866216473917856,0.49154413585217327,0.4705707938798962
TP-GMM additive,0.10416666666666666,Align keyed,0.4166666666666667,0.5090046730673453,0.4865464764135935,0.4977755747404694,0.5174906382445985
TP-GMM additive,0.11458333333333333,Align keyed,0.4583333333333333,0.5362581343431455,0.511435414382172,0.5238467743626587,0.6437875715295334
TP-GMM additive,0.125,Align keyed,0.5,0.5711037101344824,0.5506205373662261,0.5608621237503542,0.8208772392585845
TP-GMM additive,0.13541666666666666,Align keyed,0.5416666666666666,0.5912404104198993,0.5728848814631412,0.5820626459415202,0.9142245975429801
TP-GMM additive,0.14583333333333331,Align keyed,0.5833333333333334,0.6096108081288937,0.5899596516755704,0.599785229902232,0.9435564852473445
TP-GMM additive,0.15625,Align keyed,0.625,0.6608435166400445,0.6340909233868607,0.6474672200134526,0.9562248328357127
TP-GMM additive,0.16666666666666666,Align keyed,0.6666666666666666,0.7871353182987983,0.7407930296438958,0.7639641739713471,0.9723163888550096
TP-GMM additive,0.17708333333333331,Align keyed,0.7083333333333334,0.9035487368194706,0.8375317307194458,0.8705402337694581,0.9869808216087324
TP-GMM additive,0.1875,Align keyed,0.75,0.9385048202031204,0.8660183049834322,0.9022615625932764,0.9918822110254649
TP-GMM additive,0.19791666666666666,Align keyed,0.7916666666666666,0.9444970156457372,0.8715915633322399,0.9080442894889885,0.992455454639633
TP-GMM additive,0.20833333333333331,Align keyed,0.8333333333333334,0.9464287865947746,0.8757739798201142,0.9111013832074444,0.9913159706611455
TP-GMM additive,0.21875,Align keyed,0.875,0.9494281769623775,0.8844478116650932,0.9169379943137353,0.9882707263842114
TP-GMM additive,0.22916666666666666,Align keyed,0.9166666666666666,0.9553220824339015,0.9017133290643603,0.928517705749131,0.9822959262526922
TP-GMM additive,0.23958333333333331,Align keyed,0.9583333333333334,0.9638389830021743,0.926477733389701,0.9451583581959376,0.9741736983757703
TP-GMM additive,0.25,Align keyed,1.0,0.9707207368208487,0.9461799786606642,0.9584503577407564,0.9684039379050422
TP-GMM additive,0.25,Enter key,0.0,0.9707207368208487,0.9461799786606642,0.9584503577407564,0.9684039379050422
TP-GMM additive,0.2604166666666667,Enter key,0.041666666666666664,0.9737919040889165,0.9546343690082268,0.9642131365485717,0.9666994935808534
TP-GMM additive,0.2708333333333333,Enter key,0.08333333333333333,0.9748836861052379,0.9573388895237273,0.9661112878144826,0.9668678144115235
TP-GMM additive,0.28125,Enter key,0.125,0.9754163468006505,0.9584680282333025,0.9669421875169765,0.9674392571956589
TP-GMM additive,0.2916666666666667,Enter key,0.16666666666666666,0.975808139068654,0.9592388929235409,0.9675235159960975,0.9680123881250327
TP-GMM additive,0.3020833333333333,Enter key,0.20833333333333334,0.9761389057000303,0.9598806064059127,0.9680097560529715,0.968518646104649
TP-GMM additive,0.3125,Enter key,0.25,0.976421167103031,0.9604273136975936,0.9684242404003123,0.968951547799178
TP-GMM additive,0.32291666666666663,Enter key,0.2916666666666667,0.9766577530384568,0.9608854806738499,0.9687716168561533,0.9693123861095475
TP-GMM additive,0.3333333333333333,Enter key,0.3333333333333333,0.976850235189855,0.9612582233390999,0.9690542292644775,0.9696025864436625
TP-GMM additive,0.34375,Enter key,0.375,0.9769998394684731,0.9615479164139449,0.969273877941209,0.9698228107253342
TP-GMM additive,0.35416666666666663,Enter key,0.4166666666666667,0.9771075309043808,0.9617564233776051,0.9694319771409929,0.9699727077460324
TP-GMM additive,0.3645833333333333,Enter key,0.4583333333333333,0.977174031746228,0.9618851344908601,0.969529583118544,0.9700506113017259
TP-GMM additive,0.375,Enter key,0.5,0.977199837230297,0.9619349960283717,0.9695674166293344,0.9700530771936415
TP-GMM additive,0.38541666666666663,Enter key,0.5416666666666666,0.9771852350071858,0.96190654564716,0.969545890327173,0.9699741704989974
TP-GMM additive,0.3958333333333333,Enter key,0.5833333333333334,0.9771303317196445,0.9617999604006223,0.9694651460601333,0.9698043717726789
TP-GMM additive,0.40625,Enter key,0.625,0.9770350920419724,0.9616151270381816,0.969325109540077,0.9695288992666099
TP-GMM additive,0.41666666666666663,Enter key,0.6666666666666666,0.9768993990143249,0.9613517506008884,0.9691255748076066,0.9691251266021229
TP-GMM additive,0.4270833333333333,Enter key,0.7083333333333334,0.9767231518166553,0.9610095304948834,0.9688663411557693,0.968558558100223
TP-GMM additive,0.4375,Enter key,0.75,0.9765064361875325,0.9605884672023371,0.9685474516949348,0.9677763342454725
TP-GMM additive,0.44791666666666663,Enter key,0.7916666666666666,0.9762498612965465,0.9600894665326501,0.9681696639145982,0.9666959066526849
TP-GMM additive,0.4583333333333333,Enter key,0.8333333333333334,0.9759553435431667,0.9595157380953557,0.9677355408192612,0.965182620576573
TP-GMM additive,0.46875,Enter key,0.875,0.9756281761463814,0.9588764720722815,0.9672523241093315,0.9629990379932493
TP-GMM additive,0.47916666666666663,Enter key,0.9166666666666666,0.975282694947871,0.9581968884357932,0.9667397916918321,0.959682128676238
TP-GMM additive,0.4895833333333333,Enter key,0.9583333333333334,0.9749570268042379,0.9575444146850701,0.966250720744654,0.9542529174382033
TP-GMM additive,0.5,Enter key,1.0,0.9747469124540137,0.9570888728277185,0.965917892640866,0.944610411391653
TP-GMM additive,0.5,Unlock yaw,0.0,0.9747469124540137,0.9570888728277185,0.965917892640866,0.944610411391653
TP-GMM additive,0.5104166666666666,Unlock yaw,0.041666666666666664,0.9748663120327794,0.95721084974563,0.9660385808892047,0.9265860001756477
TP-GMM additive,0.5208333333333334,Unlock yaw,0.08333333333333333,0.9757016493059517,0.9586002866496329,0.9671509679777923,0.893491633702834
TP-GMM additive,0.53125,Unlock yaw,0.125,0.9777076070213025,0.9620749169015665,0.9698912619614346,0.8389402990154855
TP-GMM additive,0.5416666666666666,Unlock yaw,0.16666666666666666,0.9809716263071977,0.9678061141471977,0.9743888702271977,0.7648668949762117
TP-GMM additive,0.5520833333333334,Unlock yaw,0.20833333333333334,0.9848366257961261,0.9746377040477675,0.9797371649219468,0.6859444617760652
TP-GMM additive,0.5625,Unlock yaw,0.25,0.9883430246200586,0.9808612009300756,0.984602112775067,0.6189016151512284
TP-GMM additive,0.5729166666666666,Unlock yaw,0.2916666666666667,0.9909751886226503,0.9855482301065746,0.9882617093646124,0.5700141977744274
TP-GMM additive,0.5833333333333334,Unlock yaw,0.3333333333333333,0.9927424286364228,0.9887056695255052,0.990724049080964,0.5361229153610061
TP-GMM additive,0.59375,Unlock yaw,0.375,0.9938615375618132,0.9907150010589857,0.9922882693103994,0.5111219477936831
TP-GMM additive,0.6041666666666666,Unlock yaw,0.4166666666666667,0.9945440368486907,0.991952934473025,0.9932484856608579,0.48923591230995084
TP-GMM additive,0.6145833333333334,Unlock yaw,0.4583333333333333,0.9949406612181494,0.9926915330269672,0.9938160971225583,0.4652308764839047
TP-GMM additive,0.625,Unlock yaw,0.5,0.9951521194573321,0.9931172697767561,0.9941346946170441,0.43362104529237006
TP-GMM additive,0.6354166666666666,Unlock yaw,0.5416666666666666,0.9952555156598347,0.9933778923637511,0.9943167040117928,0.38829721741233114
TP-GMM additive,0.6458333333333333,Unlock yaw,0.5833333333333334,0.9953297964702956,0.9936242666524864,0.994477031561391,0.32431031429454743
TP-GMM additive,0.65625,Unlock yaw,0.625,0.9954622349550579,0.9940110982579881,0.9947366666065229,0.24348107992674578
TP-GMM additive,0.6666666666666666,Unlock yaw,0.6666666666666666,0.9957101065191654,0.9946167662041494,0.9951634363616574,0.159632392304112
TP-GMM additive,0.6770833333333333,Unlock yaw,0.7083333333333334,0.9960483005670706,0.9953599899282677,0.9957041452476691,0.09165558071528408
TP-GMM additive,0.6875,Unlock yaw,0.75,0.996394259342101,0.9960735025241987,0.9962338809331499,0.04815020134698393
TP-GMM additive,0.6979166666666666,Unlock yaw,0.7916666666666666,0.9966846103990484,0.9966489014639632,0.9966667559315059,0.024819605494772547
TP-GMM additive,0.7083333333333333,Unlock yaw,0.8333333333333334,0.9969019158883458,0.997069002762677,0.9969854593255114,0.013476086613225116
TP-GMM additive,0.71875,Unlock yaw,0.875,0.9970554045850982,0.9973615271865343,0.9972084658858162,0.008074642356541302
TP-GMM additive,0.7291666666666666,Unlock yaw,0.9166666666666666,0.9971609972354856,0.997561333895436,0.9973611655654608,0.005391436235608238
TP-GMM additive,0.7395833333333333,Unlock yaw,0.9583333333333334,0.9972328393225566,0.9976968991734381,0.9974648692479973,0.003953332053574052
TP-GMM additive,0.75,Unlock yaw,1.0,0.9972815065106833,0.9977886975663711,0.9975351020385272,0.0031240139993623556
TP-GMM additive,0.75,Circular insert,0.0,0.9972815065106833,0.9977886975663711,0.9975351020385272,0.0031240139993623556
TP-GMM additive,0.7604166666666666,Circular insert,0.041666666666666664,0.997314423477752,0.9978508328096227,0.9975826281436874,0.0026214386653426337
TP-GMM additive,0.7708333333333334,Circular insert,0.08333333333333333,0.9973366782809606,0.9978928914113709,0.9976147848461658,0.00230879220036683
TP-GMM additive,0.78125,Circular insert,0.125,0.9973517254391329,0.9979213656289632,0.997636545534048,0.0021120414435204537
TP-GMM additive,0.7916666666666666,Circular insert,0.16666666666666666,0.9973619020814395,0.9979406481263715,0.9976512751039055,0.0019876635331619015
TP-GMM additive,0.8020833333333334,Circular insert,0.20833333333333334,0.997368787326175,0.9979537102466521,0.9976612487864136,0.0019088956151793416
TP-GMM additive,0.8125,Circular insert,0.25,0.9973734477295576,0.9979625618277335,0.9976680047786455,0.001858963239223583
TP-GMM additive,0.8229166666666666,Circular insert,0.2916666666666667,0.9973766036828341,0.9979685624616959,0.997672583072265,0.001827281665274687
TP-GMM additive,0.8333333333333334,Circular insert,0.3333333333333333,0.9973787418821739,0.9979726320507001,0.9976756869664369,0.001807158595522246
TP-GMM additive,0.84375,Circular insert,0.375,0.9973801912559199,0.9979753931755724,0.9976777922157462,0.001794360428587539
TP-GMM additive,0.8541666666666666,Circular insert,0.4166666666666667,0.9973811742003402,0.9979772673348969,0.9976792207676186,0.0017862081578330809
TP-GMM additive,0.8645833333333334,Circular insert,0.4583333333333333,0.9973818411514873,0.9979785399980189,0.9976801905747531,0.0017810058177481249
TP-GMM additive,0.875,Circular insert,0.5,0.9973822939184085,0.9979794045827418,0.9976808492505751,0.0017776790837741503
TP-GMM additive,0.8854166666666666,Circular insert,0.5416666666666666,0.9973826014358922,0.9979799921923591,0.9976812968141257,0.0017755468136352458
TP-GMM additive,0.8958333333333333,Circular insert,0.5833333333333334,0.9973828104026944,0.9979803917295497,0.997681601066122,0.0017741766559329453
TP-GMM additive,0.90625,Circular insert,0.625,0.9973829524705796,0.9979806635061234,0.9976818079883515,0.0017732937913361604
TP-GMM additive,0.9166666666666666,Circular insert,0.6666666666666666,0.9973830491028651,0.9979808484554284,0.9976819487791468,0.0017727232415535605
TP-GMM additive,0.9270833333333333,Circular insert,0.7083333333333334,0.9973831148617218,0.9979809743707458,0.9976820446162338,0.0017723533815586668
TP-GMM additive,0.9375,Circular insert,0.75,0.9973831596321592,0.9979810601315545,0.9976821098818569,0.0017721128454675206
TP-GMM additive,0.9479166666666666,Circular insert,0.7916666666666666,0.9973831901271407,0.9979811185678762,0.9976821543475085,0.001771955895235728
TP-GMM additive,0.9583333333333333,Circular insert,0.8333333333333334,0.9973832109082259,0.9979811584024169,0.9976821846553214,0.0017718531393785591
TP-GMM additive,0.96875,Circular insert,0.875,0.9973832250760595,0.9979811855679992,0.9976822053220293,0.0017717856364805656
TP-GMM additive,0.9791666666666666,Circular insert,0.9166666666666666,0.9973832347395795,0.9979812041015943,0.9976822194205869,0.0017717411423968604
TP-GMM additive,0.9895833333333333,Circular insert,0.9583333333333334,0.9973832413336797,0.9979812167513249,0.9976822290425023,0.0017717117168580111
TP-GMM additive,1.0,Circular insert,1.0,0.9973832458352871,0.9979812253887284,0.9976822356120078,0.001771692193527922
TP-GMM SE(2),0.0,Align keyed,0.0,0.06631854780614344,0.12467564495660666,0.09549709638137505,0.01247758536721447
TP-GMM SE(2),0.010416666666666666,Align keyed,0.041666666666666664,0.06746423113733468,0.12440027770149742,0.09593225441941605,0.014674793497448864
TP-GMM SE(2),0.020833333333333332,Align keyed,0.08333333333333333,0.07438297407902361,0.13272709577238917,0.10355503492570639,0.013088575221969424
TP-GMM SE(2),0.03125,Align keyed,0.125,0.10475834702018683,0.16478432070088367,0.13477133386053525,-0.0002795502862536679
TP-GMM SE(2),0.041666666666666664,Align keyed,0.16666666666666666,0.19564520003186037,0.2448785875504289,0.22026189379114464,-0.01853547329638066
TP-GMM SE(2),0.05208333333333333,Align keyed,0.20833333333333334,0.2623800437096327,0.29267402691338096,0.2775270353115068,0.02466202018595072
TP-GMM SE(2),0.0625,Align keyed,0.25,0.2723737539473553,0.29751385442054745,0.2849438041839514,0.09953913946772472
TP-GMM SE(2),0.07291666666666666,Align keyed,0.2916666666666667,0.27258399696068397,0.3030507402099897,0.2878173685853368,0.1770746730452504
TP-GMM SE(2),0.08333333333333333,Align keyed,0.3333333333333333,0.27216283494579635,0.31732522880890957,0.294744031877353,0.2556779987271896
TP-GMM SE(2),0.09375,Align keyed,0.375,0.27677510874426353,0.3453921373203217,0.31108362303229264,0.33932894669704444
TP-GMM SE(2),0.10416666666666666,Align keyed,0.4166666666666667,0.3118731451069376,0.3995485722151082,0.3557108586610229,0.44742261590637955
TP-GMM SE(2),0.11458333333333333,Align keyed,0.4583333333333333,0.4277144968617419,0.4870023677044921,0.457358432283117,0.6078078233534822
TP-GMM SE(2),0.125,Align keyed,0.5,0.5836971545757075,0.5643701239343123,0.5740336392550098,0.7671280340218611
TP-GMM SE(2),0.13541666666666666,Align keyed,0.5416666666666666,0.6812783760618002,0.6033851660404779,0.642331771051139,0.8575308193372214
TP-GMM SE(2),0.14583333333333331,Align keyed,0.5833333333333334,0.7274173990539506,0.6348794148463817,0.6811484069501661,0.9010207685294307
TP-GMM SE(2),0.15625,Align keyed,0.625,0.7626275948643263,0.7041232448434201,0.7333754198538732,0.9298980092814613
TP-GMM SE(2),0.16666666666666666,Align keyed,0.6666666666666666,0.8117891588114989,0.824104766245495,0.817946962528497,0.9598319846836619
TP-GMM SE(2),0.17708333333333331,Align keyed,0.7083333333333334,0.8485862597532728,0.9000674988176877,0.8743268792854803,0.9808316104983561
TP-GMM SE(2),0.1875,Align keyed,0.75,0.8625061501123243,0.9198175054919927,0.8911618278021585,0.9890063792071498
TP-GMM SE(2),0.19791666666666666,Align keyed,0.7916666666666666,0.8687749149487167,0.9240359943153068,0.8964054546320117,0.991332368194295
TP-GMM SE(2),0.20833333333333331,Align keyed,0.8333333333333334,0.8755062056275964,0.9262439093883591,0.9008750575079778,0.9909886860979048
TP-GMM SE(2),0.21875,Align keyed,0.875,0.8874409866870686,0.9295795553323289,0.9085102710096988,0.988406708967108
TP-GMM SE(2),0.22916666666666666,Align keyed,0.9166666666666666,0.9090642805524574,0.9356264026536909,0.9223453416030741,0.9830705089107744
TP-GMM SE(2),0.23958333333333331,Align keyed,0.9583333333333334,0.9385825039529699,0.9441521091927714,0.9413673065728707,0.9758740131183197
