task,model,sample_size,mean,std,count
keyed,TP-GMM SE(2),3,0.22935434693060197,0.014104621804130505,18
circular_honest,TP-GMM SE(2),3,0.003208581243075616,0.007364545434052933,18
circular_placebo,TP-GMM SE(2),3,0.009338526349867347,0.015967213819416293,18
