phase,phase_code,phase_progress,global_bin,alpha_x,alpha_y,alpha_yaw,alpha_x_ci_low,alpha_x_ci_high,alpha_y_ci_low,alpha_y_ci_high,alpha_yaw_ci_low,alpha_yaw_ci_high,off_diagonal_fro
Circular insert,6,0.08333333333333333,77,1.0008824227431905,0.9992107696264394,-0.0002422981540881209,0.9977732119672958,1.0046081654910635,0.9938841377891537,1.0050341188627951,-0.00070580501418458,0.00014222739710466881,0.020250094970983387
Circular insert,6,0.125,78,1.0012406966115535,0.9991765154341737,-0.00040522884112070617,0.9983887900465007,1.004375128788107,0.9932291254534609,1.005900263125081,-0.0009970393966037805,4.762680754494791e-05,0.026817697307709932
Circular insert,6,0.16666666666666666,79,0.9996330323537269,0.998242774671788,-0.00027722242248622085,0.9971421264946821,1.003078308166648,0.9914647768767728,1.0052331951452094,-0.0007050358115592658,5.9024723895412996e-05,0.012543589656361327
Circular insert,6,0.20833333333333334,80,0.9986475316334669,0.9969422637839522,-0.00030344558978131694,0.9949661035360284,1.0033833381281836,0.9890022519213992,1.0046909366956254,-0.0009757249881593809,9.294870493037555e-05,0.03112252651271989
Circular insert,6,0.25,81,1.0001067432722055,0.9951288153991636,-0.00025809195412722493,0.996439066675358,1.004997262729961,0.985924482642104,1.0041660166101711,-0.0008027591116086664,0.00014289655371265116,0.02091059274025567
Circular insert,6,0.2916666666666667,82,1.0037867131378648,0.9942956422527898,-0.00014719871485563402,0.9992377069817535,1.009012226665077,0.983736792048108,1.0045515393646052,-0.0006525203531622346,0.0001925899292425306,0.02290133495150173
Circular insert,6,0.3333333333333333,83,1.0056255703673345,0.9941153069590416,-0.0001313642356291821,1.0009351154001587,1.0106142354927883,0.9829289461399707,1.0046957441194657,-0.0006676017230354857,0.00024398238427888628,0.023781834589412833
Circular insert,6,0.375,84,1.0055965300835092,0.9940512566225621,-0.00017222701402483994,1.0012297805476662,1.009971087159226,0.983060791864249,1.004550805496106,-0.0007824783949679234,0.0003113324921337107,0.02028733543837844
Circular insert,6,0.4166666666666667,85,1.004801709747588,0.9945487146976035,-0.00015746968743135872,1.0015707193722376,1.0082728200683926,0.9834549559826807,1.0049418159199104,-0.0007475389790189619,0.00021790822170285535,0.027547251560748474
Circular insert,6,0.4583333333333333,86,1.0040667868136148,0.9944498058858523,-0.00011259052838797409,1.0013083243404253,1.0071150176322534,0.983675344272159,1.0046060493920899,-0.0005485671487037606,0.0002542142182735907,0.017409395183916536
Circular insert,6,0.5,87,1.0036554901144972,0.994600790515604,-0.00021069779739856876,1.001084855245928,1.006519600538737,0.9837732632211037,1.004686380211458,-0.0007860328654251486,0.0002153032377330693,0.02533706485937621
Circular insert,6,0.5416666666666666,88,1.0034699976086947,0.9947583762740375,-0.00015581176623206115,1.0009609231829741,1.0063042919896736,0.9838383804743223,1.004873089554834,-0.0006740274570446317,0.00018505195997428985,0.024935387516832518
Circular insert,6,0.5833333333333334,89,1.002885259919248,0.9945548437855606,-0.00010446703915285025,1.0006037270574148,1.0059538172826978,0.9837134583968314,1.0043225173441819,-0.0005287767097015595,0.000262429205256752,0.014275942539174736
Circular insert,6,0.625,90,1.0041498197223182,0.994706690925362,-0.00025622002214386805,1.001386628784965,1.0072130751219466,0.9834427709106578,1.0048440261705547,-0.0009126688682524521,0.0001703694288016027,0.03283897159150137
Circular insert,6,0.6666666666666666,91,1.0048384965453916,0.9943498742645752,-0.00013156239800622823,1.0016304100273776,1.0077160101632177,0.9833521266533344,1.0045309768569195,-0.0005545649777740547,0.0002274054398972384,0.018104449884295905
Circular insert,6,0.7083333333333334,92,1.0032871596211528,0.9940064913925893,-0.0001305967265061445,1.0008958825060916,1.0055473239509387,0.9821055607756103,1.004603098766837,-0.0005778757161432377,0.0002113680171911134,0.020469378791150905
Circular insert,6,0.75,93,1.0026757559177564,0.9936099078568575,-0.00020933822996297596,1.00056777302062,1.0047259631017431,0.9812649601588801,1.0054394024633004,-0.0008463365185560998,0.00020360738969814175,0.02960881589649237
Circular insert,6,0.7916666666666666,94,1.0023090735078715,0.9930965943759326,-8.331441043002256e-05,1.000419775128398,1.0041291979368525,0.9804179143676021,1.0049505231045195,-0.0005220712778427035,0.00029319456214065535,0.01465386806517962
Circular insert,6,0.8333333333333334,95,1.002163210739182,0.9933413821410639,-0.00015147753603771802,1.0004306968710368,1.0039418954816255,0.9804627042175386,1.005597009576833,-0.0007080179102614899,0.00020489900728765302,0.027275810667300737
Circular insert,6,0.875,96,1.0019866556847292,0.9931756327446248,-0.00018293686718797494,1.0004031833165168,1.0036094106110522,0.9804063712835672,1.0050892824333466,-0.0007445193452357965,0.00023472079065377008,0.023166688878322662
Circular insert,6,0.9166666666666666,97,1.0019383150312853,0.9932426624638289,-0.00012166572015647956,1.0004175490291074,1.0035014386717773,0.9805388682041049,1.0050937879342978,-0.0005735183110824927,0.00022764754460942633,0.01987111453765969
Circular insert,6,0.9583333333333334,98,1.0019415908248812,0.9933978402766825,-0.00014878482289211936,1.000421817838471,1.0035454218107291,0.9806836940444239,1.005332796919058,-0.0007021785780654811,0.0002073439797600275,0.026257810269627372
Circular insert,6,1.0,99,1.0018773574204713,0.9930895728627281,-0.00014928716079008145,1.0003762195860715,1.0034094131980664,0.9804952911220602,1.0046575553166424,-0.0007045183184668405,0.0002935564208868994,0.01724018885420774
